Date,Team 1,FT,Team 2
Fri Aug 7 2015,Lille OSC,0-1,Paris Saint Germain
Sat Aug 8 2015,FC Nantes,1-0,EA Guingamp
Sat Aug 8 2015,Montpellier HSC,0-2,Angers Sco
Sat Aug 8 2015,OGC Nice,1-2,As Monaco
Sat Aug 8 2015,Olympique Marseille,0-1,SM Caen
Sat Aug 8 2015,SC Bastia,2-1,Stade Rennes
Sat Aug 8 2015,Estac Troyes,0-0,Gfc Ajaccio
Sun Aug 9 2015,Girondins Bordeaux,1-2,Stade Reims
Sun Aug 9 2015,Toulouse FC,2-1,As Saint Etienne
Sun Aug 9 2015,Olympique Lyon,0-0,FC Lorient
Fri Aug 14 2015,As Monaco,0-0,Lille OSC
Sat Aug 15 2015,As Saint Etienne,1-1,Girondins Bordeaux
Sat Aug 15 2015,Angers Sco,0-0,FC Nantes
Sat Aug 15 2015,EA Guingamp,0-1,Olympique Lyon
Sat Aug 15 2015,Estac Troyes,3-3,OGC Nice
Sat Aug 15 2015,SM Caen,1-0,Toulouse FC
Sat Aug 15 2015,Stade Rennes,1-0,Montpellier HSC
Sun Aug 16 2015,Stade Reims,1-0,Olympique Marseille
Sun Aug 16 2015,FC Lorient,1-1,SC Bastia
Sun Aug 16 2015,Paris Saint Germain,2-0,Gfc Ajaccio
Fri Aug 21 2015,Montpellier HSC,0-1,Paris Saint Germain
Sat Aug 22 2015,Olympique Lyon,1-2,Stade Rennes
Sat Aug 22 2015,FC Nantes,1-0,Stade Reims
Sat Aug 22 2015,Gfc Ajaccio,0-2,Angers Sco
Sat Aug 22 2015,OGC Nice,2-1,SM Caen
Sat Aug 22 2015,SC Bastia,3-0,EA Guingamp
Sat Aug 22 2015,Toulouse FC,1-1,As Monaco
Sun Aug 23 2015,Lille OSC,0-0,Girondins Bordeaux
Sun Aug 23 2015,FC Lorient,0-1,As Saint Etienne
Sun Aug 23 2015,Olympique Marseille,6-0,Estac Troyes
Fri Aug 28 2015,EA Guingamp,2-0,Olympique Marseille
Sat Aug 29 2015,SM Caen,0-4,Olympique Lyon
Sat Aug 29 2015,Angers Sco,1-1,OGC Nice
Sat Aug 29 2015,Estac Troyes,0-0,Montpellier HSC
Sat Aug 29 2015,Lille OSC,1-0,Gfc Ajaccio
Sat Aug 29 2015,Stade Reims,4-1,FC Lorient
Sat Aug 29 2015,Stade Rennes,3-1,Toulouse FC
Sun Aug 30 2015,As Saint Etienne,2-1,SC Bastia
Sun Aug 30 2015,Girondins Bordeaux,2-0,FC Nantes
Sun Aug 30 2015,As Monaco,0-3,Paris Saint Germain
Fri Sep 11 2015,Paris Saint Germain,2-2,Girondins Bordeaux
Sat Sep 12 2015,Olympique Lyon,0-0,Lille OSC
Sat Sep 12 2015,Estac Troyes,1-3,SM Caen
Sat Sep 12 2015,FC Lorient,3-1,Angers Sco
Sat Sep 12 2015,Montpellier HSC,1-2,As Saint Etienne
Sat Sep 12 2015,OGC Nice,0-1,EA Guingamp
Sat Sep 12 2015,Toulouse FC,2-2,Stade Reims
Sun Sep 13 2015,Gfc Ajaccio,0-1,As Monaco
Sun Sep 13 2015,FC Nantes,0-2,Stade Rennes
Sun Sep 13 2015,Olympique Marseille,4-1,SC Bastia
Fri Sep 18 2015,Stade Rennes,1-1,Lille OSC
Sat Sep 19 2015,Stade Reims,1-1,Paris Saint Germain
Sat Sep 19 2015,Angers Sco,1-0,Estac Troyes
Sat Sep 19 2015,EA Guingamp,2-1,Gfc Ajaccio
Sat Sep 19 2015,SC Bastia,1-3,OGC Nice
Sat Sep 19 2015,SM Caen,2-1,Montpellier HSC
Sun Sep 20 2015,Girondins Bordeaux,1-1,Toulouse FC
Sun Sep 20 2015,As Monaco,2-3,FC Lorient
Sun Sep 20 2015,As Saint Etienne,2-0,FC Nantes
Sun Sep 20 2015,Olympique Marseille,1-1,Olympique Lyon
Tue Sep 22 2015,Angers Sco,0-0,Stade Reims
Tue Sep 22 2015,Paris Saint Germain,3-0,EA Guingamp
Wed Sep 23 2015,Estac Troyes,0-1,As Saint Etienne
Wed Sep 23 2015,FC Lorient,2-0,SM Caen
Wed Sep 23 2015,Gfc Ajaccio,1-1,Stade Rennes
Wed Sep 23 2015,OGC Nice,6-1,Girondins Bordeaux
Wed Sep 23 2015,Olympique Lyon,2-0,SC Bastia
Wed Sep 23 2015,Toulouse FC,1-1,Olympique Marseille
Thu Sep 24 2015,Montpellier HSC,2-3,As Monaco
Fri Sep 25 2015,Stade Reims,1-0,Lille OSC
Sat Sep 26 2015,FC Nantes,1-4,Paris Saint Germain
Sat Sep 26 2015,Girondins Bordeaux,3-1,Olympique Lyon
Sat Sep 26 2015,SC Bastia,3-0,Toulouse FC
Sat Sep 26 2015,SM Caen,2-0,Gfc Ajaccio
Sat Sep 26 2015,Stade Rennes,1-1,Estac Troyes
Sun Sep 27 2015,Olympique Marseille,1-2,Angers Sco
Sun Sep 27 2015,EA Guingamp,3-3,As Monaco
Sun Sep 27 2015,Montpellier HSC,2-1,FC Lorient
Sun Sep 27 2015,As Saint Etienne,1-4,OGC Nice
Tue Sep 29 2015,Lille OSC,0-1,FC Nantes
Fri Oct 2 2015,Lille OSC,2-0,Montpellier HSC
Sat Oct 3 2015,Olympique Lyon,1-0,Stade Reims
Sat Oct 3 2015,Angers Sco,1-0,SC Bastia
Sat Oct 3 2015,Estac Troyes,0-1,EA Guingamp
Sat Oct 3 2015,Gfc Ajaccio,2-2,Toulouse FC
Sun Oct 4 2015,As Monaco,1-1,Stade Rennes
Sun Oct 4 2015,FC Lorient,3-2,Girondins Bordeaux
Sun Oct 4 2015,SM Caen,1-0,As Saint Etienne
Sun Oct 4 2015,Paris Saint Germain,2-1,Olympique Marseille
Fri Oct 16 2015,As Monaco,1-1,Olympique Lyon
Sat Oct 17 2015,SC Bastia,0-2,Paris Saint Germain
Sat Oct 17 2015,As Saint Etienne,2-0,Gfc Ajaccio
Sat Oct 17 2015,EA Guingamp,1-1,Lille OSC
Sat Oct 17 2015,FC Nantes,3-0,Estac Troyes
Sat Oct 17 2015,Stade Reims,0-1,SM Caen
Sat Oct 17 2015,Toulouse FC,1-2,Angers Sco
Sun Oct 18 2015,Olympique Marseille,1-1,FC Lorient
Sun Oct 18 2015,Girondins Bordeaux,0-0,Montpellier HSC
Sun Oct 18 2015,Stade Rennes,1-4,OGC Nice
Fri Oct 23 2015,SM Caen,0-2,FC Nantes
Fri Oct 23 2015,Olympique Lyon,3-0,Toulouse FC
Sat Oct 24 2015,FC Lorient,1-1,Stade Rennes
Sat Oct 24 2015,Angers Sco,0-0,EA Guingamp
Sat Oct 24 2015,Gfc Ajaccio,3-1,OGC Nice
Sat Oct 24 2015,Montpellier HSC,2-0,SC Bastia
Sun Oct 25 2015,Stade Reims,0-1,As Monaco
Sun Oct 25 2015,Girondins Bordeaux,1-0,Estac Troyes
Sun Oct 25 2015,Lille OSC,1-2,Olympique Marseille
Sun Oct 25 2015,Paris Saint Germain,4-1,As Saint Etienne
