Date,Team 1,FT,Team 2
Sat Aug 23 1952,Karlsruher SC,7-1,SSV Ulm 1846
Sat Aug 23 1952,Kickers Offenbach,5-0,FSV Frankfurt
Sun Aug 24 1952,Eintracht Frankfurt,4-1,Spvgg Greuther Fuerth
Sun Aug 24 1952,TSV 1860 Muenchen,2-0,Waldhof Mannheim
Sun Aug 24 1952,1 FC Schweinfurt 05,1-0,Viktoria Aschaffenburg
Sun Aug 24 1952,1 FC Nuernberg,2-5,Stuttgarter Kickers
Sun Aug 24 1952,Vfb Stuttgart,3-2,FC Augsburg
Sun Aug 24 1952,VFR Mannheim,3-0,Bayern Muenchen
Sun Aug 24 1952,1 Fsv Mainz 05,1-2,Wormatia Worms
Sun Aug 24 1952,Tus Koblenz,7-1,VFR Kirn
Sun Aug 24 1952,Phoenix Ludwigshafen,1-2,1 FC Saarbruecken
Sun Aug 24 1952,1 FC Kaiserslautern,8-0,FV Engers 07
Sun Aug 24 1952,Borussia Neunkirchen,2-0,FV Speyer
Sun Aug 24 1952,Eintracht Trier,1-1,Tura Ludwigshafen
Sun Aug 24 1952,Saar 05 Saarbruecken,2-4,FK Pirmasens
Sun Aug 24 1952,Sportfreunde Katernberg,3-3,Preussen Munster
Sun Aug 24 1952,Alemannia Aachen,1-3,Borussia Dortmund
Sun Aug 24 1952,STV Horst Emscher,1-2,1 FC Koeln
Sun Aug 24 1952,Rot Weiss Essen,8-1,Bayer Leverkusen
Sun Aug 24 1952,Preussen Dellbrueck,4-2,Schwarz Weiss Essen
Sun Aug 24 1952,SV Sodingen,2-2,Spvgg Erkenschwick
Sun Aug 24 1952,Fortuna Duesseldorf,4-3,MSV Duisburg
Sun Aug 24 1952,Bor Moenchengladbach,2-6,FC Schalke 04
Sat Aug 30 1952,FC Augsburg,1-0,1 FC Nuernberg
Sun Aug 31 1952,Waldhof Mannheim,4-0,1 FC Schweinfurt 05
Sun Aug 31 1952,Viktoria Aschaffenburg,3-2,Kickers Offenbach
Sun Aug 31 1952,Spvgg Greuther Fuerth,3-1,Vfb Stuttgart
Sun Aug 31 1952,FSV Frankfurt,3-1,VFR Mannheim
Sun Aug 31 1952,Stuttgarter Kickers,2-5,Karlsruher SC
