Date,Team 1,FT,Team 2
Sun Sep 14 1952,AC Milan,2-0,Novara Calcio
Sun Sep 14 1952,US Palermo,1-1,Juventus
Sun Sep 14 1952,Torino FC,2-0,Sampdoria
Sun Sep 14 1952,Ssc Napoli,2-0,Atalanta
Sun Sep 14 1952,Acf Fiorentina,1-1,SPAL Ferrara
Sun Sep 14 1952,Calcio Como,0-1,Inter
Sun Sep 14 1952,Bologna FC,4-1,Pro Patria
Sun Sep 14 1952,Unione Triestina,2-3,As Roma
Sun Sep 14 1952,Lazio Roma,1-2,Udinese Calcio
Sun Sep 21 1952,SPAL Ferrara,0-0,Calcio Como
Sun Sep 21 1952,Udinese Calcio,1-0,Torino FC
Sun Sep 21 1952,Sampdoria,0-0,Ssc Napoli
Sun Sep 21 1952,As Roma,1-0,Acf Fiorentina
Sun Sep 21 1952,US Palermo,0-1,AC Milan
Sun Sep 21 1952,Novara Calcio,2-2,Lazio Roma
Sun Sep 21 1952,Juventus,1-2,Bologna FC
Sun Sep 21 1952,Inter,1-0,Atalanta
Sun Sep 21 1952,Pro Patria,3-2,Unione Triestina
Sun Sep 28 1952,Acf Fiorentina,1-0,Novara Calcio
Sun Sep 28 1952,Unione Triestina,1-1,Sampdoria
Sun Sep 28 1952,Torino FC,1-1,Inter
Sun Sep 28 1952,Ssc Napoli,4-2,Udinese Calcio
Sun Sep 28 1952,Atalanta,1-5,Juventus
Sun Sep 28 1952,Lazio Roma,3-1,Pro Patria
Sun Sep 28 1952,Calcio Como,3-1,US Palermo
Sun Sep 28 1952,Bologna FC,0-1,As Roma
Sun Sep 28 1952,AC Milan,1-0,SPAL Ferrara
Sun Oct 5 1952,Pro Patria,3-0,Torino FC
Sun Oct 5 1952,As Roma,2-1,AC Milan
Sun Oct 5 1952,Udinese Calcio,0-1,Acf Fiorentina
Sun Oct 5 1952,Sampdoria,0-0,Atalanta
Sun Oct 5 1952,Bologna FC,5-2,US Palermo
Sun Oct 5 1952,Juventus,3-2,Unione Triestina
Sun Oct 5 1952,SPAL Ferrara,1-0,Lazio Roma
Sun Oct 5 1952,Inter,5-1,Ssc Napoli
Sun Oct 5 1952,Novara Calcio,2-1,Calcio Como
Sun Oct 12 1952,Lazio Roma,2-1,Ssc Napoli
Sun Oct 12 1952,Unione Triestina,2-0,SPAL Ferrara
Sun Oct 12 1952,Torino FC,4-1,Novara Calcio
Sun Oct 12 1952,Pro Patria,2-2,Inter
Sun Oct 12 1952,AC Milan,2-1,Sampdoria
Sun Oct 12 1952,Acf Fiorentina,1-2,Juventus
Sun Oct 12 1952,Calcio Como,0-0,Udinese Calcio
Sun Oct 12 1952,Atalanta,2-0,Bologna FC
Sun Oct 12 1952,US Palermo,1-1,As Roma
Sun Oct 19 1952,As Roma,3-0,Calcio Como
Sun Oct 19 1952,SPAL Ferrara,1-1,Torino FC
Sun Oct 19 1952,Unione Triestina,1-1,AC Milan
Sun Oct 19 1952,Sampdoria,1-2,Lazio Roma
Sun Oct 19 1952,Novara Calcio,1-1,Atalanta
Sun Oct 19 1952,Ssc Napoli,1-0,Pro Patria
Sun Oct 19 1952,Juventus,4-0,Udinese Calcio
Sun Oct 19 1952,Inter,2-1,Bologna FC
Sun Oct 19 1952,US Palermo,0-0,Acf Fiorentina
Sun Nov 2 1952,Torino FC,0-0,As Roma
Sun Nov 2 1952,Atalanta,5-2,Unione Triestina
Sun Nov 2 1952,Udinese Calcio,2-1,Novara Calcio
Sun Nov 2 1952,Pro Patria,2-0,SPAL Ferrara
Sun Nov 2 1952,AC Milan,0-1,Inter
Sun Nov 2 1952,Acf Fiorentina,2-1,Ssc Napoli
Sun Nov 2 1952,Calcio Como,0-1,Juventus
Sun Nov 2 1952,Bologna FC,2-0,Sampdoria
Sun Nov 2 1952,Lazio Roma,2-0,US Palermo
Sun Nov 9 1952,Ssc Napoli,0-0,US Palermo
Sun Nov 9 1952,Unione Triestina,1-1,Acf Fiorentina
Sun Nov 9 1952,SPAL Ferrara,0-1,Inter
Sun Nov 9 1952,Sampdoria,1-1,Calcio Como
Sun Nov 9 1952,Atalanta,0-0,Lazio Roma
Sun Nov 9 1952,Novara Calcio,2-2,Bologna FC
Sun Nov 9 1952,AC Milan,4-0,Pro Patria
Sun Nov 9 1952,Juventus,4-1,Torino FC
Sun Nov 9 1952,As Roma,2-2,Udinese Calcio
Sun Nov 16 1952,Lazio Roma,1-0,As Roma
Sun Nov 16 1952,Sampdoria,2-2,SPAL Ferrara
Sun Nov 16 1952,US Palermo,3-2,Udinese Calcio
Sun Nov 16 1952,Torino FC,2-3,Atalanta
Sun Nov 16 1952,Inter,1-0,Unione Triestina
Sun Nov 16 1952,Acf Fiorentina,2-2,Pro Patria
Sun Nov 16 1952,Bologna FC,1-0,Calcio Como
Sun Nov 16 1952,Novara Calcio,0-6,Juventus
Sun Nov 16 1952,Ssc Napoli,4-2,AC Milan
Sun Nov 23 1952,Juventus,3-0,Sampdoria
Sun Nov 23 1952,Udinese Calcio,0-1,AC Milan
Sun Nov 23 1952,Unione Triestina,2-0,Novara Calcio
Sun Nov 23 1952,Pro Patria,0-1,As Roma
Sun Nov 23 1952,Lazio Roma,2-1,Torino FC
Sun Nov 23 1952,Inter,3-0,Acf Fiorentina
Sun Nov 23 1952,Calcio Como,2-1,Ssc Napoli
Sun Nov 23 1952,Bologna FC,2-1,SPAL Ferrara
Sun Nov 23 1952,US Palermo,4-2,Atalanta
Sun Nov 30 1952,Sampdoria,1-0,Pro Patria
Sun Nov 30 1952,Torino FC,3-0,US Palermo
Sun Nov 30 1952,Udinese Calcio,1-1,Unione Triestina
Sun Nov 30 1952,SPAL Ferrara,2-2,Juventus
Sun Nov 30 1952,Ssc Napoli,2-3,Novara Calcio
Sun Nov 30 1952,AC Milan,3-1,Lazio Roma
Sun Nov 30 1952,Acf Fiorentina,1-1,Bologna FC
Sun Nov 30 1952,Atalanta,1-1,Calcio Como
Sun Nov 30 1952,As Roma,1-3,Inter
Sun Dec 7 1952,As Roma,0-0,Sampdoria
Sun Dec 7 1952,Bologna FC,1-3,Ssc Napoli
Sun Dec 7 1952,Unione Triestina,3-0,Torino FC
Sun Dec 7 1952,Pro Patria,2-1,US Palermo
Sun Dec 7 1952,Novara Calcio,0-0,SPAL Ferrara
Sun Dec 7 1952,Inter,0-0,Udinese Calcio
Sun Dec 7 1952,Acf Fiorentina,1-1,Atalanta
Sun Dec 7 1952,Calcio Como,0-1,Lazio Roma
Sun Dec 7 1952,Juventus,0-3,AC Milan
Sun Dec 14 1952,AC Milan,4-2,Calcio Como
Sun Dec 14 1952,Udinese Calcio,2-0,SPAL Ferrara
Sun Dec 14 1952,Torino FC,1-2,Ssc Napoli
Sun Dec 14 1952,Sampdoria,4-0,Acf Fiorentina
Sun Dec 14 1952,Atalanta,1-5,As Roma
Sun Dec 14 1952,US Palermo,2-1,Novara Calcio
Sun Dec 14 1952,Lazio Roma,1-1,Inter
Sun Dec 14 1952,Bologna FC,0-1,Unione Triestina
Sun Dec 14 1952,Pro Patria,3-3,Juventus
Sun Dec 21 1952,Novara Calcio,2-2,Pro Patria
Sun Dec 21 1952,Udinese Calcio,3-2,Sampdoria
Sun Dec 21 1952,SPAL Ferrara,2-2,Atalanta
Sun Dec 21 1952,US Palermo,0-3,Inter
Sun Dec 21 1952,AC Milan,2-1,Acf Fiorentina
Sun Dec 21 1952,Lazio Roma,1-2,Bologna FC
Sun Dec 21 1952,Juventus,3-2,As Roma
Sun Dec 21 1952,Calcio Como,0-1,Torino FC
Sun Dec 21 1952,Ssc Napoli,1-1,Unione Triestina
Sun Jan 4 1953,Inter,2-0,Juventus
Sun Jan 4 1953,Atalanta,3-2,Pro Patria
Sun Jan 4 1953,Unione Triestina,4-1,Calcio Como
Sun Jan 4 1953,Torino FC,1-1,AC Milan
Sun Jan 4 1953,SPAL Ferrara,4-0,US Palermo
Sun Jan 4 1953,As Roma,5-2,Ssc Napoli
Sun Jan 4 1953,Acf Fiorentina,0-0,Lazio Roma
Sun Jan 4 1953,Bologna FC,3-1,Udinese Calcio
Sun Jan 4 1953,Sampdoria,1-1,Novara Calcio
