Date,Team 1,FT,Team 2
Sat Aug 23 1952,FC Wien,3-2,Vfb Moedling
Sat Aug 23 1952,Favoritner AC,0-9,SC Wacker Wien
Sat Aug 23 1952,First Vienna FC,2-3,Grazer Ak
Sun Aug 24 1952,Sturm Graz,2-1,1. Simmeringer SC
Sun Aug 24 1952,LASK Linz,3-4,SK Admira Vienna
Sun Aug 24 1952,Austria Wien,6-0,Salzburger AK 1914
Sun Aug 24 1952,Rapid Wien,6-2,Grazer SC Straßenbahn
Sat Aug 30 1952,1. Simmeringer SC,1-2,Favoritner AC
Sat Aug 30 1952,Grazer Ak,1-1,FC Wien
Sun Aug 31 1952,LASK Linz,1-1,First Vienna FC
Sun Aug 31 1952,Vfb Moedling,0-1,Austria Wien
Sun Aug 31 1952,Grazer SC Straßenbahn,0-2,Sturm Graz
Sun Aug 31 1952,Salzburger AK 1914,3-4,Rapid Wien
Sun Aug 31 1952,SK Admira Vienna,0-2,SC Wacker Wien
Sat Sep 6 1952,Favoritner AC,2-1,Grazer SC Straßenbahn
Sat Sep 6 1952,Rapid Wien,3-2,Vfb Moedling
Sat Sep 6 1952,SC Wacker Wien,1-1,1. Simmeringer SC
Sun Sep 7 1952,FC Wien,1-0,LASK Linz
Sun Sep 7 1952,Austria Wien,6-2,Grazer Ak
Sun Sep 7 1952,Sturm Graz,1-0,Salzburger AK 1914
Sun Sep 7 1952,First Vienna FC,7-4,SK Admira Vienna
Sat Sep 13 1952,Grazer SC Straßenbahn,1-5,SC Wacker Wien
Sat Sep 13 1952,SK Admira Vienna,2-2,1. Simmeringer SC
Sun Sep 14 1952,Grazer Ak,1-1,Rapid Wien
Sun Sep 14 1952,Vfb Moedling,2-0,Sturm Graz
Sun Sep 14 1952,First Vienna FC,6-1,FC Wien
Sun Sep 14 1952,Salzburger AK 1914,5-2,Favoritner AC
Thu Sep 18 1952,LASK Linz,0-3,Austria Wien
Sat Sep 27 1952,Favoritner AC,2-0,Vfb Moedling
Sat Sep 27 1952,SC Wacker Wien,4-1,Salzburger AK 1914
Sat Sep 27 1952,Rapid Wien,9-0,LASK Linz
Sat Sep 27 1952,1. Simmeringer SC,3-0,Grazer SC Straßenbahn
Sun Sep 28 1952,Austria Wien,3-3,First Vienna FC
Sun Sep 28 1952,FC Wien,3-3,SK Admira Vienna
Sun Sep 28 1952,Sturm Graz,0-2,Grazer Ak
Sat Oct 4 1952,Vfb Moedling,2-2,SC Wacker Wien
Sat Oct 4 1952,SK Admira Vienna,7-2,Grazer SC Straßenbahn
Sun Oct 5 1952,First Vienna FC,2-4,Rapid Wien
Sun Oct 5 1952,Grazer Ak,2-2,Favoritner AC
Sun Oct 5 1952,LASK Linz,3-1,Sturm Graz
Sun Oct 5 1952,FC Wien,2-3,Austria Wien
Sun Oct 5 1952,Salzburger AK 1914,1-1,1. Simmeringer SC
Sat Oct 11 1952,1. Simmeringer SC,0-1,Vfb Moedling
Sat Oct 11 1952,Favoritner AC,1-3,LASK Linz
Sat Oct 11 1952,Grazer SC Straßenbahn,5-1,Salzburger AK 1914
Sat Oct 11 1952,SC Wacker Wien,7-1,Grazer Ak
Sun Oct 12 1952,Sturm Graz,1-2,First Vienna FC
Sun Oct 12 1952,Austria Wien,4-2,SK Admira Vienna
Sun Oct 12 1952,Rapid Wien,3-1,FC Wien
Sat Oct 25 1952,SK Admira Vienna,5-2,Salzburger AK 1914
Sat Oct 25 1952,FC Wien,2-2,Sturm Graz
Sun Oct 26 1952,Vfb Moedling,3-1,Grazer SC Straßenbahn
Sun Oct 26 1952,Austria Wien,2-1,Rapid Wien
Sun Oct 26 1952,First Vienna FC,4-1,Favoritner AC
Sun Oct 26 1952,LASK Linz,1-2,SC Wacker Wien
Wed Oct 29 1952,Grazer Ak,1-0,1. Simmeringer SC
Sat Nov 1 1952,Grazer SC Straßenbahn,2-2,Grazer Ak
Sat Nov 1 1952,Favoritner AC,5-0,FC Wien
Sat Nov 1 1952,1. Simmeringer SC,3-2,LASK Linz
Sun Nov 2 1952,SC Wacker Wien,4-1,First Vienna FC
Sun Nov 2 1952,Rapid Wien,2-1,SK Admira Vienna
Sun Nov 2 1952,Salzburger AK 1914,1-1,Vfb Moedling
Sun Nov 2 1952,Sturm Graz,0-2,Austria Wien
Sat Nov 8 1952,Austria Wien,3-1,Favoritner AC
Sat Nov 8 1952,SC Wacker Wien,2-1,FC Wien
Sat Nov 8 1952,SK Admira Vienna,4-1,Vfb Moedling
Sun Nov 9 1952,Rapid Wien,2-0,Sturm Graz
Sun Nov 9 1952,Grazer Ak,6-1,Salzburger AK 1914
Sun Nov 9 1952,LASK Linz,7-1,Grazer SC Straßenbahn
Mon Nov 10 1952,First Vienna FC,5-1,1. Simmeringer SC
Sat Nov 15 1952,1. Simmeringer SC,2-0,FC Wien
Sat Nov 15 1952,Grazer SC Straßenbahn,1-2,First Vienna FC
Sun Nov 16 1952,SC Wacker Wien,1-2,Austria Wien
Sun Nov 16 1952,Favoritner AC,1-4,Rapid Wien
Sun Nov 16 1952,Vfb Moedling,2-4,Grazer Ak
Sun Nov 16 1952,Sturm Graz,3-3,SK Admira Vienna
Sun Nov 16 1952,Salzburger AK 1914,3-5,LASK Linz
Sat Nov 29 1952,First Vienna FC,5-0,Salzburger AK 1914
Sat Nov 29 1952,FC Wien,1-1,Grazer SC Straßenbahn
Sun Nov 30 1952,Austria Wien,6-3,1. Simmeringer SC
Sun Nov 30 1952,LASK Linz,8-2,Vfb Moedling
Sun Nov 30 1952,SK Admira Vienna,1-0,Grazer Ak
Sun Nov 30 1952,Rapid Wien,3-2,SC Wacker Wien
Sun Nov 30 1952,Sturm Graz,2-2,Favoritner AC
Sun Dec 7 1952,Favoritner AC,1-2,SK Admira Vienna
Sun Dec 7 1952,Salzburger AK 1914,0-3,FC Wien
Sun Dec 7 1952,1. Simmeringer SC,2-0,Rapid Wien
Sun Dec 7 1952,SC Wacker Wien,6-0,Sturm Graz
Sun Dec 7 1952,Vfb Moedling,1-3,First Vienna FC
Sun Dec 7 1952,Grazer Ak,2-0,LASK Linz
Sun Dec 7 1952,Grazer SC Straßenbahn,1-3,Austria Wien
Sat Feb 28 1953,1. Simmeringer SC,2-1,Sturm Graz
Sun Mar 1 1953,SK Admira Vienna,1-0,LASK Linz
Sun Mar 1 1953,Grazer Ak,0-1,First Vienna FC
Sun Mar 1 1953,Grazer SC Straßenbahn,1-0,Rapid Wien
Sun Mar 1 1953,Vfb Moedling,0-2,FC Wien
