Date,Team 1,FT,Team 2
Sat Aug 17 1991,Sl Benfica,0-1,Boavista Porto
Sun Aug 18 1991,Uniao Madeira,1-0,FC Penafiel
Sun Aug 18 1991,Pacos De Ferreira,1-1,Uniao Torreense
Sun Aug 18 1991,Sporting Farense,3-1,CS Maritimo
Sun Aug 18 1991,FC Famalicao,1-4,Vitoria Guimaraes
Sun Aug 18 1991,GD Chaves,1-0,GD Estoril
Sun Aug 18 1991,Sporting Braga,2-1,Gil Vicente
Sun Aug 18 1991,SC Beira Mar,1-1,SC Salgueiros
Sat Aug 24 1991,Vitoria Guimaraes,2-1,Sporting Braga
Sat Aug 24 1991,Uniao Torreense,0-1,GD Chaves
Sat Aug 24 1991,SC Salgueiros,1-0,Uniao Madeira
Sat Aug 24 1991,FC Penafiel,1-0,Sporting Farense
Sat Aug 24 1991,CS Maritimo,1-0,Pacos De Ferreira
Sat Aug 24 1991,Gil Vicente,0-1,Sl Benfica
Sat Aug 24 1991,GD Estoril,0-2,FC Porto
Sat Aug 24 1991,Boavista Porto,3-2,SC Beira Mar
Sun Aug 25 1991,Sporting CP,3-0,FC Famalicao
Sat Aug 31 1991,Sporting Braga,1-1,Sporting CP
Sun Sep 1 1991,Uniao Madeira,2-0,Boavista Porto
Sun Sep 1 1991,FC Porto,5-0,Uniao Torreense
Sun Sep 1 1991,FC Penafiel,2-0,SC Salgueiros
Sun Sep 1 1991,Sporting Farense,1-0,Pacos De Ferreira
Sun Sep 1 1991,FC Famalicao,2-1,GD Estoril
Sun Sep 1 1991,GD Chaves,2-1,CS Maritimo
Sun Sep 1 1991,Sl Benfica,2-0,Vitoria Guimaraes
Sun Sep 1 1991,SC Beira Mar,0-0,Gil Vicente
Sat Sep 14 1991,Sporting CP,0-0,Sl Benfica
Sun Sep 15 1991,Vitoria Guimaraes,1-1,SC Beira Mar
Sun Sep 15 1991,Uniao Torreense,6-1,FC Famalicao
Sun Sep 15 1991,SC Salgueiros,2-1,Sporting Farense
Sun Sep 15 1991,Pacos De Ferreira,3-0,GD Chaves
Sun Sep 15 1991,CS Maritimo,1-0,FC Porto
Sun Sep 15 1991,Gil Vicente,2-1,Uniao Madeira
Sun Sep 15 1991,GD Estoril,1-0,Sporting Braga
Sun Sep 15 1991,Boavista Porto,3-0,FC Penafiel
Sun Sep 22 1991,Uniao Madeira,0-2,Vitoria Guimaraes
Sun Sep 22 1991,SC Salgueiros,1-1,Boavista Porto
Sun Sep 22 1991,FC Porto,2-0,Pacos De Ferreira
Sun Sep 22 1991,FC Penafiel,0-0,Gil Vicente
Sun Sep 22 1991,Sporting Farense,1-1,GD Chaves
Sun Sep 22 1991,FC Famalicao,2-2,CS Maritimo
Sun Sep 22 1991,Sporting Braga,2-1,Uniao Torreense
Sun Sep 22 1991,Sl Benfica,2-2,GD Estoril
Sun Sep 22 1991,SC Beira Mar,1-0,Sporting CP
Wed Sep 25 1991,FC Porto,0-0,Sporting CP
Sat Sep 28 1991,Sporting CP,3-0,Uniao Madeira
Sun Sep 29 1991,Vitoria Guimaraes,2-2,FC Penafiel
Sun Sep 29 1991,Uniao Torreense,1-3,Sl Benfica
Sun Sep 29 1991,Pacos De Ferreira,0-1,FC Famalicao
Sun Sep 29 1991,CS Maritimo,0-0,Sporting Braga
Sun Sep 29 1991,Gil Vicente,1-0,SC Salgueiros
Sun Sep 29 1991,GD Estoril,1-0,SC Beira Mar
Sun Sep 29 1991,GD Chaves,0-1,FC Porto
Sun Sep 29 1991,Boavista Porto,2-0,Sporting Farense
Sat Oct 5 1991,Uniao Madeira,1-1,GD Estoril
Sat Oct 5 1991,SC Salgueiros,0-1,Vitoria Guimaraes
Sat Oct 5 1991,FC Penafiel,0-2,Sporting CP
Sat Oct 5 1991,Sporting Farense,0-0,FC Porto
Sat Oct 5 1991,FC Famalicao,1-0,GD Chaves
Sat Oct 5 1991,Sporting Braga,3-1,Pacos De Ferreira
Sat Oct 5 1991,Boavista Porto,1-0,Gil Vicente
Sat Oct 5 1991,Sl Benfica,2-0,CS Maritimo
Sat Oct 5 1991,SC Beira Mar,1-0,Uniao Torreense
Sun Oct 20 1991,Vitoria Guimaraes,2-0,Boavista Porto
Sun Oct 20 1991,Uniao Torreense,2-0,Uniao Madeira
Sun Oct 20 1991,Sporting CP,3-0,SC Salgueiros
Sun Oct 20 1991,FC Porto,1-0,FC Famalicao
Sun Oct 20 1991,Pacos De Ferreira,1-1,Sl Benfica
Sun Oct 20 1991,CS Maritimo,0-0,SC Beira Mar
Sun Oct 20 1991,Gil Vicente,0-0,Sporting Farense
Sun Oct 20 1991,GD Estoril,2-1,FC Penafiel
Sun Oct 20 1991,GD Chaves,1-2,Sporting Braga
Sun Oct 27 1991,Uniao Madeira,1-1,CS Maritimo
Sun Oct 27 1991,SC Salgueiros,3-0,GD Estoril
