Date,Team 1,FT,Team 2
Sun Sep 1 1991,As Bari,1-1,Torino FC
Sun Sep 1 1991,Cagliari Calcio,3-2,Sampdoria
Sun Sep 1 1991,Genoa CFc,2-0,US Cremonese
Sun Sep 1 1991,Inter,1-1,US Foggia
Sun Sep 1 1991,Juventus,1-0,Acf Fiorentina
Sun Sep 1 1991,Lazio Roma,1-1,Parma FC
Sun Sep 1 1991,Ssc Napoli,1-0,Atalanta
Sun Sep 1 1991,Hellas Verona,0-1,As Roma
Sun Sep 1 1991,Ascoli Calcio,0-1,AC Milan
Sun Sep 8 1991,As Roma,0-1,Inter
Sun Sep 8 1991,Sampdoria,2-0,Hellas Verona
Sun Sep 8 1991,Parma FC,1-0,As Bari
Sun Sep 8 1991,AC Milan,1-0,Cagliari Calcio
Sun Sep 8 1991,Acf Fiorentina,3-1,Genoa CFc
Sun Sep 8 1991,Atalanta,1-1,Ascoli Calcio
Sun Sep 8 1991,US Cremonese,0-0,Ssc Napoli
Sun Sep 8 1991,Torino FC,0-1,Lazio Roma
Sun Sep 8 1991,US Foggia,0-1,Juventus
Sun Sep 15 1991,Acf Fiorentina,1-2,US Foggia
Sun Sep 15 1991,Ssc Napoli,2-2,Parma FC
Sun Sep 15 1991,Lazio Roma,1-1,Atalanta
Sun Sep 15 1991,Juventus,1-1,AC Milan
Sun Sep 15 1991,Genoa CFc,1-0,Ascoli Calcio
Sun Sep 15 1991,US Cremonese,0-2,Torino FC
Sun Sep 15 1991,Cagliari Calcio,0-1,As Roma
Sun Sep 15 1991,As Bari,1-1,Sampdoria
Sun Sep 15 1991,Inter,2-0,Hellas Verona
Sun Sep 15 1991,As Roma,0-0,Genoa CFc
Sun Sep 15 1991,Atalanta,0-0,Juventus
Sun Sep 15 1991,Hellas Verona,2-1,As Bari
Sun Sep 15 1991,Torino FC,0-0,Ssc Napoli
Sun Sep 15 1991,Sampdoria,4-0,Inter
Sun Sep 15 1991,Ascoli Calcio,1-4,Lazio Roma
Sun Sep 15 1991,US Foggia,3-1,Cagliari Calcio
Sun Sep 15 1991,AC Milan,1-1,Acf Fiorentina
Sun Sep 15 1991,Parma FC,1-1,US Cremonese
Sun Sep 29 1991,US Foggia,1-1,Parma FC
Sun Sep 29 1991,Ssc Napoli,3-1,Hellas Verona
Sun Sep 29 1991,AC Milan,1-1,Genoa CFc
Sun Sep 29 1991,Juventus,2-0,As Bari
Sun Sep 29 1991,Sampdoria,4-0,Ascoli Calcio
Sun Sep 29 1991,Acf Fiorentina,0-1,As Roma
Sun Sep 29 1991,US Cremonese,1-2,Atalanta
Sun Sep 29 1991,Cagliari Calcio,0-1,Torino FC
Sun Sep 29 1991,Lazio Roma,0-1,Inter
Sun Oct 6 1991,Parma FC,2-1,Sampdoria
Sun Oct 6 1991,Torino FC,3-1,US Foggia
Sun Oct 6 1991,Hellas Verona,2-0,Cagliari Calcio
Sun Oct 6 1991,As Roma,1-1,Lazio Roma
Sun Oct 6 1991,Inter,1-1,Acf Fiorentina
Sun Oct 6 1991,Genoa CFc,2-1,Juventus
Sun Oct 6 1991,As Bari,0-0,US Cremonese
Sun Oct 6 1991,Ascoli Calcio,1-4,Ssc Napoli
Sun Oct 6 1991,Atalanta,0-2,AC Milan
Sun Oct 20 1991,US Cremonese,3-0,Hellas Verona
Sun Oct 20 1991,AC Milan,2-0,Parma FC
Sun Oct 20 1991,Torino FC,1-1,As Roma
Sun Oct 20 1991,Sampdoria,0-2,Atalanta
Sun Oct 20 1991,Ssc Napoli,0-1,Juventus
Sun Oct 20 1991,Cagliari Calcio,1-1,Inter
Sun Oct 20 1991,Acf Fiorentina,2-0,As Bari
Sun Oct 20 1991,US Foggia,1-0,Ascoli Calcio
Sun Oct 20 1991,Lazio Roma,1-1,Genoa CFc
Sun Oct 27 1991,Genoa CFc,0-0,Sampdoria
Sun Oct 27 1991,As Roma,1-1,US Foggia
Sun Oct 27 1991,Parma FC,0-0,Torino FC
Sun Oct 27 1991,Inter,0-0,Ssc Napoli
Sun Oct 27 1991,Hellas Verona,0-2,Lazio Roma
