Date,Team 1,FT,Team 2
Fri Aug 2 1991,MSV Duisburg,1-0,Vfb Stuttgart
Fri Aug 2 1991,Vfl Bochum,2-2,1 FC Koeln
Fri Aug 2 1991,Bayer Leverkusen,1-0,Bor Moenchengladbach
Sat Aug 3 1991,Werder Bremen,1-1,Bayern Muenchen
Sat Aug 3 1991,Dynamo Dresden,0-1,1 FC Kaiserslautern
Sat Aug 3 1991,Fortuna Duesseldorf,1-2,Eintracht Frankfurt
Sat Aug 3 1991,Karlsruher SC,2-2,Borussia Dortmund
Sat Aug 3 1991,Hansa Rostock,4-0,1 FC Nuernberg
Sat Aug 3 1991,FC Schalke 04,0-0,Hamburger SV
Sat Aug 3 1991,Stuttgarter Kickers,3-0,Sg Wattenscheid 09
Fri Aug 9 1991,Sg Wattenscheid 09,3-0,Bayer Leverkusen
Fri Aug 9 1991,Hamburger SV,2-0,Dynamo Dresden
Fri Aug 9 1991,Bor Moenchengladbach,0-0,MSV Duisburg
Sat Aug 10 1991,Borussia Dortmund,2-1,Werder Bremen
Sat Aug 10 1991,Eintracht Frankfurt,5-0,FC Schalke 04
Sat Aug 10 1991,1 FC Kaiserslautern,1-1,Vfl Bochum
Sat Aug 10 1991,1 FC Koeln,0-0,Stuttgarter Kickers
Sat Aug 10 1991,Bayern Muenchen,1-2,Hansa Rostock
Sat Aug 10 1991,1 FC Nuernberg,3-1,Fortuna Duesseldorf
Sat Aug 10 1991,Vfb Stuttgart,1-0,Karlsruher SC
Tue Aug 13 1991,MSV Duisburg,0-0,Sg Wattenscheid 09
Tue Aug 13 1991,Vfl Bochum,2-3,Hamburger SV
Tue Aug 13 1991,Dynamo Dresden,2-1,Eintracht Frankfurt
Tue Aug 13 1991,Karlsruher SC,2-0,Bor Moenchengladbach
Wed Aug 14 1991,Werder Bremen,1-1,Vfb Stuttgart
Wed Aug 14 1991,Fortuna Duesseldorf,0-1,Bayern Muenchen
Wed Aug 14 1991,1 FC Koeln,1-1,1 FC Kaiserslautern
Wed Aug 14 1991,Hansa Rostock,5-1,Borussia Dortmund
Wed Aug 14 1991,FC Schalke 04,1-0,1 FC Nuernberg
Wed Aug 14 1991,Stuttgarter Kickers,0-1,Bayer Leverkusen
Tue Aug 20 1991,Borussia Dortmund,3-1,Fortuna Duesseldorf
Tue Aug 20 1991,Bor Moenchengladbach,0-2,Werder Bremen
Tue Aug 20 1991,Bayern Muenchen,3-2,FC Schalke 04
Tue Aug 20 1991,1 FC Nuernberg,1-1,Dynamo Dresden
Wed Aug 21 1991,Sg Wattenscheid 09,1-1,Karlsruher SC
Wed Aug 21 1991,Eintracht Frankfurt,2-1,Vfl Bochum
Wed Aug 21 1991,Hamburger SV,1-1,1 FC Koeln
Wed Aug 21 1991,1 FC Kaiserslautern,4-3,Stuttgarter Kickers
Wed Aug 21 1991,Bayer Leverkusen,2-1,MSV Duisburg
Wed Aug 21 1991,Vfb Stuttgart,3-0,Hansa Rostock
Fri Aug 23 1991,Dynamo Dresden,0-2,Bayern Muenchen
Sat Aug 24 1991,Werder Bremen,2-2,Sg Wattenscheid 09
Sat Aug 24 1991,Fortuna Duesseldorf,0-3,Vfb Stuttgart
Sat Aug 24 1991,1 FC Kaiserslautern,0-0,Hamburger SV
Sat Aug 24 1991,Karlsruher SC,0-0,Bayer Leverkusen
Sat Aug 24 1991,1 FC Koeln,1-1,Eintracht Frankfurt
Sat Aug 24 1991,Hansa Rostock,2-1,Bor Moenchengladbach
Sat Aug 24 1991,FC Schalke 04,5-2,Borussia Dortmund
Sun Aug 25 1991,Vfl Bochum,0-3,1 FC Nuernberg
Tue Aug 27 1991,Sg Wattenscheid 09,0-0,Hansa Rostock
Tue Aug 27 1991,MSV Duisburg,6-2,Karlsruher SC
Tue Aug 27 1991,Bayer Leverkusen,0-0,Werder Bremen
Tue Aug 27 1991,Bor Moenchengladbach,3-1,Fortuna Duesseldorf
Tue Aug 27 1991,Vfb Stuttgart,1-0,FC Schalke 04
Wed Aug 28 1991,Borussia Dortmund,4-0,Dynamo Dresden
Wed Aug 28 1991,Eintracht Frankfurt,2-0,1 FC Kaiserslautern
Wed Aug 28 1991,Hamburger SV,0-3,Stuttgarter Kickers
Wed Aug 28 1991,Bayern Muenchen,0-2,Vfl Bochum
Wed Aug 28 1991,1 FC Nuernberg,4-0,1 FC Koeln
Fri Aug 30 1991,Werder Bremen,5-1,MSV Duisburg
Fri Aug 30 1991,Fortuna Duesseldorf,4-3,Sg Wattenscheid 09
Fri Aug 30 1991,FC Schalke 04,3-1,Bor Moenchengladbach
Sat Aug 31 1991,Vfl Bochum,0-0,Borussia Dortmund
Sat Aug 31 1991,Dynamo Dresden,1-0,Vfb Stuttgart
Sat Aug 31 1991,Hamburger SV,2-1,Eintracht Frankfurt
Sat Aug 31 1991,1 FC Kaiserslautern,3-0,1 FC Nuernberg
Sat Aug 31 1991,1 FC Koeln,1-1,Bayern Muenchen
