Date,Team 1,FT,Team 2
Sat Aug 31 1991,Athletic Bilbao,0-2,Sevilla FC
Sat Aug 31 1991,Valencia CF,2-1,Deportivo La Coruna
Sat Aug 31 1991,Cadiz CF,0-1,Real Madrid
Sun Sep 1 1991,Real Zaragoza,1-1,Espanyol Barcelona
Sun Sep 1 1991,FC Barcelona,2-0,Real Sociedad
Sun Sep 1 1991,Real Valladolid,0-1,Sporting Gijon
Sun Sep 1 1991,Real Oviedo,0-0,RCD Mallorca
Sun Sep 1 1991,Atletico Madrid,2-0,Burgos CF
Sun Sep 1 1991,CD Tenerife,3-0,CD Logrones
Sun Sep 1 1991,CA Osasuna,2-0,Albacete
Sat Sep 7 1991,Sevilla FC,4-2,FC Barcelona
Sun Sep 8 1991,Sporting Gijon,3-2,Athletic Bilbao
Sun Sep 8 1991,Deportivo La Coruna,1-1,CD Tenerife
Sun Sep 8 1991,CD Logrones,2-1,Cadiz CF
Sun Sep 8 1991,Burgos CF,4-0,CA Osasuna
Sun Sep 8 1991,Real Madrid,1-0,Real Valladolid
Sun Sep 8 1991,Espanyol Barcelona,0-1,Real Oviedo
Sun Sep 8 1991,Real Sociedad,0-0,Real Zaragoza
Sun Sep 8 1991,Albacete,1-0,Valencia CF
Sun Sep 8 1991,RCD Mallorca,0-2,Atletico Madrid
Sat Sep 14 1991,Real Oviedo,2-0,Real Sociedad
Sat Sep 14 1991,Valencia CF,1-1,Burgos CF
Sat Sep 14 1991,Athletic Bilbao,1-4,Real Madrid
Sat Sep 14 1991,FC Barcelona,3-1,Real Zaragoza
Sat Sep 14 1991,CA Osasuna,1-0,RCD Mallorca
Sun Sep 15 1991,Sevilla FC,2-1,Sporting Gijon
Sun Sep 15 1991,CD Tenerife,2-3,Albacete
Sun Sep 15 1991,Real Valladolid,1-2,CD Logrones
Sun Sep 15 1991,Cadiz CF,1-0,Deportivo La Coruna
Sun Sep 15 1991,Atletico Madrid,3-0,Espanyol Barcelona
Sat Sep 28 1991,Real Zaragoza,3-2,Real Oviedo
Sat Sep 28 1991,Real Madrid,3-1,Sevilla FC
