Date,Team 1,FT,Team 2
Sat Jul 20 1991,Montpellier HSC,1-4,As Monaco
Sat Jul 20 1991,Aj Auxerre,3-1,Stade Rennes
Sat Jul 20 1991,RC Lens,0-2,FC Metz
Sat Jul 20 1991,Le Havre Ac,1-0,Olympique Lyon
Sat Jul 20 1991,Olympique Marseille,1-0,Lille OSC
Sat Jul 20 1991,As Nancy,1-0,As Cannes
Sat Jul 20 1991,FC Sochaux,1-1,Nimes Olympique
Sat Jul 20 1991,FC Nantes,0-0,Paris Saint Germain
Sat Jul 20 1991,Toulouse FC,0-0,SM Caen
Sat Jul 20 1991,As Saint Etienne,3-1,Sporting Toulon Var
Fri Jul 26 1991,Stade Rennes,0-1,FC Nantes
Fri Jul 26 1991,As Cannes,2-0,Montpellier HSC
Sat Jul 27 1991,As Monaco,4-1,As Nancy
Sat Jul 27 1991,FC Metz,3-1,FC Sochaux
Sat Jul 27 1991,Paris Saint Germain,1-1,Aj Auxerre
Sat Jul 27 1991,Olympique Lyon,1-1,Olympique Marseille
Sat Jul 27 1991,Lille OSC,0-0,Le Havre Ac
Sat Jul 27 1991,SM Caen,1-0,As Saint Etienne
Sat Jul 27 1991,Nimes Olympique,2-2,Toulouse FC
Sat Jul 27 1991,Sporting Toulon Var,0-1,RC Lens
Wed Jul 31 1991,As Monaco,3-1,Stade Rennes
Wed Jul 31 1991,Olympique Marseille,2-0,FC Metz
Wed Jul 31 1991,Le Havre Ac,1-0,As Cannes
Wed Jul 31 1991,As Saint Etienne,3-0,Nimes Olympique
Wed Jul 31 1991,Toulouse FC,2-1,FC Sochaux
Wed Jul 31 1991,RC Lens,0-0,SM Caen
Wed Jul 31 1991,FC Nantes,1-2,Lille OSC
Wed Jul 31 1991,Montpellier HSC,1-1,Paris Saint Germain
Wed Jul 31 1991,As Nancy,0-0,Olympique Lyon
Wed Jul 31 1991,Aj Auxerre,1-0,Sporting Toulon Var
Sat Aug 3 1991,Stade Rennes,1-2,Olympique Marseille
Sat Aug 3 1991,FC Metz,4-0,Toulouse FC
Sat Aug 3 1991,Paris Saint Germain,1-1,Le Havre Ac
Sat Aug 3 1991,SM Caen,1-0,Aj Auxerre
Sat Aug 3 1991,Lille OSC,2-1,As Nancy
Sat Aug 3 1991,Nimes Olympique,0-2,RC Lens
Sat Aug 3 1991,FC Sochaux,1-0,As Saint Etienne
