Date,Team 1,FT,Team 2
Sat Sep 6 1980,Sporting Gijon,2-0,Real Betis
Sat Sep 6 1980,Espanyol Barcelona,2-1,Hercules CF
Sat Sep 6 1980,Sevilla FC,1-0,Ud Salamanca
Sat Sep 6 1980,Valencia CF,3-2,Real Sociedad
Sun Sep 7 1980,Ad Almeria,1-2,Real Madrid
Sun Sep 7 1980,Real Murcia,1-2,FC Barcelona
Sun Sep 7 1980,Athletic Bilbao,0-1,Real Zaragoza
Sun Sep 7 1980,CA Osasuna,1-0,Ud Las Palmas
Sun Sep 7 1980,Atletico Madrid,5-2,Real Valladolid
Sat Sep 13 1980,Ud Las Palmas,1-1,Atletico Madrid
Sat Sep 13 1980,Ud Salamanca,0-3,Real Murcia
Sat Sep 13 1980,Valencia CF,3-1,Real Betis
Sat Sep 13 1980,FC Barcelona,3-1,Espanyol Barcelona
Sat Sep 13 1980,Real Sociedad,2-1,CA Osasuna
Sun Sep 14 1980,Real Valladolid,0-0,Ad Almeria
Sun Sep 14 1980,Hercules CF,1-1,Sporting Gijon
Sun Sep 14 1980,Real Zaragoza,2-0,Sevilla FC
Sun Sep 14 1980,Real Madrid,7-1,Athletic Bilbao
Sat Sep 20 1980,Espanyol Barcelona,2-1,Ud Salamanca
Sun Sep 21 1980,CA Osasuna,1-2,Real Betis
Sun Sep 21 1980,Sevilla FC,2-0,Real Madrid
Sun Sep 21 1980,Atletico Madrid,2-1,Ad Almeria
Sun Sep 21 1980,Valencia CF,0-2,Hercules CF
Sun Sep 21 1980,Athletic Bilbao,4-1,Real Valladolid
Sun Sep 21 1980,Sporting Gijon,2-1,FC Barcelona
Sun Sep 21 1980,Ud Las Palmas,0-3,Real Sociedad
Sun Sep 21 1980,Real Murcia,0-1,Real Zaragoza
Sat Sep 27 1980,Real Sociedad,2-2,Atletico Madrid
Sat Sep 27 1980,FC Barcelona,0-3,Valencia CF
Sun Sep 28 1980,Real Valladolid,2-3,Sevilla FC
Sun Sep 28 1980,Real Madrid,4-0,Real Murcia
Sun Sep 28 1980,Hercules CF,0-0,CA Osasuna
Sun Sep 28 1980,Real Betis,4-1,Ud Las Palmas
Sun Sep 28 1980,Real Zaragoza,2-1,Espanyol Barcelona
Sun Sep 28 1980,Ad Almeria,1-1,Athletic Bilbao
Sun Sep 28 1980,Ud Salamanca,2-2,Sporting Gijon
Sat Oct 4 1980,Ud Las Palmas,1-1,Hercules CF
Sun Oct 5 1980,Espanyol Barcelona,2-1,Real Madrid
Sun Oct 5 1980,Real Sociedad,2-2,Real Betis
Sun Oct 5 1980,Sevilla FC,1-0,Ad Almeria
Sun Oct 5 1980,Valencia CF,3-0,Ud Salamanca
Sun Oct 5 1980,Real Murcia,0-0,Real Valladolid
Sun Oct 5 1980,CA Osasuna,1-0,FC Barcelona
Sun Oct 5 1980,Atletico Madrid,2-1,Athletic Bilbao
Sun Oct 5 1980,Sporting Gijon,1-1,Real Zaragoza
Sat Oct 11 1980,Athletic Bilbao,3-0,Sevilla FC
Sun Oct 12 1980,Real Betis,0-1,Atletico Madrid
Sun Oct 12 1980,Ad Almeria,0-0,Real Murcia
Sun Oct 12 1980,Ud Salamanca,1-2,CA Osasuna
Sun Oct 12 1980,Real Madrid,1-0,Sporting Gijon
Sun Oct 12 1980,Hercules CF,2-0,Real Sociedad
Sun Oct 12 1980,Real Zaragoza,1-1,Valencia CF
Sun Oct 12 1980,Real Valladolid,3-1,Espanyol Barcelona
Sun Oct 12 1980,FC Barcelona,1-0,Ud Las Palmas
Sat Oct 18 1980,Ud Las Palmas,1-1,Ud Salamanca
Sat Oct 18 1980,Valencia CF,2-1,Real Madrid
Sun Oct 19 1980,Real Murcia,5-4,Athletic Bilbao
Sun Oct 19 1980,Real Betis,2-0,Hercules CF
Sun Oct 19 1980,Sporting Gijon,4-1,Real Valladolid
Sun Oct 19 1980,Espanyol Barcelona,1-0,Ad Almeria
Sun Oct 19 1980,Real Sociedad,2-0,FC Barcelona
Sun Oct 19 1980,CA Osasuna,1-0,Real Zaragoza
Sun Oct 19 1980,Atletico Madrid,2-0,Sevilla FC
Sun Oct 26 1980,Ud Salamanca,0-2,Real Sociedad
Sun Oct 26 1980,Sevilla FC,1-0,Real Murcia
Sun Oct 26 1980,Real Madrid,3-1,CA Osasuna
Sun Oct 26 1980,Ad Almeria,1-1,Sporting Gijon
Sun Oct 26 1980,FC Barcelona,1-3,Real Betis
Sun Oct 26 1980,Hercules CF,1-2,Atletico Madrid
Sun Oct 26 1980,Real Valladolid,2-0,Valencia CF
Sun Oct 26 1980,Athletic Bilbao,1-2,Espanyol Barcelona
Sun Oct 26 1980,Real Zaragoza,2-3,Ud Las Palmas
Sat Nov 1 1980,Ud Las Palmas,1-0,Real Madrid
Sat Nov 1 1980,Valencia CF,3-1,Ad Almeria
Sat Nov 1 1980,Real Sociedad,1-0,Real Zaragoza
Sun Nov 2 1980,Hercules CF,0-1,FC Barcelona
Sun Nov 2 1980,CA Osasuna,2-0,Real Valladolid
Sun Nov 2 1980,Real Betis,5-0,Ud Salamanca
Sun Nov 2 1980,Atletico Madrid,2-1,Real Murcia
Sun Nov 2 1980,Sporting Gijon,1-1,Athletic Bilbao
Sun Nov 2 1980,Espanyol Barcelona,2-2,Sevilla FC
Sun Nov 9 1980,Real Madrid,1-0,Real Sociedad
Sun Nov 9 1980,Ud Salamanca,0-1,Hercules CF
Sun Nov 9 1980,Ad Almeria,1-1,CA Osasuna
Sun Nov 9 1980,Sevilla FC,3-2,Sporting Gijon
Sun Nov 9 1980,Real Zaragoza,2-0,Real Betis
Sun Nov 9 1980,FC Barcelona,4-2,Atletico Madrid
Sun Nov 9 1980,Athletic Bilbao,4-0,Valencia CF
Sun Nov 9 1980,Real Murcia,1-1,Espanyol Barcelona
Sun Nov 9 1980,Real Valladolid,3-1,Ud Las Palmas
Sat Nov 15 1980,Ud Las Palmas,3-0,Ad Almeria
Sun Nov 16 1980,Real Sociedad,1-0,Real Valladolid
Sun Nov 16 1980,Atletico Madrid,1-0,Espanyol Barcelona
Sun Nov 16 1980,FC Barcelona,3-0,Ud Salamanca
Sun Nov 16 1980,Sporting Gijon,2-0,Real Murcia
Sun Nov 16 1980,CA Osasuna,2-0,Athletic Bilbao
Sun Nov 16 1980,Real Betis,1-1,Real Madrid
Sun Nov 16 1980,Hercules CF,1-1,Real Zaragoza
Sun Nov 16 1980,Valencia CF,2-0,Sevilla FC
Sun Nov 23 1980,Ad Almeria,3-2,Real Sociedad
Sun Nov 23 1980,Real Madrid,3-0,Hercules CF
Sun Nov 23 1980,Sevilla FC,1-0,CA Osasuna
Sun Nov 23 1980,Espanyol Barcelona,1-0,Sporting Gijon
Sun Nov 23 1980,Real Valladolid,2-1,Real Betis
