Date,Team 1,FT,Team 2
Thu Aug 14 1980,Rapid Wien,0-1,Wiener Sportklub
Sat Aug 16 1980,Grazer Ak,2-1,Sturm Graz
Sat Aug 16 1980,SC Eisenstadt,2-0,LASK Linz
Sat Aug 16 1980,FC Blau Weiss Linz,3-0,RB Salzburg
Sat Aug 16 1980,FC Admira Wacker,3-0,Austria Wien
Fri Aug 22 1980,Rapid Wien,4-0,SC Eisenstadt
Fri Aug 22 1980,RB Salzburg,2-3,FC Admira Wacker
Sat Aug 23 1980,LASK Linz,0-0,Grazer Ak
Sat Aug 23 1980,Sturm Graz,4-1,FC Blau Weiss Linz
Sat Aug 23 1980,Wiener Sportklub,1-5,Austria Wien
Sat Aug 30 1980,FC Admira Wacker,0-2,Sturm Graz
Sat Aug 30 1980,Austria Wien,1-4,RB Salzburg
Sat Aug 30 1980,Grazer Ak,3-1,Rapid Wien
Sat Aug 30 1980,SC Eisenstadt,2-2,Wiener Sportklub
Sat Aug 30 1980,FC Blau Weiss Linz,4-1,LASK Linz
Fri Sep 5 1980,Rapid Wien,4-2,FC Blau Weiss Linz
Fri Sep 5 1980,SC Eisenstadt,0-2,Grazer Ak
Sat Sep 6 1980,LASK Linz,1-1,FC Admira Wacker
Sat Sep 6 1980,Sturm Graz,1-1,Austria Wien
Sat Sep 6 1980,Wiener Sportklub,2-0,RB Salzburg
Fri Sep 12 1980,Austria Wien,1-1,LASK Linz
Fri Sep 12 1980,RB Salzburg,0-2,Sturm Graz
Fri Sep 12 1980,FC Blau Weiss Linz,3-0,SC Eisenstadt
Sat Sep 13 1980,FC Admira Wacker,0-2,Rapid Wien
Sat Sep 13 1980,Grazer Ak,1-1,Wiener Sportklub
Fri Sep 19 1980,Wiener Sportklub,2-1,Sturm Graz
Sat Sep 20 1980,Grazer Ak,0-0,FC Blau Weiss Linz
Sat Sep 20 1980,LASK Linz,0-0,RB Salzburg
Sat Sep 20 1980,Rapid Wien,2-5,Austria Wien
Sat Sep 20 1980,SC Eisenstadt,1-3,FC Admira Wacker
Sat Sep 27 1980,FC Admira Wacker,2-1,Grazer Ak
Sat Sep 27 1980,Austria Wien,2-0,SC Eisenstadt
Sat Sep 27 1980,Sturm Graz,2-0,LASK Linz
Sat Sep 27 1980,RB Salzburg,1-4,Rapid Wien
Sat Sep 27 1980,FC Blau Weiss Linz,1-1,Wiener Sportklub
Sat Oct 4 1980,Grazer Ak,1-1,Austria Wien
Sat Oct 4 1980,Rapid Wien,4-1,Sturm Graz
Sat Oct 4 1980,SC Eisenstadt,2-1,RB Salzburg
Sat Oct 4 1980,FC Blau Weiss Linz,0-1,FC Admira Wacker
Sat Oct 4 1980,Wiener Sportklub,1-1,LASK Linz
Fri Oct 10 1980,Sturm Graz,1-0,SC Eisenstadt
Fri Oct 10 1980,RB Salzburg,1-2,Grazer Ak
Sat Oct 11 1980,FC Admira Wacker,3-2,Wiener Sportklub
Sat Oct 11 1980,Austria Wien,1-0,FC Blau Weiss Linz
Sat Oct 11 1980,LASK Linz,3-1,Rapid Wien
Tue Oct 14 1980,Grazer Ak,2-0,RB Salzburg
Tue Oct 14 1980,Rapid Wien,0-1,LASK Linz
Tue Oct 14 1980,SC Eisenstadt,0-0,Sturm Graz
Tue Oct 14 1980,FC Blau Weiss Linz,1-0,Austria Wien
Tue Oct 14 1980,Wiener Sportklub,1-1,FC Admira Wacker
Fri Oct 17 1980,RB Salzburg,0-0,FC Blau Weiss Linz
Sat Oct 18 1980,Austria Wien,2-0,FC Admira Wacker
Sat Oct 18 1980,LASK Linz,3-1,SC Eisenstadt
Sat Oct 18 1980,Sturm Graz,2-1,Grazer Ak
Sat Oct 18 1980,Wiener Sportklub,1-0,Rapid Wien
Sat Oct 25 1980,FC Admira Wacker,3-2,RB Salzburg
Sat Oct 25 1980,Austria Wien,2-0,Wiener Sportklub
Sat Oct 25 1980,Grazer Ak,3-1,LASK Linz
Sat Oct 25 1980,SC Eisenstadt,0-2,Rapid Wien
Sat Oct 25 1980,FC Blau Weiss Linz,0-1,Sturm Graz
Wed Oct 29 1980,LASK Linz,2-0,FC Blau Weiss Linz
Wed Oct 29 1980,Rapid Wien,0-2,Grazer Ak
Wed Oct 29 1980,Sturm Graz,1-1,FC Admira Wacker
Wed Oct 29 1980,RB Salzburg,0-2,Austria Wien
Wed Oct 29 1980,Wiener Sportklub,2-0,SC Eisenstadt
Sat Nov 1 1980,FC Admira Wacker,2-2,LASK Linz
Sat Nov 1 1980,Austria Wien,1-2,Sturm Graz
Sat Nov 1 1980,Grazer Ak,0-0,SC Eisenstadt
Sat Nov 1 1980,RB Salzburg,3-1,Wiener Sportklub
Sat Nov 1 1980,FC Blau Weiss Linz,1-1,Rapid Wien
Sat Nov 8 1980,LASK Linz,2-1,Austria Wien
Sat Nov 8 1980,Rapid Wien,0-0,FC Admira Wacker
Sat Nov 8 1980,SC Eisenstadt,1-1,FC Blau Weiss Linz
Sat Nov 8 1980,Sturm Graz,1-0,RB Salzburg
Sat Nov 8 1980,Wiener Sportklub,1-1,Grazer Ak
Tue Nov 18 1980,FC Admira Wacker,1-0,SC Eisenstadt
Tue Nov 18 1980,RB Salzburg,1-0,LASK Linz
Wed Nov 19 1980,Austria Wien,3-1,Rapid Wien
Wed Nov 19 1980,Sturm Graz,0-1,Wiener Sportklub
Wed Nov 19 1980,FC Blau Weiss Linz,0-0,Grazer Ak
Sat Nov 22 1980,Grazer Ak,3-1,FC Admira Wacker
Sat Nov 22 1980,LASK Linz,2-4,Sturm Graz
Sat Nov 22 1980,Rapid Wien,2-1,RB Salzburg
Sat Nov 22 1980,SC Eisenstadt,0-2,Austria Wien
Sat Nov 22 1980,Wiener Sportklub,2-1,FC Blau Weiss Linz
Sat Nov 29 1980,FC Admira Wacker,3-5,FC Blau Weiss Linz
