Date,Team 1,FT,Team 2
Sat May 9 2009,Avai FC,2-2,Atletico Mineiro
Sat May 9 2009,Sport Club Recife,1-1,Gremio Barueri
Sat May 9 2009,Se Palmeiras,2-1,Coritiba FC
Sun May 10 2009,Cruzeiro EC,2-0,Flamengo RJ
Sun May 10 2009,Corinthians SP,0-1,Internacional
Sun May 10 2009,Fluminense RJ,1-0,Sao Paulo FC
Sun May 10 2009,Atletico Paranaense,0-2,EC Vitoria Ba
Sun May 10 2009,Santo Andre EC,1-1,Botafogo RJ
Sun May 10 2009,Goias EC,3-3,Clube Nautico
Sun May 10 2009,Gremio Porto Alegre,1-1,Santos FC
Sat May 16 2009,Flamengo RJ,0-0,Avai FC
Sat May 16 2009,Atletico Mineiro,2-1,Gremio Porto Alegre
Sat May 16 2009,Coritiba FC,2-4,Santo Andre EC
Sun May 17 2009,Sao Paulo FC,2-2,Atletico Paranaense
Sun May 17 2009,Gremio Barueri,0-0,Fluminense RJ
Sun May 17 2009,Santos FC,3-3,Goias EC
Sun May 17 2009,Internacional,2-0,Se Palmeiras
Sun May 17 2009,Botafogo RJ,0-0,Corinthians SP
Sun May 17 2009,Clube Nautico,2-0,Cruzeiro EC
Sun May 17 2009,EC Vitoria Ba,1-0,Sport Club Recife
Sat May 23 2009,Corinthians SP,2-1,Gremio Barueri
Sat May 23 2009,Goias EC,0-1,Internacional
Sat May 23 2009,Cruzeiro EC,2-0,EC Vitoria Ba
Sun May 24 2009,Gremio Porto Alegre,2-0,Botafogo RJ
Sun May 24 2009,Atletico Paranaense,2-3,Clube Nautico
Sun May 24 2009,Fluminense RJ,1-4,Santos FC
Sun May 24 2009,Se Palmeiras,0-0,Sao Paulo FC
Sun May 24 2009,Sport Club Recife,2-3,Atletico Mineiro
Sun May 24 2009,Avai FC,2-2,Coritiba FC
Sun May 24 2009,Santo Andre EC,1-2,Flamengo RJ
Sat May 30 2009,Coritiba FC,1-3,Goias EC
Sat May 30 2009,Atletico Mineiro,0-0,Santo Andre EC
Sat May 30 2009,Botafogo RJ,2-2,Sport Club Recife
Sun May 31 2009,Flamengo RJ,2-1,Atletico Paranaense
Sun May 31 2009,EC Vitoria Ba,1-0,Gremio Porto Alegre
