Date,Team 1,FT,Team 2
Sat Sep 3 1983,Espanyol Barcelona,1-4,Atletico Madrid
Sat Sep 3 1983,Real Murcia,3-1,Real Sociedad
Sat Sep 3 1983,Sporting Gijon,1-1,Valencia CF
Sun Sep 4 1983,Sevilla FC,3-1,FC Barcelona
Sun Sep 4 1983,RCD Mallorca,1-1,Real Zaragoza
Sun Sep 4 1983,Real Madrid,2-0,Real Betis
Sun Sep 4 1983,Real Valladolid,2-2,Malaga CF
Sun Sep 4 1983,CA Osasuna,0-0,Ud Salamanca
Sat Sep 10 1983,Real Sociedad,3-0,Sporting Gijon
Sat Sep 10 1983,Valencia CF,3-2,Real Valladolid
Sat Sep 10 1983,Atletico Madrid,1-0,Sevilla FC
Sat Sep 10 1983,FC Barcelona,1-0,CA Osasuna
Sun Sep 11 1983,Ud Salamanca,1-1,RCD Mallorca
Sun Sep 11 1983,Cadiz CF,1-3,Real Murcia
Sun Sep 11 1983,Real Betis,4-1,Espanyol Barcelona
Sun Sep 11 1983,Real Zaragoza,1-2,Athletic Bilbao
Sun Sep 11 1983,Malaga CF,6-2,Real Madrid
Sat Sep 17 1983,Real Betis,2-0,Malaga CF
Sat Sep 17 1983,Real Valladolid,4-1,Real Sociedad
Sun Sep 18 1983,Espanyol Barcelona,1-0,Sevilla FC
Sun Sep 18 1983,Sporting Gijon,2-1,Cadiz CF
Sun Sep 18 1983,Athletic Bilbao,6-3,Ud Salamanca
Sun Sep 18 1983,Real Murcia,0-0,Real Zaragoza
Sun Sep 18 1983,RCD Mallorca,1-4,FC Barcelona
Sun Sep 18 1983,Real Madrid,0-1,Valencia CF
Sun Sep 18 1983,CA Osasuna,1-2,Atletico Madrid
Sat Sep 24 1983,Atletico Madrid,3-0,RCD Mallorca
Sat Sep 24 1983,Sevilla FC,3-0,CA Osasuna
Sat Sep 24 1983,Valencia CF,3-1,Real Betis
Sat Sep 24 1983,FC Barcelona,4-0,Athletic Bilbao
Sat Sep 24 1983,Real Sociedad,1-3,Real Madrid
Sun Sep 25 1983,Ud Salamanca,2-2,Real Murcia
Sun Sep 25 1983,Cadiz CF,5-1,Real Valladolid
Sun Sep 25 1983,Malaga CF,2-1,Espanyol Barcelona
Sun Sep 25 1983,Real Zaragoza,4-1,Sporting Gijon
Sat Oct 1 1983,Athletic Bilbao,2-2,Atletico Madrid
Sun Oct 2 1983,Real Murcia,0-0,FC Barcelona
Sun Oct 2 1983,Real Valladolid,2-1,Real Zaragoza
Sun Oct 2 1983,Real Madrid,6-2,Cadiz CF
Sun Oct 2 1983,Sporting Gijon,1-1,Ud Salamanca
Sun Oct 2 1983,Espanyol Barcelona,2-0,CA Osasuna
Sun Oct 2 1983,Malaga CF,2-1,Valencia CF
Sun Oct 2 1983,RCD Mallorca,2-2,Sevilla FC
Sun Oct 2 1983,Real Betis,0-0,Real Sociedad
Sat Oct 8 1983,Real Sociedad,0-2,Malaga CF
Sun Oct 9 1983,Valencia CF,4-0,Espanyol Barcelona
Sun Oct 9 1983,CA Osasuna,4-0,RCD Mallorca
Sun Oct 9 1983,Atletico Madrid,1-1,Real Murcia
Sun Oct 9 1983,Ud Salamanca,2-2,Real Valladolid
Sun Oct 9 1983,Cadiz CF,0-0,Real Betis
Sun Oct 9 1983,Sevilla FC,4-1,Athletic Bilbao
Sun Oct 9 1983,Real Zaragoza,3-1,Real Madrid
Sun Oct 9 1983,FC Barcelona,4-0,Sporting Gijon
Sat Oct 15 1983,Athletic Bilbao,1-0,CA Osasuna
Sat Oct 15 1983,Real Valladolid,2-1,FC Barcelona
Sun Oct 16 1983,Real Murcia,1-1,Sevilla FC
Sun Oct 16 1983,Real Madrid,3-0,Ud Salamanca
Sun Oct 16 1983,Espanyol Barcelona,3-1,RCD Mallorca
Sun Oct 16 1983,Malaga CF,1-1,Cadiz CF
Sun Oct 16 1983,Sporting Gijon,2-0,Atletico Madrid
Sun Oct 16 1983,Real Betis,3-1,Real Zaragoza
