Date,Team 1,FT,Team 2
Fri Aug 19 1983,FC Admira Wacker,0-0,Grazer Ak
Fri Aug 19 1983,Rapid Wien,0-0,SC Eisenstadt
Fri Aug 19 1983,RB Salzburg,1-1,FC Wacker Innsbruck
Fri Aug 19 1983,Sturm Graz,3-0,Wiener Sportklub
Sat Aug 20 1983,Favoritner AC,1-2,Union Wels
Sat Aug 20 1983,LASK Linz,4-1,FC Kaernten
Sat Aug 20 1983,SC Neusiedl See 1919,0-2,Austria Wien
Sat Aug 20 1983,FC Alpe Adria,2-0,FC Blau Weiss Linz
Fri Aug 26 1983,FC Kaernten,4-1,Favoritner AC
Fri Aug 26 1983,SC Eisenstadt,2-1,FC Admira Wacker
Fri Aug 26 1983,Sturm Graz,5-1,SC Neusiedl See 1919
Fri Aug 26 1983,FC Blau Weiss Linz,1-0,LASK Linz
Fri Aug 26 1983,Wiener Sportklub,1-2,Grazer Ak
Sat Aug 27 1983,Austria Wien,5-0,RB Salzburg
Sat Aug 27 1983,Union Wels,2-2,Rapid Wien
Sat Aug 27 1983,FC Wacker Innsbruck,2-2,FC Alpe Adria
Fri Sep 2 1983,FC Admira Wacker,2-0,Union Wels
Fri Sep 2 1983,Rapid Wien,1-0,FC Kaernten
Fri Sep 2 1983,RB Salzburg,1-2,Sturm Graz
Sat Sep 3 1983,Favoritner AC,2-0,FC Blau Weiss Linz
Sat Sep 3 1983,Grazer Ak,2-1,SC Eisenstadt
Sat Sep 3 1983,LASK Linz,1-0,FC Wacker Innsbruck
Sat Sep 3 1983,SC Neusiedl See 1919,1-2,Wiener Sportklub
Sat Sep 3 1983,FC Alpe Adria,1-5,Austria Wien
Sun Sep 11 1983,FC Kaernten,1-2,FC Admira Wacker
Sun Sep 11 1983,Austria Wien,0-0,LASK Linz
Sun Sep 11 1983,SC Neusiedl See 1919,0-2,RB Salzburg
Sun Sep 11 1983,Sturm Graz,2-0,FC Alpe Adria
Sun Sep 11 1983,Union Wels,1-1,Grazer Ak
Sun Sep 11 1983,FC Blau Weiss Linz,1-1,Rapid Wien
Sun Sep 11 1983,FC Wacker Innsbruck,0-0,Favoritner AC
Sun Sep 11 1983,Wiener Sportklub,3-5,SC Eisenstadt
Fri Sep 16 1983,LASK Linz,0-0,Sturm Graz
Fri Sep 16 1983,Rapid Wien,5-1,FC Wacker Innsbruck
Fri Sep 16 1983,RB Salzburg,2-0,Wiener Sportklub
Sat Sep 17 1983,Favoritner AC,1-2,Austria Wien
Sat Sep 17 1983,Grazer Ak,0-0,FC Kaernten
Sat Sep 17 1983,SC Eisenstadt,2-1,Union Wels
Sat Sep 17 1983,FC Alpe Adria,5-0,SC Neusiedl See 1919
Sun Sep 18 1983,FC Admira Wacker,3-3,FC Blau Weiss Linz
Fri Sep 23 1983,FC Kaernten,4-1,SC Eisenstadt
Fri Sep 23 1983,RB Salzburg,3-2,FC Alpe Adria
Fri Sep 23 1983,FC Blau Weiss Linz,1-0,Grazer Ak
Sat Sep 24 1983,Austria Wien,0-0,Rapid Wien
Sat Sep 24 1983,SC Neusiedl See 1919,0-4,LASK Linz
