Date,Team 1,FT,Team 2
Fri Aug 12 1983,Eintracht Frankfurt,2-2,Borussia Dortmund
Sat Aug 13 1983,Hamburger SV,3-2,1 FC Kaiserslautern
Sat Aug 13 1983,1 FC Nuernberg,2-4,KSC Uerdingen 05
Sat Aug 13 1983,Bayern Muenchen,2-1,Bayer Leverkusen
Sat Aug 13 1983,1 FC Koeln,2-3,Arminia Bielefeld
Sat Aug 13 1983,Bor Moenchengladbach,1-1,Fortuna Duesseldorf
Sat Aug 13 1983,Vfl Bochum,1-0,Kickers Offenbach
Sat Aug 13 1983,Waldhof Mannheim,2-0,Werder Bremen
Sat Aug 13 1983,Vfb Stuttgart,3-0,Eintracht Braunschweig
Tue Aug 16 1983,1 FC Kaiserslautern,2-2,Borussia Dortmund
Wed Aug 17 1983,Fortuna Duesseldorf,2-0,1 FC Koeln
Fri Aug 19 1983,KSC Uerdingen 05,5-2,Eintracht Frankfurt
Fri Aug 19 1983,1 FC Kaiserslautern,2-2,Vfb Stuttgart
Sat Aug 20 1983,Eintracht Braunschweig,3-2,Waldhof Mannheim
Sat Aug 20 1983,Kickers Offenbach,4-3,Bor Moenchengladbach
Sat Aug 20 1983,Arminia Bielefeld,1-3,Bayern Muenchen
Sat Aug 20 1983,Bayer Leverkusen,3-0,1 FC Nuernberg
Sat Aug 20 1983,Borussia Dortmund,1-2,Hamburger SV
Sat Aug 20 1983,Werder Bremen,5-2,Vfl Bochum
Tue Aug 23 1983,1 FC Nuernberg,2-0,Arminia Bielefeld
Tue Aug 23 1983,Bayern Muenchen,1-1,Fortuna Duesseldorf
Tue Aug 23 1983,Vfl Bochum,3-1,Eintracht Braunschweig
Tue Aug 23 1983,Vfb Stuttgart,0-0,Waldhof Mannheim
Wed Aug 24 1983,Hamburger SV,2-2,KSC Uerdingen 05
Wed Aug 24 1983,Eintracht Frankfurt,2-2,Bayer Leverkusen
Wed Aug 24 1983,1 FC Koeln,1-0,Kickers Offenbach
Wed Aug 24 1983,Bor Moenchengladbach,3-1,Werder Bremen
Tue Aug 30 1983,KSC Uerdingen 05,3-1,1 FC Kaiserslautern
Tue Aug 30 1983,Werder Bremen,1-0,1 FC Koeln
Wed Aug 31 1983,Waldhof Mannheim,3-3,Vfl Bochum
Wed Aug 31 1983,Arminia Bielefeld,2-1,Eintracht Frankfurt
Wed Aug 31 1983,Eintracht Braunschweig,3-1,Bor Moenchengladbach
Wed Aug 31 1983,Kickers Offenbach,2-3,Bayern Muenchen
Wed Aug 31 1983,Fortuna Duesseldorf,2-1,1 FC Nuernberg
Wed Aug 31 1983,Borussia Dortmund,0-3,Vfb Stuttgart
Fri Sep 2 1983,1 FC Kaiserslautern,3-0,Bayer Leverkusen
Sat Sep 3 1983,Hamburger SV,2-0,Arminia Bielefeld
Sat Sep 3 1983,Eintracht Frankfurt,3-0,Fortuna Duesseldorf
Sat Sep 3 1983,1 FC Nuernberg,4-0,Kickers Offenbach
Sat Sep 3 1983,Bayern Muenchen,0-0,Werder Bremen
Sat Sep 3 1983,1 FC Koeln,2-1,Eintracht Braunschweig
Sat Sep 3 1983,Borussia Dortmund,2-1,KSC Uerdingen 05
Sat Sep 3 1983,Vfb Stuttgart,4-2,Vfl Bochum
Sat Sep 3 1983,Bor Moenchengladbach,3-0,Waldhof Mannheim
Fri Sep 9 1983,Bayer Leverkusen,4-2,Borussia Dortmund
Sat Sep 10 1983,Eintracht Braunschweig,1-2,Bayern Muenchen
Sat Sep 10 1983,Kickers Offenbach,2-1,Eintracht Frankfurt
Sat Sep 10 1983,Fortuna Duesseldorf,2-3,Hamburger SV
Sat Sep 10 1983,Arminia Bielefeld,3-2,1 FC Kaiserslautern
Sat Sep 10 1983,KSC Uerdingen 05,3-2,Vfb Stuttgart
Sat Sep 10 1983,Vfl Bochum,0-4,Bor Moenchengladbach
Sat Sep 10 1983,Waldhof Mannheim,2-2,1 FC Koeln
