Date,Team 1,FT,Team 2
Fri Aug 5 2005,Bayern Muenchen,3-0,Bor Moenchengladbach
Sat Aug 6 2005,Hamburger SV,3-0,1 FC Nuernberg
Sat Aug 6 2005,1 FC Koeln,1-0,1 Fsv Mainz 05
Sat Aug 6 2005,MSV Duisburg,1-1,Vfb Stuttgart
Sat Aug 6 2005,Vfl Wolfsburg,2-2,Borussia Dortmund
Sat Aug 6 2005,Hannover 96,2-2,Hertha BSC Berlin
Sat Aug 6 2005,Werder Bremen,5-2,Arminia Bielefeld
Sun Aug 7 2005,FC Schalke 04,2-1,1 FC Kaiserslautern
Sun Aug 7 2005,Eintracht Frankfurt,1-4,Bayer Leverkusen
Sat Aug 13 2005,Hertha BSC Berlin,2-0,Eintracht Frankfurt
Sat Aug 13 2005,Bayer Leverkusen,2-5,Bayern Muenchen
Sat Aug 13 2005,Bor Moenchengladbach,1-1,Vfl Wolfsburg
Sat Aug 13 2005,Borussia Dortmund,1-2,FC Schalke 04
Sat Aug 13 2005,1 FC Kaiserslautern,5-3,MSV Duisburg
Sat Aug 13 2005,Arminia Bielefeld,0-2,Hamburger SV
Sat Aug 13 2005,1 FC Nuernberg,1-1,Hannover 96
Sun Aug 14 2005,Vfb Stuttgart,2-3,1 FC Koeln
Sun Aug 14 2005,1 Fsv Mainz 05,0-2,Werder Bremen
Sat Aug 27 2005,Hamburger SV,1-1,Hannover 96
Sat Aug 27 2005,1 FC Koeln,2-3,1 FC Kaiserslautern
Sat Aug 27 2005,FC Schalke 04,1-1,Bor Moenchengladbach
Sat Aug 27 2005,Vfl Wolfsburg,2-1,Bayer Leverkusen
Sat Aug 27 2005,Bayern Muenchen,3-0,Hertha BSC Berlin
Sat Aug 27 2005,Eintracht Frankfurt,1-0,1 FC Nuernberg
Sat Aug 27 2005,Werder Bremen,1-1,Vfb Stuttgart
Sun Aug 28 2005,MSV Duisburg,1-1,Borussia Dortmund
Sun Aug 28 2005,Arminia Bielefeld,2-0,1 Fsv Mainz 05
