Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 29 Jul 2005 (W30),Amiens SC (1),3-0,1-0,Grenoble Foot 38 (1)
?,(Fri) 29 Jul 2005 (W30),Stade Brestois 29 (1),0-0,0-0,FC Gueugnon (1)
?,(Fri) 29 Jul 2005 (W30),LB Châteauroux (1),1-1,0-0,SC Bastia (1)
?,(Fri) 29 Jul 2005 (W30),Clermont Foot 63 (1),0-0,0-0,FC Sète (1)
?,(Fri) 29 Jul 2005 (W30),US Créteil (1),3-2,1-0,Stade Malherbe Caen (1)
?,(Fri) 29 Jul 2005 (W30),Stade Lavallois (1),0-1,0-0,FC Istres (1)
?,(Fri) 29 Jul 2005 (W30),Montpellier HSC (1),2-1,1-0,Le Havre AC (1)
?,(Fri) 29 Jul 2005 (W30),Stade de Reims (1),1-2,0-1,FC Lorient (1)
?,(Fri) 29 Jul 2005 (W30),Valenciennes FC (1),2-1,2-1,Dijon FCO (1)
?,(Mon) 1 Aug 2005 (W31),EA Guingamp (1),1-1,0-1,CS Sedan-Ardennes (1)
?,(Wed) 3 Aug 2005 (W31),FC Lorient (2),2-1,1-1,Stade Lavallois (2)
?,(Fri) 5 Aug 2005 (W31),SC Bastia (2),1-1,1-0,US Créteil (2)
?,(Fri) 5 Aug 2005 (W31),Grenoble Foot 38 (2),1-0,0-0,Stade de Reims (2)
?,(Fri) 5 Aug 2005 (W31),FC Gueugnon (2),2-0,1-0,Valenciennes FC (2)
?,(Fri) 5 Aug 2005 (W31),FC Istres (2),0-0,0-0,EA Guingamp (2)
?,(Fri) 5 Aug 2005 (W31),Le Havre AC (2),0-3,0-0,LB Châteauroux (2)
?,(Fri) 5 Aug 2005 (W31),Montpellier HSC (2),1-1,0-1,Stade Brestois 29 (2)
?,(Fri) 5 Aug 2005 (W31),CS Sedan-Ardennes (2),2-1,0-1,FC Sète (2)
?,(Mon) 8 Aug 2005 (W32),Dijon FCO (2),1-1,0-0,Clermont Foot 63 (2)
?,(Fri) 12 Aug 2005 (W32),Amiens SC (2),1-2,0-1,SC Bastia (3)
?,(Fri) 12 Aug 2005 (W32),Stade Brestois 29 (3),2-2,1-1,Le Havre AC (3)
?,(Fri) 12 Aug 2005 (W32),LB Châteauroux (3),2-1,0-1,Montpellier HSC (3)
?,(Fri) 12 Aug 2005 (W32),Clermont Foot 63 (3),1-0,0-0,CS Sedan-Ardennes (3)
?,(Fri) 12 Aug 2005 (W32),US Créteil (3),4-0,3-0,FC Gueugnon (3)
?,(Fri) 12 Aug 2005 (W32),EA Guingamp (3),1-1,0-0,FC Lorient (3)
?,(Fri) 12 Aug 2005 (W32),Stade Lavallois (3),0-1,0-1,Dijon FCO (3)
?,(Fri) 12 Aug 2005 (W32),Stade de Reims (3),2-0,1-0,Stade Malherbe Caen (2)
?,(Fri) 12 Aug 2005 (W32),FC Sète (3),1-2,1-1,FC Istres (3)
?,(Fri) 12 Aug 2005 (W32),Valenciennes FC (3),2-0,2-0,Grenoble Foot 38 (3)
?,(Mon) 15 Aug 2005 (W33),LB Châteauroux (4),1-0,0-0,Stade de Reims (4)
?,(Tue) 16 Aug 2005 (W33),SC Bastia (4),4-1,1-1,Stade Brestois 29 (4)
?,(Tue) 16 Aug 2005 (W33),Stade Malherbe Caen (3),0-2,0-0,Valenciennes FC (4)
?,(Tue) 16 Aug 2005 (W33),Dijon FCO (4),1-2,1-1,EA Guingamp (4)
?,(Tue) 16 Aug 2005 (W33),Grenoble Foot 38 (4),2-1,0-1,Stade Lavallois (4)
?,(Tue) 16 Aug 2005 (W33),FC Gueugnon (4),2-0,2-0,Clermont Foot 63 (4)
?,(Tue) 16 Aug 2005 (W33),FC Istres (4),2-2,0-2,CS Sedan-Ardennes (4)
?,(Tue) 16 Aug 2005 (W33),Le Havre AC (4),1-1,0-1,US Créteil (4)
?,(Tue) 16 Aug 2005 (W33),FC Lorient (4),3-1,0-1,FC Sète (4)
?,(Thu) 18 Aug 2005 (W33),Montpellier HSC (4),2-1,2-1,Amiens SC (3)
?,(Fri) 19 Aug 2005 (W33),Stade Brestois 29 (5),1-0,0-0,LB Châteauroux (5)
?,(Fri) 19 Aug 2005 (W33),Clermont Foot 63 (5),1-0,0-0,FC Istres (5)
?,(Fri) 19 Aug 2005 (W33),EA Guingamp (5),0-1,0-1,Grenoble Foot 38 (5)
?,(Fri) 19 Aug 2005 (W33),Stade Lavallois (5),1-0,0-0,Stade Malherbe Caen (4)
?,(Fri) 19 Aug 2005 (W33),Stade de Reims (5),0-0,0-0,FC Gueugnon (5)
?,(Fri) 19 Aug 2005 (W33),CS Sedan-Ardennes (5),1-0,1-0,FC Lorient (5)
?,(Fri) 19 Aug 2005 (W33),FC Sète (5),0-0,0-0,Dijon FCO (5)
?,(Sun) 21 Aug 2005 (W33),Amiens SC (4),3-0,1-0,Le Havre AC (5)
?,(Sun) 21 Aug 2005 (W33),US Créteil (5),3-0,1-0,Montpellier HSC (5)
?,(Mon) 22 Aug 2005 (W34),Valenciennes FC (5),0-1,0-1,SC Bastia (5)
?,(Fri) 26 Aug 2005 (W34),SC Bastia (6),0-1,0-1,Stade de Reims (6)
?,(Fri) 26 Aug 2005 (W34),Stade Brestois 29 (6),2-0,2-0,Clermont Foot 63 (6)
?,(Fri) 26 Aug 2005 (W34),Stade Malherbe Caen (5),0-0,0-0,EA Guingamp (6)
?,(Fri) 26 Aug 2005 (W34),LB Châteauroux (6),0-2,0-1,US Créteil (6)
?,(Fri) 26 Aug 2005 (W34),Dijon FCO (6),0-1,0-1,CS Sedan-Ardennes (6)
?,(Fri) 26 Aug 2005 (W34),Grenoble Foot 38 (6),0-0,0-0,FC Sète (6)
?,(Fri) 26 Aug 2005 (W34),Le Havre AC (6),3-0,1-0,Valenciennes FC (6)
?,(Fri) 26 Aug 2005 (W34),FC Lorient (6),1-1,0-1,FC Istres (6)
?,(Fri) 26 Aug 2005 (W34),Montpellier HSC (6),1-2,0-1,Stade Lavallois (6)
?,(Mon) 29 Aug 2005 (W35),FC Gueugnon (6),0-0,0-0,Amiens SC (5)
?,(Fri) 2 Sep 2005 (W35),Stade Malherbe Caen (6),3-0,3-0,Amiens SC (6)
?,(Thu) 8 Sep 2005 (W36),Amiens SC (7),1-1,0-1,LB Châteauroux (7)
?,(Fri) 9 Sep 2005 (W36),Clermont Foot 63 (7),0-3,0-1,FC Lorient (7)
?,(Fri) 9 Sep 2005 (W36),US Créteil (7),0-0,0-0,Stade Brestois 29 (7)
?,(Fri) 9 Sep 2005 (W36),EA Guingamp (7),0-0,0-0,FC Gueugnon (7)
?,(Fri) 9 Sep 2005 (W36),FC Istres (7),1-1,1-0,Dijon FCO (7)
?,(Fri) 9 Sep 2005 (W36),Stade de Reims (7),0-2,0-1,Le Havre AC (7)
?,(Fri) 9 Sep 2005 (W36),CS Sedan-Ardennes (7),2-1,0-0,Grenoble Foot 38 (7)
?,(Fri) 9 Sep 2005 (W36),FC Sète (7),1-1,0-0,Stade Malherbe Caen (7)
?,(Fri) 9 Sep 2005 (W36),Valenciennes FC (7),2-1,0-0,Montpellier HSC (7)
?,(Mon) 12 Sep 2005 (W37),Stade Lavallois (7),1-2,1-0,SC Bastia (7)
?,(Fri) 16 Sep 2005 (W37),SC Bastia (8),4-0,2-0,Clermont Foot 63 (8)
?,(Fri) 16 Sep 2005 (W37),Stade Brestois 29 (8),0-1,0-1,Amiens SC (8)
?,(Fri) 16 Sep 2005 (W37),LB Châteauroux (8),1-1,0-1,Valenciennes FC (8)
?,(Fri) 16 Sep 2005 (W37),US Créteil (8),2-1,1-0,EA Guingamp (8)
?,(Fri) 16 Sep 2005 (W37),Dijon FCO (8),0-0,0-0,FC Lorient (8)
?,(Fri) 16 Sep 2005 (W37),Grenoble Foot 38 (8),0-0,0-0,FC Istres (8)
?,(Fri) 16 Sep 2005 (W37),FC Gueugnon (8),3-3,1-2,FC Sète (8)
?,(Fri) 16 Sep 2005 (W37),Le Havre AC (8),4-0,2-0,Stade Lavallois (8)
?,(Fri) 16 Sep 2005 (W37),Montpellier HSC (8),0-0,0-0,Stade de Reims (8)
?,(Mon) 19 Sep 2005 (W38),Stade Malherbe Caen (8),1-1,0-0,CS Sedan-Ardennes (8)
?,(Fri) 23 Sep 2005 (W38),Amiens SC (9),1-0,1-0,US Créteil (9)
?,(Fri) 23 Sep 2005 (W38),Clermont Foot 63 (9),2-2,1-1,Le Havre AC (9)
?,(Fri) 23 Sep 2005 (W38),EA Guingamp (9),0-1,0-1,SC Bastia (9)
?,(Fri) 23 Sep 2005 (W38),Stade Lavallois (9),1-1,1-0,LB Châteauroux (9)
?,(Fri) 23 Sep 2005 (W38),FC Lorient (9),1-2,0-1,Grenoble Foot 38 (9)
?,(Fri) 23 Sep 2005 (W38),Stade de Reims (9),0-1,0-0,Dijon FCO (9)
?,(Sun) 25 Sep 2005 (W38),CS Sedan-Ardennes (9),2-0,2-0,FC Gueugnon (9)
?,(Sun) 25 Sep 2005 (W38),Valenciennes FC (9),1-1,1-1,Stade Brestois 29 (9)
?,(Mon) 26 Sep 2005 (W39),FC Sète (9),2-0,1-0,Montpellier HSC (9)
?,(Fri) 30 Sep 2005 (W39),Amiens SC (10),0-0,0-0,Clermont Foot 63 (10)
?,(Fri) 30 Sep 2005 (W39),Stade Brestois 29 (10),1-1,0-1,Stade de Reims (10)
?,(Fri) 30 Sep 2005 (W39),Stade Malherbe Caen (9),1-0,0-0,FC Lorient (10)
?,(Fri) 30 Sep 2005 (W39),LB Châteauroux (10),4-3,3-2,FC Istres (9)
?,(Fri) 30 Sep 2005 (W39),US Créteil (10),1-1,1-1,Valenciennes FC (10)
?,(Fri) 30 Sep 2005 (W39),Grenoble Foot 38 (10),1-2,0-2,Dijon FCO (10)
?,(Fri) 30 Sep 2005 (W39),FC Gueugnon (10),1-1,0-0,Stade Lavallois (10)
?,(Fri) 30 Sep 2005 (W39),Le Havre AC (10),1-0,1-0,FC Sète (10)
?,(Fri) 30 Sep 2005 (W39),Montpellier HSC (10),0-0,0-0,EA Guingamp (10)
?,(Fri) 7 Oct 2005 (W40),Clermont Foot 63 (11),1-0,0-0,Grenoble Foot 38 (11)
?,(Fri) 7 Oct 2005 (W40),Dijon FCO (11),0-2,0-1,Stade Malherbe Caen (10)
?,(Fri) 7 Oct 2005 (W40),EA Guingamp (11),1-1,1-1,Le Havre AC (11)
?,(Fri) 7 Oct 2005 (W40),FC Istres (10),0-1,0-0,FC Gueugnon (11)
?,(Fri) 7 Oct 2005 (W40),Stade Lavallois (11),1-0,1-0,Stade Brestois 29 (11)
?,(Fri) 7 Oct 2005 (W40),Stade de Reims (11),1-0,0-0,US Créteil (11)
?,(Fri) 7 Oct 2005 (W40),CS Sedan-Ardennes (10),2-0,0-0,Montpellier HSC (11)
?,(Fri) 7 Oct 2005 (W40),FC Sète (11),1-0,0-0,SC Bastia (10)
?,(Fri) 7 Oct 2005 (W40),Valenciennes FC (11),0-0,0-0,Amiens SC (11)
?,(Mon) 10 Oct 2005 (W41),FC Lorient (11),2-1,0-0,LB Châteauroux (11)
?,(Fri) 14 Oct 2005 (W41),Amiens SC (12),0-0,0-0,Stade de Reims (12)
?,(Fri) 14 Oct 2005 (W41),SC Bastia (11),1-1,0-1,FC Lorient (12)
?,(Fri) 14 Oct 2005 (W41),Stade Malherbe Caen (11),1-1,1-1,Grenoble Foot 38 (12)
?,(Fri) 14 Oct 2005 (W41),LB Châteauroux (12),1-0,1-0,FC Sète (12)
?,(Fri) 14 Oct 2005 (W41),US Créteil (12),3-1,1-1,Stade Lavallois (12)
?,(Fri) 14 Oct 2005 (W41),Le Havre AC (12),0-2,0-2,CS Sedan-Ardennes (11)
?,(Fri) 14 Oct 2005 (W41),Montpellier HSC (12),3-1,1-1,FC Istres (11)
?,(Fri) 14 Oct 2005 (W41),Valenciennes FC (12),3-0,1-0,Clermont Foot 63 (12)
?,(Sun) 16 Oct 2005 (W41),FC Gueugnon (12),0-0,0-0,Dijon FCO (12)
?,(Mon) 17 Oct 2005 (W42),Stade Brestois 29 (12),2-1,1-1,EA Guingamp (12)
?,(Tue) 18 Oct 2005 (W42),FC Istres (12),0-0,0-0,Stade Malherbe Caen (12)
?,(Fri) 21 Oct 2005 (W42),Clermont Foot 63 (13),0-3,0-0,Stade Malherbe Caen (13)
?,(Fri) 21 Oct 2005 (W42),Dijon FCO (13),2-2,2-1,Montpellier HSC (13)
?,(Fri) 21 Oct 2005 (W42),Grenoble Foot 38 (13),3-0,1-0,FC Gueugnon (13)
?,(Fri) 21 Oct 2005 (W42),EA Guingamp (13),0-1,0-0,LB Châteauroux (13)
?,(Fri) 21 Oct 2005 (W42),Stade Lavallois (13),2-1,1-0,Amiens SC (13)
?,(Fri) 21 Oct 2005 (W42),FC Lorient (13),0-0,0-0,Le Havre AC (13)
?,(Fri) 21 Oct 2005 (W42),Stade de Reims (13),0-0,0-0,Valenciennes FC (13)
?,(Fri) 21 Oct 2005 (W42),CS Sedan-Ardennes (12),2-1,1-1,US Créteil (13)
?,(Fri) 21 Oct 2005 (W42),FC Sète (13),1-1,1-1,Stade Brestois 29 (13)
?,(Mon) 24 Oct 2005 (W43),FC Istres (13),1-0,1-0,SC Bastia (12)
?,(Fri) 28 Oct 2005 (W43),Amiens SC (14),2-1,2-0,FC Istres (14)
?,(Sat) 29 Oct 2005 (W43),SC Bastia (13),2-0,0-0,Grenoble Foot 38 (14)
?,(Sat) 29 Oct 2005 (W43),LB Châteauroux (14),3-3,0-3,Clermont Foot 63 (14)
?,(Sat) 29 Oct 2005 (W43),US Créteil (14),3-0,1-0,FC Sète (14)
?,(Sat) 29 Oct 2005 (W43),FC Gueugnon (14),2-2,2-1,Stade Malherbe Caen (14)
?,(Sat) 29 Oct 2005 (W43),Le Havre AC (14),1-2,1-0,Dijon FCO (14)
?,(Sat) 29 Oct 2005 (W43),Montpellier HSC (14),0-3,0-1,FC Lorient (14)
?,(Sat) 29 Oct 2005 (W43),Stade de Reims (14),0-0,0-0,EA Guingamp (14)
?,(Sat) 29 Oct 2005 (W43),Valenciennes FC (14),2-1,2-1,Stade Lavallois (14)
?,(Mon) 31 Oct 2005 (W44),Stade Brestois 29 (14),4-1,1-0,CS Sedan-Ardennes (13)
?,(Fri) 4 Nov 2005 (W44),Clermont Foot 63 (15),2-0,2-0,US Créteil (15)
?,(Fri) 4 Nov 2005 (W44),Dijon FCO (15),0-2,0-1,SC Bastia (14)
?,(Fri) 4 Nov 2005 (W44),Grenoble Foot 38 (15),1-1,0-1,Le Havre AC (15)
?,(Fri) 4 Nov 2005 (W44),EA Guingamp (15),0-2,0-1,Valenciennes FC (15)
?,(Fri) 4 Nov 2005 (W44),FC Istres (15),1-0,0-0,Stade Brestois 29 (15)
?,(Fri) 4 Nov 2005 (W44),Stade Lavallois (15),2-2,2-1,Stade de Reims (15)
?,(Fri) 4 Nov 2005 (W44),FC Lorient (15),2-0,0-0,FC Gueugnon (15)
