Date,Team 1,Team 2,FT,HT
2005-07-29,Paris SG,Metz,4-1,2-0
2005-07-30,Lille,Rennes,1-0,1-0
2005-07-30,Marseille,Bordeaux,0-2,0-1
2005-07-30,Nancy,Monaco,0-1,0-0
2005-07-30,Nantes,Lens,2-0,2-0
2005-07-30,Nice,Troyes,1-1,1-0
2005-07-30,Sochaux,Toulouse,0-1,0-1
2005-07-30,St Etienne,Ajaccio,0-0,0-0
2005-07-30,Strasbourg,Auxerre,0-0,0-0
2005-07-31,Le Mans,Lyon,1-2,0-1
2005-08-06,Ajaccio,Lille,3-3,2-2
2005-08-06,Bordeaux,Nancy,1-0,1-0
2005-08-06,Lens,Marseille,2-0,1-0
2005-08-06,Metz,Le Mans,0-0,0-0
2005-08-06,Monaco,Auxerre,0-2,0-1
2005-08-06,Sochaux,Paris SG,0-1,0-0
2005-08-06,Toulouse,Nice,0-2,0-2
2005-08-06,Troyes,St Etienne,0-0,0-0
2005-08-07,Lyon,Strasbourg,1-0,1-0
2005-08-07,Rennes,Nantes,0-3,0-1
2005-08-13,Auxerre,Bordeaux,1-0,1-0
2005-08-13,Le Mans,Rennes,4-0,2-0
2005-08-13,Lille,Troyes,1-2,0-2
2005-08-13,Nancy,Lens,1-2,0-2
2005-08-13,Nantes,Ajaccio,0-2,0-0
2005-08-13,Nice,Sochaux,1-2,1-0
2005-08-13,Paris SG,Toulouse,2-0,1-0
2005-08-13,St Etienne,Metz,2-0,2-0
2005-08-14,Marseille,Lyon,1-1,1-1
2005-08-14,Strasbourg,Monaco,1-2,0-0
2005-08-20,Ajaccio,Le Mans,0-0,0-0
2005-08-20,Bordeaux,Monaco,1-0,0-0
2005-08-20,Lens,Auxerre,7-0,3-0
2005-08-20,Lyon,Nancy,1-0,0-0
2005-08-20,Metz,Strasbourg,0-0,0-0
2005-08-20,Nice,Nantes,1-1,1-0
2005-08-20,Rennes,Marseille,3-2,2-2
2005-08-20,Sochaux,Lille,0-0,0-0
2005-08-21,Toulouse,St Etienne,1-1,1-0
2005-08-21,Troyes,Paris SG,1-1,0-1
2005-08-24,Lille,Toulouse,0-0,0-0
2005-08-27,Le Mans,Troyes,1-0,1-0
2005-08-27,Marseille,Ajaccio,1-1,0-0
2005-08-27,Nancy,Rennes,6-0,4-0
2005-08-27,Nantes,Metz,0-0,0-0
2005-08-27,Paris SG,Nice,1-2,1-0
2005-08-27,St Etienne,Sochaux,0-0,0-0
2005-08-27,Strasbourg,Bordeaux,0-0,0-0
2005-08-28,Auxerre,Lyon,0-2,0-2
2005-08-28,Monaco,Lens,0-0,0-0
2005-09-10,Ajaccio,Nancy,1-0,1-0
2005-09-10,Lyon,Monaco,2-1,1-0
2005-09-10,Metz,Lille,0-2,0-0
2005-09-10,Nice,St Etienne,0-1,0-1
2005-09-10,Paris SG,Strasbourg,1-0,1-0
2005-09-10,Rennes,Auxerre,3-1,0-0
2005-09-10,Toulouse,Le Mans,0-2,0-1
2005-09-10,Troyes,Nantes,1-0,0-0
2005-09-11,Lens,Bordeaux,1-1,1-1
2005-09-11,Sochaux,Marseille,0-1,0-0
2005-09-17,Bordeaux,Lyon,1-1,1-0
2005-09-17,Le Mans,Sochaux,2-1,1-0
2005-09-17,Lille,Nice,4-0,1-0
2005-09-17,Nancy,Metz,1-1,1-0
2005-09-17,Nantes,Toulouse,2-0,2-0
2005-09-18,Auxerre,Ajaccio,2-0,0-0
2005-09-18,Marseille,Troyes,2-1,2-0
2005-09-18,Monaco,Rennes,0-2,0-1
2005-09-18,St Etienne,Paris SG,3-0,1-0
2005-09-18,Strasbourg,Lens,1-1,0-1
2005-09-21,Ajaccio,Strasbourg,0-0,0-0
2005-09-21,Metz,Auxerre,1-2,0-1
2005-09-21,Nice,Le Mans,1-0,1-0
2005-09-21,Paris SG,Lille,2-1,1-1
2005-09-21,Rennes,Bordeaux,2-2,1-1
2005-09-21,Sochaux,Nantes,1-0,0-0
2005-09-21,St Etienne,Nancy,0-2,0-1
2005-09-21,Toulouse,Marseille,1-0,1-0
2005-09-21,Troyes,Monaco,1-2,1-0
2005-09-22,Lyon,Lens,1-1,1-1
