Date,Team 1,FT,Team 2
Fri Jul 29 2005,Paris Saint Germain,4-1,FC Metz
Sat Jul 30 2005,Lille OSC,1-0,Stade Rennes
Sat Jul 30 2005,Olympique Marseille,0-2,Girondins Bordeaux
Sat Jul 30 2005,As Nancy,0-1,As Monaco
Sat Jul 30 2005,FC Nantes,2-0,RC Lens
Sat Jul 30 2005,OGC Nice,1-1,Estac Troyes
Sat Jul 30 2005,FC Sochaux,0-1,Toulouse FC
Sat Jul 30 2005,As Saint Etienne,0-0,AC Ajaccio
Sat Jul 30 2005,RC Strasbourg,0-0,Aj Auxerre
Sun Jul 31 2005,Le Mans FC,1-2,Olympique Lyon
Sat Aug 6 2005,AC Ajaccio,3-3,Lille OSC
Sat Aug 6 2005,Girondins Bordeaux,1-0,As Nancy
Sat Aug 6 2005,RC Lens,2-0,Olympique Marseille
Sat Aug 6 2005,FC Metz,0-0,Le Mans FC
Sat Aug 6 2005,As Monaco,0-2,Aj Auxerre
Sat Aug 6 2005,FC Sochaux,0-1,Paris Saint Germain
Sat Aug 6 2005,Toulouse FC,0-2,OGC Nice
Sat Aug 6 2005,Estac Troyes,0-0,As Saint Etienne
Sun Aug 7 2005,Olympique Lyon,1-0,RC Strasbourg
Sun Aug 7 2005,Stade Rennes,0-3,FC Nantes
Sat Aug 13 2005,Aj Auxerre,1-0,Girondins Bordeaux
Sat Aug 13 2005,Le Mans FC,4-0,Stade Rennes
Sat Aug 13 2005,Lille OSC,1-2,Estac Troyes
Sat Aug 13 2005,As Nancy,1-2,RC Lens
Sat Aug 13 2005,FC Nantes,0-2,AC Ajaccio
Sat Aug 13 2005,OGC Nice,1-2,FC Sochaux
Sat Aug 13 2005,Paris Saint Germain,2-0,Toulouse FC
Sat Aug 13 2005,As Saint Etienne,2-0,FC Metz
Sun Aug 14 2005,Olympique Marseille,1-1,Olympique Lyon
Sun Aug 14 2005,RC Strasbourg,1-2,As Monaco
Sat Aug 20 2005,AC Ajaccio,0-0,Le Mans FC
Sat Aug 20 2005,Girondins Bordeaux,1-0,As Monaco
Sat Aug 20 2005,RC Lens,7-0,Aj Auxerre
Sat Aug 20 2005,Olympique Lyon,1-0,As Nancy
Sat Aug 20 2005,FC Metz,0-0,RC Strasbourg
Sat Aug 20 2005,OGC Nice,1-1,FC Nantes
Sat Aug 20 2005,Stade Rennes,3-2,Olympique Marseille
Sat Aug 20 2005,FC Sochaux,0-0,Lille OSC
Sun Aug 21 2005,Toulouse FC,1-1,As Saint Etienne
Sun Aug 21 2005,Estac Troyes,1-1,Paris Saint Germain
Wed Aug 24 2005,Lille OSC,0-0,Toulouse FC
Sat Aug 27 2005,Le Mans FC,1-0,Estac Troyes
Sat Aug 27 2005,Olympique Marseille,1-1,AC Ajaccio
Sat Aug 27 2005,As Nancy,6-0,Stade Rennes
Sat Aug 27 2005,FC Nantes,0-0,FC Metz
Sat Aug 27 2005,Paris Saint Germain,1-2,OGC Nice
Sat Aug 27 2005,As Saint Etienne,0-0,FC Sochaux
Sat Aug 27 2005,RC Strasbourg,0-0,Girondins Bordeaux
Sun Aug 28 2005,Aj Auxerre,0-2,Olympique Lyon
Sun Aug 28 2005,As Monaco,0-0,RC Lens
Sat Sep 10 2005,AC Ajaccio,1-0,As Nancy
Sat Sep 10 2005,Olympique Lyon,2-1,As Monaco
Sat Sep 10 2005,FC Metz,0-2,Lille OSC
Sat Sep 10 2005,OGC Nice,0-1,As Saint Etienne
Sat Sep 10 2005,Paris Saint Germain,1-0,RC Strasbourg
Sat Sep 10 2005,Stade Rennes,3-1,Aj Auxerre
Sat Sep 10 2005,Toulouse FC,0-2,Le Mans FC
Sat Sep 10 2005,Estac Troyes,1-0,FC Nantes
Sun Sep 11 2005,RC Lens,1-1,Girondins Bordeaux
Sun Sep 11 2005,FC Sochaux,0-1,Olympique Marseille
Sat Sep 17 2005,Girondins Bordeaux,1-1,Olympique Lyon
Sat Sep 17 2005,Le Mans FC,2-1,FC Sochaux
Sat Sep 17 2005,Lille OSC,4-0,OGC Nice
Sat Sep 17 2005,As Nancy,1-1,FC Metz
Sat Sep 17 2005,FC Nantes,2-0,Toulouse FC
Sun Sep 18 2005,Aj Auxerre,2-0,AC Ajaccio
Sun Sep 18 2005,Olympique Marseille,2-1,Estac Troyes
Sun Sep 18 2005,As Monaco,0-2,Stade Rennes
Sun Sep 18 2005,As Saint Etienne,3-0,Paris Saint Germain
Sun Sep 18 2005,RC Strasbourg,1-1,RC Lens
Wed Sep 21 2005,AC Ajaccio,0-0,RC Strasbourg
Wed Sep 21 2005,FC Metz,1-2,Aj Auxerre
Wed Sep 21 2005,OGC Nice,1-0,Le Mans FC
Wed Sep 21 2005,Paris Saint Germain,2-1,Lille OSC
Wed Sep 21 2005,Stade Rennes,2-2,Girondins Bordeaux
Wed Sep 21 2005,FC Sochaux,1-0,FC Nantes
Wed Sep 21 2005,As Saint Etienne,0-2,As Nancy
Wed Sep 21 2005,Toulouse FC,1-0,Olympique Marseille
Wed Sep 21 2005,Estac Troyes,1-2,As Monaco
Thu Sep 22 2005,Olympique Lyon,1-1,RC Lens
Sat Sep 24 2005,Aj Auxerre,3-0,FC Sochaux
Sat Sep 24 2005,Girondins Bordeaux,1-0,AC Ajaccio
Sat Sep 24 2005,Le Mans FC,0-0,Paris Saint Germain
Sat Sep 24 2005,Lille OSC,2-0,As Saint Etienne
Sat Sep 24 2005,Olympique Marseille,3-1,FC Metz
Sat Sep 24 2005,As Monaco,0-0,OGC Nice
Sat Sep 24 2005,As Nancy,2-1,Estac Troyes
Sat Sep 24 2005,RC Strasbourg,2-4,Toulouse FC
Sun Sep 25 2005,RC Lens,0-0,Stade Rennes
Sun Sep 25 2005,FC Nantes,0-1,Olympique Lyon
Sat Oct 1 2005,FC Metz,0-1,Girondins Bordeaux
Sat Oct 1 2005,Paris Saint Germain,2-0,FC Nantes
Sat Oct 1 2005,FC Sochaux,0-2,As Nancy
Sat Oct 1 2005,As Saint Etienne,3-0,Le Mans FC
Sun Oct 2 2005,Lille OSC,0-1,As Monaco
Sun Oct 2 2005,OGC Nice,0-1,Olympique Marseille
Sun Oct 2 2005,Stade Rennes,1-3,Olympique Lyon
Sun Oct 2 2005,Toulouse FC,2-0,Aj Auxerre
Sun Oct 2 2005,Estac Troyes,1-1,RC Strasbourg
Sat Oct 15 2005,Aj Auxerre,3-0,Estac Troyes
Sat Oct 15 2005,Girondins Bordeaux,1-1,FC Sochaux
Sat Oct 15 2005,Le Mans FC,1-1,Lille OSC
Sat Oct 15 2005,RC Lens,2-2,OGC Nice
Sat Oct 15 2005,As Monaco,3-0,FC Metz
Sat Oct 15 2005,As Nancy,2-0,Toulouse FC
Sat Oct 15 2005,FC Nantes,1-1,As Saint Etienne
Sat Oct 15 2005,RC Strasbourg,0-1,Stade Rennes
Sun Oct 16 2005,Olympique Lyon,3-2,AC Ajaccio
Sun Oct 16 2005,Olympique Marseille,1-0,Paris Saint Germain
Sat Oct 22 2005,Lille OSC,2-0,FC Nantes
Sat Oct 22 2005,FC Metz,0-4,Olympique Lyon
Sat Oct 22 2005,OGC Nice,1-0,Aj Auxerre
Sat Oct 22 2005,Paris Saint Germain,1-0,As Nancy
Sat Oct 22 2005,Toulouse FC,1-1,Girondins Bordeaux
Sun Oct 23 2005,AC Ajaccio,0-1,Stade Rennes
Sun Oct 23 2005,Le Mans FC,2-0,RC Strasbourg
Sun Oct 23 2005,FC Sochaux,2-1,As Monaco
