Date,Team 1,FT,Team 2
Tue Jul 12 2005,Grazer Ak,3-1,RB Salzburg
Wed Jul 13 2005,Rapid Wien,2-3,Sturm Graz
Wed Jul 13 2005,SV Mattersburg,0-0,Sk Austria Kaernten
Wed Jul 13 2005,SV Ried,0-0,FC Wacker Innsbruck
Wed Jul 13 2005,FC Admira Wacker,1-2,Austria Wien
Tue Jul 19 2005,FC Wacker Innsbruck,0-3,Rapid Wien
Wed Jul 20 2005,Sturm Graz,2-1,FC Admira Wacker
Wed Jul 20 2005,Sk Austria Kaernten,0-0,SV Ried
Wed Jul 20 2005,RB Salzburg,4-0,SV Mattersburg
Wed Jul 20 2005,Austria Wien,3-2,Grazer Ak
Sat Jul 23 2005,Rapid Wien,2-0,Sk Austria Kaernten
Sat Jul 23 2005,Sturm Graz,0-0,FC Wacker Innsbruck
Sat Jul 23 2005,SV Mattersburg,1-2,Austria Wien
Sat Jul 23 2005,FC Admira Wacker,1-2,Grazer Ak
Sun Jul 24 2005,SV Ried,3-0,RB Salzburg
Sat Jul 30 2005,FC Wacker Innsbruck,1-0,FC Admira Wacker
Sat Jul 30 2005,RB Salzburg,0-2,Rapid Wien
Sat Jul 30 2005,Austria Wien,2-0,SV Ried
Sat Jul 30 2005,Grazer Ak,1-0,SV Mattersburg
Sun Jul 31 2005,Sk Austria Kaernten,2-2,Sturm Graz
Sat Aug 6 2005,Rapid Wien,3-1,Austria Wien
Sat Aug 6 2005,FC Wacker Innsbruck,2-2,Sk Austria Kaernten
Sat Aug 6 2005,SV Ried,2-1,Grazer Ak
Sat Aug 6 2005,FC Admira Wacker,1-2,SV Mattersburg
Sun Aug 7 2005,Sturm Graz,0-0,RB Salzburg
Sat Aug 13 2005,RB Salzburg,2-0,FC Wacker Innsbruck
Sun Aug 14 2005,Sk Austria Kaernten,5-0,FC Admira Wacker
Sun Aug 14 2005,Austria Wien,2-1,Sturm Graz
Sun Aug 14 2005,Grazer Ak,1-1,Rapid Wien
Sun Aug 14 2005,SV Mattersburg,4-3,SV Ried
Sat Aug 20 2005,Rapid Wien,1-2,SV Mattersburg
Sat Aug 20 2005,FC Wacker Innsbruck,2-2,Austria Wien
Sat Aug 20 2005,Sk Austria Kaernten,1-0,RB Salzburg
Sat Aug 20 2005,FC Admira Wacker,2-2,SV Ried
Mon Aug 22 2005,Sturm Graz,0-2,Grazer Ak
Sat Aug 27 2005,RB Salzburg,3-2,FC Admira Wacker
Sat Aug 27 2005,SV Mattersburg,1-1,Sturm Graz
Sat Aug 27 2005,SV Ried,2-2,Rapid Wien
Sun Aug 28 2005,Austria Wien,0-2,Sk Austria Kaernten
Sun Aug 28 2005,Grazer Ak,1-1,FC Wacker Innsbruck
Sat Sep 10 2005,FC Admira Wacker,1-1,Rapid Wien
Sat Sep 10 2005,Sturm Graz,3-1,SV Ried
Sat Sep 10 2005,FC Wacker Innsbruck,4-2,SV Mattersburg
Sat Sep 10 2005,Sk Austria Kaernten,1-0,Grazer Ak
Sun Sep 11 2005,Austria Wien,2-0,RB Salzburg
Sat Sep 17 2005,Rapid Wien,0-1,FC Admira Wacker
Sat Sep 17 2005,SV Ried,2-1,Sturm Graz
Sat Sep 17 2005,SV Mattersburg,0-0,FC Wacker Innsbruck
Sun Sep 18 2005,Grazer Ak,0-0,Sk Austria Kaernten
Sun Sep 18 2005,RB Salzburg,1-0,Austria Wien
Tue Sep 20 2005,Sturm Graz,2-2,Rapid Wien
Wed Sep 21 2005,RB Salzburg,1-0,Grazer Ak
Wed Sep 21 2005,Sk Austria Kaernten,2-0,SV Mattersburg
Wed Sep 21 2005,FC Wacker Innsbruck,1-1,SV Ried
Wed Sep 21 2005,Austria Wien,2-1,FC Admira Wacker
Sat Sep 24 2005,FC Admira Wacker,2-3,Sturm Graz
Sat Sep 24 2005,Rapid Wien,2-0,FC Wacker Innsbruck
Sat Sep 24 2005,SV Mattersburg,0-1,RB Salzburg
Sat Sep 24 2005,Grazer Ak,1-0,Austria Wien
Sun Sep 25 2005,SV Ried,0-0,Sk Austria Kaernten
Sat Oct 1 2005,Sk Austria Kaernten,2-0,Rapid Wien
Sat Oct 1 2005,FC Wacker Innsbruck,0-2,Sturm Graz
Sat Oct 1 2005,RB Salzburg,2-0,SV Ried
Sun Oct 2 2005,Austria Wien,3-0,SV Mattersburg
Sun Oct 2 2005,Grazer Ak,4-1,FC Admira Wacker
Sat Oct 15 2005,FC Admira Wacker,5-2,FC Wacker Innsbruck
Sat Oct 15 2005,Sturm Graz,2-0,Sk Austria Kaernten
Sat Oct 15 2005,Rapid Wien,2-3,RB Salzburg
Sat Oct 15 2005,SV Mattersburg,3-1,Grazer Ak
Sun Oct 16 2005,SV Ried,0-0,Austria Wien
Sat Oct 22 2005,Austria Wien,0-2,Rapid Wien
Sat Oct 22 2005,Sk Austria Kaernten,2-3,FC Wacker Innsbruck
Sat Oct 22 2005,Grazer Ak,2-2,SV Ried
Sat Oct 22 2005,SV Mattersburg,3-1,FC Admira Wacker
Sun Oct 23 2005,RB Salzburg,3-0,Sturm Graz
Tue Oct 25 2005,Rapid Wien,3-2,Grazer Ak
Wed Oct 26 2005,FC Admira Wacker,1-2,Sk Austria Kaernten
Wed Oct 26 2005,FC Wacker Innsbruck,3-0,RB Salzburg
Wed Oct 26 2005,Sturm Graz,0-0,Austria Wien
Wed Oct 26 2005,SV Ried,3-2,SV Mattersburg
Sat Oct 29 2005,SV Mattersburg,0-0,Rapid Wien
Sat Oct 29 2005,Austria Wien,0-0,FC Wacker Innsbruck
Sat Oct 29 2005,RB Salzburg,1-0,Sk Austria Kaernten
Sat Oct 29 2005,SV Ried,4-0,FC Admira Wacker
Sun Oct 30 2005,Grazer Ak,2-0,Sturm Graz
Sat Nov 5 2005,FC Admira Wacker,0-4,RB Salzburg
Sat Nov 5 2005,FC Wacker Innsbruck,0-1,Grazer Ak
Sat Nov 5 2005,Sturm Graz,0-2,SV Mattersburg
Sat Nov 5 2005,Rapid Wien,2-2,SV Ried
Sun Nov 6 2005,Sk Austria Kaernten,0-1,Austria Wien
Sat Nov 19 2005,Rapid Wien,3-1,Sturm Graz
Sat Nov 19 2005,SV Mattersburg,1-2,Sk Austria Kaernten
Sat Nov 19 2005,SV Ried,3-0,FC Wacker Innsbruck
Sat Nov 19 2005,FC Admira Wacker,0-1,Austria Wien
Sun Nov 20 2005,Grazer Ak,3-1,RB Salzburg
Sat Nov 26 2005,Sturm Graz,1-1,FC Admira Wacker
Sat Nov 26 2005,FC Wacker Innsbruck,0-0,Rapid Wien
Sat Nov 26 2005,Sk Austria Kaernten,0-1,SV Ried
Sat Nov 26 2005,RB Salzburg,3-1,SV Mattersburg
Sat Dec 3 2005,Rapid Wien,3-1,Sk Austria Kaernten
Sat Dec 3 2005,Sturm Graz,2-3,FC Wacker Innsbruck
Sat Dec 3 2005,SV Mattersburg,0-2,Austria Wien
Sat Dec 3 2005,FC Admira Wacker,2-0,Grazer Ak
Sun Dec 4 2005,SV Ried,2-1,RB Salzburg
Thu Dec 8 2005,FC Wacker Innsbruck,4-0,FC Admira Wacker
Thu Dec 8 2005,Sk Austria Kaernten,3-1,Sturm Graz
Thu Dec 8 2005,Austria Wien,3-0,SV Ried
Thu Dec 8 2005,Grazer Ak,3-0,SV Mattersburg
Sat Dec 10 2005,RB Salzburg,2-0,Rapid Wien
Sat Feb 18 2006,Rapid Wien,2-0,SV Mattersburg
Sat Feb 18 2006,Sturm Graz,0-0,Grazer Ak
Sat Feb 18 2006,FC Wacker Innsbruck,0-2,Austria Wien
Sun Feb 19 2006,Sk Austria Kaernten,0-0,RB Salzburg
Sat Feb 25 2006,Sk Austria Kaernten,0-3,FC Admira Wacker
Sat Feb 25 2006,Austria Wien,0-0,Sturm Graz
Sat Feb 25 2006,Grazer Ak,3-1,Rapid Wien
Sat Feb 25 2006,SV Mattersburg,3-1,SV Ried
Sun Feb 26 2006,RB Salzburg,5-2,FC Wacker Innsbruck
Sat Mar 4 2006,Sturm Graz,4-0,RB Salzburg
Sat Mar 4 2006,FC Wacker Innsbruck,1-0,Sk Austria Kaernten
Sun Mar 5 2006,Rapid Wien,0-3,Austria Wien
Sat Mar 11 2006,RB Salzburg,0-1,FC Admira Wacker
Sat Mar 11 2006,Austria Wien,1-1,Sk Austria Kaernten
Sat Mar 11 2006,Grazer Ak,0-1,FC Wacker Innsbruck
Sat Mar 11 2006,SV Mattersburg,1-1,Sturm Graz
Sun Mar 12 2006,SV Ried,0-0,Rapid Wien
Wed Mar 15 2006,Austria Wien,2-1,Grazer Ak
Wed Mar 15 2006,FC Admira Wacker,0-0,SV Ried
Sat Mar 18 2006,Sturm Graz,1-0,SV Ried
Sat Mar 18 2006,FC Wacker Innsbruck,2-0,SV Mattersburg
Sat Mar 18 2006,Sk Austria Kaernten,1-0,Grazer Ak
Sun Mar 19 2006,RB Salzburg,3-0,Austria Wien
Wed Mar 22 2006,FC Admira Wacker,0-1,SV Mattersburg
Sat Mar 25 2006,FC Admira Wacker,2-1,Rapid Wien
Sat Mar 25 2006,SV Ried,2-0,Sturm Graz
Sat Mar 25 2006,SV Mattersburg,2-2,FC Wacker Innsbruck
Sat Mar 25 2006,Grazer Ak,1-2,Sk Austria Kaernten
Sun Mar 26 2006,Austria Wien,2-2,RB Salzburg
Wed Mar 29 2006,SV Ried,2-1,Grazer Ak
Wed Mar 29 2006,Rapid Wien,0-1,FC Admira Wacker
Sat Apr 1 2006,Sturm Graz,0-0,Rapid Wien
Sat Apr 1 2006,Sk Austria Kaernten,2-0,SV Mattersburg
Sat Apr 1 2006,FC Wacker Innsbruck,0-1,SV Ried
Sat Apr 1 2006,Austria Wien,4-4,FC Admira Wacker
Sun Apr 2 2006,RB Salzburg,5-0,Grazer Ak
Sat Apr 8 2006,FC Admira Wacker,2-0,Sturm Graz
Sat Apr 8 2006,Rapid Wien,2-1,FC Wacker Innsbruck
Sat Apr 8 2006,SV Ried,1-2,Sk Austria Kaernten
Sat Apr 8 2006,Grazer Ak,0-0,Austria Wien
Sun Apr 9 2006,SV Mattersburg,2-1,RB Salzburg
Tue Apr 11 2006,Sk Austria Kaernten,1-0,Rapid Wien
Wed Apr 12 2006,FC Wacker Innsbruck,2-4,Sturm Graz
Wed Apr 12 2006,Austria Wien,1-0,SV Mattersburg
Wed Apr 12 2006,RB Salzburg,3-0,SV Ried
Wed Apr 12 2006,Grazer Ak,3-0,FC Admira Wacker
Sat Apr 15 2006,FC Admira Wacker,1-1,FC Wacker Innsbruck
Sat Apr 15 2006,Sturm Graz,1-1,Sk Austria Kaernten
Sat Apr 15 2006,Rapid Wien,0-1,RB Salzburg
Sat Apr 15 2006,SV Mattersburg,1-0,Grazer Ak
Sun Apr 16 2006,SV Ried,0-0,Austria Wien
Sat Apr 22 2006,RB Salzburg,3-2,Sturm Graz
Sat Apr 22 2006,Sk Austria Kaernten,1-1,FC Wacker Innsbruck
Sat Apr 22 2006,Grazer Ak,1-4,SV Ried
Sat Apr 22 2006,SV Mattersburg,3-2,FC Admira Wacker
Sun Apr 23 2006,Austria Wien,3-1,Rapid Wien
Sat Apr 29 2006,FC Admira Wacker,2-1,Sk Austria Kaernten
Sat Apr 29 2006,FC Wacker Innsbruck,3-2,RB Salzburg
Sat Apr 29 2006,Rapid Wien,2-0,Grazer Ak
Sat Apr 29 2006,SV Ried,2-2,SV Mattersburg
Sun Apr 30 2006,Sturm Graz,1-3,Austria Wien
Sat May 6 2006,SV Mattersburg,0-0,Rapid Wien
Sat May 6 2006,Grazer Ak,2-3,Sturm Graz
Sat May 6 2006,Austria Wien,2-1,FC Wacker Innsbruck
Sat May 6 2006,RB Salzburg,1-2,Sk Austria Kaernten
Sat May 6 2006,SV Ried,2-0,FC Admira Wacker
Sat May 13 2006,FC Admira Wacker,0-3,RB Salzburg
Sat May 13 2006,Sk Austria Kaernten,2-0,Austria Wien
Sat May 13 2006,FC Wacker Innsbruck,1-3,Grazer Ak
Sat May 13 2006,Sturm Graz,0-1,SV Mattersburg
Sat May 13 2006,Rapid Wien,6-0,SV Ried
