Date,Team 1,FT,Team 2
Fri Jul 22 1988,Austria Wien,3-1,LASK Linz
Fri Jul 22 1988,FC Wacker Innsbruck,1-0,Sturm Graz
Fri Jul 22 1988,Grazer Ak,3-4,FC Kaernten
Fri Jul 22 1988,Vse St Poelten,1-0,Rapid Wien
Sat Jul 23 1988,Vorwaerts Steyr,0-0,First Vienna FC
Sat Jul 23 1988,Wiener Sportklub,0-2,FC Admira Wacker
Tue Jul 26 1988,FC Admira Wacker,2-1,Vse St Poelten
Tue Jul 26 1988,FC Kaernten,0-0,Sturm Graz
Tue Jul 26 1988,LASK Linz,1-3,Vorwaerts Steyr
Tue Jul 26 1988,Rapid Wien,1-0,FC Wacker Innsbruck
Tue Jul 26 1988,First Vienna FC,1-2,Wiener Sportklub
Wed Jul 27 1988,Grazer Ak,3-3,Austria Wien
Fri Jul 29 1988,Sturm Graz,0-0,Rapid Wien
Fri Jul 29 1988,Vse St Poelten,6-1,First Vienna FC
Fri Jul 29 1988,Wiener Sportklub,4-2,LASK Linz
Sat Jul 30 1988,Austria Wien,3-0,FC Kaernten
Sat Jul 30 1988,FC Wacker Innsbruck,2-0,FC Admira Wacker
Sat Jul 30 1988,Vorwaerts Steyr,0-0,Grazer Ak
Fri Aug 5 1988,FC Admira Wacker,2-1,Sturm Graz
Fri Aug 5 1988,FC Kaernten,1-4,Rapid Wien
Fri Aug 5 1988,Grazer Ak,3-2,Wiener Sportklub
Fri Aug 5 1988,LASK Linz,1-2,Vse St Poelten
Sat Aug 6 1988,First Vienna FC,5-1,FC Wacker Innsbruck
Sun Aug 7 1988,Austria Wien,3-1,Vorwaerts Steyr
Fri Aug 12 1988,FC Wacker Innsbruck,4-0,LASK Linz
Fri Aug 12 1988,Vse St Poelten,1-0,Grazer Ak
Fri Aug 12 1988,Wiener Sportklub,2-6,Austria Wien
Sat Aug 13 1988,Rapid Wien,1-2,FC Admira Wacker
Sat Aug 13 1988,Sturm Graz,1-1,First Vienna FC
Sat Aug 13 1988,Vorwaerts Steyr,2-0,FC Kaernten
Fri Aug 19 1988,FC Kaernten,4-3,FC Admira Wacker
Fri Aug 19 1988,Austria Wien,0-0,Vse St Poelten
Fri Aug 19 1988,LASK Linz,2-1,Sturm Graz
Sat Aug 20 1988,Grazer Ak,0-3,FC Wacker Innsbruck
Sat Aug 20 1988,First Vienna FC,2-2,Rapid Wien
Sat Aug 20 1988,Vorwaerts Steyr,1-1,Wiener Sportklub
Tue Aug 23 1988,FC Admira Wacker,1-1,First Vienna FC
Tue Aug 23 1988,FC Wacker Innsbruck,3-1,Austria Wien
Tue Aug 23 1988,Rapid Wien,3-1,LASK Linz
Tue Aug 23 1988,Sturm Graz,0-1,Grazer Ak
Tue Aug 23 1988,Vse St Poelten,2-0,Vorwaerts Steyr
Wed Aug 24 1988,Wiener Sportklub,3-0,FC Kaernten
Fri Aug 26 1988,FC Kaernten,2-2,First Vienna FC
Fri Aug 26 1988,Austria Wien,3-1,Sturm Graz
Fri Aug 26 1988,LASK Linz,0-2,FC Admira Wacker
Sat Aug 27 1988,Grazer Ak,3-1,Rapid Wien
Sat Aug 27 1988,Vorwaerts Steyr,0-5,FC Wacker Innsbruck
Sun Aug 28 1988,Wiener Sportklub,2-4,Vse St Poelten
Fri Sep 2 1988,First Vienna FC,2-1,LASK Linz
Sat Sep 3 1988,FC Wacker Innsbruck,1-3,Wiener Sportklub
Sat Sep 3 1988,Rapid Wien,0-3,Austria Wien
Sat Sep 3 1988,Sturm Graz,0-0,Vorwaerts Steyr
Sat Sep 3 1988,Vse St Poelten,1-1,FC Kaernten
Sun Sep 4 1988,FC Admira Wacker,1-1,Grazer Ak
Fri Sep 9 1988,FC Kaernten,0-2,LASK Linz
Sat Sep 10 1988,Austria Wien,4-2,FC Admira Wacker
Sat Sep 10 1988,Grazer Ak,0-0,First Vienna FC
Sat Sep 10 1988,Vorwaerts Steyr,2-2,Rapid Wien
Sat Sep 10 1988,Vse St Poelten,1-3,FC Wacker Innsbruck
Sun Sep 11 1988,Wiener Sportklub,1-2,Sturm Graz
Tue Sep 13 1988,FC Admira Wacker,4-1,FC Kaernten
Tue Sep 13 1988,FC Wacker Innsbruck,0-0,Grazer Ak
Tue Sep 13 1988,Rapid Wien,0-1,First Vienna FC
Tue Sep 13 1988,Vse St Poelten,1-1,Austria Wien
Wed Sep 14 1988,Sturm Graz,2-3,LASK Linz
Wed Sep 14 1988,Wiener Sportklub,3-2,Vorwaerts Steyr
Fri Sep 16 1988,FC Wacker Innsbruck,5-1,FC Kaernten
Sat Sep 17 1988,FC Admira Wacker,1-0,Vorwaerts Steyr
Sat Sep 17 1988,LASK Linz,0-1,Grazer Ak
Sat Sep 17 1988,Rapid Wien,1-1,Wiener Sportklub
Sat Sep 17 1988,Sturm Graz,2-3,Vse St Poelten
Sat Sep 17 1988,First Vienna FC,3-3,Austria Wien
Fri Sep 23 1988,FC Kaernten,0-1,FC Wacker Innsbruck
Fri Sep 23 1988,Vse St Poelten,1-0,Sturm Graz
Fri Sep 23 1988,Wiener Sportklub,0-3,Rapid Wien
Sat Sep 24 1988,Austria Wien,2-1,First Vienna FC
Sat Sep 24 1988,Grazer Ak,2-0,LASK Linz
Sat Sep 24 1988,Vorwaerts Steyr,0-0,FC Admira Wacker
Tue Sep 27 1988,Austria Wien,1-0,Rapid Wien
Fri Sep 30 1988,FC Wacker Innsbruck,4-2,Vse St Poelten
Fri Sep 30 1988,Rapid Wien,1-0,Vorwaerts Steyr
Sat Oct 1 1988,FC Admira Wacker,2-1,Austria Wien
Sat Oct 1 1988,LASK Linz,1-1,FC Kaernten
Sat Oct 1 1988,Sturm Graz,2-5,Wiener Sportklub
Sat Oct 1 1988,First Vienna FC,2-4,Grazer Ak
Sat Oct 8 1988,FC Kaernten,4-1,Vse St Poelten
Sat Oct 8 1988,Grazer Ak,1-1,FC Admira Wacker
Sat Oct 8 1988,LASK Linz,1-1,First Vienna FC
Sat Oct 8 1988,Vorwaerts Steyr,0-0,Sturm Graz
Sat Oct 8 1988,Wiener Sportklub,4-0,FC Wacker Innsbruck
Tue Oct 11 1988,FC Admira Wacker,3-1,LASK Linz
Tue Oct 11 1988,FC Wacker Innsbruck,3-0,Vorwaerts Steyr
Tue Oct 11 1988,Sturm Graz,2-1,Austria Wien
Tue Oct 11 1988,First Vienna FC,2-0,FC Kaernten
Tue Oct 11 1988,Vse St Poelten,2-1,Wiener Sportklub
Wed Oct 12 1988,Rapid Wien,4-0,Grazer Ak
Sat Oct 22 1988,FC Kaernten,4-1,Wiener Sportklub
Sat Oct 22 1988,Austria Wien,2-2,FC Wacker Innsbruck
Sat Oct 22 1988,Grazer Ak,0-4,Sturm Graz
Sat Oct 22 1988,LASK Linz,1-2,Rapid Wien
Sat Oct 22 1988,First Vienna FC,0-0,FC Admira Wacker
Sat Oct 22 1988,Vorwaerts Steyr,2-0,Vse St Poelten
Sat Nov 5 1988,FC Admira Wacker,3-1,Rapid Wien
Sat Nov 5 1988,FC Kaernten,2-2,Vorwaerts Steyr
Sat Nov 5 1988,Grazer Ak,1-1,Vse St Poelten
Sat Nov 5 1988,LASK Linz,1-1,FC Wacker Innsbruck
Sat Nov 5 1988,First Vienna FC,3-2,Sturm Graz
Sun Nov 6 1988,Austria Wien,4-0,Wiener Sportklub
Sat Nov 12 1988,FC Wacker Innsbruck,2-0,First Vienna FC
Sat Nov 12 1988,Rapid Wien,3-1,FC Kaernten
Sat Nov 12 1988,Sturm Graz,1-5,FC Admira Wacker
Sat Nov 12 1988,Vorwaerts Steyr,2-1,Austria Wien
Sat Nov 12 1988,Vse St Poelten,1-1,LASK Linz
Sun Nov 13 1988,Wiener Sportklub,0-0,Grazer Ak
Fri Nov 18 1988,Grazer Ak,3-1,Vorwaerts Steyr
Sat Nov 19 1988,FC Admira Wacker,3-4,FC Wacker Innsbruck
Sat Nov 19 1988,FC Kaernten,0-3,Austria Wien
Sat Nov 19 1988,LASK Linz,1-4,Wiener Sportklub
Sat Nov 19 1988,Rapid Wien,1-0,Sturm Graz
Sat Nov 19 1988,First Vienna FC,0-2,Vse St Poelten
Sat Nov 26 1988,Austria Wien,6-0,Grazer Ak
Sat Nov 26 1988,FC Wacker Innsbruck,3-1,Rapid Wien
Sat Nov 26 1988,Sturm Graz,0-0,FC Kaernten
Sat Nov 26 1988,Vse St Poelten,1-4,FC Admira Wacker
Sun Nov 27 1988,Vorwaerts Steyr,1-0,LASK Linz
Sun Nov 27 1988,Wiener Sportklub,0-0,First Vienna FC
Sat Dec 3 1988,First Vienna FC,3-2,Vorwaerts Steyr
Sat Dec 3 1988,Rapid Wien,4-0,Vse St Poelten
Sat Dec 3 1988,LASK Linz,0-0,Austria Wien
Sat Dec 3 1988,FC Kaernten,3-1,Grazer Ak
Sat Dec 3 1988,FC Admira Wacker,2-1,Wiener Sportklub
Sun Dec 4 1988,Sturm Graz,0-2,FC Wacker Innsbruck
Sat Mar 11 1989,Austria Wien,1-1,FC Admira Wacker
Sat Mar 11 1989,Grazer Ak,0-1,FC Wacker Innsbruck
Sat Mar 11 1989,First Vienna FC,0-5,Rapid Wien
Sat Mar 11 1989,Vse St Poelten,0-2,Wiener Sportklub
