Date,Team 1,FT,Team 2
Fri Jul 15 1988,FC Nantes,1-1,As Monaco
Sat Jul 16 1988,RC Strasbourg,0-3,FC Sochaux
Sat Jul 16 1988,Girondins Bordeaux,2-0,Aj Auxerre
Sat Jul 16 1988,As Cannes,2-0,SM Caen
Sat Jul 16 1988,Stade Laval,1-2,Lille OSC
Sat Jul 16 1988,RC Lens,0-1,Sporting Toulon Var
Sat Jul 16 1988,Matra Racing,0-1,Toulouse FC
Sat Jul 16 1988,OGC Nice,1-0,As Saint Etienne
Sat Jul 16 1988,FC Metz,0-1,Paris Saint Germain
Sat Jul 16 1988,Olympique Marseille,1-1,Montpellier HSC
Sat Jul 23 1988,FC Sochaux,2-0,Matra Racing
Sat Jul 23 1988,Lille OSC,2-1,Olympique Marseille
Sat Jul 23 1988,Toulouse FC,2-1,RC Lens
Sat Jul 23 1988,Sporting Toulon Var,1-0,FC Metz
Sat Jul 23 1988,As Monaco,2-0,As Cannes
Sat Jul 23 1988,SM Caen,2-3,FC Nantes
Sat Jul 23 1988,Montpellier HSC,1-1,OGC Nice
Sat Jul 23 1988,Aj Auxerre,2-1,Stade Laval
Sat Jul 23 1988,As Saint Etienne,0-0,RC Strasbourg
Tue Jul 26 1988,Girondins Bordeaux,2-1,Montpellier HSC
Wed Jul 27 1988,Olympique Marseille,0-0,FC Sochaux
Wed Jul 27 1988,As Monaco,1-1,Lille OSC
Wed Jul 27 1988,FC Nantes,0-0,Sporting Toulon Var
Wed Jul 27 1988,As Cannes,0-3,Paris Saint Germain
Wed Jul 27 1988,Stade Laval,2-0,Toulouse FC
Wed Jul 27 1988,RC Lens,0-1,Aj Auxerre
Wed Jul 27 1988,RC Strasbourg,3-0,OGC Nice
Wed Jul 27 1988,Matra Racing,3-1,As Saint Etienne
Wed Jul 27 1988,FC Metz,1-0,SM Caen
Sat Jul 30 1988,FC Sochaux,3-0,Stade Laval
Sat Jul 30 1988,Sporting Toulon Var,3-0,As Cannes
Sat Jul 30 1988,SM Caen,0-3,As Monaco
Sat Jul 30 1988,Paris Saint Germain,1-0,FC Nantes
Sat Jul 30 1988,Lille OSC,0-1,Girondins Bordeaux
Sat Jul 30 1988,Aj Auxerre,2-1,FC Metz
Sat Jul 30 1988,Toulouse FC,0-0,Olympique Marseille
Sat Jul 30 1988,OGC Nice,3-2,Matra Racing
Sat Jul 30 1988,Montpellier HSC,1-0,RC Strasbourg
Sat Jul 30 1988,As Saint Etienne,2-4,RC Lens
Sat Aug 6 1988,RC Lens,2-2,FC Sochaux
Sat Aug 6 1988,As Monaco,1-0,Paris Saint Germain
Sat Aug 6 1988,Girondins Bordeaux,1-1,Sporting Toulon Var
Sat Aug 6 1988,FC Nantes,3-2,Aj Auxerre
Sat Aug 6 1988,SM Caen,0-1,Montpellier HSC
Sat Aug 6 1988,Olympique Marseille,3-2,OGC Nice
Sat Aug 6 1988,FC Metz,3-1,Lille OSC
Sat Aug 6 1988,As Cannes,5-1,Toulouse FC
Sat Aug 6 1988,Matra Racing,2-1,RC Strasbourg
Sat Aug 6 1988,Stade Laval,1-1,As Saint Etienne
Fri Aug 12 1988,As Saint Etienne,0-0,Olympique Marseille
Sat Aug 13 1988,Sporting Toulon Var,1-0,As Monaco
Sat Aug 13 1988,FC Sochaux,1-1,Girondins Bordeaux
Sat Aug 13 1988,Paris Saint Germain,3-0,SM Caen
Sat Aug 13 1988,Lille OSC,0-1,FC Nantes
Sat Aug 13 1988,Montpellier HSC,0-0,Matra Racing
Sat Aug 13 1988,Aj Auxerre,0-0,As Cannes
Sat Aug 13 1988,OGC Nice,1-0,Stade Laval
Sat Aug 13 1988,Toulouse FC,2-1,FC Metz
Sat Aug 13 1988,RC Strasbourg,4-1,RC Lens
Wed Aug 17 1988,Girondins Bordeaux,5-0,As Saint Etienne
Wed Aug 17 1988,Paris Saint Germain,1-0,FC Sochaux
Wed Aug 17 1988,SM Caen,2-1,Sporting Toulon Var
Wed Aug 17 1988,As Monaco,1-2,Aj Auxerre
Wed Aug 17 1988,FC Nantes,1-2,Toulouse FC
Wed Aug 17 1988,Olympique Marseille,2-0,Matra Racing
Wed Aug 17 1988,RC Lens,0-0,Montpellier HSC
Wed Aug 17 1988,As Cannes,1-0,Lille OSC
Wed Aug 17 1988,FC Metz,1-0,OGC Nice
Wed Aug 17 1988,Stade Laval,1-0,RC Strasbourg
Sat Aug 20 1988,Sporting Toulon Var,0-1,Paris Saint Germain
Sat Aug 20 1988,Toulouse FC,1-1,Girondins Bordeaux
Sat Aug 20 1988,FC Sochaux,1-0,FC Metz
Sat Aug 20 1988,Aj Auxerre,3-0,SM Caen
Sat Aug 20 1988,As Saint Etienne,0-1,As Monaco
Sat Aug 20 1988,Montpellier HSC,1-4,FC Nantes
Sat Aug 20 1988,RC Strasbourg,2-3,Olympique Marseille
Sat Aug 20 1988,OGC Nice,2-1,As Cannes
Sat Aug 20 1988,Lille OSC,1-0,RC Lens
Sat Aug 20 1988,Matra Racing,2-2,Stade Laval
Sat Aug 27 1988,Girondins Bordeaux,2-0,RC Strasbourg
Sat Aug 27 1988,Paris Saint Germain,2-2,Aj Auxerre
Sat Aug 27 1988,As Monaco,1-0,Toulouse FC
Sat Aug 27 1988,Stade Laval,0-1,Olympique Marseille
Sat Aug 27 1988,As Cannes,2-0,FC Sochaux
Sat Aug 27 1988,FC Nantes,1-1,As Saint Etienne
Sat Aug 27 1988,Sporting Toulon Var,0-0,OGC Nice
Sat Aug 27 1988,FC Metz,1-2,Montpellier HSC
Sat Aug 27 1988,RC Lens,1-1,Matra Racing
Sat Aug 27 1988,SM Caen,2-1,Lille OSC
Fri Sep 2 1988,Matra Racing,3-0,As Monaco
Sat Sep 3 1988,Aj Auxerre,3-0,Sporting Toulon Var
Sat Sep 3 1988,Olympique Marseille,5-2,RC Lens
Sat Sep 3 1988,OGC Nice,1-0,Girondins Bordeaux
Sat Sep 3 1988,Lille OSC,2-1,Paris Saint Germain
Sat Sep 3 1988,FC Sochaux,0-1,FC Nantes
Sat Sep 3 1988,Montpellier HSC,6-2,Stade Laval
Sat Sep 3 1988,As Saint Etienne,0-1,FC Metz
Sat Sep 3 1988,Toulouse FC,0-0,SM Caen
Sat Sep 3 1988,RC Strasbourg,0-0,As Cannes
Sat Sep 10 1988,Aj Auxerre,1-0,Lille OSC
Sat Sep 10 1988,Paris Saint Germain,2-1,Toulouse FC
Sat Sep 10 1988,Girondins Bordeaux,0-0,Olympique Marseille
Sat Sep 10 1988,FC Nantes,2-2,RC Strasbourg
Sat Sep 10 1988,Sporting Toulon Var,1-1,Montpellier HSC
Sat Sep 10 1988,As Monaco,1-1,OGC Nice
Sat Sep 10 1988,SM Caen,0-0,FC Sochaux
Sat Sep 10 1988,As Cannes,1-0,As Saint Etienne
Sat Sep 10 1988,FC Metz,1-1,Matra Racing
Sat Sep 10 1988,RC Lens,0-2,Stade Laval
Wed Sep 14 1988,Paris Saint Germain,1-1,Girondins Bordeaux
Sat Sep 17 1988,Montpellier HSC,0-0,Paris Saint Germain
Sat Sep 17 1988,Toulouse FC,0-0,Aj Auxerre
Sat Sep 17 1988,Olympique Marseille,2-1,As Cannes
Sat Sep 17 1988,Stade Laval,1-0,Girondins Bordeaux
Sat Sep 17 1988,OGC Nice,3-0,RC Lens
Sat Sep 17 1988,Matra Racing,2-0,FC Nantes
Sat Sep 17 1988,FC Sochaux,0-0,As Monaco
Sat Sep 17 1988,Lille OSC,0-0,Sporting Toulon Var
Sat Sep 17 1988,RC Strasbourg,1-2,FC Metz
Sat Sep 17 1988,As Saint Etienne,1-1,SM Caen
