Date,Team 1,FT,Team 2
Sun Sep 9 1951,Espanyol Barcelona,1-0,FC Barcelona
Sun Sep 9 1951,Atletico Madrid,3-1,Real Sociedad
Sun Sep 9 1951,Atletico Tetuan,0-1,Real Zaragoza
Sun Sep 9 1951,Sevilla FC,3-1,Celta Vigo
Sun Sep 9 1951,Athletic Bilbao,4-2,Sporting Gijon
Sun Sep 9 1951,Deportivo La Coruna,2-1,Racing Santander
Sun Sep 9 1951,Valencia CF,3-0,Real Valladolid
Sun Sep 9 1951,Ud Las Palmas,1-4,Real Madrid
Sun Sep 16 1951,Racing Santander,3-1,Sevilla FC
Sun Sep 16 1951,Real Madrid,4-2,Atletico Tetuan
Sun Sep 16 1951,Celta Vigo,5-2,Ud Las Palmas
Sun Sep 16 1951,FC Barcelona,1-0,Athletic Bilbao
Sun Sep 16 1951,Real Sociedad,1-2,Valencia CF
Sun Sep 16 1951,Real Zaragoza,5-6,Espanyol Barcelona
Sun Sep 16 1951,Sporting Gijon,0-2,Atletico Madrid
Sun Sep 16 1951,Real Valladolid,5-0,Deportivo La Coruna
Sun Sep 23 1951,Deportivo La Coruna,1-1,Sevilla FC
Sun Sep 23 1951,Ud Las Palmas,1-1,Racing Santander
Sun Sep 23 1951,Valencia CF,3-0,Sporting Gijon
Sun Sep 23 1951,Atletico Tetuan,2-1,Celta Vigo
Sun Sep 23 1951,Real Valladolid,4-1,Real Sociedad
Sun Sep 23 1951,Atletico Madrid,1-1,FC Barcelona
Sun Sep 23 1951,Espanyol Barcelona,4-3,Real Madrid
Sun Sep 23 1951,Athletic Bilbao,10-1,Real Zaragoza
Sun Sep 30 1951,Sevilla FC,5-0,Ud Las Palmas
Sun Sep 30 1951,Sporting Gijon,1-1,Real Valladolid
Sun Sep 30 1951,Real Sociedad,7-1,Deportivo La Coruna
Sun Sep 30 1951,FC Barcelona,1-3,Valencia CF
Sun Sep 30 1951,Real Madrid,2-2,Athletic Bilbao
Sun Sep 30 1951,Celta Vigo,3-3,Espanyol Barcelona
Sun Sep 30 1951,Real Zaragoza,0-5,Atletico Madrid
Sun Sep 30 1951,Racing Santander,4-0,Atletico Tetuan
Sun Oct 7 1951,Atletico Tetuan,3-4,Sevilla FC
Sun Oct 7 1951,Espanyol Barcelona,4-1,Racing Santander
Sun Oct 7 1951,Real Sociedad,1-2,Sporting Gijon
Sun Oct 7 1951,Deportivo La Coruna,3-1,Ud Las Palmas
Sun Oct 7 1951,Valencia CF,2-2,Real Zaragoza
Sun Oct 7 1951,Real Valladolid,1-1,FC Barcelona
Sun Oct 7 1951,Atletico Madrid,3-2,Real Madrid
Sun Oct 7 1951,Athletic Bilbao,4-2,Celta Vigo
Sun Oct 14 1951,Real Madrid,3-1,Valencia CF
Sun Oct 14 1951,Sporting Gijon,0-2,Deportivo La Coruna
