Date,Team 1,FT,Team 2
Sat Aug 18 1951,VFL Neckarau,0-3,Vfb Stuttgart
Sat Aug 18 1951,FSV Frankfurt,2-1,Waldhof Mannheim
Sun Aug 19 1951,Spvgg Greuther Fuerth,0-0,Viktoria Aschaffenburg
Sun Aug 19 1951,Bayern Muenchen,3-1,1 FC Schweinfurt 05
Sun Aug 19 1951,Stuttgarter Kickers,3-2,VFB Muehlburg
Sun Aug 19 1951,VFR Mannheim,2-4,Eintracht Frankfurt
Sun Aug 19 1951,TSV Schwaben Augsburg,1-3,1 FC Nuernberg
Sun Aug 19 1951,Kickers Offenbach,2-2,TSV 1860 Muenchen
Sun Aug 19 1951,Phoenix Ludwigshafen,1-0,Wormatia Worms
Sun Aug 19 1951,Eintracht Trier,1-1,Tus Koblenz
Sun Aug 19 1951,VFR Kaiserslautern,1-1,Tura Ludwigshafen
Sun Aug 19 1951,Eintracht Bad Kreuznach,1-1,1 FC Kaiserslautern
Sun Aug 19 1951,1 Fsv Mainz 05,5-3,FK Pirmasens
Sun Aug 19 1951,FV Engers 07,4-0,VFR Frankenthal
Sun Aug 19 1951,VFL Neustadt Weinstrasse,5-1,SV Weisenau
Sun Aug 19 1951,Borussia Dortmund,2-2,Rot Weiss Essen
Sun Aug 19 1951,Schwarz Weiss Essen,3-2,Alemannia Aachen
Sun Aug 19 1951,STV Horst Emscher,2-1,Rheydter SV
Sun Aug 19 1951,Fortuna Duesseldorf,1-2,Preussen Munster
Sun Aug 19 1951,Sportfreunde Katernberg,3-5,Bayer Leverkusen
Sun Aug 19 1951,Preussen Dellbrueck,1-1,MSV Duisburg
Sun Aug 19 1951,Hamborn 07,0-0,1 FC Koeln
Sun Aug 19 1951,Spvgg Erkenschwick,2-5,FC Schalke 04
Sat Aug 25 1951,Vfb Stuttgart,1-1,Spvgg Greuther Fuerth
Sun Aug 26 1951,Viktoria Aschaffenburg,2-2,Bayern Muenchen
Sun Aug 26 1951,1 FC Schweinfurt 05,1-1,Stuttgarter Kickers
Sun Aug 26 1951,VFB Muehlburg,5-2,VFR Mannheim
Sun Aug 26 1951,Eintracht Frankfurt,3-1,FSV Frankfurt
Sun Aug 26 1951,Waldhof Mannheim,1-1,TSV Schwaben Augsburg
Sun Aug 26 1951,1 FC Nuernberg,1-0,Kickers Offenbach
Sun Aug 26 1951,TSV 1860 Muenchen,10-0,VFL Neckarau
Sun Aug 26 1951,Wormatia Worms,5-0,VFR Kaiserslautern
Sun Aug 26 1951,Tus Koblenz,0-2,VFL Neustadt Weinstrasse
Sun Aug 26 1951,VFR Frankenthal,2-1,Eintracht Trier
Sun Aug 26 1951,SV Weisenau,4-0,FV Engers 07
Sun Aug 26 1951,FK Pirmasens,2-3,Phoenix Ludwigshafen
Sun Aug 26 1951,Tura Ludwigshafen,4-2,Eintracht Bad Kreuznach
Sun Aug 26 1951,1 FC Kaiserslautern,4-2,1 Fsv Mainz 05
Sun Aug 26 1951,Spvgg Erkenschwick,3-1,Preussen Munster
Sun Aug 26 1951,Rheydter SV,1-1,Preussen Dellbrueck
Sun Aug 26 1951,MSV Duisburg,0-0,Schwarz Weiss Essen
Sun Aug 26 1951,Alemannia Aachen,4-2,Sportfreunde Katernberg
Sun Aug 26 1951,Bayer Leverkusen,0-0,Fortuna Duesseldorf
Sun Aug 26 1951,FC Schalke 04,1-1,Hamborn 07
Sun Aug 26 1951,1 FC Koeln,3-2,Borussia Dortmund
Sun Aug 26 1951,Rot Weiss Essen,5-0,STV Horst Emscher
Sat Sep 1 1951,Kickers Offenbach,1-0,Vfb Stuttgart
Sat Sep 1 1951,VFL Neckarau,2-2,Viktoria Aschaffenburg
Sun Sep 2 1951,Bayern Muenchen,0-3,VFB Muehlburg
Sun Sep 2 1951,VFR Mannheim,0-0,Waldhof Mannheim
Sun Sep 2 1951,FSV Frankfurt,0-0,1 FC Nuernberg
Sun Sep 2 1951,TSV Schwaben Augsburg,0-1,TSV 1860 Muenchen
Sun Sep 2 1951,Spvgg Greuther Fuerth,1-0,1 FC Schweinfurt 05
Sun Sep 2 1951,Preussen Dellbrueck,1-4,Alemannia Aachen
Sun Sep 2 1951,Schwarz Weiss Essen,1-1,Bayer Leverkusen
Sun Sep 2 1951,Spvgg Erkenschwick,0-2,1 FC Koeln
Sun Sep 2 1951,Hamborn 07,2-2,Rot Weiss Essen
Sun Sep 2 1951,Sportfreunde Katernberg,1-4,Preussen Munster
Sun Sep 2 1951,Fortuna Duesseldorf,1-1,FC Schalke 04
Sun Sep 2 1951,Borussia Dortmund,4-4,Rheydter SV
Sun Sep 2 1951,STV Horst Emscher,2-2,MSV Duisburg
Sat Sep 8 1951,Waldhof Mannheim,2-2,Kickers Offenbach
Sat Sep 8 1951,1 FC Schweinfurt 05,1-2,VFR Mannheim
Sun Sep 9 1951,VFB Muehlburg,0-0,FSV Frankfurt
Sun Sep 9 1951,Eintracht Frankfurt,4-0,TSV Schwaben Augsburg
Sun Sep 9 1951,1 FC Nuernberg,3-0,VFL Neckarau
Sun Sep 9 1951,TSV 1860 Muenchen,2-1,Spvgg Greuther Fuerth
Sun Sep 9 1951,Vfb Stuttgart,2-1,Bayern Muenchen
Sun Sep 9 1951,Viktoria Aschaffenburg,2-0,Stuttgarter Kickers
Sun Sep 9 1951,Alemannia Aachen,3-0,Fortuna Duesseldorf
Sun Sep 9 1951,Bayer Leverkusen,1-1,Spvgg Erkenschwick
Sun Sep 9 1951,Rot Weiss Essen,2-0,Preussen Dellbrueck
Sun Sep 9 1951,Preussen Munster,7-1,Hamborn 07
Sun Sep 9 1951,FC Schalke 04,3-0,Borussia Dortmund
Sun Sep 9 1951,1 FC Koeln,3-0,STV Horst Emscher
Sun Sep 9 1951,MSV Duisburg,1-2,Sportfreunde Katernberg
Sat Sep 15 1951,Kickers Offenbach,4-1,Viktoria Aschaffenburg
Sat Sep 15 1951,VFL Neckarau,4-1,1 FC Schweinfurt 05
Sun Sep 16 1951,FSV Frankfurt,5-0,TSV 1860 Muenchen
Sun Sep 16 1951,TSV Schwaben Augsburg,0-4,Vfb Stuttgart
Sun Sep 16 1951,Spvgg Greuther Fuerth,1-1,VFB Muehlburg
Sun Sep 16 1951,Bayern Muenchen,0-1,Eintracht Frankfurt
