Date,Team 1,FT,Team 2
Sat Apr 23 2005,Parana Clube,0-2,Goias EC
Sat Apr 23 2005,Sao Caetano,2-2,Se Palmeiras
Sat Apr 23 2005,Flamengo RJ,1-1,Cruzeiro EC
Sat Apr 23 2005,Atletico Mineiro,4-1,Figueirense
Sun Apr 24 2005,Santos FC,4-1,Paysandu SC
Sun Apr 24 2005,Internacional,0-2,Botafogo RJ
Sun Apr 24 2005,Fortaleza,0-1,Coritiba FC
Sun Apr 24 2005,Atletico Paranaense,0-1,Ponte Preta
Sun Apr 24 2005,Fluminense RJ,2-1,Sao Paulo FC
Sun Apr 24 2005,Corinthians SP,2-2,Juventude RS
Sun Apr 24 2005,Brasiliense,0-1,Vasco Da Gama
Sat Apr 30 2005,Sao Paulo FC,1-1,Parana Clube
Sat Apr 30 2005,Ponte Preta,3-3,Atletico Mineiro
Sat Apr 30 2005,Vasco Da Gama,0-0,Fortaleza
Sat Apr 30 2005,Se Palmeiras,2-1,Brasiliense
Sat Apr 30 2005,Goias EC,0-0,Sao Caetano
Sun May 1 2005,Juventude RS,1-0,Atletico Paranaense
Sun May 1 2005,Figueirense,0-1,Flamengo RJ
Sun May 1 2005,Paysandu SC,1-2,Fluminense RJ
Sun May 1 2005,Coritiba FC,2-3,Santos FC
Sun May 1 2005,Botafogo RJ,3-1,Corinthians SP
Sun May 1 2005,Cruzeiro EC,3-2,Internacional
Sat May 7 2005,Santos FC,2-1,Atletico Paranaense
Sat May 7 2005,Parana Clube,2-2,Juventude RS
Sat May 7 2005,Ponte Preta,2-0,Paysandu SC
Sat May 7 2005,Goias EC,0-0,Figueirense
Sun May 8 2005,Internacional,1-0,Flamengo RJ
Sun May 8 2005,Sao Caetano,2-1,Fortaleza
Sun May 8 2005,Coritiba FC,1-0,Se Palmeiras
Sun May 8 2005,Fluminense RJ,2-1,Cruzeiro EC
Sun May 8 2005,Atletico Mineiro,0-1,Brasiliense
Sun May 8 2005,Corinthians SP,1-5,Sao Paulo FC
Sat May 14 2005,Sao Paulo FC,1-0,Coritiba FC
Sat May 14 2005,Figueirense,1-2,Internacional
Sat May 14 2005,Fortaleza,2-1,Ponte Preta
Sat May 14 2005,Botafogo RJ,2-1,Atletico Mineiro
Sun May 15 2005,Juventude RS,4-1,Vasco Da Gama
Sun May 15 2005,Paysandu SC,3-2,Sao Caetano
Sun May 15 2005,Flamengo RJ,2-1,Santos FC
Sun May 15 2005,Atletico Paranaense,1-2,Corinthians SP
Sun May 15 2005,Cruzeiro EC,3-1,Goias EC
Sun May 15 2005,Se Palmeiras,1-2,Parana Clube
Sun May 15 2005,Brasiliense,0-3,Fluminense RJ
Sat May 21 2005,Juventude RS,2-0,Paysandu SC
Sat May 21 2005,Parana Clube,1-1,Ponte Preta
Sat May 21 2005,Fortaleza,2-0,Brasiliense
Sat May 21 2005,Fluminense RJ,2-4,Coritiba FC
Sat May 21 2005,Goias EC,4-0,Botafogo RJ
Sun May 22 2005,Santos FC,3-0,Atletico Mineiro
Sun May 22 2005,Sao Caetano,1-0,Flamengo RJ
Sun May 22 2005,Vasco Da Gama,3-1,Sao Paulo FC
Sun May 22 2005,Atletico Paranaense,1-3,Internacional
Sun May 22 2005,Cruzeiro EC,2-0,Se Palmeiras
Sun May 22 2005,Corinthians SP,2-1,Figueirense
Sat May 28 2005,Sao Paulo FC,1-1,Cruzeiro EC
Sat May 28 2005,Figueirense,2-0,Sao Caetano
Sat May 28 2005,Paysandu SC,1-0,Goias EC
Sun May 29 2005,Internacional,1-0,Fortaleza
Sun May 29 2005,Ponte Preta,4-2,Vasco Da Gama
Sun May 29 2005,Flamengo RJ,0-0,Fluminense RJ
Sun May 29 2005,Coritiba FC,1-2,Juventude RS
Sun May 29 2005,Botafogo RJ,2-0,Atletico Paranaense
Sun May 29 2005,Atletico Mineiro,0-1,Corinthians SP
Sun May 29 2005,Se Palmeiras,2-1,Santos FC
Sun May 29 2005,Brasiliense,1-0,Parana Clube
Sat Jun 11 2005,Parana Clube,3-0,Fortaleza
Sat Jun 11 2005,Sao Caetano,2-0,Brasiliense
Sat Jun 11 2005,Atletico Paranaense,0-0,Figueirense
Sat Jun 11 2005,Botafogo RJ,3-2,Juventude RS
Sat Jun 11 2005,Cruzeiro EC,1-2,Ponte Preta
Sat Jun 11 2005,Goias EC,2-1,Se Palmeiras
Sun Jun 12 2005,Santos FC,1-1,Fluminense RJ
Sun Jun 12 2005,Internacional,1-1,Atletico Mineiro
Sun Jun 12 2005,Paysandu SC,2-2,Sao Paulo FC
Sun Jun 12 2005,Vasco Da Gama,2-2,Coritiba FC
Sun Jun 12 2005,Corinthians SP,4-2,Flamengo RJ
Sat Jun 18 2005,Figueirense,3-3,Paysandu SC
Sat Jun 18 2005,Ponte Preta,2-0,Goias EC
Sat Jun 18 2005,Flamengo RJ,1-1,Atletico Paranaense
Sat Jun 18 2005,Atletico Mineiro,2-3,Sao Caetano
Sat Jun 18 2005,Se Palmeiras,5-2,Vasco Da Gama
Sat Jun 18 2005,Brasiliense,2-4,Corinthians SP
Sun Jun 19 2005,Sao Paulo FC,1-0,Botafogo RJ
Sun Jun 19 2005,Juventude RS,0-0,Cruzeiro EC
Sun Jun 19 2005,Fortaleza,0-0,Santos FC
Sun Jun 19 2005,Coritiba FC,2-1,Parana Clube
Sun Jun 19 2005,Fluminense RJ,3-0,Internacional
Sat Jun 25 2005,Sao Paulo FC,1-3,Internacional
Sat Jun 25 2005,Juventude RS,1-3,Ponte Preta
Sat Jun 25 2005,Parana Clube,1-0,Atletico Mineiro
Sat Jun 25 2005,Flamengo RJ,3-4,Brasiliense
Sun Jun 26 2005,Sao Caetano,1-3,Santos FC
Sun Jun 26 2005,Paysandu SC,2-1,Se Palmeiras
Sun Jun 26 2005,Atletico Paranaense,0-0,Fortaleza
Sun Jun 26 2005,Botafogo RJ,0-1,Figueirense
Sun Jun 26 2005,Cruzeiro EC,3-3,Vasco Da Gama
Sun Jun 26 2005,Corinthians SP,0-1,Fluminense RJ
Sun Jun 26 2005,Goias EC,2-1,Coritiba FC
Sat Jul 2 2005,Vasco Da Gama,1-2,Goias EC
Sat Jul 2 2005,Coritiba FC,3-1,Paysandu SC
Sat Jul 2 2005,Fluminense RJ,0-1,Parana Clube
Sun Jul 3 2005,Santos FC,0-0,Juventude RS
Sun Jul 3 2005,Internacional,2-1,Sao Caetano
Sun Jul 3 2005,Figueirense,0-0,Cruzeiro EC
Sun Jul 3 2005,Fortaleza,2-1,Corinthians SP
Sun Jul 3 2005,Atletico Mineiro,3-1,Flamengo RJ
Sun Jul 3 2005,Se Palmeiras,4-1,Botafogo RJ
Sun Jul 3 2005,Brasiliense,2-1,Atletico Paranaense
Sat Jul 9 2005,Sao Paulo FC,2-0,Flamengo RJ
Sat Jul 9 2005,Juventude RS,2-1,Brasiliense
Sat Jul 9 2005,Parana Clube,3-0,Figueirense
Sat Jul 9 2005,Sao Caetano,2-1,Ponte Preta
Sat Jul 9 2005,Paysandu SC,1-2,Fortaleza
Sun Jul 10 2005,Vasco Da Gama,2-4,Internacional
Sun Jul 10 2005,Atletico Paranaense,1-0,Coritiba FC
Sun Jul 10 2005,Botafogo RJ,1-2,Fluminense RJ
Sun Jul 10 2005,Cruzeiro EC,2-1,Atletico Mineiro
Sun Jul 10 2005,Corinthians SP,3-1,Se Palmeiras
Sun Jul 10 2005,Goias EC,3-4,Santos FC
Sat Jul 16 2005,Parana Clube,2-3,Corinthians SP
Sat Jul 16 2005,Ponte Preta,2-1,Figueirense
Sat Jul 16 2005,Fluminense RJ,0-1,Sao Caetano
Sat Jul 16 2005,Goias EC,1-3,Brasiliense
Sun Jul 17 2005,Santos FC,2-1,Sao Paulo FC
Sun Jul 17 2005,Internacional,5-2,Juventude RS
Sun Jul 17 2005,Flamengo RJ,1-0,Vasco Da Gama
Sun Jul 17 2005,Coritiba FC,0-3,Botafogo RJ
Sun Jul 17 2005,Atletico Mineiro,2-3,Atletico Paranaense
Sun Jul 17 2005,Se Palmeiras,1-2,Fortaleza
Wed Jul 20 2005,Santos FC,2-3,Vasco Da Gama
Wed Jul 20 2005,Internacional,2-3,Goias EC
Wed Jul 20 2005,Figueirense,1-4,Se Palmeiras
Wed Jul 20 2005,Sao Caetano,1-1,Parana Clube
Wed Jul 20 2005,Fortaleza,1-4,Atletico Mineiro
Wed Jul 20 2005,Atletico Paranaense,3-2,Fluminense RJ
Wed Jul 20 2005,Botafogo RJ,4-2,Ponte Preta
Wed Jul 20 2005,Brasiliense,3-3,Sao Paulo FC
Thu Jul 21 2005,Flamengo RJ,3-4,Juventude RS
Thu Jul 21 2005,Cruzeiro EC,2-2,Coritiba FC
Thu Jul 21 2005,Corinthians SP,3-2,Paysandu SC
Sat Jul 23 2005,Sao Paulo FC,0-1,Sao Caetano
Sat Jul 23 2005,Parana Clube,2-0,Atletico Paranaense
Sat Jul 23 2005,Botafogo RJ,1-1,Brasiliense
Sat Jul 23 2005,Goias EC,2-1,Fortaleza
Sun Jul 24 2005,Ponte Preta,2-1,Fluminense RJ
Sun Jul 24 2005,Paysandu SC,1-2,Internacional
Sun Jul 24 2005,Vasco Da Gama,2-3,Corinthians SP
Sun Jul 24 2005,Coritiba FC,3-2,Flamengo RJ
Sun Jul 24 2005,Cruzeiro EC,3-2,Santos FC
Sun Jul 24 2005,Se Palmeiras,1-0,Atletico Mineiro
Wed Jul 27 2005,Santos FC,0-1,Ponte Preta
Wed Jul 27 2005,Sao Caetano,0-1,Botafogo RJ
Wed Jul 27 2005,Fortaleza,2-0,Juventude RS
Wed Jul 27 2005,Atletico Paranaense,7-2,Vasco Da Gama
Wed Jul 27 2005,Fluminense RJ,1-1,Goias EC
Wed Jul 27 2005,Corinthians SP,4-3,Cruzeiro EC
Wed Jul 27 2005,Atletico Mineiro,0-0,Sao Paulo FC
Thu Jul 28 2005,Internacional,0-2,Parana Clube
Thu Jul 28 2005,Figueirense,0-0,Coritiba FC
Thu Jul 28 2005,Flamengo RJ,0-0,Se Palmeiras
Thu Jul 28 2005,Brasiliense,0-0,Paysandu SC
Sat Jul 30 2005,Vasco Da Gama,3-2,Sao Caetano
Sat Jul 30 2005,Cruzeiro EC,3-0,Fortaleza
Sat Jul 30 2005,Goias EC,3-1,Atletico Mineiro
Sun Jul 31 2005,Juventude RS,2-1,Sao Paulo FC
Sun Jul 31 2005,Figueirense,1-1,Fluminense RJ
Sun Jul 31 2005,Ponte Preta,1-1,Internacional
Sun Jul 31 2005,Paysandu SC,3-4,Parana Clube
Sun Jul 31 2005,Coritiba FC,1-1,Brasiliense
Sun Jul 31 2005,Botafogo RJ,0-2,Flamengo RJ
Sun Jul 31 2005,Se Palmeiras,1-1,Atletico Paranaense
Wed Aug 3 2005,Internacional,0-1,Santos FC
Wed Aug 3 2005,Parana Clube,2-0,Botafogo RJ
Wed Aug 3 2005,Sao Caetano,1-1,Juventude RS
Wed Aug 3 2005,Flamengo RJ,1-0,Ponte Preta
Wed Aug 3 2005,Atletico Paranaense,1-0,Goias EC
Wed Aug 3 2005,Atletico Mineiro,2-2,Paysandu SC
Wed Aug 3 2005,Corinthians SP,3-0,Coritiba FC
Wed Aug 3 2005,Brasiliense,1-2,Cruzeiro EC
Thu Aug 4 2005,Sao Paulo FC,3-3,Se Palmeiras
Thu Aug 4 2005,Fortaleza,5-2,Figueirense
Thu Aug 4 2005,Fluminense RJ,3-2,Vasco Da Gama
Sat Aug 6 2005,Atletico Paranaense,5-4,Cruzeiro EC
Sat Aug 6 2005,Botafogo RJ,2-0,Paysandu SC
Sat Aug 6 2005,Corinthians SP,0-2,Sao Caetano
Sun Aug 7 2005,Sao Paulo FC,0-1,Goias EC
Sun Aug 7 2005,Juventude RS,1-2,Se Palmeiras
Sun Aug 7 2005,Parana Clube,1-1,Santos FC
Sun Aug 7 2005,Ponte Preta,0-3,Coritiba FC
Sun Aug 7 2005,Fortaleza,2-1,Flamengo RJ
Sun Aug 7 2005,Atletico Mineiro,1-2,Fluminense RJ
Sun Aug 7 2005,Brasiliense,0-0,Internacional
Wed Aug 10 2005,Internacional,0-0,Corinthians SP
Wed Aug 10 2005,Figueirense,3-1,Sao Paulo FC
Wed Aug 10 2005,Sao Caetano,3-2,Atletico Paranaense
Wed Aug 10 2005,Paysandu SC,0-2,Vasco Da Gama
Wed Aug 10 2005,Coritiba FC,1-0,Atletico Mineiro
Wed Aug 10 2005,Se Palmeiras,2-1,Ponte Preta
Thu Aug 11 2005,Santos FC,1-1,Brasiliense
Thu Aug 11 2005,Flamengo RJ,1-1,Parana Clube
Thu Aug 11 2005,Fluminense RJ,2-0,Fortaleza
Thu Aug 11 2005,Goias EC,1-0,Juventude RS
Sat Aug 13 2005,Paysandu SC,2-1,Atletico Paranaense
Sat Aug 13 2005,Coritiba FC,2-2,Sao Caetano
Sat Aug 13 2005,Se Palmeiras,3-2,Internacional
Sun Aug 14 2005,Sao Paulo FC,3-2,Fortaleza
Sun Aug 14 2005,Figueirense,2-2,Brasiliense
Sun Aug 14 2005,Ponte Preta,3-5,Corinthians SP
Sun Aug 14 2005,Vasco Da Gama,2-1,Atletico Mineiro
Sun Aug 14 2005,Botafogo RJ,3-3,Santos FC
Sun Aug 14 2005,Cruzeiro EC,0-1,Parana Clube
Sun Aug 14 2005,Goias EC,2-0,Flamengo RJ
Sat Aug 20 2005,Sao Caetano,0-1,Cruzeiro EC
Sat Aug 20 2005,Atletico Paranaense,4-2,Sao Paulo FC
Sat Aug 20 2005,Atletico Mineiro,2-1,Juventude RS
Sun Aug 21 2005,Santos FC,4-3,Figueirense
Sun Aug 21 2005,Parana Clube,0-0,Vasco Da Gama
Sun Aug 21 2005,Fortaleza,3-1,Botafogo RJ
Sun Aug 21 2005,Flamengo RJ,2-1,Paysandu SC
Sun Aug 21 2005,Fluminense RJ,2-2,Se Palmeiras
Sun Aug 21 2005,Corinthians SP,1-1,Goias EC
Sun Aug 21 2005,Brasiliense,4-0,Ponte Preta
Wed Aug 24 2005,Sao Paulo FC,1-1,Fluminense RJ
Wed Aug 24 2005,Juventude RS,1-0,Corinthians SP
Wed Aug 24 2005,Ponte Preta,0-2,Atletico Paranaense
Wed Aug 24 2005,Paysandu SC,2-3,Santos FC
Wed Aug 24 2005,Vasco Da Gama,1-0,Brasiliense
Wed Aug 24 2005,Cruzeiro EC,0-0,Flamengo RJ
Wed Aug 24 2005,Se Palmeiras,2-1,Sao Caetano
Wed Aug 24 2005,Goias EC,1-1,Parana Clube
Thu Aug 25 2005,Figueirense,0-1,Atletico Mineiro
Thu Aug 25 2005,Coritiba FC,2-0,Fortaleza
Thu Aug 25 2005,Botafogo RJ,0-1,Internacional
Sat Aug 27 2005,Sao Caetano,0-1,Goias EC
Sat Aug 27 2005,Atletico Paranaense,2-2,Juventude RS
Sat Aug 27 2005,Brasiliense,3-2,Se Palmeiras
Sun Aug 28 2005,Santos FC,2-0,Coritiba FC
Sun Aug 28 2005,Internacional,4-1,Cruzeiro EC
Sun Aug 28 2005,Parana Clube,0-4,Sao Paulo FC
Sun Aug 28 2005,Fortaleza,4-2,Vasco Da Gama
Sun Aug 28 2005,Flamengo RJ,2-2,Figueirense
Sun Aug 28 2005,Fluminense RJ,5-2,Paysandu SC
Sun Aug 28 2005,Atletico Mineiro,1-0,Ponte Preta
Sun Aug 28 2005,Corinthians SP,3-3,Botafogo RJ
Wed Sep 7 2005,Juventude RS,2-0,Parana Clube
Wed Sep 7 2005,Figueirense,3-0,Goias EC
Wed Sep 7 2005,Fortaleza,5-2,Sao Caetano
Wed Sep 7 2005,Paysandu SC,2-2,Ponte Preta
Wed Sep 7 2005,Atletico Paranaense,3-3,Santos FC
Wed Sep 7 2005,Botafogo RJ,2-2,Vasco Da Gama
Wed Sep 7 2005,Cruzeiro EC,2-6,Fluminense RJ
Wed Sep 7 2005,Brasiliense,1-2,Atletico Mineiro
Thu Sep 8 2005,Flamengo RJ,1-1,Internacional
Thu Sep 8 2005,Se Palmeiras,1-1,Coritiba FC
Sat Sep 10 2005,Sao Caetano,1-2,Paysandu SC
Sat Sep 10 2005,Goias EC,1-0,Cruzeiro EC
Sun Sep 11 2005,Santos FC,0-0,Flamengo RJ
Sun Sep 11 2005,Internacional,3-0,Figueirense
