Date,Team 1,FT,Team 2
Sun Jul 3 1949,Borussia Dortmund,4-1,1 FC Kaiserslautern
Sat Jul 9 1949,1 FC Kaiserslautern,2-1,Kickers Offenbach
Sun Jul 10 1949,VFR Mannheim,3-2,Borussia Dortmund
Sat Sep 3 1949,FSV Frankfurt,2-2,VFB Muehlburg
Sat Sep 3 1949,Bayern Muenchen,2-3,Spvgg Greuther Fuerth
Sun Sep 4 1949,1 FC Schweinfurt 05,1-2,VFR Mannheim
Sun Sep 4 1949,Jahn Regensburg,1-2,Vfb Stuttgart
Sun Sep 4 1949,Waldhof Mannheim,5-1,Eintracht Frankfurt
Sun Sep 4 1949,1 FC Nuernberg,3-3,FC Augsburg
Sun Sep 4 1949,TSV Schwaben Augsburg,1-0,TSV 1860 Muenchen
Sun Sep 4 1949,Rot Weiss Oberhausen,1-1,Duisburger SV
Sun Sep 4 1949,TSG Vohwinkel 80,1-1,Hamborn 07
Sun Sep 4 1949,Duisburger FV 08,1-2,Spvgg Erkenschwick
Sun Sep 4 1949,Preussen Dellbrueck,3-2,Alemannia Aachen
Sun Sep 4 1949,Preussen Munster,5-0,Arminia Bielefeld
Sun Sep 4 1949,SV Rhenania Wuerselen,2-0,1 FC Koeln
Sat Sep 10 1949,Eintracht Frankfurt,2-2,1 FC Nuernberg
Sun Sep 11 1949,FC Augsburg,0-2,FSV Frankfurt
Sun Sep 11 1949,Kickers Offenbach,4-2,Bayern Muenchen
Sun Sep 11 1949,VFR Mannheim,1-1,Jahn Regensburg
Sun Sep 11 1949,Vfb Stuttgart,2-0,Waldhof Mannheim
Sun Sep 11 1949,VFB Muehlburg,0-2,1 FC Schweinfurt 05
Sun Sep 11 1949,TSV 1860 Muenchen,1-1,Stuttgarter Kickers
Sun Sep 11 1949,Spvgg Greuther Fuerth,8-1,TSV Schwaben Augsburg
Sun Sep 11 1949,STV Horst Emscher,2-1,Borussia Dortmund
Sun Sep 11 1949,Rot Weiss Oberhausen,2-4,FC Schalke 04
Sun Sep 11 1949,Alemannia Aachen,2-2,TSG Vohwinkel 80
Sun Sep 11 1949,Hamborn 07,0-0,Spvgg Erkenschwick
Sun Sep 11 1949,Duisburger SV,2-4,Preussen Dellbrueck
Sun Sep 11 1949,1 FC Koeln,1-1,Preussen Munster
Sun Sep 11 1949,SV Rhenania Wuerselen,2-1,Rot Weiss Essen
Sun Sep 11 1949,Arminia Bielefeld,1-1,Duisburger FV 08
Sun Sep 18 1949,Duisburger FV 08,3-1,Hamborn 07
Sun Sep 18 1949,Spvgg Erkenschwick,4-1,TSG Vohwinkel 80
Sun Sep 18 1949,Preussen Dellbrueck,1-0,Arminia Bielefeld
Sun Sep 18 1949,Preussen Munster,1-1,Alemannia Aachen
Sun Sep 25 1949,Stuttgarter Kickers,1-1,Spvgg Greuther Fuerth
Sun Sep 25 1949,VFB Muehlburg,2-1,1 FC Nuernberg
Sun Sep 25 1949,Waldhof Mannheim,5-4,TSV 1860 Muenchen
Sun Sep 25 1949,FSV Frankfurt,0-0,Vfb Stuttgart
Sun Sep 25 1949,1 FC Schweinfurt 05,6-1,FC Augsburg
Sun Sep 25 1949,TSV Schwaben Augsburg,0-1,Eintracht Frankfurt
Sun Sep 25 1949,Jahn Regensburg,4-0,Kickers Offenbach
Sun Sep 25 1949,Bayern Muenchen,3-2,VFR Mannheim
Sun Sep 25 1949,Duisburger SV,1-1,Borussia Dortmund
Sun Sep 25 1949,Rot Weiss Essen,1-3,STV Horst Emscher
Sun Sep 25 1949,FC Schalke 04,0-0,Preussen Munster
Sun Sep 25 1949,1 FC Koeln,1-2,Rot Weiss Oberhausen
Sun Sep 25 1949,Alemannia Aachen,2-1,Duisburger FV 08
Sun Sep 25 1949,Spvgg Erkenschwick,1-0,Preussen Dellbrueck
Sun Sep 25 1949,Hamborn 07,2-0,SV Rhenania Wuerselen
Sun Sep 25 1949,TSG Vohwinkel 80,3-0,Arminia Bielefeld
Sun Oct 2 1949,Kickers Offenbach,3-0,Stuttgarter Kickers
Sun Oct 2 1949,Eintracht Frankfurt,3-1,FC Augsburg
Sun Oct 2 1949,1 FC Schweinfurt 05,2-0,FSV Frankfurt
Sun Oct 2 1949,Jahn Regensburg,0-1,Waldhof Mannheim
Sun Oct 2 1949,Borussia Dortmund,4-1,Hamborn 07
Sun Oct 2 1949,STV Horst Emscher,7-0,Alemannia Aachen
Sun Oct 2 1949,TSG Vohwinkel 80,2-5,FC Schalke 04
Sun Oct 2 1949,Duisburger FV 08,2-3,Rot Weiss Essen
Sun Oct 2 1949,Arminia Bielefeld,3-2,Rot Weiss Oberhausen
Sun Oct 2 1949,Preussen Munster,3-1,Spvgg Erkenschwick
Sun Oct 2 1949,Preussen Dellbrueck,1-1,1 FC Koeln
Sun Oct 2 1949,SV Rhenania Wuerselen,4-3,Duisburger SV
Sun Oct 9 1949,VFR Mannheim,3-1,TSV Schwaben Augsburg
Sun Oct 9 1949,Kickers Offenbach,0-6,Waldhof Mannheim
Sun Oct 9 1949,Eintracht Frankfurt,1-1,1 FC Schweinfurt 05
Sun Oct 9 1949,FC Augsburg,2-7,Stuttgarter Kickers
Sun Oct 9 1949,Vfb Stuttgart,5-2,1 FC Nuernberg
Sun Oct 9 1949,TSV 1860 Muenchen,0-1,FSV Frankfurt
Sun Oct 9 1949,VFB Muehlburg,2-1,Bayern Muenchen
Sun Oct 9 1949,Spvgg Greuther Fuerth,3-2,Jahn Regensburg
Sun Oct 9 1949,Alemannia Aachen,2-2,Borussia Dortmund
Sun Oct 9 1949,FC Schalke 04,3-2,Preussen Dellbrueck
Sun Oct 9 1949,Spvgg Erkenschwick,2-0,STV Horst Emscher
Sun Oct 9 1949,Duisburger SV,5-2,Preussen Munster
Sun Oct 9 1949,Rot Weiss Essen,4-1,TSG Vohwinkel 80
Sun Oct 9 1949,Rot Weiss Oberhausen,2-1,Hamborn 07
Sun Oct 9 1949,Arminia Bielefeld,2-2,SV Rhenania Wuerselen
Sun Oct 9 1949,1 FC Koeln,6-2,Duisburger FV 08
Sun Oct 16 1949,TSV Schwaben Augsburg,0-1,VFB Muehlburg
Sun Oct 16 1949,Jahn Regensburg,0-2,TSV 1860 Muenchen
Sun Oct 16 1949,Bayern Muenchen,2-2,Vfb Stuttgart
Sun Oct 16 1949,FSV Frankfurt,1-1,Kickers Offenbach
Sun Oct 16 1949,1 FC Nuernberg,2-0,VFR Mannheim
Sun Oct 16 1949,Stuttgarter Kickers,2-5,Eintracht Frankfurt
Sun Oct 16 1949,1 FC Schweinfurt 05,1-1,Spvgg Greuther Fuerth
Sun Oct 16 1949,Waldhof Mannheim,2-2,FC Augsburg
Sun Oct 16 1949,Borussia Dortmund,5-1,FC Schalke 04
Sun Oct 16 1949,STV Horst Emscher,3-1,Arminia Bielefeld
Sun Oct 16 1949,Preussen Munster,0-4,Rot Weiss Essen
Sun Oct 16 1949,Preussen Dellbrueck,4-1,Hamborn 07
Sun Oct 16 1949,SV Rhenania Wuerselen,2-3,Spvgg Erkenschwick
Sun Oct 16 1949,Duisburger FV 08,1-0,Duisburger SV
Sun Oct 16 1949,TSG Vohwinkel 80,0-3,1 FC Koeln
Sun Oct 16 1949,Rot Weiss Oberhausen,1-1,Alemannia Aachen
Sun Oct 23 1949,FC Augsburg,2-0,Bayern Muenchen
Sun Oct 23 1949,Spvgg Greuther Fuerth,5-1,Waldhof Mannheim
Sun Oct 23 1949,Eintracht Frankfurt,0-2,Jahn Regensburg
Sun Oct 23 1949,VFR Mannheim,2-1,FSV Frankfurt
Sun Oct 23 1949,Kickers Offenbach,2-2,TSV Schwaben Augsburg
Sun Oct 23 1949,Vfb Stuttgart,3-0,1 FC Schweinfurt 05
Sun Oct 23 1949,TSV 1860 Muenchen,0-2,1 FC Nuernberg
Sun Oct 23 1949,VFB Muehlburg,4-2,Stuttgarter Kickers
Sun Oct 23 1949,Arminia Bielefeld,0-4,Borussia Dortmund
Sun Oct 23 1949,1 FC Koeln,4-0,STV Horst Emscher
Sun Oct 23 1949,Rot Weiss Essen,2-1,Preussen Dellbrueck
Sun Oct 23 1949,FC Schalke 04,2-0,Duisburger FV 08
Sun Oct 23 1949,Hamborn 07,1-1,Preussen Munster
Sun Oct 23 1949,Spvgg Erkenschwick,1-1,Rot Weiss Oberhausen
Sun Oct 23 1949,Alemannia Aachen,1-1,SV Rhenania Wuerselen
Sun Oct 23 1949,Duisburger SV,4-0,TSG Vohwinkel 80
Sun Oct 30 1949,FSV Frankfurt,2-0,Spvgg Greuther Fuerth
Sun Oct 30 1949,TSV Schwaben Augsburg,1-0,Vfb Stuttgart
Sun Oct 30 1949,Kickers Offenbach,4-1,TSV 1860 Muenchen
Sun Oct 30 1949,1 FC Nuernberg,0-1,1 FC Schweinfurt 05
Sun Oct 30 1949,Stuttgarter Kickers,2-3,VFR Mannheim
