Date,Team 1,FT,Team 2
Sun Aug 21 1949,Olympique Marseille,3-0,Girondins Bordeaux
Sun Aug 21 1949,Stade Red Star,3-1,Stade Rennes
Sun Aug 21 1949,FC Sochaux,0-2,Racing Club De France
Sun Aug 21 1949,As Saint Etienne,3-4,Lille OSC
Sun Aug 21 1949,RC Strasbourg,2-1,Stade Reims
Sun Aug 21 1949,Montpellier HSC,2-1,As Nancy
Sun Aug 21 1949,RC Lens,2-1,OGC Nice
Sun Aug 21 1949,RC Roubaix,0-1,Toulouse FC
Sun Aug 21 1949,FC Metz,1-1,FC Sete
Sun Aug 28 1949,Lille OSC,5-0,Montpellier HSC
Sun Aug 28 1949,RC Lens,5-3,FC Metz
Sun Aug 28 1949,As Nancy,4-0,Olympique Marseille
Sun Aug 28 1949,As Saint Etienne,3-0,Toulouse FC
Sun Aug 28 1949,Girondins Bordeaux,2-1,Stade Red Star
Sun Aug 28 1949,Racing Club De France,1-2,OGC Nice
Sun Aug 28 1949,FC Sete,3-3,RC Roubaix
Sun Aug 28 1949,RC Strasbourg,0-1,FC Sochaux
Sun Aug 28 1949,Stade Rennes,1-1,Stade Reims
Sat Sep 3 1949,Stade Red Star,0-4,As Nancy
Sun Sep 4 1949,Olympique Marseille,2-3,Lille OSC
Sun Sep 4 1949,OGC Nice,5-1,RC Strasbourg
Sun Sep 4 1949,FC Metz,1-4,Racing Club De France
Sun Sep 4 1949,RC Roubaix,1-0,RC Lens
Sun Sep 4 1949,Stade Reims,0-2,Girondins Bordeaux
Sun Sep 4 1949,Toulouse FC,3-1,FC Sete
Sun Sep 4 1949,FC Sochaux,2-1,Stade Rennes
Sun Sep 4 1949,Montpellier HSC,1-1,As Saint Etienne
Sun Sep 11 1949,As Nancy,0-1,Lille OSC
Sun Sep 11 1949,Girondins Bordeaux,7-0,Montpellier HSC
Sun Sep 11 1949,Toulouse FC,8-2,FC Metz
Sun Sep 11 1949,RC Lens,1-2,FC Sochaux
Sun Sep 11 1949,RC Roubaix,2-0,As Saint Etienne
Sun Sep 11 1949,FC Sete,1-0,OGC Nice
Sun Sep 11 1949,Racing Club De France,2-4,Stade Reims
Sun Sep 11 1949,RC Strasbourg,3-1,Stade Red Star
Sun Sep 11 1949,Stade Rennes,1-1,Olympique Marseille
Sun Sep 18 1949,Lille OSC,4-2,Girondins Bordeaux
Sun Sep 18 1949,OGC Nice,0-5,Toulouse FC
Sun Sep 18 1949,FC Sochaux,8-1,FC Sete
Sun Sep 18 1949,FC Metz,2-2,RC Roubaix
Sun Sep 18 1949,Stade Reims,5-0,RC Lens
Sun Sep 18 1949,Olympique Marseille,2-2,RC Strasbourg
Sun Sep 18 1949,Stade Red Star,2-1,Racing Club De France
Sun Sep 18 1949,Montpellier HSC,5-6,Stade Rennes
Sun Sep 18 1949,As Saint Etienne,3-5,As Nancy
Thu Sep 22 1949,Stade Rennes,0-3,Lille OSC
Thu Sep 22 1949,Toulouse FC,0-0,FC Sochaux
Thu Sep 22 1949,Girondins Bordeaux,5-0,As Nancy
Thu Sep 22 1949,RC Roubaix,1-0,OGC Nice
Thu Sep 22 1949,RC Strasbourg,2-1,Montpellier HSC
Thu Sep 22 1949,Racing Club De France,5-0,Olympique Marseille
Thu Sep 22 1949,RC Lens,2-1,Stade Red Star
Thu Sep 22 1949,FC Sete,3-1,Stade Reims
Thu Sep 22 1949,FC Metz,1-4,As Saint Etienne
Sat Sep 24 1949,Stade Red Star,4-0,FC Sete
Sun Sep 25 1949,Lille OSC,7-1,RC Strasbourg
Sun Sep 25 1949,Girondins Bordeaux,5-2,As Saint Etienne
Sun Sep 25 1949,FC Sochaux,1-1,RC Roubaix
Sun Sep 25 1949,Stade Reims,1-0,Toulouse FC
Sun Sep 25 1949,As Nancy,3-1,Stade Rennes
Sun Sep 25 1949,Olympique Marseille,1-4,RC Lens
Sun Sep 25 1949,Montpellier HSC,3-1,Racing Club De France
Sun Sep 25 1949,OGC Nice,0-2,FC Metz
Sun Oct 2 1949,Racing Club De France,3-1,Lille OSC
Sun Oct 2 1949,FC Metz,0-2,FC Sochaux
Sun Oct 2 1949,Stade Rennes,0-0,Girondins Bordeaux
Sun Oct 2 1949,Toulouse FC,5-2,Stade Red Star
Sun Oct 2 1949,RC Roubaix,1-1,Stade Reims
Sun Oct 2 1949,RC Strasbourg,3-0,As Nancy
