Date,Team 1,FT,Team 2
Sat May 9 2015,Se Palmeiras,2-2,Atletico Mineiro
Sat May 9 2015,Chapecoense,2-1,Coritiba FC
Sun May 10 2015,Fluminense RJ,1-0,Joinville EC
Sun May 10 2015,Gremio Porto Alegre,3-3,Ponte Preta
Sun May 10 2015,Sao Paulo FC,2-1,Flamengo RJ
Sun May 10 2015,Cruzeiro EC,0-1,Corinthians SP
Sun May 10 2015,Atletico Paranaense,3-0,Internacional
Sun May 10 2015,Sport Club Recife,4-1,Figueirense
Sun May 10 2015,Vasco Da Gama,0-0,Goias EC
Sun May 10 2015,Avai FC,1-1,Santos FC
Sat May 16 2015,Coritiba FC,2-0,Gremio Porto Alegre
Sat May 16 2015,Goias EC,2-0,Atletico Paranaense
Sun May 17 2015,Corinthians SP,1-0,Chapecoense
Sun May 17 2015,Figueirense,0-0,Vasco Da Gama
Sun May 17 2015,Santos FC,1-0,Cruzeiro EC
Sun May 17 2015,Flamengo RJ,2-2,Sport Club Recife
Sun May 17 2015,Atletico Mineiro,4-1,Fluminense RJ
Sun May 17 2015,Ponte Preta,1-0,Sao Paulo FC
Sun May 17 2015,Internacional,1-0,Avai FC
Sun May 17 2015,Joinville EC,0-0,Se Palmeiras
Sat May 23 2015,Sao Paulo FC,3-0,Joinville EC
Sat May 23 2015,Vasco Da Gama,1-1,Internacional
Sun May 24 2015,Gremio Porto Alegre,1-0,Figueirense
Sun May 24 2015,Se Palmeiras,0-1,Goias EC
Sun May 24 2015,Fluminense RJ,0-0,Corinthians SP
Sun May 24 2015,Avai FC,2-1,Flamengo RJ
Sun May 24 2015,Atletico Paranaense,1-0,Atletico Mineiro
Sun May 24 2015,Chapecoense,1-0,Santos FC
Sun May 24 2015,Cruzeiro EC,1-1,Ponte Preta
Sun May 24 2015,Sport Club Recife,1-0,Coritiba FC
Sat May 30 2015,Ponte Preta,3-1,Chapecoense
Sat May 30 2015,Coritiba FC,1-2,Avai FC
Sun May 31 2015,Joinville EC,1-2,Atletico Paranaense
Sun May 31 2015,Santos FC,2-2,Sport Club Recife
Sun May 31 2015,Corinthians SP,0-2,Se Palmeiras
Sun May 31 2015,Internacional,0-0,Sao Paulo FC
Sun May 31 2015,Atletico Mineiro,3-0,Vasco Da Gama
Sun May 31 2015,Goias EC,1-1,Gremio Porto Alegre
Sun May 31 2015,Flamengo RJ,2-3,Fluminense RJ
Sun May 31 2015,Figueirense,2-1,Cruzeiro EC
Thu Jun 4 2015,Vasco Da Gama,0-3,Ponte Preta
Thu Jun 4 2015,Atletico Paranaense,1-0,Figueirense
Thu Jun 4 2015,Chapecoense,2-0,Joinville EC
Thu Jun 4 2015,Sao Paulo FC,3-2,Santos FC
Thu Jun 4 2015,Gremio Porto Alegre,3-1,Corinthians SP
Thu Jun 4 2015,Cruzeiro EC,1-0,Flamengo RJ
Thu Jun 4 2015,Avai FC,1-4,Atletico Mineiro
Thu Jun 4 2015,Fluminense RJ,2-0,Coritiba FC
Fri Jun 5 2015,Se Palmeiras,1-1,Internacional
Fri Jun 5 2015,Sport Club Recife,1-0,Goias EC
Sat Jun 6 2015,Santos FC,2-2,Ponte Preta
Sat Jun 6 2015,Flamengo RJ,1-0,Chapecoense
Sat Jun 6 2015,Atletico Mineiro,1-3,Cruzeiro EC
Sun Jun 7 2015,Sao Paulo FC,2-0,Gremio Porto Alegre
Sun Jun 7 2015,Atletico Paranaense,2-0,Vasco Da Gama
Sun Jun 7 2015,Joinville EC,0-1,Corinthians SP
Sun Jun 7 2015,Internacional,2-0,Coritiba FC
Mon Jun 8 2015,Fluminense RJ,0-0,Sport Club Recife
Mon Jun 8 2015,Figueirense,2-1,Se Palmeiras
Mon Jun 8 2015,Goias EC,0-1,Avai FC
Thu Jun 11 2015,Atletico Mineiro,2-2,Santos FC
Sat Jun 13 2015,Corinthians SP,2-1,Internacional
Sat Jun 13 2015,Coritiba FC,0-1,Flamengo RJ
Sat Jun 13 2015,Chapecoense,0-1,Sao Paulo FC
Sun Jun 14 2015,Vasco Da Gama,1-3,Cruzeiro EC
Sun Jun 14 2015,Sport Club Recife,2-1,Joinville EC
Sun Jun 14 2015,Ponte Preta,0-0,Goias EC
Sun Jun 14 2015,Se Palmeiras,2-1,Fluminense RJ
Sun Jun 14 2015,Gremio Porto Alegre,2-1,Atletico Paranaense
Sun Jun 14 2015,Avai FC,1-1,Figueirense
Fri Jun 19 2015,Figueirense,0-0,Internacional
Sat Jun 20 2015,Santos FC,1-0,Corinthians SP
Sat Jun 20 2015,Flamengo RJ,0-2,Atletico Mineiro
Sat Jun 20 2015,Sport Club Recife,2-1,Vasco Da Gama
Sun Jun 21 2015,Gremio Porto Alegre,1-0,Se Palmeiras
Sun Jun 21 2015,Cruzeiro EC,0-1,Chapecoense
Sun Jun 21 2015,Sao Paulo FC,1-1,Avai FC
Sun Jun 21 2015,Atletico Paranaense,2-2,Coritiba FC
Sun Jun 21 2015,Joinville EC,2-1,Goias EC
Thu Jun 25 2015,Fluminense RJ,2-0,Ponte Preta
Sat Jun 27 2015,Avai FC,1-2,Gremio Porto Alegre
