Date,Team 1,FT,Team 2
Sat Sep 4 1971,Athletic Bilbao,1-2,Ud Las Palmas
Sat Sep 4 1971,Valencia CF,1-1,Espanyol Barcelona
Sun Sep 5 1971,Celta Vigo,2-1,Atletico Madrid
Sun Sep 5 1971,FC Barcelona,3-0,Real Sociedad
Sun Sep 5 1971,Real Madrid,2-0,Real Betis
Sun Sep 5 1971,Ce Sabadell,0-2,Sporting Gijon
Sun Sep 5 1971,Granada CF,2-0,Malaga CF
Sun Sep 5 1971,Deportivo La Coruna,3-2,Cordoba CF
Sun Sep 5 1971,Sevilla FC,2-0,Burgos CF
Sat Sep 11 1971,Ud Las Palmas,1-1,Valencia CF
Sat Sep 11 1971,Malaga CF,2-0,Deportivo La Coruna
Sat Sep 11 1971,Sporting Gijon,3-2,Athletic Bilbao
Sat Sep 11 1971,Atletico Madrid,5-0,Ce Sabadell
Sun Sep 12 1971,Real Sociedad,3-1,Granada CF
Sun Sep 12 1971,Real Betis,1-1,Celta Vigo
Sun Sep 12 1971,Cordoba CF,1-1,Sevilla FC
Sun Sep 12 1971,Espanyol Barcelona,3-0,FC Barcelona
Sun Sep 12 1971,Burgos CF,1-2,Real Madrid
Sat Sep 18 1971,Valencia CF,1-0,Sporting Gijon
Sun Sep 19 1971,Real Madrid,3-0,Celta Vigo
Sun Sep 19 1971,Granada CF,0-0,Espanyol Barcelona
Sun Sep 19 1971,Burgos CF,1-0,Cordoba CF
Sun Sep 19 1971,Sevilla FC,1-2,Malaga CF
Sun Sep 19 1971,FC Barcelona,1-2,Ud Las Palmas
Sun Sep 19 1971,Athletic Bilbao,0-1,Atletico Madrid
Sun Sep 19 1971,Deportivo La Coruna,1-0,Real Sociedad
Sun Sep 19 1971,Ce Sabadell,2-1,Real Betis
Sat Sep 25 1971,Ud Las Palmas,2-2,Granada CF
Sun Sep 26 1971,Atletico Madrid,0-1,Valencia CF
Sun Sep 26 1971,Malaga CF,4-1,Burgos CF
Sun Sep 26 1971,Celta Vigo,0-1,Ce Sabadell
Sun Sep 26 1971,Real Sociedad,1-1,Sevilla FC
Sun Sep 26 1971,Real Betis,1-0,Athletic Bilbao
Sun Sep 26 1971,Sporting Gijon,1-0,FC Barcelona
Sun Sep 26 1971,Cordoba CF,2-2,Real Madrid
Sun Sep 26 1971,Espanyol Barcelona,2-0,Deportivo La Coruna
Sun Oct 3 1971,FC Barcelona,0-0,Atletico Madrid
Sun Oct 3 1971,Deportivo La Coruna,1-0,Ud Las Palmas
Sun Oct 3 1971,Real Madrid,2-0,Ce Sabadell
Sun Oct 3 1971,Cordoba CF,0-0,Malaga CF
Sun Oct 3 1971,Granada CF,1-0,Sporting Gijon
Sun Oct 3 1971,Sevilla FC,1-0,Espanyol Barcelona
Sun Oct 3 1971,Burgos CF,3-1,Real Sociedad
Sun Oct 3 1971,Valencia CF,2-0,Real Betis
Sun Oct 3 1971,Athletic Bilbao,4-0,Celta Vigo
Sat Oct 9 1971,Ud Las Palmas,1-1,Sevilla FC
Sun Oct 10 1971,Ce Sabadell,0-0,Athletic Bilbao
Sun Oct 10 1971,Espanyol Barcelona,1-1,Burgos CF
Sun Oct 10 1971,Real Sociedad,2-1,Cordoba CF
Sun Oct 10 1971,Atletico Madrid,1-0,Granada CF
Sun Oct 10 1971,Celta Vigo,1-3,Valencia CF
Sun Oct 10 1971,Real Betis,0-0,FC Barcelona
Sun Oct 10 1971,Malaga CF,1-1,Real Madrid
Sun Oct 10 1971,Sporting Gijon,2-0,Deportivo La Coruna
Sat Oct 16 1971,FC Barcelona,1-0,Celta Vigo
Sat Oct 16 1971,Real Madrid,1-0,Athletic Bilbao
Sun Oct 17 1971,Deportivo La Coruna,1-1,Atletico Madrid
Sun Oct 17 1971,Sevilla FC,3-1,Sporting Gijon
Sun Oct 17 1971,Burgos CF,1-0,Ud Las Palmas
Sun Oct 17 1971,Valencia CF,3-1,Ce Sabadell
Sun Oct 17 1971,Cordoba CF,3-1,Espanyol Barcelona
Sun Oct 17 1971,Granada CF,0-0,Real Betis
Sun Oct 17 1971,Malaga CF,1-1,Real Sociedad
Sun Oct 31 1971,Atletico Madrid,0-2,Sevilla FC
Sun Oct 31 1971,Sporting Gijon,0-0,Burgos CF
Sun Oct 31 1971,Ud Las Palmas,3-0,Cordoba CF
Sun Oct 31 1971,Celta Vigo,0-0,Granada CF
Sun Oct 31 1971,Real Betis,2-0,Deportivo La Coruna
Sun Oct 31 1971,Athletic Bilbao,1-1,Valencia CF
Sun Oct 31 1971,Ce Sabadell,0-0,FC Barcelona
Sun Oct 31 1971,Real Sociedad,0-2,Real Madrid
Sun Oct 31 1971,Espanyol Barcelona,4-1,Malaga CF
Sun Nov 14 1971,Burgos CF,0-0,Atletico Madrid
Sun Nov 14 1971,Malaga CF,0-0,Ud Las Palmas
Sun Nov 14 1971,Granada CF,3-1,Ce Sabadell
Sun Nov 14 1971,Cordoba CF,0-1,Sporting Gijon
Sun Nov 14 1971,FC Barcelona,0-1,Athletic Bilbao
Sun Nov 14 1971,Sevilla FC,3-1,Real Betis
Sun Nov 14 1971,Real Madrid,1-1,Valencia CF
Sun Nov 14 1971,Real Sociedad,4-1,Espanyol Barcelona
Sun Nov 14 1971,Deportivo La Coruna,0-1,Celta Vigo
Sat Nov 20 1971,Ud Las Palmas,0-0,Real Sociedad
Sun Nov 21 1971,Celta Vigo,4-1,Sevilla FC
Sun Nov 21 1971,Real Betis,2-0,Burgos CF
Sun Nov 21 1971,Atletico Madrid,2-2,Cordoba CF
Sun Nov 21 1971,Athletic Bilbao,1-0,Granada CF
Sun Nov 21 1971,Ce Sabadell,4-1,Deportivo La Coruna
Sun Nov 21 1971,Valencia CF,1-0,FC Barcelona
Sun Nov 21 1971,Espanyol Barcelona,0-0,Real Madrid
Sun Nov 21 1971,Sporting Gijon,1-2,Malaga CF
Sun Nov 28 1971,Espanyol Barcelona,4-0,Ud Las Palmas
Sun Nov 28 1971,Malaga CF,0-0,Atletico Madrid
Sun Nov 28 1971,Sevilla FC,1-1,Ce Sabadell
Sun Nov 28 1971,Real Sociedad,3-1,Sporting Gijon
Sun Nov 28 1971,Real Madrid,1-1,FC Barcelona
Sun Nov 28 1971,Granada CF,1-0,Valencia CF
Sun Nov 28 1971,Deportivo La Coruna,1-0,Athletic Bilbao
Sun Nov 28 1971,Burgos CF,3-2,Celta Vigo
Sun Nov 28 1971,Cordoba CF,3-1,Real Betis
Sat Dec 4 1971,Ud Las Palmas,2-0,Real Madrid
Sun Dec 5 1971,Atletico Madrid,5-0,Real Sociedad
Sun Dec 5 1971,Ce Sabadell,2-1,Burgos CF
Sun Dec 5 1971,Celta Vigo,2-0,Cordoba CF
Sun Dec 5 1971,FC Barcelona,2-0,Granada CF
Sun Dec 5 1971,Valencia CF,1-1,Deportivo La Coruna
Sun Dec 5 1971,Athletic Bilbao,2-0,Sevilla FC
Sun Dec 5 1971,Sporting Gijon,4-0,Espanyol Barcelona
Sun Dec 5 1971,Real Betis,0-0,Malaga CF
Sat Dec 11 1971,Ud Las Palmas,5-1,Sporting Gijon
Sun Dec 12 1971,Real Sociedad,6-0,Real Betis
Sun Dec 12 1971,Espanyol Barcelona,1-2,Atletico Madrid
Sun Dec 12 1971,Malaga CF,1-1,Celta Vigo
Sun Dec 12 1971,Cordoba CF,4-1,Ce Sabadell
Sun Dec 12 1971,Burgos CF,1-0,Athletic Bilbao
Sun Dec 12 1971,Deportivo La Coruna,0-2,FC Barcelona
Sun Dec 12 1971,Sevilla FC,2-0,Valencia CF
Sun Dec 12 1971,Real Madrid,4-2,Granada CF
Sun Dec 19 1971,Celta Vigo,0-1,Real Sociedad
Sun Dec 19 1971,Valencia CF,2-0,Burgos CF
Sun Dec 19 1971,Athletic Bilbao,5-0,Cordoba CF
Sun Dec 19 1971,Ce Sabadell,1-1,Malaga CF
Sun Dec 19 1971,Atletico Madrid,2-0,Ud Las Palmas
Sun Dec 19 1971,FC Barcelona,1-0,Sevilla FC
Sun Dec 19 1971,Real Betis,0-1,Espanyol Barcelona
Sun Dec 19 1971,Sporting Gijon,1-1,Real Madrid
Sun Dec 19 1971,Granada CF,2-2,Deportivo La Coruna
Sat Jan 1 1972,Ud Las Palmas,2-0,Real Betis
Sun Jan 2 1972,Sporting Gijon,1-2,Atletico Madrid
Sun Jan 2 1972,Espanyol Barcelona,1-0,Celta Vigo
Sun Jan 2 1972,Real Madrid,1-0,Deportivo La Coruna
Sun Jan 2 1972,Real Sociedad,2-0,Ce Sabadell
Sun Jan 2 1972,Malaga CF,1-0,Athletic Bilbao
Sun Jan 2 1972,Burgos CF,2-3,FC Barcelona
Sun Jan 2 1972,Sevilla FC,2-1,Granada CF
Sun Jan 2 1972,Cordoba CF,0-4,Valencia CF
Thu Jan 6 1972,Real Betis,2-1,Sporting Gijon
