Date,Team 1,FT,Team 2
Sat Aug 14 1971,Bayern Muenchen,3-1,Fortuna Duesseldorf
Sat Aug 14 1971,1 FC Koeln,0-0,Werder Bremen
Sat Aug 14 1971,MSV Duisburg,2-1,Borussia Dortmund
Sat Aug 14 1971,Vfl Bochum,1-0,Eintracht Braunschweig
Sat Aug 14 1971,Arminia Bielefeld,0-1,Rot Weiss Oberhausen
Sat Aug 14 1971,Hamburger SV,5-1,Eintracht Frankfurt
Sat Aug 14 1971,Vfb Stuttgart,3-0,Hertha BSC Berlin
Sat Aug 14 1971,Hannover 96,1-5,FC Schalke 04
Sat Aug 14 1971,1 FC Kaiserslautern,1-0,Bor Moenchengladbach
Sat Aug 21 1971,Borussia Dortmund,1-1,Hamburger SV
Sat Aug 21 1971,Werder Bremen,2-2,1 FC Kaiserslautern
Sat Aug 21 1971,Fortuna Duesseldorf,2-0,Hannover 96
Sat Aug 21 1971,Hertha BSC Berlin,2-2,Bayern Muenchen
Sat Aug 21 1971,Eintracht Braunschweig,1-1,Vfb Stuttgart
Sat Aug 21 1971,Rot Weiss Oberhausen,2-3,Vfl Bochum
Sat Aug 21 1971,FC Schalke 04,2-0,MSV Duisburg
Sat Aug 21 1971,Eintracht Frankfurt,2-2,1 FC Koeln
Sat Aug 21 1971,Bor Moenchengladbach,5-1,Arminia Bielefeld
Sat Aug 28 1971,Eintracht Frankfurt,4-0,Werder Bremen
Sat Aug 28 1971,Vfl Bochum,0-2,Bor Moenchengladbach
Sat Aug 28 1971,Hannover 96,1-1,Hertha BSC Berlin
Sat Aug 28 1971,Arminia Bielefeld,1-1,1 FC Kaiserslautern
Sat Aug 28 1971,MSV Duisburg,0-0,Fortuna Duesseldorf
Sat Aug 28 1971,Vfb Stuttgart,1-1,Rot Weiss Oberhausen
Sat Aug 28 1971,Bayern Muenchen,4-1,Eintracht Braunschweig
Sat Aug 28 1971,Hamburger SV,0-1,FC Schalke 04
Sat Aug 28 1971,1 FC Koeln,2-1,Borussia Dortmund
Wed Sep 1 1971,Rot Weiss Oberhausen,1-1,Bayern Muenchen
Wed Sep 1 1971,Borussia Dortmund,3-1,Eintracht Frankfurt
Wed Sep 1 1971,Bor Moenchengladbach,0-0,Vfb Stuttgart
Wed Sep 1 1971,Eintracht Braunschweig,3-0,Hannover 96
Wed Sep 1 1971,Werder Bremen,4-0,Arminia Bielefeld
Wed Sep 1 1971,1 FC Kaiserslautern,4-1,Vfl Bochum
Wed Sep 1 1971,Hertha BSC Berlin,1-0,MSV Duisburg
Wed Sep 1 1971,Fortuna Duesseldorf,0-0,Hamburger SV
Wed Sep 1 1971,FC Schalke 04,6-2,1 FC Koeln
Sat Sep 4 1971,Bayern Muenchen,2-0,Bor Moenchengladbach
Sat Sep 4 1971,1 FC Koeln,1-2,Fortuna Duesseldorf
Sat Sep 4 1971,MSV Duisburg,0-0,Eintracht Braunschweig
Sat Sep 4 1971,Vfb Stuttgart,3-1,1 FC Kaiserslautern
Sat Sep 4 1971,Eintracht Frankfurt,2-0,FC Schalke 04
Sat Sep 4 1971,Vfl Bochum,2-1,Arminia Bielefeld
Sat Sep 4 1971,Borussia Dortmund,1-5,Werder Bremen
Sat Sep 4 1971,Hamburger SV,1-2,Hertha BSC Berlin
Sat Sep 4 1971,Hannover 96,1-0,Rot Weiss Oberhausen
Sat Sep 11 1971,Bor Moenchengladbach,3-0,Hannover 96
Sat Sep 11 1971,Eintracht Braunschweig,1-1,Hamburger SV
Sat Sep 11 1971,Rot Weiss Oberhausen,0-1,MSV Duisburg
Sat Sep 11 1971,Hertha BSC Berlin,1-1,1 FC Koeln
Sat Sep 11 1971,Werder Bremen,2-0,Vfl Bochum
Sat Sep 11 1971,Arminia Bielefeld,1-0,Vfb Stuttgart
Sat Sep 11 1971,FC Schalke 04,1-0,Borussia Dortmund
Sat Sep 11 1971,1 FC Kaiserslautern,0-2,Bayern Muenchen
Sat Sep 11 1971,Fortuna Duesseldorf,1-0,Eintracht Frankfurt
Sat Sep 18 1971,Hamburger SV,3-0,Rot Weiss Oberhausen
Sat Sep 18 1971,MSV Duisburg,1-5,Bor Moenchengladbach
Sat Sep 18 1971,1 FC Koeln,2-0,Eintracht Braunschweig
Sat Sep 18 1971,Hannover 96,1-2,1 FC Kaiserslautern
Sat Sep 18 1971,Eintracht Frankfurt,1-1,Hertha BSC Berlin
Sat Sep 18 1971,FC Schalke 04,2-0,Werder Bremen
Sat Sep 18 1971,Vfb Stuttgart,3-2,Vfl Bochum
Sat Sep 18 1971,Borussia Dortmund,1-0,Fortuna Duesseldorf
Sat Sep 18 1971,Bayern Muenchen,1-1,Arminia Bielefeld
Sat Sep 25 1971,1 FC Kaiserslautern,1-0,MSV Duisburg
Sat Sep 25 1971,Bor Moenchengladbach,1-0,Hamburger SV
Sat Sep 25 1971,Vfl Bochum,0-2,Bayern Muenchen
Sat Sep 25 1971,Rot Weiss Oberhausen,1-1,1 FC Koeln
Sat Sep 25 1971,Eintracht Braunschweig,2-0,Eintracht Frankfurt
Sat Sep 25 1971,Arminia Bielefeld,1-0,Hannover 96
Sat Sep 25 1971,Hertha BSC Berlin,2-1,Borussia Dortmund
Sat Sep 25 1971,Werder Bremen,2-3,Vfb Stuttgart
Sat Sep 25 1971,Fortuna Duesseldorf,0-2,FC Schalke 04
Sat Oct 2 1971,FC Schalke 04,4-0,Hertha BSC Berlin
Sat Oct 2 1971,1 FC Koeln,4-3,Bor Moenchengladbach
Sat Oct 2 1971,MSV Duisburg,4-0,Arminia Bielefeld
Sat Oct 2 1971,Fortuna Duesseldorf,1-3,Werder Bremen
Sat Oct 2 1971,Bayern Muenchen,2-2,Vfb Stuttgart
Sat Oct 2 1971,Eintracht Frankfurt,3-0,Rot Weiss Oberhausen
Sat Oct 2 1971,Hannover 96,4-0,Vfl Bochum
Sat Oct 2 1971,Borussia Dortmund,2-2,Eintracht Braunschweig
Sat Oct 2 1971,Hamburger SV,4-0,1 FC Kaiserslautern
Wed Oct 13 1971,Rot Weiss Oberhausen,1-1,Borussia Dortmund
Wed Oct 13 1971,Hertha BSC Berlin,1-1,Fortuna Duesseldorf
Wed Oct 13 1971,Vfl Bochum,3-1,MSV Duisburg
Wed Oct 13 1971,1 FC Kaiserslautern,2-0,1 FC Koeln
Wed Oct 13 1971,Bor Moenchengladbach,6-2,Eintracht Frankfurt
Wed Oct 13 1971,Eintracht Braunschweig,0-0,FC Schalke 04
Wed Oct 13 1971,Vfb Stuttgart,3-2,Hannover 96
Wed Oct 13 1971,Arminia Bielefeld,2-2,Hamburger SV
Wed Oct 13 1971,Werder Bremen,1-2,Bayern Muenchen
Sat Oct 16 1971,Borussia Dortmund,0-0,Bor Moenchengladbach
Sat Oct 16 1971,1 FC Koeln,1-0,Arminia Bielefeld
Sat Oct 16 1971,Eintracht Frankfurt,1-0,1 FC Kaiserslautern
Sat Oct 16 1971,Hamburger SV,3-2,Vfl Bochum
