Date,Team 1,FT,Team 2
Sun Oct 3 1971,Acf Fiorentina,2-1,Ssc Napoli
Sun Oct 3 1971,Inter,2-0,Atalanta
Sun Oct 3 1971,Juventus,4-2,US Catanzaro
Sun Oct 3 1971,Ac Mantova,1-2,Torino FC
Sun Oct 3 1971,As Roma,1-0,Vicenza Calcio
Sun Oct 3 1971,Sampdoria,2-1,Bologna FC
Sun Oct 3 1971,AS Varese 1910,0-1,AC Milan
Sun Oct 3 1971,Cagliari Calcio,3-1,Hellas Verona
Sun Oct 17 1971,Ssc Napoli,1-0,Ac Mantova
Sun Oct 17 1971,Hellas Verona,1-0,Juventus
Sun Oct 17 1971,As Roma,1-0,Sampdoria
Sun Oct 17 1971,Atalanta,2-1,Cagliari Calcio
Sun Oct 17 1971,US Catanzaro,0-2,Inter
Sun Oct 17 1971,Bologna FC,1-0,AS Varese 1910
Sun Oct 17 1971,AC Milan,2-0,Acf Fiorentina
Sun Oct 17 1971,Torino FC,2-1,Vicenza Calcio
Sun Oct 24 1971,Inter,4-1,Hellas Verona
Sun Oct 24 1971,AS Varese 1910,2-2,Torino FC
Sun Oct 24 1971,Ssc Napoli,0-0,Sampdoria
Sun Oct 24 1971,Ac Mantova,1-1,Bologna FC
Sun Oct 24 1971,Juventus,1-0,Atalanta
Sun Oct 24 1971,Acf Fiorentina,2-0,As Roma
Sun Oct 24 1971,Cagliari Calcio,0-0,US Catanzaro
Sun Oct 24 1971,Vicenza Calcio,0-2,AC Milan
Sun Oct 31 1971,Torino FC,1-0,Cagliari Calcio
Sun Oct 31 1971,Sampdoria,1-1,US Catanzaro
Sun Oct 31 1971,Hellas Verona,1-0,Ac Mantova
Sun Oct 31 1971,Atalanta,3-1,Acf Fiorentina
Sun Oct 31 1971,AC Milan,1-4,Juventus
Sun Oct 31 1971,As Roma,3-1,Inter
Sun Oct 31 1971,Bologna FC,2-1,Vicenza Calcio
Sun Oct 31 1971,AS Varese 1910,0-1,Ssc Napoli
Sun Nov 7 1971,Acf Fiorentina,2-1,Bologna FC
Sun Nov 7 1971,Sampdoria,0-2,AC Milan
Sun Nov 7 1971,Ac Mantova,1-0,Atalanta
Sun Nov 7 1971,Vicenza Calcio,2-1,Hellas Verona
Sun Nov 7 1971,Inter,2-0,Torino FC
Sun Nov 7 1971,US Catanzaro,1-1,AS Varese 1910
Sun Nov 7 1971,Cagliari Calcio,2-1,Ssc Napoli
Sun Nov 7 1971,Juventus,2-1,As Roma
Sun Nov 14 1971,Ac Mantova,1-1,US Catanzaro
Sun Nov 14 1971,AS Varese 1910,1-3,As Roma
Sun Nov 14 1971,Torino FC,2-0,Sampdoria
Sun Nov 14 1971,Hellas Verona,0-0,Acf Fiorentina
Sun Nov 14 1971,AC Milan,0-0,Cagliari Calcio
Sun Nov 14 1971,Bologna FC,1-2,Juventus
Sun Nov 14 1971,Atalanta,1-3,Vicenza Calcio
Sun Nov 14 1971,Ssc Napoli,0-0,Inter
Sun Nov 28 1971,Cagliari Calcio,2-1,Bologna FC
Sun Nov 28 1971,US Catanzaro,1-1,Vicenza Calcio
