Date,Team 1,FT,Team 2
Sat Sep 2 1961,Real Betis,0-1,RCD Mallorca
Sat Sep 2 1961,Real Madrid,3-1,Elche CF
Sun Sep 3 1961,CA Osasuna,2-2,Espanyol Barcelona
Sun Sep 3 1961,Real Zaragoza,3-0,Valencia CF
Sun Sep 3 1961,Real Oviedo,0-0,Atletico Madrid
Sun Sep 3 1961,FC Barcelona,3-2,Sevilla FC
Sun Sep 3 1961,CD Tenerife,4-1,Real Sociedad
Sun Sep 3 1961,Athletic Bilbao,0-1,Racing Santander
Sat Sep 9 1961,Atletico Madrid,1-0,Real Betis
Sat Sep 9 1961,Valencia CF,3-0,Real Oviedo
Sun Sep 10 1961,Sevilla FC,2-1,Athletic Bilbao
Sun Sep 10 1961,Espanyol Barcelona,2-0,CD Tenerife
Sun Sep 10 1961,Elche CF,5-3,Real Zaragoza
Sun Sep 10 1961,Racing Santander,0-2,Real Madrid
Sun Sep 10 1961,Real Sociedad,2-1,FC Barcelona
Sun Sep 10 1961,RCD Mallorca,2-0,CA Osasuna
Sat Sep 16 1961,Real Madrid,2-1,Sevilla FC
Sun Sep 17 1961,Real Betis,3-1,Valencia CF
Sun Sep 17 1961,Espanyol Barcelona,0-2,RCD Mallorca
Sun Sep 17 1961,Real Oviedo,1-1,Elche CF
Sun Sep 17 1961,Real Zaragoza,6-1,Racing Santander
Sun Sep 17 1961,CA Osasuna,3-1,Atletico Madrid
Sun Sep 17 1961,CD Tenerife,1-3,FC Barcelona
Sun Sep 17 1961,Athletic Bilbao,3-3,Real Sociedad
Sat Sep 23 1961,Atletico Madrid,5-2,Espanyol Barcelona
Sat Sep 23 1961,Valencia CF,2-0,CA Osasuna
Sun Sep 24 1961,Sevilla FC,4-0,Real Zaragoza
Sun Sep 24 1961,Elche CF,1-1,Real Betis
Sun Sep 24 1961,Racing Santander,3-0,Real Oviedo
Sun Sep 24 1961,Real Sociedad,0-1,Real Madrid
Sun Sep 24 1961,FC Barcelona,4-2,Athletic Bilbao
Sun Sep 24 1961,CD Tenerife,3-0,RCD Mallorca
Sat Sep 30 1961,Real Madrid,2-0,FC Barcelona
Sun Oct 1 1961,RCD Mallorca,0-3,Atletico Madrid
Sun Oct 1 1961,Athletic Bilbao,5-0,CD Tenerife
Sun Oct 1 1961,CA Osasuna,3-0,Elche CF
Sun Oct 1 1961,Real Betis,1-0,Racing Santander
Sun Oct 1 1961,Real Oviedo,1-1,Sevilla FC
Sun Oct 1 1961,Espanyol Barcelona,2-2,Valencia CF
Sun Oct 1 1961,Real Zaragoza,6-3,Real Sociedad
Sat Oct 7 1961,Atletico Madrid,1-0,CD Tenerife
Sun Oct 8 1961,Elche CF,6-2,Espanyol Barcelona
Sun Oct 8 1961,Racing Santander,1-3,CA Osasuna
Sun Oct 8 1961,Real Sociedad,2-0,Real Oviedo
Sun Oct 8 1961,Valencia CF,3-1,RCD Mallorca
Sun Oct 8 1961,Athletic Bilbao,0-2,Real Madrid
Sun Oct 8 1961,Sevilla FC,1-2,Real Betis
Sun Oct 8 1961,FC Barcelona,1-1,Real Zaragoza
Wed Oct 11 1961,Espanyol Barcelona,3-2,Racing Santander
Wed Oct 11 1961,Atletico Madrid,0-0,Valencia CF
Thu Oct 12 1961,Real Oviedo,0-2,FC Barcelona
Thu Oct 12 1961,RCD Mallorca,3-1,Elche CF
Thu Oct 12 1961,Real Betis,2-1,Real Sociedad
Thu Oct 12 1961,Real Zaragoza,4-2,Athletic Bilbao
Thu Oct 12 1961,CD Tenerife,0-3,Real Madrid
Thu Oct 12 1961,CA Osasuna,1-3,Sevilla FC
Sun Oct 15 1961,FC Barcelona,6-1,Real Betis
Sun Oct 15 1961,Real Madrid,2-1,Real Zaragoza
Sun Oct 15 1961,Racing Santander,4-0,RCD Mallorca
Sun Oct 15 1961,Real Sociedad,1-1,CA Osasuna
Sun Oct 15 1961,Sevilla FC,3-1,Espanyol Barcelona
Sun Oct 15 1961,Elche CF,1-2,Atletico Madrid
Sun Oct 15 1961,CD Tenerife,2-1,Valencia CF
Sun Oct 15 1961,Athletic Bilbao,0-1,Real Oviedo
Sun Oct 22 1961,RCD Mallorca,3-2,Sevilla FC
Sun Oct 22 1961,Real Zaragoza,3-1,CD Tenerife
Sun Oct 22 1961,Valencia CF,0-0,Elche CF
Sun Oct 22 1961,Espanyol Barcelona,2-2,Real Sociedad
Sun Oct 22 1961,Real Betis,1-1,Athletic Bilbao
Sun Oct 22 1961,CA Osasuna,3-1,FC Barcelona
Sun Oct 22 1961,Real Oviedo,1-0,Real Madrid
Sun Oct 22 1961,Atletico Madrid,1-0,Racing Santander
Sun Oct 29 1961,Real Madrid,2-0,Real Betis
Sun Oct 29 1961,Real Zaragoza,5-1,Real Oviedo
Sun Oct 29 1961,Real Sociedad,0-0,RCD Mallorca
Sun Oct 29 1961,Athletic Bilbao,0-0,CA Osasuna
Sun Oct 29 1961,Sevilla FC,1-1,Atletico Madrid
Sun Oct 29 1961,Racing Santander,3-2,Valencia CF
Sun Oct 29 1961,FC Barcelona,2-0,Espanyol Barcelona
Sun Oct 29 1961,CD Tenerife,1-3,Elche CF
Wed Nov 1 1961,Atletico Madrid,1-0,Real Sociedad
Wed Nov 1 1961,Elche CF,2-1,Racing Santander
Wed Nov 1 1961,Real Betis,2-2,Real Zaragoza
Wed Nov 1 1961,Espanyol Barcelona,0-3,Athletic Bilbao
Wed Nov 1 1961,RCD Mallorca,3-1,FC Barcelona
Wed Nov 1 1961,CA Osasuna,1-3,Real Madrid
Wed Nov 1 1961,CD Tenerife,1-4,Real Oviedo
Sun Nov 5 1961,Real Sociedad,1-1,Valencia CF
Sun Nov 5 1961,Racing Santander,2-1,CD Tenerife
Sun Nov 5 1961,Athletic Bilbao,3-0,RCD Mallorca
Sun Nov 5 1961,Real Zaragoza,6-3,CA Osasuna
Sun Nov 5 1961,FC Barcelona,5-1,Atletico Madrid
Sun Nov 5 1961,Sevilla FC,2-0,Elche CF
Sun Nov 5 1961,Real Madrid,3-1,Espanyol Barcelona
Sun Nov 5 1961,Real Oviedo,1-1,Real Betis
Wed Nov 15 1961,Valencia CF,2-1,Sevilla FC
Sun Nov 19 1961,Racing Santander,1-1,Sevilla FC
Sun Nov 19 1961,Real Betis,2-0,CD Tenerife
Sun Nov 19 1961,CA Osasuna,2-2,Real Oviedo
Sun Nov 19 1961,Elche CF,4-2,Real Sociedad
Sun Nov 19 1961,Atletico Madrid,2-0,Athletic Bilbao
Sun Nov 19 1961,Valencia CF,6-2,FC Barcelona
Sun Nov 19 1961,RCD Mallorca,0-2,Real Madrid
Sun Nov 19 1961,Espanyol Barcelona,1-3,Real Zaragoza
Sun Nov 26 1961,Athletic Bilbao,0-0,Valencia CF
Sun Nov 26 1961,Real Betis,1-1,CA Osasuna
Sun Nov 26 1961,Real Zaragoza,3-0,RCD Mallorca
Sun Nov 26 1961,FC Barcelona,3-2,Elche CF
Sun Nov 26 1961,Real Sociedad,3-0,Racing Santander
Sun Nov 26 1961,Real Madrid,2-1,Atletico Madrid
Sun Nov 26 1961,Real Oviedo,1-0,Espanyol Barcelona
Sun Nov 26 1961,CD Tenerife,3-3,Sevilla FC
Sun Dec 3 1961,CA Osasuna,3-1,CD Tenerife
Sun Dec 3 1961,Valencia CF,3-2,Real Madrid
Sun Dec 3 1961,Racing Santander,1-1,FC Barcelona
Sun Dec 3 1961,Elche CF,2-2,Athletic Bilbao
Sun Dec 3 1961,Sevilla FC,3-0,Real Sociedad
Sun Dec 3 1961,Atletico Madrid,3-0,Real Zaragoza
Sun Dec 3 1961,Espanyol Barcelona,2-2,Real Betis
Sun Dec 3 1961,RCD Mallorca,2-0,Real Oviedo
Sun Dec 17 1961,Sevilla FC,1-0,FC Barcelona
Sun Dec 17 1961,Racing Santander,2-0,Athletic Bilbao
Sun Dec 17 1961,Valencia CF,1-1,Real Zaragoza
Sun Dec 17 1961,RCD Mallorca,1-0,Real Betis
Sun Dec 17 1961,Atletico Madrid,5-1,Real Oviedo
Sun Dec 17 1961,Espanyol Barcelona,3-0,CA Osasuna
Sun Dec 17 1961,Real Sociedad,0-1,CD Tenerife
Sun Dec 17 1961,Elche CF,0-0,Real Madrid
Sat Dec 30 1961,FC Barcelona,5-0,Real Sociedad
Sun Dec 31 1961,Athletic Bilbao,5-1,Sevilla FC
Sun Dec 31 1961,CA Osasuna,4-1,RCD Mallorca
