Date,Team 1,FT,Team 2
Sun Aug 27 1961,Calcio Catania,0-0,SPAL Ferrara
Sun Aug 27 1961,Inter,6-0,Atalanta
Sun Aug 27 1961,Juventus,1-1,Ac Mantova
Sun Aug 27 1961,Vicenza Calcio,0-3,AC Milan
Sun Aug 27 1961,Calcio Lecco 1912,0-0,Calcio Padova
Sun Aug 27 1961,Sampdoria,2-0,Torino FC
Sun Aug 27 1961,Udinese Calcio,1-3,As Roma
Sun Aug 27 1961,Ac Venezia,0-1,Acf Fiorentina
Sun Aug 27 1961,Bologna FC,1-0,US Palermo
Sun Sep 3 1961,Acf Fiorentina,0-0,Sampdoria
Sun Sep 3 1961,Torino FC,3-3,Vicenza Calcio
Sun Sep 3 1961,As Roma,2-3,Inter
Sun Sep 3 1961,US Palermo,1-3,SPAL Ferrara
Sun Sep 3 1961,Calcio Padova,2-1,Juventus
Sun Sep 3 1961,AC Milan,3-0,Calcio Catania
Sun Sep 3 1961,Calcio Lecco 1912,2-2,Bologna FC
Sun Sep 3 1961,Atalanta,3-1,Ac Venezia
Sun Sep 3 1961,Ac Mantova,2-0,Udinese Calcio
Sun Sep 10 1961,Sampdoria,1-0,As Roma
Sun Sep 10 1961,Inter,0-0,Torino FC
Sun Sep 10 1961,Ac Venezia,4-3,Ac Mantova
Sun Sep 10 1961,Udinese Calcio,1-0,Calcio Padova
Sun Sep 10 1961,SPAL Ferrara,0-1,Atalanta
Sun Sep 10 1961,Bologna FC,0-3,Acf Fiorentina
Sun Sep 10 1961,Juventus,2-2,Calcio Lecco 1912
Sun Sep 10 1961,Vicenza Calcio,3-0,Calcio Catania
Sun Sep 10 1961,US Palermo,0-0,AC Milan
Wed Sep 13 1961,AC Milan,4-3,Udinese Calcio
Wed Sep 13 1961,Torino FC,4-2,Ac Venezia
Wed Sep 13 1961,SPAL Ferrara,0-0,Calcio Lecco 1912
Wed Sep 13 1961,Calcio Padova,1-2,Bologna FC
Wed Sep 13 1961,Ac Mantova,1-1,Inter
Wed Sep 13 1961,Acf Fiorentina,0-1,Vicenza Calcio
Wed Sep 13 1961,Calcio Catania,2-0,Sampdoria
Wed Sep 13 1961,Atalanta,3-1,Juventus
Wed Sep 13 1961,As Roma,5-2,US Palermo
Sun Sep 17 1961,Calcio Catania,0-0,US Palermo
Sun Sep 17 1961,Calcio Lecco 1912,1-1,Torino FC
Sun Sep 17 1961,Ac Venezia,2-2,SPAL Ferrara
Sun Sep 17 1961,Udinese Calcio,1-2,Atalanta
Sun Sep 17 1961,Sampdoria,1-0,Ac Mantova
Sun Sep 17 1961,Bologna FC,1-0,AC Milan
Sun Sep 17 1961,Inter,4-1,Acf Fiorentina
Sun Sep 17 1961,Juventus,1-0,As Roma
Sun Sep 17 1961,Vicenza Calcio,1-0,Calcio Padova
Sun Sep 24 1961,AC Milan,2-3,Sampdoria
Sun Sep 24 1961,Torino FC,2-1,Bologna FC
Sun Sep 24 1961,SPAL Ferrara,0-3,Juventus
Sun Sep 24 1961,As Roma,4-0,Calcio Catania
Sun Sep 24 1961,Calcio Padova,0-2,Inter
Sun Sep 24 1961,Ac Mantova,3-0,Calcio Lecco 1912
Sun Sep 24 1961,Acf Fiorentina,5-2,Udinese Calcio
Sun Sep 24 1961,Atalanta,0-1,Vicenza Calcio
Sun Sep 24 1961,US Palermo,1-0,Ac Venezia
Sun Oct 1 1961,Vicenza Calcio,0-1,As Roma
Sun Oct 1 1961,SPAL Ferrara,1-2,Bologna FC
Sun Oct 1 1961,Sampdoria,0-2,US Palermo
Sun Oct 1 1961,Ac Venezia,2-1,Udinese Calcio
Sun Oct 1 1961,Juventus,0-1,Torino FC
Sun Oct 1 1961,Inter,1-3,AC Milan
Sun Oct 1 1961,Calcio Catania,3-1,Acf Fiorentina
Sun Oct 1 1961,Ac Mantova,1-0,Calcio Padova
Sun Oct 1 1961,Calcio Lecco 1912,0-1,Atalanta
Wed Oct 4 1961,Vicenza Calcio,1-2,Ac Mantova
Wed Oct 4 1961,Ac Venezia,2-1,AC Milan
Wed Oct 4 1961,Udinese Calcio,1-3,Torino FC
Wed Oct 4 1961,Sampdoria,1-0,Calcio Padova
Wed Oct 4 1961,Calcio Lecco 1912,0-1,As Roma
Wed Oct 4 1961,Juventus,1-0,Calcio Catania
Wed Oct 4 1961,Inter,2-1,SPAL Ferrara
Wed Oct 4 1961,Bologna FC,0-0,Atalanta
Wed Oct 4 1961,US Palermo,0-1,Acf Fiorentina
Sun Oct 8 1961,As Roma,1-0,Ac Venezia
Sun Oct 8 1961,Calcio Padova,3-1,Calcio Catania
Sun Oct 8 1961,Torino FC,2-1,Ac Mantova
Sun Oct 8 1961,US Palermo,0-0,Juventus
Sun Oct 8 1961,Acf Fiorentina,5-1,SPAL Ferrara
Sun Oct 8 1961,Atalanta,2-0,Sampdoria
Sun Oct 8 1961,Bologna FC,2-0,Vicenza Calcio
Sun Oct 8 1961,Udinese Calcio,0-1,Inter
Sun Oct 8 1961,AC Milan,3-0,Calcio Lecco 1912
Sun Oct 22 1961,Calcio Lecco 1912,4-1,Ac Venezia
Sun Oct 22 1961,SPAL Ferrara,1-0,Vicenza Calcio
Sun Oct 22 1961,Sampdoria,2-2,Udinese Calcio
Sun Oct 22 1961,Calcio Padova,0-0,US Palermo
Sun Oct 22 1961,Ac Mantova,0-0,Acf Fiorentina
Sun Oct 22 1961,Juventus,2-4,Inter
Sun Oct 22 1961,Calcio Catania,1-1,Bologna FC
Sun Oct 22 1961,Atalanta,2-0,Torino FC
Sun Oct 22 1961,AC Milan,3-1,As Roma
Sun Oct 29 1961,As Roma,4-2,Ac Mantova
Sun Oct 29 1961,Udinese Calcio,1-2,SPAL Ferrara
Sun Oct 29 1961,Ac Venezia,1-1,Sampdoria
Sun Oct 29 1961,Torino FC,1-0,Calcio Padova
Sun Oct 29 1961,Inter,1-0,US Palermo
Sun Oct 29 1961,Acf Fiorentina,5-2,AC Milan
Sun Oct 29 1961,Bologna FC,2-2,Juventus
Sun Oct 29 1961,Calcio Catania,2-1,Atalanta
Sun Oct 29 1961,Vicenza Calcio,0-0,Calcio Lecco 1912
Sun Nov 12 1961,SPAL Ferrara,2-1,Calcio Padova
