Date,Team 1,FT,Team 2
Fri Aug 25 1961,First Vienna FC,2-4,Rapid Wien
Fri Aug 25 1961,1. Simmeringer SC,0-7,Wiener AC
Fri Aug 25 1961,SV Chemie Linz,1-2,SK Admira Vienna
Fri Aug 25 1961,Grazer Ak,1-0,Salzburger AK 1914
Fri Aug 25 1961,1. Wiener Neustädter SC,0-1,LASK Linz
Sat Aug 26 1961,Austria Wien,5-1,Kapfenberger SV 1919
Sat Aug 26 1961,Sportclub,6-2,SV Schwechat
Sat Sep 2 1961,Rapid Wien,1-2,Austria Wien
Sat Sep 2 1961,1. Wiener Neustädter SC,1-2,1. Simmeringer SC
Sun Sep 3 1961,SV Schwechat,3-2,First Vienna FC
Sun Sep 3 1961,Wiener AC,1-2,Sportclub
Sun Sep 3 1961,LASK Linz,2-1,SK Admira Vienna
Sun Sep 3 1961,Kapfenberger SV 1919,1-6,Grazer Ak
Sun Sep 3 1961,Salzburger AK 1914,3-3,SV Chemie Linz
Sat Sep 16 1961,Austria Wien,5-1,SV Schwechat
Sat Sep 16 1961,SV Chemie Linz,0-1,Kapfenberger SV 1919
Sat Sep 16 1961,SK Admira Vienna,4-0,Salzburger AK 1914
Sat Sep 16 1961,Grazer Ak,1-2,Rapid Wien
Sat Sep 16 1961,Sportclub,1-1,1. Wiener Neustädter SC
Sun Sep 17 1961,First Vienna FC,2-3,Wiener AC
Sun Sep 17 1961,1. Simmeringer SC,2-2,LASK Linz
Sat Sep 23 1961,Rapid Wien,1-2,SV Chemie Linz
Sat Sep 23 1961,1. Wiener Neustädter SC,2-2,First Vienna FC
Sat Sep 23 1961,1. Simmeringer SC,2-2,Sportclub
Sun Sep 24 1961,Wiener AC,0-2,Austria Wien
Sun Sep 24 1961,Kapfenberger SV 1919,1-2,SK Admira Vienna
Sun Sep 24 1961,SV Schwechat,2-0,Grazer Ak
Sun Sep 24 1961,LASK Linz,3-0,Salzburger AK 1914
Sat Sep 30 1961,Sportclub,3-1,LASK Linz
Sat Sep 30 1961,SV Chemie Linz,7-1,SV Schwechat
Sun Oct 1 1961,SK Admira Vienna,0-4,Rapid Wien
Sun Oct 1 1961,Austria Wien,2-0,1. Wiener Neustädter SC
Sun Oct 1 1961,First Vienna FC,2-3,1. Simmeringer SC
Sun Oct 1 1961,Grazer Ak,2-1,Wiener AC
Sun Oct 1 1961,Salzburger AK 1914,2-2,Kapfenberger SV 1919
Sat Oct 14 1961,1. Simmeringer SC,2-2,Austria Wien
Sat Oct 14 1961,LASK Linz,6-1,Kapfenberger SV 1919
Sat Oct 14 1961,Sportclub,4-0,First Vienna FC
Sun Oct 15 1961,Rapid Wien,2-0,Salzburger AK 1914
Sun Oct 15 1961,SV Schwechat,1-1,SK Admira Vienna
Sun Oct 15 1961,1. Wiener Neustädter SC,3-1,Grazer Ak
Sun Oct 15 1961,Wiener AC,3-1,SV Chemie Linz
Sat Oct 21 1961,First Vienna FC,1-3,LASK Linz
Sat Oct 21 1961,SK Admira Vienna,1-1,Wiener AC
Sat Oct 21 1961,SV Chemie Linz,3-0,1. Wiener Neustädter SC
Sun Oct 22 1961,Austria Wien,3-0,Sportclub
Sun Oct 22 1961,Kapfenberger SV 1919,1-1,Rapid Wien
Sun Oct 22 1961,Grazer Ak,2-1,1. Simmeringer SC
Sun Oct 22 1961,Salzburger AK 1914,2-5,SV Schwechat
Sat Oct 28 1961,First Vienna FC,1-1,Austria Wien
Sat Oct 28 1961,Wiener AC,2-0,Salzburger AK 1914
Sun Oct 29 1961,LASK Linz,2-0,Rapid Wien
Sun Oct 29 1961,1. Wiener Neustädter SC,1-4,SK Admira Vienna
Sun Oct 29 1961,Sportclub,0-0,Grazer Ak
Sun Oct 29 1961,SV Schwechat,3-3,Kapfenberger SV 1919
Sun Oct 29 1961,1. Simmeringer SC,4-1,SV Chemie Linz
Sun Nov 5 1961,SV Chemie Linz,1-0,Sportclub
Sun Nov 5 1961,Grazer Ak,1-0,First Vienna FC
Sun Nov 5 1961,Kapfenberger SV 1919,1-0,Wiener AC
Sun Nov 5 1961,Salzburger AK 1914,4-3,1. Wiener Neustädter SC
Sat Nov 11 1961,Wiener AC,1-1,Rapid Wien
Sat Nov 11 1961,1. Wiener Neustädter SC,1-0,Kapfenberger SV 1919
Sat Nov 11 1961,1. Simmeringer SC,2-0,Salzburger AK 1914
Sun Nov 12 1961,Austria Wien,1-5,Grazer Ak
Sun Nov 12 1961,First Vienna FC,4-2,SV Chemie Linz
Sun Nov 12 1961,Sportclub,0-0,SK Admira Vienna
Sun Nov 12 1961,LASK Linz,4-0,SV Schwechat
Sat Nov 25 1961,SV Chemie Linz,1-3,Austria Wien
Sat Nov 25 1961,SK Admira Vienna,2-1,First Vienna FC
Sun Nov 26 1961,Grazer Ak,0-3,LASK Linz
Sun Nov 26 1961,SV Schwechat,2-6,Wiener AC
Sun Nov 26 1961,Rapid Wien,1-1,1. Wiener Neustädter SC
Sun Nov 26 1961,Salzburger AK 1914,2-5,Sportclub
Sun Nov 26 1961,Kapfenberger SV 1919,2-2,1. Simmeringer SC
Sat Dec 2 1961,Austria Wien,4-0,SK Admira Vienna
Sat Dec 2 1961,1. Wiener Neustädter SC,3-0,SV Schwechat
Sat Dec 2 1961,Sportclub,1-0,Kapfenberger SV 1919
Sun Dec 3 1961,First Vienna FC,4-0,Salzburger AK 1914
Sun Dec 3 1961,1. Simmeringer SC,0-2,Rapid Wien
Sun Dec 3 1961,Grazer Ak,4-1,SV Chemie Linz
Sun Dec 3 1961,LASK Linz,2-0,Wiener AC
Fri Dec 8 1961,SV Chemie Linz,1-5,LASK Linz
Fri Dec 8 1961,Wiener AC,1-0,1. Wiener Neustädter SC
Sat Dec 9 1961,Rapid Wien,4-1,Sportclub
Sat Dec 9 1961,SK Admira Vienna,3-1,Grazer Ak
Sun Dec 10 1961,Salzburger AK 1914,0-1,Austria Wien
Sun Dec 10 1961,SV Schwechat,2-2,1. Simmeringer SC
Sun Dec 10 1961,Kapfenberger SV 1919,4-1,First Vienna FC
Sat Dec 16 1961,Rapid Wien,2-1,SV Schwechat
Sun Dec 17 1961,Austria Wien,4-0,LASK Linz
Sat Dec 23 1961,SK Admira Vienna,4-0,1. Simmeringer SC
Sat Mar 3 1962,Rapid Wien,1-1,First Vienna FC
Sun Mar 4 1962,SV Schwechat,0-1,Sportclub
Sun Mar 4 1962,LASK Linz,2-1,1. Wiener Neustädter SC
Sat Mar 10 1962,1. Simmeringer SC,1-1,1. Wiener Neustädter SC
Sat Mar 10 1962,Austria Wien,2-0,Rapid Wien
Sat Mar 10 1962,Grazer Ak,1-0,Kapfenberger SV 1919
Sat Mar 10 1962,SV Chemie Linz,3-2,Salzburger AK 1914
Sun Mar 11 1962,SK Admira Vienna,3-4,LASK Linz
Sun Mar 11 1962,Sportclub,3-0,Wiener AC
Sun Mar 11 1962,First Vienna FC,1-0,SV Schwechat
Wed Mar 14 1962,SK Admira Vienna,2-0,SV Chemie Linz
Wed Mar 14 1962,Wiener AC,0-2,1. Simmeringer SC
Sat Mar 17 1962,Rapid Wien,0-1,Grazer Ak
Sat Mar 17 1962,1. Wiener Neustädter SC,1-3,Sportclub
Sat Mar 17 1962,LASK Linz,2-0,1. Simmeringer SC
Sun Mar 18 1962,SV Schwechat,3-2,Austria Wien
Sun Mar 18 1962,Salzburger AK 1914,1-3,SK Admira Vienna
Sun Mar 18 1962,Kapfenberger SV 1919,0-1,SV Chemie Linz
Sun Mar 18 1962,Wiener AC,1-0,First Vienna FC
Sat Mar 24 1962,Austria Wien,1-1,Wiener AC
Sat Mar 24 1962,SK Admira Vienna,2-1,Kapfenberger SV 1919
Sat Mar 24 1962,SV Chemie Linz,2-1,Rapid Wien
Sun Mar 25 1962,Salzburger AK 1914,0-2,LASK Linz
Sun Mar 25 1962,First Vienna FC,2-0,1. Wiener Neustädter SC
Sun Mar 25 1962,Grazer Ak,1-1,SV Schwechat
Tue Mar 27 1962,Kapfenberger SV 1919,0-0,Austria Wien
