Date,Team 1,FT,Team 2
Fri Aug 7 1998,FC Lorient,1-2,As Monaco
Fri Aug 7 1998,Le Havre Ac,0-0,FC Metz
Sat Aug 8 1998,Olympique Marseille,2-0,FC Nantes
Sat Aug 8 1998,Girondins Bordeaux,3-1,Paris Saint Germain
Sat Aug 8 1998,Stade Rennes,1-0,Aj Auxerre
Sat Aug 8 1998,SC Bastia,2-2,Montpellier HSC
Sat Aug 8 1998,RC Strasbourg,0-0,Olympique Lyon
Sat Aug 8 1998,Toulouse FC,3-2,RC Lens
Sat Aug 8 1998,As Nancy,1-1,FC Sochaux
Fri Aug 14 1998,Olympique Lyon,6-1,Toulouse FC
Fri Aug 14 1998,RC Lens,1-1,FC Lorient
Sat Aug 15 1998,As Monaco,4-1,FC Sochaux
Sat Aug 15 1998,Paris Saint Germain,2-0,SC Bastia
Sat Aug 15 1998,Aj Auxerre,3-2,As Nancy
Sat Aug 15 1998,FC Nantes,1-0,RC Strasbourg
Sat Aug 15 1998,FC Metz,0-1,Olympique Marseille
Sat Aug 15 1998,Montpellier HSC,3-1,Stade Rennes
Sat Aug 15 1998,Le Havre Ac,2-3,Girondins Bordeaux
Sat Aug 22 1998,FC Sochaux,0-4,RC Lens
Sat Aug 22 1998,Olympique Marseille,5-4,Montpellier HSC
Sat Aug 22 1998,Girondins Bordeaux,1-0,Aj Auxerre
Sat Aug 22 1998,Stade Rennes,2-1,Le Havre Ac
Sat Aug 22 1998,SC Bastia,3-0,FC Metz
Sat Aug 22 1998,RC Strasbourg,0-1,Paris Saint Germain
Sat Aug 22 1998,Toulouse FC,0-0,As Monaco
Sat Aug 22 1998,FC Lorient,0-1,Olympique Lyon
Sat Aug 22 1998,As Nancy,1-0,FC Nantes
Sat Aug 29 1998,Olympique Lyon,1-1,As Monaco
Sat Aug 29 1998,Paris Saint Germain,1-2,FC Lorient
Sat Aug 29 1998,FC Nantes,2-0,FC Sochaux
Sat Aug 29 1998,RC Lens,2-1,As Nancy
Sat Aug 29 1998,FC Metz,0-2,Girondins Bordeaux
Sat Aug 29 1998,Montpellier HSC,3-0,Toulouse FC
Sat Aug 29 1998,Le Havre Ac,0-0,Olympique Marseille
Sun Aug 30 1998,Aj Auxerre,1-0,SC Bastia
Sun Aug 30 1998,Stade Rennes,1-1,RC Strasbourg
Fri Sep 11 1998,FC Sochaux,1-2,Olympique Lyon
Fri Sep 11 1998,Olympique Marseille,1-1,Stade Rennes
Fri Sep 11 1998,Girondins Bordeaux,3-1,Montpellier HSC
Fri Sep 11 1998,SC Bastia,2-0,Le Havre Ac
