Date,Team 1,FT,Team 2
Fri Aug 14 1998,Vfb Stuttgart,2-1,Borussia Dortmund
Fri Aug 14 1998,MSV Duisburg,2-1,Eintracht Frankfurt
Sat Aug 15 1998,Bayer Leverkusen,3-1,Hansa Rostock
Sat Aug 15 1998,Vfl Bochum,1-2,SC Freiburg
Sat Aug 15 1998,Vfl Wolfsburg,0-1,Bayern Muenchen
Sat Aug 15 1998,Bor Moenchengladbach,3-0,FC Schalke 04
Sat Aug 15 1998,1 FC Nuernberg,1-1,Hamburger SV
Sat Aug 15 1998,TSV 1860 Muenchen,1-2,1 FC Kaiserslautern
Sun Aug 16 1998,Hertha BSC Berlin,1-0,Werder Bremen
Fri Aug 21 1998,Werder Bremen,2-3,1 FC Nuernberg
Fri Aug 21 1998,Hansa Rostock,3-3,Vfl Wolfsburg
Sat Aug 22 1998,Bayern Muenchen,3-1,MSV Duisburg
Sat Aug 22 1998,Borussia Dortmund,3-0,Hertha BSC Berlin
Sat Aug 22 1998,FC Schalke 04,1-0,Vfb Stuttgart
Sat Aug 22 1998,SC Freiburg,1-1,Bayer Leverkusen
Sat Aug 22 1998,1 FC Kaiserslautern,2-1,Bor Moenchengladbach
Sat Aug 22 1998,Eintracht Frankfurt,2-3,TSV 1860 Muenchen
Sun Aug 23 1998,Hamburger SV,1-0,Vfl Bochum
Tue Sep 8 1998,Vfb Stuttgart,4-0,1 FC Kaiserslautern
Tue Sep 8 1998,Vfl Bochum,2-0,Werder Bremen
Tue Sep 8 1998,Vfl Wolfsburg,1-1,SC Freiburg
Tue Sep 8 1998,Bor Moenchengladbach,1-1,Eintracht Frankfurt
Tue Sep 8 1998,MSV Duisburg,1-1,TSV 1860 Muenchen
Wed Sep 9 1998,Bayern Muenchen,6-1,Hansa Rostock
Wed Sep 9 1998,Bayer Leverkusen,1-2,Hamburger SV
Wed Sep 9 1998,Hertha BSC Berlin,2-0,FC Schalke 04
Wed Sep 9 1998,1 FC Nuernberg,0-0,Borussia Dortmund
Fri Sep 11 1998,TSV 1860 Muenchen,3-1,Bor Moenchengladbach
Fri Sep 11 1998,Eintracht Frankfurt,1-1,Vfb Stuttgart
Sat Sep 12 1998,Werder Bremen,2-2,Bayer Leverkusen
Sat Sep 12 1998,FC Schalke 04,2-2,1 FC Nuernberg
Sat Sep 12 1998,Hamburger SV,1-1,Vfl Wolfsburg
Sat Sep 12 1998,Hansa Rostock,3-0,MSV Duisburg
Sat Sep 12 1998,SC Freiburg,0-2,Bayern Muenchen
Sat Sep 12 1998,1 FC Kaiserslautern,4-3,Hertha BSC Berlin
Sun Sep 13 1998,Borussia Dortmund,0-1,Vfl Bochum
Fri Sep 18 1998,Hansa Rostock,0-2,SC Freiburg
Fri Sep 18 1998,Hertha BSC Berlin,3-1,Eintracht Frankfurt
Sat Sep 19 1998,Vfb Stuttgart,0-1,TSV 1860 Muenchen
Sat Sep 19 1998,Bayer Leverkusen,3-1,Borussia Dortmund
Sat Sep 19 1998,Vfl Bochum,1-2,FC Schalke 04
Sat Sep 19 1998,Vfl Wolfsburg,2-4,Werder Bremen
Sat Sep 19 1998,1 FC Nuernberg,1-1,1 FC Kaiserslautern
Sun Sep 20 1998,Bayern Muenchen,5-3,Hamburger SV
Sun Sep 20 1998,MSV Duisburg,2-2,Bor Moenchengladbach
Fri Sep 25 1998,Hamburger SV,1-0,Hansa Rostock
Fri Sep 25 1998,TSV 1860 Muenchen,2-0,Hertha BSC Berlin
Sat Sep 26 1998,Werder Bremen,0-1,Bayern Muenchen
Sat Sep 26 1998,Borussia Dortmund,2-1,Vfl Wolfsburg
Sat Sep 26 1998,FC Schalke 04,0-1,Bayer Leverkusen
Sat Sep 26 1998,SC Freiburg,2-2,MSV Duisburg
Sat Sep 26 1998,Bor Moenchengladbach,2-3,Vfb Stuttgart
Sat Sep 26 1998,1 FC Kaiserslautern,2-3,Vfl Bochum
Sun Sep 27 1998,Eintracht Frankfurt,3-2,1 FC Nuernberg
Fri Oct 2 1998,Vfl Wolfsburg,0-0,FC Schalke 04
Fri Oct 2 1998,Hertha BSC Berlin,4-1,Bor Moenchengladbach
Sat Oct 3 1998,Bayer Leverkusen,2-2,1 FC Kaiserslautern
Sat Oct 3 1998,Vfl Bochum,0-0,Eintracht Frankfurt
Sat Oct 3 1998,Hansa Rostock,2-1,Werder Bremen
Sat Oct 3 1998,SC Freiburg,0-0,Hamburger SV
Sat Oct 3 1998,1 FC Nuernberg,1-5,TSV 1860 Muenchen
Sun Oct 4 1998,Bayern Muenchen,2-2,Borussia Dortmund
Sun Oct 4 1998,MSV Duisburg,2-0,Vfb Stuttgart
Fri Oct 16 1998,1 FC Kaiserslautern,1-1,Vfl Wolfsburg
Fri Oct 16 1998,TSV 1860 Muenchen,2-1,Vfl Bochum
Sat Oct 17 1998,Werder Bremen,2-3,SC Freiburg
Sat Oct 17 1998,Vfb Stuttgart,0-0,Hertha BSC Berlin
