Date,Team 1,FT,Team 2
Thu Aug 20 1998,SC Heerenveen,1-0,FC Twente
Fri Aug 21 1998,Fortuna Sittard,1-2,Feyenoord
Sat Aug 22 1998,AZ Alkmaar,2-0,Sparta Rotterdam
Sat Aug 22 1998,RKC Waalwijk,0-1,NEC Nijmegen
Sat Aug 22 1998,Vitesse,1-0,Roda JC Kerkrade
Sat Aug 22 1998,SC Cambuur,1-1,PSV Eindhoven
Sat Aug 22 1998,MVV,1-2,De Graafschap
Sun Aug 23 1998,AFC Ajax,2-0,Willem II
Sun Aug 23 1998,NAC Breda,2-4,FC Utrecht
Fri Aug 28 1998,Roda JC Kerkrade,0-2,AFC Ajax
Sat Aug 29 1998,AZ Alkmaar,0-0,Vitesse
Sat Aug 29 1998,PSV Eindhoven,1-2,SC Heerenveen
Sat Aug 29 1998,Willem II,1-0,Fortuna Sittard
Sun Aug 30 1998,Feyenoord,3-1,MVV
Sun Aug 30 1998,FC Twente,1-0,Sparta Rotterdam
Sun Aug 30 1998,FC Utrecht,3-0,SC Cambuur
Sun Aug 30 1998,NEC Nijmegen,1-1,NAC Breda
Sat Sep 5 1998,De Graafschap,2-2,RKC Waalwijk
Sun Sep 6 1998,Sparta Rotterdam,1-1,Roda JC Kerkrade
Tue Sep 8 1998,Feyenoord,5-0,De Graafschap
Tue Sep 8 1998,SC Heerenveen,2-2,Willem II
Tue Sep 8 1998,RKC Waalwijk,3-4,PSV Eindhoven
Wed Sep 9 1998,AFC Ajax,5-1,AZ Alkmaar
Wed Sep 9 1998,NAC Breda,1-1,FC Twente
Wed Sep 9 1998,SC Cambuur,2-2,NEC Nijmegen
Wed Sep 9 1998,MVV,1-4,FC Utrecht
Wed Sep 9 1998,Fortuna Sittard,0-2,Vitesse
Fri Sep 11 1998,SC Heerenveen,0-1,Feyenoord
Sat Sep 12 1998,PSV Eindhoven,2-0,MVV
Sat Sep 12 1998,Roda JC Kerkrade,3-1,NAC Breda
Sat Sep 12 1998,Willem II,3-2,Sparta Rotterdam
Sat Sep 12 1998,Vitesse,4-2,SC Cambuur
Sat Sep 12 1998,Fortuna Sittard,2-2,AZ Alkmaar
Sun Sep 13 1998,FC Twente,1-0,RKC Waalwijk
Sun Sep 13 1998,FC Utrecht,2-2,AFC Ajax
Sun Sep 13 1998,De Graafschap,2-1,NEC Nijmegen
Fri Sep 18 1998,NEC Nijmegen,3-1,Roda JC Kerkrade
Sat Sep 19 1998,AZ Alkmaar,1-1,Willem II
Sat Sep 19 1998,SC Cambuur,0-2,FC Twente
Sat Sep 19 1998,MVV,4-2,Vitesse
Sun Sep 20 1998,AFC Ajax,1-1,De Graafschap
Sun Sep 20 1998,FC Utrecht,1-1,Fortuna Sittard
Sun Sep 20 1998,RKC Waalwijk,0-4,SC Heerenveen
Sun Sep 20 1998,Sparta Rotterdam,0-2,NAC Breda
Tue Sep 22 1998,PSV Eindhoven,1-2,Feyenoord
Wed Sep 23 1998,SC Heerenveen,1-0,FC Utrecht
Wed Sep 23 1998,Willem II,2-1,SC Cambuur
Wed Sep 23 1998,FC Twente,2-1,MVV
Wed Sep 23 1998,NAC Breda,1-1,AZ Alkmaar
Wed Sep 23 1998,Vitesse,2-0,RKC Waalwijk
Wed Sep 23 1998,De Graafschap,0-3,Sparta Rotterdam
Wed Sep 23 1998,Fortuna Sittard,1-0,AFC Ajax
Sat Sep 26 1998,Feyenoord,3-2,Willem II
Sat Sep 26 1998,Roda JC Kerkrade,0-0,RKC Waalwijk
Sat Sep 26 1998,NEC Nijmegen,2-0,SC Heerenveen
Sat Sep 26 1998,Vitesse,5-1,Sparta Rotterdam
Sat Sep 26 1998,SC Cambuur,2-0,De Graafschap
Sat Sep 26 1998,Fortuna Sittard,0-1,MVV
Sun Sep 27 1998,AFC Ajax,1-0,NAC Breda
Sun Sep 27 1998,AZ Alkmaar,4-1,PSV Eindhoven
Sun Sep 27 1998,FC Utrecht,0-3,FC Twente
Sat Oct 3 1998,PSV Eindhoven,2-0,Fortuna Sittard
Sat Oct 3 1998,Willem II,1-2,Roda JC Kerkrade
Sat Oct 3 1998,MVV,3-0,SC Cambuur
Sun Oct 4 1998,SC Heerenveen,2-1,NAC Breda
Sun Oct 4 1998,FC Twente,1-1,Feyenoord
Sun Oct 4 1998,FC Utrecht,2-3,NEC Nijmegen
Sun Oct 4 1998,RKC Waalwijk,2-3,AZ Alkmaar
Sun Oct 4 1998,Sparta Rotterdam,2-0,AFC Ajax
Sun Oct 4 1998,De Graafschap,0-0,Vitesse
Fri Oct 16 1998,AZ Alkmaar,1-3,SC Heerenveen
Sat Oct 17 1998,Feyenoord,0-0,Roda JC Kerkrade
Sat Oct 17 1998,NAC Breda,2-0,MVV
Sat Oct 17 1998,Vitesse,3-2,Willem II
Sat Oct 17 1998,SC Cambuur,1-1,RKC Waalwijk
Sat Oct 17 1998,Fortuna Sittard,2-1,Sparta Rotterdam
Sun Oct 18 1998,AFC Ajax,5-0,FC Twente
Sun Oct 18 1998,NEC Nijmegen,2-2,PSV Eindhoven
Sun Oct 18 1998,De Graafschap,0-0,FC Utrecht
Fri Oct 23 1998,Roda JC Kerkrade,5-3,Fortuna Sittard
Fri Oct 23 1998,NEC Nijmegen,2-2,AZ Alkmaar
Sat Oct 24 1998,FC Twente,2-1,De Graafschap
Sat Oct 24 1998,MVV,1-0,RKC Waalwijk
Sun Oct 25 1998,AFC Ajax,4-0,SC Cambuur
Sun Oct 25 1998,Willem II,4-2,PSV Eindhoven
Sun Oct 25 1998,FC Utrecht,2-3,Feyenoord
Sun Oct 25 1998,Sparta Rotterdam,3-1,SC Heerenveen
Fri Oct 30 1998,Fortuna Sittard,0-3,FC Twente
Sat Oct 31 1998,PSV Eindhoven,4-0,Sparta Rotterdam
Sat Oct 31 1998,Feyenoord,1-2,AZ Alkmaar
Sat Oct 31 1998,SC Heerenveen,2-1,Vitesse
Sat Oct 31 1998,SC Cambuur,3-1,NAC Breda
Sat Oct 31 1998,MVV,1-1,Willem II
Sun Nov 1 1998,FC Utrecht,0-3,Roda JC Kerkrade
Sun Nov 1 1998,RKC Waalwijk,1-2,De Graafschap
Sun Nov 1 1998,NEC Nijmegen,0-4,AFC Ajax
Fri Nov 6 1998,RKC Waalwijk,2-5,FC Utrecht
Sat Nov 7 1998,Roda JC Kerkrade,1-0,SC Cambuur
Sat Nov 7 1998,De Graafschap,2-2,Willem II
Sun Nov 8 1998,AZ Alkmaar,1-1,AFC Ajax
Sun Nov 8 1998,SC Heerenveen,2-0,Fortuna Sittard
Sun Nov 8 1998,FC Twente,2-2,PSV Eindhoven
Sun Nov 8 1998,Vitesse,1-0,NEC Nijmegen
Sun Nov 8 1998,Sparta Rotterdam,0-0,MVV
Wed Nov 11 1998,AFC Ajax,2-1,Roda JC Kerkrade
Wed Nov 11 1998,Willem II,3-0,RKC Waalwijk
Wed Nov 11 1998,FC Twente,1-2,SC Heerenveen
Wed Nov 11 1998,NAC Breda,1-2,NEC Nijmegen
Wed Nov 11 1998,SC Cambuur,0-0,AZ Alkmaar
Wed Nov 11 1998,MVV,1-3,Feyenoord
Wed Nov 11 1998,Fortuna Sittard,0-0,De Graafschap
Thu Nov 12 1998,PSV Eindhoven,3-1,Vitesse
Sat Nov 14 1998,NEC Nijmegen,2-2,FC Twente
Sat Nov 14 1998,De Graafschap,2-3,Roda JC Kerkrade
Sat Nov 14 1998,MVV,2-1,AZ Alkmaar
Sun Nov 15 1998,AFC Ajax,2-2,PSV Eindhoven
Sun Nov 15 1998,Feyenoord,4-1,Fortuna Sittard
Sun Nov 15 1998,Willem II,2-1,NAC Breda
Sun Nov 15 1998,RKC Waalwijk,5-1,Sparta Rotterdam
Sun Nov 15 1998,Vitesse,2-0,FC Utrecht
Fri Nov 20 1998,MVV,0-3,NEC Nijmegen
Sat Nov 21 1998,Feyenoord,4-0,SC Cambuur
Sat Nov 21 1998,Roda JC Kerkrade,3-1,Vitesse
Sat Nov 21 1998,FC Twente,5-1,Willem II
Sat Nov 21 1998,NAC Breda,1-1,Fortuna Sittard
Sat Nov 21 1998,De Graafschap,1-1,SC Heerenveen
Sun Nov 22 1998,PSV Eindhoven,5-0,FC Utrecht
Sun Nov 22 1998,RKC Waalwijk,0-1,AFC Ajax
Sun Nov 22 1998,Sparta Rotterdam,0-0,AZ Alkmaar
Tue Nov 24 1998,SC Heerenveen,1-1,SC Cambuur
Fri Nov 27 1998,Roda JC Kerkrade,2-1,MVV
Fri Nov 27 1998,SC Cambuur,3-1,Fortuna Sittard
Sat Nov 28 1998,PSV Eindhoven,2-2,De Graafschap
Sun Nov 29 1998,FC Utrecht,2-0,Willem II
Sun Nov 29 1998,Vitesse,3-2,AFC Ajax
Sun Nov 29 1998,Sparta Rotterdam,1-2,Feyenoord
Tue Dec 1 1998,SC Heerenveen,3-3,PSV Eindhoven
Wed Dec 2 1998,AZ Alkmaar,1-0,Roda JC Kerkrade
Wed Dec 2 1998,NEC Nijmegen,3-1,Sparta Rotterdam
Wed Dec 2 1998,SC Cambuur,1-1,FC Utrecht
Thu Dec 3 1998,Fortuna Sittard,3-2,RKC Waalwijk
Fri Dec 4 1998,Willem II,3-5,Vitesse
Sun Dec 6 1998,AFC Ajax,1-1,MVV
Sun Dec 6 1998,AZ Alkmaar,1-1,FC Twente
Sun Dec 6 1998,Feyenoord,1-0,NEC Nijmegen
Sun Dec 6 1998,FC Utrecht,2-1,De Graafschap
Sun Dec 6 1998,NAC Breda,3-4,PSV Eindhoven
Sun Dec 6 1998,Sparta Rotterdam,1-2,SC Cambuur
Wed Dec 9 1998,NAC Breda,0-2,Vitesse
Thu Dec 10 1998,RKC Waalwijk,0-5,Feyenoord
Fri Dec 11 1998,MVV,3-3,Fortuna Sittard
Sat Dec 12 1998,PSV Eindhoven,3-3,Roda JC Kerkrade
Sat Dec 12 1998,Willem II,1-0,NEC Nijmegen
Sun Dec 13 1998,AFC Ajax,0-0,SC Heerenveen
Sun Dec 13 1998,AZ Alkmaar,4-3,FC Utrecht
Sun Dec 13 1998,Vitesse,1-1,Feyenoord
Sun Dec 13 1998,Sparta Rotterdam,4-2,FC Twente
Sun Dec 13 1998,De Graafschap,0-1,NAC Breda
Wed Dec 16 1998,Roda JC Kerkrade,2-0,FC Twente
