Date,Team 1,FT,Team 2
Sun Sep 17 1939,As Bari,1-0,Ssc Napoli
Sun Sep 17 1939,Acf Fiorentina,1-1,Genoa CFc
Sun Sep 17 1939,Ac Liguria,0-0,Ac Venezia
Sun Sep 17 1939,Modena FC,1-1,Lazio Roma
Sun Sep 17 1939,As Roma,2-0,Bologna FC
Sun Sep 17 1939,Torino FC,2-1,AC Milan
Sun Sep 17 1939,Unione Triestina,2-0,Novara Calcio
Sun Sep 17 1939,Inter,4-0,Juventus
Sun Sep 24 1939,AC Milan,3-1,Acf Fiorentina
Sun Sep 24 1939,Ac Venezia,2-1,Inter
Sun Sep 24 1939,Ssc Napoli,3-2,Ac Liguria
Sun Sep 24 1939,Bologna FC,2-0,Unione Triestina
Sun Sep 24 1939,Juventus,1-1,As Roma
Sun Sep 24 1939,Genoa CFc,3-0,As Bari
Sun Sep 24 1939,Lazio Roma,1-1,Torino FC
Sun Sep 24 1939,Novara Calcio,1-0,Modena FC
Sun Oct 1 1939,Acf Fiorentina,2-3,Lazio Roma
Sun Oct 1 1939,Unione Triestina,1-0,Juventus
Sun Oct 1 1939,Torino FC,1-0,Novara Calcio
Sun Oct 1 1939,As Roma,0-2,Ac Venezia
Sun Oct 1 1939,Genoa CFc,1-1,AC Milan
Sun Oct 1 1939,As Bari,1-1,Ac Liguria
Sun Oct 1 1939,Inter,4-0,Ssc Napoli
Sun Oct 1 1939,Modena FC,0-0,Bologna FC
Sun Oct 8 1939,Ssc Napoli,0-1,As Roma
Sun Oct 8 1939,AC Milan,4-0,As Bari
Sun Oct 8 1939,Ac Venezia,3-1,Unione Triestina
Sun Oct 8 1939,Bologna FC,3-1,Torino FC
Sun Oct 8 1939,Lazio Roma,4-1,Genoa CFc
Sun Oct 8 1939,Ac Liguria,0-2,Inter
Sun Oct 8 1939,Juventus,1-0,Modena FC
Sun Oct 8 1939,Novara Calcio,2-1,Acf Fiorentina
Sun Oct 15 1939,Genoa CFc,5-3,Novara Calcio
Sun Oct 15 1939,Unione Triestina,2-0,Ssc Napoli
Sun Oct 15 1939,Torino FC,1-2,Juventus
Sun Oct 15 1939,As Roma,2-2,Ac Liguria
Sun Oct 15 1939,AC Milan,0-2,Lazio Roma
Sun Oct 15 1939,Acf Fiorentina,1-0,Bologna FC
Sun Oct 15 1939,As Bari,3-0,Inter
Sun Oct 15 1939,Modena FC,2-2,Ac Venezia
Sun Oct 22 1939,Juventus,3-2,Acf Fiorentina
Sun Oct 22 1939,Novara Calcio,1-0,AC Milan
Sun Oct 22 1939,Ssc Napoli,1-0,Modena FC
Sun Oct 22 1939,Ac Venezia,2-1,Torino FC
Sun Oct 22 1939,Lazio Roma,0-1,As Bari
Sun Oct 22 1939,Bologna FC,5-3,Genoa CFc
Sun Oct 22 1939,Inter,3-0,As Roma
Sun Oct 22 1939,Ac Liguria,1-1,Unione Triestina
Sun Oct 29 1939,As Bari,0-0,As Roma
Sun Oct 29 1939,Acf Fiorentina,3-1,Ac Venezia
Sun Oct 29 1939,Genoa CFc,3-2,Juventus
Sun Oct 29 1939,Lazio Roma,1-0,Novara Calcio
Sun Oct 29 1939,AC Milan,0-2,Bologna FC
Sun Oct 29 1939,Modena FC,1-1,Ac Liguria
Sun Oct 29 1939,Torino FC,1-0,Ssc Napoli
Sun Oct 29 1939,Unione Triestina,2-1,Inter
Sun Nov 5 1939,Ssc Napoli,2-1,Acf Fiorentina
Sun Nov 5 1939,Novara Calcio,1-0,As Bari
Sun Nov 5 1939,As Roma,1-0,Unione Triestina
Sun Nov 5 1939,Juventus,2-2,AC Milan
Sun Nov 5 1939,Inter,2-1,Modena FC
Sun Nov 5 1939,Bologna FC,3-1,Lazio Roma
Sun Nov 5 1939,Ac Liguria,2-1,Torino FC
Sun Nov 5 1939,Ac Venezia,2-6,Genoa CFc
Sun Nov 19 1939,Genoa CFc,2-0,Ssc Napoli
Sun Nov 19 1939,Torino FC,0-1,Inter
Sun Nov 19 1939,Novara Calcio,0-0,Bologna FC
Sun Nov 19 1939,Modena FC,1-0,As Roma
Sun Nov 19 1939,Lazio Roma,4-0,Juventus
Sun Nov 19 1939,Acf Fiorentina,4-0,Ac Liguria
Sun Nov 19 1939,As Bari,2-2,Unione Triestina
Sun Nov 19 1939,AC Milan,2-1,Ac Venezia
Sun Dec 3 1939,Juventus,1-0,Novara Calcio
Sun Dec 3 1939,Ac Venezia,2-1,Lazio Roma
Sun Dec 3 1939,Unione Triestina,4-1,Modena FC
Sun Dec 3 1939,As Roma,0-0,Torino FC
Sun Dec 3 1939,Bologna FC,3-1,As Bari
Sun Dec 3 1939,Inter,3-0,Acf Fiorentina
Sun Dec 3 1939,Ssc Napoli,1-4,AC Milan
Sun Dec 3 1939,Ac Liguria,2-1,Genoa CFc
Sun Dec 10 1939,Genoa CFc,2-2,Inter
Sun Dec 10 1939,Torino FC,3-1,Unione Triestina
Sun Dec 10 1939,Novara Calcio,2-0,Ac Venezia
Sun Dec 10 1939,Lazio Roma,2-0,Ssc Napoli
Sun Dec 10 1939,Acf Fiorentina,1-0,As Roma
Sun Dec 10 1939,Bologna FC,1-0,Juventus
Sun Dec 10 1939,As Bari,1-0,Modena FC
Sun Dec 10 1939,AC Milan,1-1,Ac Liguria
Sun Dec 17 1939,Ac Liguria,0-0,Lazio Roma
Sun Dec 17 1939,Unione Triestina,2-1,Acf Fiorentina
Sun Dec 17 1939,As Roma,2-0,Genoa CFc
Sun Dec 17 1939,Ac Venezia,1-1,Bologna FC
Sun Dec 17 1939,Juventus,6-2,As Bari
Sun Dec 17 1939,Inter,0-3,AC Milan
Sun Dec 17 1939,Ssc Napoli,2-1,Novara Calcio
Sun Dec 17 1939,Modena FC,1-2,Torino FC
Sun Dec 31 1939,Genoa CFc,1-0,Unione Triestina
Sun Dec 31 1939,Novara Calcio,1-0,Ac Liguria
Sun Dec 31 1939,AC Milan,3-0,As Roma
Sun Dec 31 1939,Juventus,1-0,Ac Venezia
Sun Dec 31 1939,Acf Fiorentina,3-2,Modena FC
Sun Dec 31 1939,Bologna FC,1-1,Ssc Napoli
Sun Dec 31 1939,As Bari,2-2,Torino FC
Sun Dec 31 1939,Lazio Roma,1-1,Inter
Sun Jan 7 1940,Modena FC,1-4,Genoa CFc
Sun Jan 7 1940,Torino FC,2-1,Acf Fiorentina
Sun Jan 7 1940,Unione Triestina,1-1,AC Milan
Sun Jan 7 1940,Ssc Napoli,0-0,Juventus
Sun Jan 7 1940,As Bari,3-0,Ac Venezia
Sun Jan 7 1940,Inter,1-0,Novara Calcio
Sun Jan 7 1940,As Roma,1-0,Lazio Roma
Sun Jan 7 1940,Ac Liguria,1-1,Bologna FC
Mon Jan 15 1940,Juventus,4-0,Ac Liguria
Mon Jan 15 1940,Ac Venezia,2-0,Ssc Napoli
Mon Jan 15 1940,Novara Calcio,1-0,As Roma
Mon Jan 15 1940,Lazio Roma,2-0,Unione Triestina
Mon Jan 15 1940,Genoa CFc,1-0,Torino FC
Mon Jan 15 1940,Acf Fiorentina,1-1,As Bari
Mon Jan 15 1940,Bologna FC,0-0,Inter
Mon Jan 15 1940,AC Milan,4-0,Modena FC
Sun Jan 21 1940,Ssc Napoli,1-1,As Bari
Sun Jan 21 1940,Genoa CFc,3-0,Acf Fiorentina
Sun Jan 21 1940,Ac Venezia,2-1,Ac Liguria
Sun Jan 21 1940,Novara Calcio,2-1,Unione Triestina
Sun Jan 21 1940,Bologna FC,1-0,As Roma
Sun Jan 21 1940,Juventus,1-0,Inter
Sun Jan 21 1940,Lazio Roma,1-1,Modena FC
Sun Jan 21 1940,AC Milan,1-3,Torino FC
Sun Jan 28 1940,Ac Liguria,2-0,Ssc Napoli
Sun Jan 28 1940,Unione Triestina,0-2,Bologna FC
Sun Jan 28 1940,Torino FC,0-1,Lazio Roma
Sun Jan 28 1940,Modena FC,4-1,Novara Calcio
Sun Jan 28 1940,Acf Fiorentina,1-0,AC Milan
Sun Jan 28 1940,As Bari,0-1,Genoa CFc
Sun Jan 28 1940,Inter,2-1,Ac Venezia
Sun Jan 28 1940,As Roma,3-1,Juventus
Sun Feb 4 1940,Ac Liguria,1-0,As Bari
Sun Feb 4 1940,AC Milan,2-2,Genoa CFc
Sun Feb 4 1940,Ac Venezia,2-2,As Roma
Sun Feb 4 1940,Novara Calcio,0-1,Torino FC
Sun Feb 4 1940,Bologna FC,1-0,Modena FC
Sun Feb 4 1940,Lazio Roma,1-1,Acf Fiorentina
Sun Feb 4 1940,Juventus,2-6,Unione Triestina
Sun Feb 4 1940,Ssc Napoli,0-1,Inter
Sun Feb 11 1940,Genoa CFc,4-0,Lazio Roma
Sun Feb 11 1940,Unione Triestina,0-0,Ac Venezia
Sun Feb 11 1940,Torino FC,2-1,Bologna FC
Sun Feb 11 1940,Modena FC,1-2,Juventus
Sun Feb 11 1940,Acf Fiorentina,2-2,Novara Calcio
Sun Feb 11 1940,As Bari,2-0,AC Milan
Sun Feb 11 1940,Inter,1-0,Ac Liguria
Sun Feb 11 1940,As Roma,1-0,Ssc Napoli
Sun Feb 18 1940,Lazio Roma,2-2,AC Milan
Sun Feb 18 1940,Ac Liguria,1-0,As Roma
Sun Feb 18 1940,Ac Venezia,0-4,Modena FC
Sun Feb 18 1940,Novara Calcio,3-1,Genoa CFc
Sun Feb 18 1940,Inter,0-0,As Bari
Sun Feb 18 1940,Juventus,1-1,Torino FC
Sun Feb 18 1940,Bologna FC,3-2,Acf Fiorentina
Sun Feb 18 1940,Ssc Napoli,3-1,Unione Triestina
Sun Feb 25 1940,AC Milan,0-2,Novara Calcio
Sun Feb 25 1940,Unione Triestina,3-1,Ac Liguria
Sun Feb 25 1940,Torino FC,0-0,Ac Venezia
Sun Feb 25 1940,Modena FC,0-0,Ssc Napoli
Sun Feb 25 1940,Genoa CFc,1-2,Bologna FC
Sun Feb 25 1940,Acf Fiorentina,0-0,Juventus
Sun Feb 25 1940,As Bari,1-5,Lazio Roma
Sun Feb 25 1940,As Roma,1-2,Inter
Sun Mar 10 1940,Ac Liguria,1-1,Modena FC
Sun Mar 10 1940,Ssc Napoli,3-1,Torino FC
Sun Mar 10 1940,Ac Venezia,2-0,Acf Fiorentina
Sun Mar 10 1940,As Roma,4-2,As Bari
Sun Mar 10 1940,Juventus,3-1,Genoa CFc
Sun Mar 10 1940,Bologna FC,1-0,AC Milan
Sun Mar 10 1940,Inter,5-1,Unione Triestina
Sun Mar 10 1940,Novara Calcio,0-0,Lazio Roma
Sun Mar 17 1940,Lazio Roma,2-2,Bologna FC
Sun Mar 17 1940,Torino FC,3-0,Ac Liguria
Sun Mar 17 1940,AC Milan,1-2,Juventus
Sun Mar 17 1940,Unione Triestina,1-0,As Roma
Sun Mar 17 1940,Genoa CFc,3-1,Ac Venezia
Sun Mar 17 1940,Acf Fiorentina,2-0,Ssc Napoli
Sun Mar 17 1940,As Bari,1-0,Novara Calcio
Sun Mar 17 1940,Modena FC,1-2,Inter
Sun Mar 24 1940,Ssc Napoli,3-1,Genoa CFc
Sun Mar 24 1940,Unione Triestina,1-0,As Bari
Sun Mar 24 1940,Ac Venezia,0-2,AC Milan
Sun Mar 24 1940,As Roma,1-0,Modena FC
Sun Mar 24 1940,Juventus,3-1,Lazio Roma
Sun Mar 24 1940,Inter,5-1,Torino FC
Sun Mar 24 1940,Bologna FC,3-0,Novara Calcio
Sun Mar 24 1940,Ac Liguria,2-1,Acf Fiorentina
Sun Mar 31 1940,Lazio Roma,1-0,Ac Venezia
Sun Mar 31 1940,Torino FC,4-0,As Roma
Sun Mar 31 1940,Novara Calcio,1-0,Juventus
Sun Mar 31 1940,AC Milan,3-0,Ssc Napoli
Sun Mar 31 1940,Genoa CFc,2-0,Ac Liguria
Sun Mar 31 1940,Acf Fiorentina,0-3,Inter
Sun Mar 31 1940,As Bari,1-1,Bologna FC
Sun Mar 31 1940,Modena FC,2-1,Unione Triestina
Sun Apr 21 1940,Modena FC,3-0,As Bari
Sun Apr 21 1940,Ssc Napoli,1-1,Lazio Roma
Sun Apr 21 1940,Ac Venezia,3-1,Novara Calcio
Sun Apr 21 1940,Unione Triestina,2-2,Torino FC
Sun Apr 21 1940,Inter,2-1,Genoa CFc
Sun Apr 21 1940,Ac Liguria,0-2,AC Milan
Sun Apr 21 1940,Juventus,1-0,Bologna FC
Sun Apr 21 1940,As Roma,0-0,Acf Fiorentina
Sun May 12 1940,Genoa CFc,0-0,As Roma
Sun May 12 1940,Novara Calcio,0-1,Ssc Napoli
Sun May 12 1940,Lazio Roma,2-2,Ac Liguria
Sun May 12 1940,Torino FC,4-3,Modena FC
Sun May 12 1940,Acf Fiorentina,1-0,Unione Triestina
Sun May 12 1940,Bologna FC,2-0,Ac Venezia
Sun May 12 1940,As Bari,2-1,Juventus
Sun May 12 1940,AC Milan,1-3,Inter
Sun May 19 1940,As Roma,3-1,AC Milan
Sun May 19 1940,Unione Triestina,0-1,Genoa CFc
Sun May 19 1940,Ac Venezia,1-1,Juventus
Sun May 19 1940,Torino FC,2-2,As Bari
Sun May 19 1940,Modena FC,3-0,Acf Fiorentina
Sun May 19 1940,Inter,4-0,Lazio Roma
Sun May 19 1940,Ssc Napoli,1-1,Bologna FC
Sun May 19 1940,Ac Liguria,1-0,Novara Calcio
Sun May 26 1940,Ac Venezia,2-1,As Bari
Sun May 26 1940,Bologna FC,2-0,Ac Liguria
Sun May 26 1940,Acf Fiorentina,3-2,Torino FC
Sun May 26 1940,Genoa CFc,0-3,Modena FC
Sun May 26 1940,Juventus,2-1,Ssc Napoli
