Date,Team 1,FT,Team 2
Sun Sep 13 1959,Granada CF,1-0,Espanyol Barcelona
Sun Sep 13 1959,Real Sociedad,2-0,Valencia CF
Sun Sep 13 1959,Ud Las Palmas,0-3,Atletico Madrid
Sun Sep 13 1959,Real Valladolid,2-1,Real Zaragoza
Sun Sep 13 1959,Real Madrid,7-1,Real Betis
Sun Sep 13 1959,Real Oviedo,1-1,Elche CF
Sun Sep 13 1959,Sevilla FC,3-1,CA Osasuna
Sun Sep 13 1959,FC Barcelona,4-1,Athletic Bilbao
Sun Sep 20 1959,Real Betis,2-1,Ud Las Palmas
Sun Sep 20 1959,Real Zaragoza,6-2,Granada CF
Sun Sep 20 1959,CA Osasuna,4-3,Real Oviedo
Sun Sep 20 1959,Valencia CF,2-1,Real Madrid
Sun Sep 20 1959,Atletico Madrid,3-2,Sevilla FC
Sun Sep 20 1959,Elche CF,2-1,FC Barcelona
Sun Sep 20 1959,Espanyol Barcelona,4-2,Real Sociedad
Sun Sep 20 1959,Athletic Bilbao,4-3,Real Valladolid
Sun Sep 27 1959,Real Betis,2-0,Valencia CF
Sun Sep 27 1959,FC Barcelona,6-0,CA Osasuna
Sun Sep 27 1959,Real Valladolid,1-0,Elche CF
Sun Sep 27 1959,Real Sociedad,1-0,Real Zaragoza
Sun Sep 27 1959,Real Oviedo,1-0,Atletico Madrid
Sun Sep 27 1959,Real Madrid,4-0,Espanyol Barcelona
Sun Sep 27 1959,Granada CF,3-2,Athletic Bilbao
Sun Sep 27 1959,Ud Las Palmas,2-1,Sevilla FC
Sun Oct 4 1959,Espanyol Barcelona,1-1,Real Betis
Sun Oct 4 1959,Sevilla FC,0-1,Real Oviedo
Sun Oct 4 1959,CA Osasuna,4-1,Real Valladolid
Sun Oct 4 1959,Ud Las Palmas,1-0,Valencia CF
Sun Oct 4 1959,Real Zaragoza,2-2,Real Madrid
Sun Oct 4 1959,Atletico Madrid,0-1,FC Barcelona
Sun Oct 4 1959,Athletic Bilbao,4-0,Real Sociedad
Sun Oct 4 1959,Elche CF,1-0,Granada CF
Sun Oct 11 1959,Real Valladolid,0-1,Atletico Madrid
Sun Oct 11 1959,Granada CF,2-1,CA Osasuna
Sun Oct 11 1959,Real Sociedad,4-2,Elche CF
Sun Oct 11 1959,Real Oviedo,1-0,Ud Las Palmas
Sun Oct 11 1959,FC Barcelona,5-0,Sevilla FC
Sun Oct 11 1959,Valencia CF,0-0,Espanyol Barcelona
Sun Oct 11 1959,Real Madrid,3-1,Athletic Bilbao
Sun Oct 11 1959,Real Betis,1-2,Real Zaragoza
Sun Oct 18 1959,Real Zaragoza,3-1,Valencia CF
Sun Oct 18 1959,Sevilla FC,5-0,Real Valladolid
Sun Oct 18 1959,Espanyol Barcelona,0-0,Ud Las Palmas
Sun Oct 18 1959,Atletico Madrid,0-2,Granada CF
Sun Oct 18 1959,Real Oviedo,2-0,FC Barcelona
Sun Oct 18 1959,Elche CF,1-5,Real Madrid
Sun Oct 18 1959,Athletic Bilbao,4-1,Real Betis
Sun Oct 18 1959,CA Osasuna,1-1,Real Sociedad
Sun Oct 25 1959,Granada CF,0-1,Sevilla FC
Sun Oct 25 1959,Real Madrid,7-0,CA Osasuna
Sun Oct 25 1959,Real Betis,2-2,Elche CF
Sun Oct 25 1959,Espanyol Barcelona,2-1,Real Zaragoza
Sun Oct 25 1959,Real Sociedad,0-3,Atletico Madrid
Sun Oct 25 1959,Valencia CF,3-2,Athletic Bilbao
Sun Oct 25 1959,Ud Las Palmas,0-8,FC Barcelona
Sun Oct 25 1959,Real Valladolid,3-0,Real Oviedo
Sun Nov 1 1959,Ud Las Palmas,2-0,Real Zaragoza
Sun Nov 1 1959,Sevilla FC,3-0,Real Sociedad
Sun Nov 1 1959,Real Oviedo,2-2,Granada CF
Sun Nov 1 1959,FC Barcelona,5-1,Real Valladolid
Sun Nov 1 1959,Atletico Madrid,3-3,Real Madrid
Sun Nov 1 1959,Elche CF,2-1,Valencia CF
Sun Nov 1 1959,Athletic Bilbao,2-0,Espanyol Barcelona
Sun Nov 1 1959,CA Osasuna,0-1,Real Betis
Sun Nov 8 1959,Real Madrid,1-0,Sevilla FC
Sun Nov 8 1959,Valencia CF,3-0,CA Osasuna
Sun Nov 8 1959,Espanyol Barcelona,3-0,Elche CF
Sun Nov 8 1959,Real Valladolid,5-0,Ud Las Palmas
Sun Nov 8 1959,Real Betis,1-4,Atletico Madrid
Sun Nov 8 1959,Real Zaragoza,1-2,Athletic Bilbao
Sun Nov 8 1959,Granada CF,0-0,FC Barcelona
Sun Nov 8 1959,Real Sociedad,6-2,Real Oviedo
Sun Nov 15 1959,Atletico Madrid,0-0,Valencia CF
Sun Nov 15 1959,FC Barcelona,3-0,Real Sociedad
Sun Nov 15 1959,Real Valladolid,3-2,Granada CF
Sun Nov 15 1959,Sevilla FC,2-1,Real Betis
Sun Nov 15 1959,CA Osasuna,1-0,Espanyol Barcelona
Sun Nov 15 1959,Ud Las Palmas,0-2,Athletic Bilbao
Sun Nov 15 1959,Real Oviedo,1-1,Real Madrid
Sun Nov 15 1959,Elche CF,5-0,Real Zaragoza
Sun Nov 29 1959,Real Betis,3-0,Real Oviedo
Sun Nov 29 1959,Ud Las Palmas,1-2,Granada CF
Sun Nov 29 1959,Real Zaragoza,1-1,CA Osasuna
Sun Nov 29 1959,Real Sociedad,4-2,Real Valladolid
Sun Nov 29 1959,Valencia CF,3-3,Sevilla FC
Sun Nov 29 1959,Espanyol Barcelona,2-0,Atletico Madrid
Sun Nov 29 1959,Real Madrid,2-0,FC Barcelona
Sun Nov 29 1959,Athletic Bilbao,5-0,Elche CF
Sun Dec 6 1959,CA Osasuna,1-4,Athletic Bilbao
Sun Dec 6 1959,Elche CF,0-0,Ud Las Palmas
Sun Dec 6 1959,FC Barcelona,6-0,Real Betis
Sun Dec 6 1959,Atletico Madrid,1-1,Real Zaragoza
Sun Dec 6 1959,Sevilla FC,0-0,Espanyol Barcelona
Sun Dec 6 1959,Granada CF,0-0,Real Sociedad
Sun Dec 6 1959,Real Valladolid,3-1,Real Madrid
Sun Dec 6 1959,Real Oviedo,0-0,Valencia CF
Sun Dec 13 1959,Real Sociedad,6-0,Ud Las Palmas
Sun Dec 13 1959,Real Madrid,6-0,Granada CF
Sun Dec 13 1959,Elche CF,2-1,CA Osasuna
Sun Dec 13 1959,Espanyol Barcelona,1-1,Real Oviedo
Sun Dec 13 1959,Real Zaragoza,2-2,Sevilla FC
Sun Dec 13 1959,Athletic Bilbao,5-2,Atletico Madrid
Sun Dec 13 1959,Valencia CF,2-0,FC Barcelona
Sun Dec 13 1959,Real Betis,0-0,Real Valladolid
Sun Dec 20 1959,Sevilla FC,5-0,Athletic Bilbao
Sun Dec 20 1959,Atletico Madrid,5-1,Elche CF
Sun Dec 20 1959,Ud Las Palmas,2-4,CA Osasuna
Sun Dec 20 1959,Granada CF,1-2,Real Betis
Sun Dec 20 1959,Real Oviedo,5-0,Real Zaragoza
Sun Dec 20 1959,FC Barcelona,1-0,Espanyol Barcelona
Sun Dec 20 1959,Real Sociedad,1-3,Real Madrid
Sun Dec 20 1959,Real Valladolid,3-2,Valencia CF
Sun Dec 27 1959,Valencia CF,2-0,Granada CF
Sun Dec 27 1959,Real Zaragoza,3-1,FC Barcelona
Sun Dec 27 1959,CA Osasuna,1-3,Atletico Madrid
Sun Dec 27 1959,Elche CF,3-2,Sevilla FC
Sun Dec 27 1959,Real Betis,3-0,Real Sociedad
Sun Dec 27 1959,Real Madrid,2-0,Ud Las Palmas
Sun Dec 27 1959,Athletic Bilbao,6-0,Real Oviedo
Sun Dec 27 1959,Espanyol Barcelona,2-0,Real Valladolid
Sun Jan 3 1960,Athletic Bilbao,4-1,FC Barcelona
Sun Jan 3 1960,CA Osasuna,1-2,Sevilla FC
Sun Jan 3 1960,Valencia CF,3-0,Real Sociedad
Sun Jan 3 1960,Atletico Madrid,3-0,Ud Las Palmas
Sun Jan 3 1960,Elche CF,1-0,Real Oviedo
Sun Jan 3 1960,Real Zaragoza,4-0,Real Valladolid
Sun Jan 3 1960,Espanyol Barcelona,3-0,Granada CF
Sun Jan 3 1960,Real Betis,1-0,Real Madrid
Sun Jan 10 1960,Granada CF,2-1,Real Zaragoza
Sun Jan 10 1960,Real Oviedo,2-1,CA Osasuna
Sun Jan 10 1960,Ud Las Palmas,1-2,Real Betis
Sun Jan 10 1960,Real Valladolid,2-2,Athletic Bilbao
Sun Jan 10 1960,Real Madrid,2-1,Valencia CF
Sun Jan 10 1960,Real Sociedad,0-2,Espanyol Barcelona
Sun Jan 10 1960,Sevilla FC,3-0,Atletico Madrid
Sun Jan 10 1960,FC Barcelona,2-0,Elche CF
Sun Jan 17 1960,Real Zaragoza,4-1,Real Sociedad
Sun Jan 17 1960,Athletic Bilbao,3-0,Granada CF
Sun Jan 17 1960,Elche CF,2-1,Real Valladolid
Sun Jan 17 1960,Atletico Madrid,4-0,Real Oviedo
Sun Jan 17 1960,Valencia CF,1-2,Real Betis
Sun Jan 17 1960,CA Osasuna,2-3,FC Barcelona
Sun Jan 17 1960,Espanyol Barcelona,1-1,Real Madrid
Sun Jan 17 1960,Sevilla FC,3-2,Ud Las Palmas
Sun Jan 24 1960,Real Madrid,2-1,Real Zaragoza
Sun Jan 24 1960,Valencia CF,1-0,Ud Las Palmas
Sun Jan 24 1960,Granada CF,0-0,Elche CF
Sun Jan 24 1960,FC Barcelona,2-1,Atletico Madrid
Sun Jan 24 1960,Real Sociedad,1-3,Athletic Bilbao
Sun Jan 24 1960,Real Betis,2-1,Espanyol Barcelona
Sun Jan 24 1960,Real Oviedo,2-3,Sevilla FC
Sun Jan 24 1960,Real Valladolid,5-1,CA Osasuna
Sun Jan 31 1960,Espanyol Barcelona,0-2,Valencia CF
Sun Jan 31 1960,CA Osasuna,2-0,Granada CF
Sun Jan 31 1960,Atletico Madrid,2-3,Real Valladolid
Sun Jan 31 1960,Ud Las Palmas,0-1,Real Oviedo
Sun Jan 31 1960,Elche CF,3-2,Real Sociedad
Sun Jan 31 1960,Sevilla FC,0-3,FC Barcelona
Sun Jan 31 1960,Athletic Bilbao,1-3,Real Madrid
Sun Jan 31 1960,Real Zaragoza,2-1,Real Betis
Sun Feb 7 1960,Granada CF,1-0,Atletico Madrid
Sun Feb 7 1960,Real Madrid,11-2,Elche CF
Sun Feb 7 1960,FC Barcelona,3-1,Real Oviedo
Sun Feb 7 1960,Real Sociedad,4-1,CA Osasuna
Sun Feb 7 1960,Ud Las Palmas,0-2,Espanyol Barcelona
Sun Feb 7 1960,Real Betis,1-0,Athletic Bilbao
Sun Feb 7 1960,Valencia CF,4-0,Real Zaragoza
Sun Feb 7 1960,Real Valladolid,3-1,Sevilla FC
Sun Feb 14 1960,Atletico Madrid,3-0,Real Sociedad
Sun Feb 14 1960,Sevilla FC,2-0,Granada CF
Sun Feb 14 1960,Real Oviedo,2-1,Real Valladolid
Sun Feb 14 1960,Elche CF,1-3,Real Betis
Sun Feb 14 1960,Athletic Bilbao,2-0,Valencia CF
Sun Feb 14 1960,Real Zaragoza,1-1,Espanyol Barcelona
Sun Feb 14 1960,CA Osasuna,1-2,Real Madrid
