Date,Team 1,FT,Team 2
Sat Aug 15 1959,Stade Reims,4-1,FC Sochaux
Sat Aug 15 1959,As Monaco,3-3,Racing Club De France
Sun Aug 16 1959,OGC Nice,3-0,RC Lens
Sun Aug 16 1959,RC Strasbourg,1-3,Nimes Olympique
Sun Aug 16 1959,Stade Francais,1-2,Stade Rennes
Sun Aug 16 1959,Sporting Toulon Var,2-1,Ua Sedan Torcy
Sun Aug 16 1959,Limoges FC,2-1,Toulouse FC
Sun Aug 16 1959,Olympique Lyon,2-2,Girondins Bordeaux
Sun Aug 16 1959,Le Havre Ac,0-0,As Saint Etienne
Tue Aug 18 1959,Angers Sco,1-2,Valenciennes FC
Sat Aug 22 1959,Stade Reims,2-1,Valenciennes FC
Sat Aug 22 1959,RC Lens,0-0,Limoges FC
Sat Aug 22 1959,RC Strasbourg,2-5,Stade Francais
Sun Aug 23 1959,OGC Nice,3-0,FC Sochaux
Sun Aug 23 1959,Nimes Olympique,4-1,Sporting Toulon Var
Sun Aug 23 1959,Racing Club De France,9-0,Le Havre Ac
Sun Aug 23 1959,Stade Rennes,1-2,Olympique Lyon
Sun Aug 23 1959,Toulouse FC,1-1,As Monaco
Sun Aug 23 1959,Girondins Bordeaux,1-1,Angers Sco
Sun Aug 23 1959,As Saint Etienne,3-3,Ua Sedan Torcy
Sat Aug 29 1959,FC Sochaux,2-0,As Saint Etienne
Sat Aug 29 1959,Stade Francais,3-1,Toulouse FC
Sun Aug 30 1959,Olympique Lyon,0-2,OGC Nice
Sun Aug 30 1959,Limoges FC,2-2,Stade Reims
Sun Aug 30 1959,Angers Sco,0-0,Racing Club De France
Sun Aug 30 1959,RC Lens,3-1,Nimes Olympique
Sun Aug 30 1959,As Monaco,4-2,RC Strasbourg
Sun Aug 30 1959,Ua Sedan Torcy,2-3,Girondins Bordeaux
Sun Aug 30 1959,Sporting Toulon Var,0-1,Stade Rennes
Sun Aug 30 1959,Le Havre Ac,3-2,Valenciennes FC
Sat Sep 5 1959,FC Sochaux,0-0,Limoges FC
Sat Sep 5 1959,Valenciennes FC,1-0,Stade Francais
Sun Sep 6 1959,OGC Nice,3-0,Ua Sedan Torcy
Sun Sep 6 1959,Stade Reims,5-2,Toulouse FC
Sun Sep 6 1959,Racing Club De France,7-1,Sporting Toulon Var
Sun Sep 6 1959,Nimes Olympique,2-0,As Saint Etienne
Sun Sep 6 1959,Stade Rennes,1-2,As Monaco
Sun Sep 6 1959,Girondins Bordeaux,2-3,RC Lens
Sun Sep 6 1959,Olympique Lyon,1-1,Le Havre Ac
Sun Sep 6 1959,RC Strasbourg,4-2,Angers Sco
Sat Sep 12 1959,Limoges FC,1-1,Valenciennes FC
Sun Sep 13 1959,Angers Sco,2-2,OGC Nice
Sun Sep 13 1959,As Monaco,2-2,Stade Reims
Sun Sep 13 1959,Ua Sedan Torcy,2-3,Nimes Olympique
Sun Sep 13 1959,RC Lens,3-2,Racing Club De France
Sun Sep 13 1959,Stade Francais,2-1,FC Sochaux
Sun Sep 13 1959,Le Havre Ac,4-2,Stade Rennes
Sun Sep 13 1959,Sporting Toulon Var,1-4,RC Strasbourg
Sun Sep 13 1959,As Saint Etienne,4-2,Girondins Bordeaux
Sun Sep 13 1959,Toulouse FC,1-0,Olympique Lyon
Wed Sep 16 1959,RC Strasbourg,0-0,RC Lens
Wed Sep 16 1959,FC Sochaux,0-0,Le Havre Ac
Wed Sep 16 1959,Valenciennes FC,1-4,Olympique Lyon
Wed Sep 16 1959,Stade Reims,2-1,Stade Rennes
Thu Sep 17 1959,Nimes Olympique,5-1,As Monaco
Thu Sep 17 1959,OGC Nice,2-5,Racing Club De France
Thu Sep 17 1959,Stade Francais,2-3,Limoges FC
Thu Sep 17 1959,Girondins Bordeaux,2-1,Sporting Toulon Var
Thu Sep 17 1959,As Saint Etienne,3-3,Toulouse FC
Thu Sep 17 1959,Angers Sco,0-0,Ua Sedan Torcy
Sun Sep 20 1959,RC Lens,2-5,Stade Reims
Sun Sep 20 1959,Racing Club De France,1-2,Nimes Olympique
Sun Sep 20 1959,Limoges FC,3-0,Girondins Bordeaux
Sun Sep 20 1959,Toulouse FC,4-1,OGC Nice
Sun Sep 20 1959,Le Havre Ac,1-2,Stade Francais
Sun Sep 20 1959,Olympique Lyon,2-0,Angers Sco
Sun Sep 20 1959,As Monaco,1-1,As Saint Etienne
Sun Sep 20 1959,Ua Sedan Torcy,2-2,RC Strasbourg
Sun Sep 20 1959,Stade Rennes,2-1,Valenciennes FC
Sun Sep 20 1959,Sporting Toulon Var,2-2,FC Sochaux
Sat Sep 26 1959,FC Sochaux,1-0,RC Lens
Sun Sep 27 1959,Le Havre Ac,0-3,Nimes Olympique
Sun Sep 27 1959,Stade Reims,2-2,OGC Nice
Sun Sep 27 1959,Limoges FC,2-2,Ua Sedan Torcy
Sun Sep 27 1959,Valenciennes FC,1-4,Racing Club De France
Sun Sep 27 1959,Girondins Bordeaux,0-1,RC Strasbourg
Sun Sep 27 1959,Toulouse FC,1-2,Stade Rennes
Sun Sep 27 1959,As Monaco,1-3,Sporting Toulon Var
