Date,Team 1,FT,Team 2
Sat Aug 24 1974,FC Schalke 04,2-1,1 FC Kaiserslautern
Sat Aug 24 1974,Wuppertaler SV,1-4,MSV Duisburg
Sat Aug 24 1974,1 FC Koeln,0-1,Rot Weiss Essen
Sat Aug 24 1974,Bor Moenchengladbach,1-3,Hamburger SV
Sat Aug 24 1974,Kickers Offenbach,6-0,Bayern Muenchen
Sat Aug 24 1974,Werder Bremen,0-3,Eintracht Frankfurt
Sat Aug 24 1974,Hertha BSC Berlin,3-3,Fortuna Duesseldorf
Sat Aug 24 1974,Eintracht Braunschweig,5-0,Tebe Berlin
Sat Aug 24 1974,Vfb Stuttgart,1-0,Vfl Bochum
Fri Aug 30 1974,Hamburger SV,1-0,Kickers Offenbach
Fri Aug 30 1974,1 FC Kaiserslautern,2-0,Eintracht Braunschweig
Fri Aug 30 1974,Fortuna Duesseldorf,4-0,Vfb Stuttgart
Sat Aug 31 1974,Rot Weiss Essen,2-0,Wuppertaler SV
Sat Aug 31 1974,Tebe Berlin,4-0,Werder Bremen
Sat Aug 31 1974,Eintracht Frankfurt,1-1,Bor Moenchengladbach
Sat Aug 31 1974,Vfl Bochum,3-2,1 FC Koeln
Sat Aug 31 1974,MSV Duisburg,2-0,FC Schalke 04
Sat Aug 31 1974,Bayern Muenchen,2-1,Hertha BSC Berlin
Tue Sep 10 1974,Bor Moenchengladbach,3-1,Tebe Berlin
Wed Sep 11 1974,Werder Bremen,3-1,1 FC Kaiserslautern
Wed Sep 11 1974,Hertha BSC Berlin,4-1,Kickers Offenbach
Wed Sep 11 1974,Eintracht Frankfurt,1-3,Hamburger SV
Wed Sep 11 1974,Vfb Stuttgart,1-2,Bayern Muenchen
Wed Sep 11 1974,Wuppertaler SV,1-1,Vfl Bochum
Wed Sep 11 1974,Eintracht Braunschweig,4-1,MSV Duisburg
Wed Sep 11 1974,1 FC Koeln,2-2,Fortuna Duesseldorf
Wed Sep 11 1974,FC Schalke 04,3-0,Rot Weiss Essen
Sat Sep 14 1974,Fortuna Duesseldorf,2-0,Wuppertaler SV
Sat Sep 14 1974,Rot Weiss Essen,1-2,Eintracht Braunschweig
Sat Sep 14 1974,Bayern Muenchen,6-3,1 FC Koeln
Sat Sep 14 1974,Tebe Berlin,1-4,Eintracht Frankfurt
Sat Sep 14 1974,Hamburger SV,1-1,Hertha BSC Berlin
Sat Sep 14 1974,MSV Duisburg,4-0,Werder Bremen
Sat Sep 14 1974,1 FC Kaiserslautern,1-3,Bor Moenchengladbach
Sat Sep 14 1974,Kickers Offenbach,3-1,Vfb Stuttgart
Sat Sep 14 1974,Vfl Bochum,2-1,FC Schalke 04
Sat Sep 21 1974,Wuppertaler SV,3-1,Bayern Muenchen
Sat Sep 21 1974,Eintracht Frankfurt,5-1,1 FC Kaiserslautern
Sat Sep 21 1974,Tebe Berlin,0-3,Hamburger SV
Sat Sep 21 1974,Vfb Stuttgart,1-2,Hertha BSC Berlin
Sat Sep 21 1974,1 FC Koeln,0-1,Kickers Offenbach
Sat Sep 21 1974,Werder Bremen,0-0,Rot Weiss Essen
Sat Sep 21 1974,Eintracht Braunschweig,2-0,Vfl Bochum
Sat Sep 21 1974,FC Schalke 04,3-0,Fortuna Duesseldorf
Sat Sep 21 1974,Bor Moenchengladbach,4-1,MSV Duisburg
Fri Sep 27 1974,Kickers Offenbach,3-1,Wuppertaler SV
Fri Sep 27 1974,1 FC Kaiserslautern,4-0,Tebe Berlin
Sat Sep 28 1974,Rot Weiss Essen,1-3,Bor Moenchengladbach
Sat Sep 28 1974,Hertha BSC Berlin,1-1,1 FC Koeln
Sat Sep 28 1974,MSV Duisburg,1-3,Eintracht Frankfurt
Sat Sep 28 1974,Fortuna Duesseldorf,2-2,Eintracht Braunschweig
Sat Sep 28 1974,Vfl Bochum,3-1,Werder Bremen
Sat Sep 28 1974,Hamburger SV,1-0,Vfb Stuttgart
Sat Sep 28 1974,Bayern Muenchen,0-2,FC Schalke 04
Fri Oct 4 1974,Werder Bremen,0-0,Fortuna Duesseldorf
Sat Oct 5 1974,Bor Moenchengladbach,3-0,Vfl Bochum
Sat Oct 5 1974,Eintracht Braunschweig,3-1,Bayern Muenchen
Sat Oct 5 1974,FC Schalke 04,2-0,Kickers Offenbach
Sat Oct 5 1974,Eintracht Frankfurt,9-1,Rot Weiss Essen
Sat Oct 5 1974,Wuppertaler SV,0-0,Hertha BSC Berlin
Sat Oct 5 1974,Tebe Berlin,2-3,MSV Duisburg
Sat Oct 5 1974,1 FC Koeln,4-2,Vfb Stuttgart
Sat Oct 5 1974,1 FC Kaiserslautern,1-0,Hamburger SV
Wed Oct 9 1974,Kickers Offenbach,2-1,Eintracht Braunschweig
Wed Oct 9 1974,Hamburger SV,3-1,1 FC Koeln
Wed Oct 9 1974,MSV Duisburg,3-2,1 FC Kaiserslautern
Wed Oct 9 1974,Vfb Stuttgart,5-1,Wuppertaler SV
Wed Oct 9 1974,Rot Weiss Essen,3-2,Tebe Berlin
Wed Oct 9 1974,Hertha BSC Berlin,1-0,FC Schalke 04
Wed Oct 9 1974,Vfl Bochum,3-1,Eintracht Frankfurt
Wed Oct 9 1974,Bayern Muenchen,2-0,Werder Bremen
Wed Oct 9 1974,Fortuna Duesseldorf,3-2,Bor Moenchengladbach
Sat Oct 12 1974,Tebe Berlin,2-0,Vfl Bochum
Sat Oct 12 1974,Wuppertaler SV,1-4,1 FC Koeln
Sat Oct 12 1974,MSV Duisburg,2-0,Hamburger SV
Sat Oct 12 1974,Eintracht Frankfurt,4-0,Fortuna Duesseldorf
Sat Oct 12 1974,Bor Moenchengladbach,1-2,Bayern Muenchen
Sat Oct 12 1974,Werder Bremen,3-6,Kickers Offenbach
Sat Oct 12 1974,1 FC Kaiserslautern,2-0,Rot Weiss Essen
Sat Oct 12 1974,Eintracht Braunschweig,2-1,Hertha BSC Berlin
Sat Oct 12 1974,FC Schalke 04,2-0,Vfb Stuttgart
Fri Oct 18 1974,Kickers Offenbach,4-3,Bor Moenchengladbach
Sat Oct 19 1974,Hamburger SV,4-1,Wuppertaler SV
Sat Oct 19 1974,Rot Weiss Essen,3-0,MSV Duisburg
Sat Oct 19 1974,1 FC Koeln,4-2,FC Schalke 04
Sat Oct 19 1974,Vfb Stuttgart,0-0,Eintracht Braunschweig
Sat Oct 19 1974,Bayern Muenchen,2-1,Eintracht Frankfurt
Sat Oct 19 1974,Hertha BSC Berlin,2-0,Werder Bremen
Sat Oct 19 1974,Fortuna Duesseldorf,3-2,Tebe Berlin
Sat Oct 19 1974,Vfl Bochum,4-0,1 FC Kaiserslautern
Thu Oct 31 1974,1 FC Kaiserslautern,1-0,Fortuna Duesseldorf
Sat Nov 2 1974,Eintracht Frankfurt,0-0,Kickers Offenbach
Sat Nov 2 1974,FC Schalke 04,1-0,Wuppertaler SV
Sat Nov 2 1974,Eintracht Braunschweig,1-4,1 FC Koeln
Sat Nov 2 1974,Tebe Berlin,2-2,Bayern Muenchen
Sat Nov 2 1974,MSV Duisburg,3-1,Vfl Bochum
Sat Nov 2 1974,Bor Moenchengladbach,1-1,Hertha BSC Berlin
Sat Nov 2 1974,Rot Weiss Essen,0-0,Hamburger SV
Fri Nov 8 1974,Kickers Offenbach,3-2,Tebe Berlin
Sat Nov 9 1974,Vfl Bochum,2-2,Rot Weiss Essen
Sat Nov 9 1974,Hertha BSC Berlin,2-1,Eintracht Frankfurt
Sat Nov 9 1974,Bayern Muenchen,2-5,1 FC Kaiserslautern
