Date,Team 1,FT,Team 2
Fri Aug 9 1974,FC Admira Wacker,6-1,SC Eisenstadt
Fri Aug 9 1974,RB Salzburg,0-0,FC Blau Weiss Linz
Fri Aug 9 1974,LASK Linz,2-1,Rapid Wien
Fri Aug 9 1974,Sturm Graz,1-0,FC Wacker Innsbruck
Sat Aug 10 1974,Austria Wien,3-1,FC Kaernten
Tue Aug 13 1974,FC Blau Weiss Linz,1-2,RB Salzburg
Wed Aug 14 1974,Rapid Wien,5-0,LASK Linz
Wed Aug 14 1974,FC Wacker Innsbruck,2-0,Sturm Graz
Wed Aug 14 1974,FC Kaernten,2-2,Austria Wien
Wed Aug 14 1974,SC Eisenstadt,0-0,FC Admira Wacker
Sat Aug 17 1974,FC Wacker Innsbruck,3-0,Austria Wien
Sat Aug 17 1974,FC Admira Wacker,1-2,FC Kaernten
Sat Aug 17 1974,RB Salzburg,0-0,Rapid Wien
Sat Aug 17 1974,LASK Linz,2-1,SC Eisenstadt
Sat Aug 17 1974,Sturm Graz,2-1,FC Blau Weiss Linz
Fri Aug 23 1974,Austria Wien,4-1,FC Wacker Innsbruck
Fri Aug 23 1974,SC Eisenstadt,2-2,LASK Linz
Fri Aug 23 1974,FC Blau Weiss Linz,2-0,Sturm Graz
Sat Aug 24 1974,Rapid Wien,5-0,RB Salzburg
Sun Aug 25 1974,FC Kaernten,2-0,FC Admira Wacker
Fri Sep 6 1974,Austria Wien,1-0,FC Blau Weiss Linz
Fri Sep 6 1974,RB Salzburg,1-0,SC Eisenstadt
Sat Sep 7 1974,LASK Linz,0-1,FC Admira Wacker
Sat Sep 7 1974,FC Kaernten,0-1,FC Wacker Innsbruck
Sat Sep 7 1974,Sturm Graz,1-1,Rapid Wien
Tue Sep 10 1974,SC Eisenstadt,0-5,RB Salzburg
Tue Sep 10 1974,FC Blau Weiss Linz,3-1,Austria Wien
Wed Sep 11 1974,Rapid Wien,5-0,Sturm Graz
Wed Sep 11 1974,FC Admira Wacker,3-1,LASK Linz
Wed Sep 11 1974,FC Wacker Innsbruck,1-0,FC Kaernten
Fri Sep 13 1974,Austria Wien,1-3,Rapid Wien
Sat Sep 14 1974,FC Admira Wacker,4-1,FC Wacker Innsbruck
Sat Sep 14 1974,LASK Linz,3-3,RB Salzburg
Sat Sep 14 1974,FC Kaernten,2-1,FC Blau Weiss Linz
Sat Sep 14 1974,Sturm Graz,1-2,SC Eisenstadt
Fri Sep 20 1974,RB Salzburg,1-1,LASK Linz
Sat Sep 21 1974,SC Eisenstadt,3-1,Sturm Graz
Sat Sep 21 1974,FC Blau Weiss Linz,3-1,FC Kaernten
Sat Sep 21 1974,FC Wacker Innsbruck,3-2,FC Admira Wacker
Sat Sep 21 1974,Rapid Wien,2-0,Austria Wien
Sat Oct 5 1974,LASK Linz,1-2,Sturm Graz
