Date,Team 1,FT,Team 2
Sat Sep 7 1974,Real Sociedad,3-2,FC Barcelona
Sat Sep 7 1974,Malaga CF,2-0,Athletic Bilbao
Sat Sep 7 1974,Sporting Gijon,2-0,Real Zaragoza
Sat Sep 7 1974,Ud Las Palmas,3-1,Real Betis
Sat Sep 7 1974,Espanyol Barcelona,2-0,Celta Vigo
Sat Sep 7 1974,Hercules CF,2-2,Real Murcia
Sat Sep 7 1974,Valencia CF,1-2,Real Madrid
Sun Sep 8 1974,Ud Salamanca,2-0,Elche CF
Sun Sep 8 1974,Atletico Madrid,0-0,Granada CF
Sat Sep 14 1974,FC Barcelona,5-0,Malaga CF
Sat Sep 14 1974,Real Madrid,2-1,Hercules CF
Sat Sep 14 1974,Elche CF,1-0,Atletico Madrid
Sun Sep 15 1974,Real Murcia,2-1,Ud Salamanca
Sun Sep 15 1974,Athletic Bilbao,1-4,Sporting Gijon
Sun Sep 15 1974,Granada CF,1-1,Ud Las Palmas
Sun Sep 15 1974,Celta Vigo,1-0,Real Sociedad
Sun Sep 15 1974,Real Zaragoza,3-1,Valencia CF
Sun Sep 15 1974,Real Betis,0-0,Espanyol Barcelona
Sat Sep 28 1974,Real Sociedad,2-0,Malaga CF
Sat Sep 28 1974,Ud Salamanca,0-0,Real Madrid
Sat Sep 28 1974,Ud Las Palmas,1-1,Elche CF
Sat Sep 28 1974,Atletico Madrid,1-0,Real Murcia
Sun Sep 29 1974,Valencia CF,3-0,Athletic Bilbao
Sun Sep 29 1974,Espanyol Barcelona,1-0,Granada CF
Sun Sep 29 1974,Celta Vigo,1-1,Real Betis
Sun Sep 29 1974,Hercules CF,0-1,Real Zaragoza
Sun Sep 29 1974,Sporting Gijon,0-1,FC Barcelona
Sun Oct 6 1974,Granada CF,1-0,Celta Vigo
Sun Oct 6 1974,Real Zaragoza,1-1,Ud Salamanca
Sun Oct 6 1974,Athletic Bilbao,2-2,Hercules CF
Sun Oct 6 1974,Real Murcia,1-1,Ud Las Palmas
Sun Oct 6 1974,Real Betis,3-0,Real Sociedad
Sun Oct 6 1974,Real Madrid,1-0,Atletico Madrid
Sun Oct 6 1974,FC Barcelona,5-2,Valencia CF
Sun Oct 6 1974,Elche CF,2-4,Espanyol Barcelona
Sun Oct 6 1974,Malaga CF,3-1,Sporting Gijon
Sat Oct 19 1974,Hercules CF,0-0,FC Barcelona
Sat Oct 19 1974,Ud Las Palmas,1-2,Real Madrid
Sun Oct 20 1974,Valencia CF,2-0,Malaga CF
Sun Oct 20 1974,Espanyol Barcelona,2-1,Real Murcia
Sun Oct 20 1974,Real Betis,1-1,Granada CF
Sun Oct 20 1974,Celta Vigo,1-2,Elche CF
Sun Oct 20 1974,Ud Salamanca,0-0,Athletic Bilbao
Sun Oct 20 1974,Atletico Madrid,4-0,Real Zaragoza
Sun Oct 20 1974,Real Sociedad,1-1,Sporting Gijon
Sun Oct 27 1974,Granada CF,1-0,Real Sociedad
Sun Oct 27 1974,FC Barcelona,3-1,Ud Salamanca
Sun Oct 27 1974,Malaga CF,0-1,Hercules CF
Sun Oct 27 1974,Real Zaragoza,3-1,Ud Las Palmas
Sun Oct 27 1974,Elche CF,2-0,Real Betis
Sun Oct 27 1974,Athletic Bilbao,3-0,Atletico Madrid
Sun Oct 27 1974,Sporting Gijon,2-1,Valencia CF
Sun Oct 27 1974,Real Madrid,5-0,Espanyol Barcelona
Sun Oct 27 1974,Real Murcia,1-0,Celta Vigo
Fri Nov 1 1974,Espanyol Barcelona,2-1,Real Zaragoza
Fri Nov 1 1974,Atletico Madrid,3-3,FC Barcelona
Sat Nov 2 1974,Ud Las Palmas,2-0,Athletic Bilbao
Sun Nov 3 1974,Celta Vigo,3-3,Real Madrid
Sun Nov 3 1974,Granada CF,5-0,Elche CF
Sun Nov 3 1974,Ud Salamanca,1-0,Malaga CF
Sun Nov 3 1974,Real Betis,1-0,Real Murcia
Sun Nov 3 1974,Hercules CF,2-0,Sporting Gijon
Sun Nov 3 1974,Real Sociedad,1-0,Valencia CF
Sun Nov 10 1974,Real Madrid,3-2,Real Betis
Sun Nov 10 1974,Sporting Gijon,2-1,Ud Salamanca
Sun Nov 10 1974,Real Murcia,0-0,Granada CF
Sun Nov 10 1974,Valencia CF,1-0,Hercules CF
Sun Nov 10 1974,Real Zaragoza,4-2,Celta Vigo
Sun Nov 10 1974,Elche CF,3-0,Real Sociedad
Sun Nov 10 1974,Malaga CF,0-0,Atletico Madrid
Sun Nov 10 1974,Athletic Bilbao,1-0,Espanyol Barcelona
Sun Nov 10 1974,FC Barcelona,3-2,Ud Las Palmas
Sat Nov 23 1974,Ud Las Palmas,1-0,Malaga CF
Sun Nov 24 1974,Celta Vigo,1-0,Athletic Bilbao
Sun Nov 24 1974,Atletico Madrid,2-2,Sporting Gijon
Sun Nov 24 1974,Elche CF,3-0,Real Murcia
Sun Nov 24 1974,Real Sociedad,2-2,Hercules CF
Sun Nov 24 1974,Ud Salamanca,0-1,Valencia CF
Sun Nov 24 1974,Espanyol Barcelona,5-2,FC Barcelona
Sun Nov 24 1974,Granada CF,3-3,Real Madrid
Sun Nov 24 1974,Real Betis,1-0,Real Zaragoza
Sun Dec 1 1974,Athletic Bilbao,0-1,Real Betis
Sun Dec 1 1974,Hercules CF,2-1,Ud Salamanca
Sun Dec 1 1974,Real Zaragoza,4-1,Granada CF
Sun Dec 1 1974,Real Madrid,5-1,Elche CF
Sun Dec 1 1974,FC Barcelona,4-0,Celta Vigo
Sun Dec 1 1974,Real Murcia,2-2,Real Sociedad
Sun Dec 1 1974,Valencia CF,1-1,Atletico Madrid
Sun Dec 1 1974,Malaga CF,2-0,Espanyol Barcelona
Sun Dec 1 1974,Sporting Gijon,0-0,Ud Las Palmas
Sat Dec 7 1974,Ud Las Palmas,1-1,Valencia CF
Sun Dec 8 1974,Celta Vigo,2-0,Malaga CF
Sun Dec 8 1974,Granada CF,1-1,Athletic Bilbao
Sun Dec 8 1974,Real Sociedad,1-1,Ud Salamanca
Sun Dec 8 1974,Atletico Madrid,2-0,Hercules CF
Sun Dec 8 1974,Real Betis,1-0,FC Barcelona
Sun Dec 8 1974,Real Murcia,2-2,Real Madrid
Sun Dec 8 1974,Espanyol Barcelona,0-0,Sporting Gijon
Sun Dec 8 1974,Elche CF,1-1,Real Zaragoza
Sun Dec 15 1974,Malaga CF,1-0,Real Betis
Sun Dec 15 1974,Real Zaragoza,5-0,Real Murcia
Sun Dec 15 1974,FC Barcelona,2-1,Granada CF
Sun Dec 15 1974,Athletic Bilbao,3-0,Elche CF
Sun Dec 15 1974,Sporting Gijon,1-1,Celta Vigo
Sun Dec 15 1974,Real Madrid,1-1,Real Sociedad
Sun Dec 15 1974,Ud Salamanca,1-1,Atletico Madrid
Sun Dec 15 1974,Valencia CF,1-1,Espanyol Barcelona
Sun Dec 15 1974,Hercules CF,3-1,Ud Las Palmas
Sat Dec 21 1974,Ud Las Palmas,1-1,Ud Salamanca
Sun Dec 22 1974,Real Madrid,1-0,Real Zaragoza
Sun Dec 22 1974,Real Sociedad,1-1,Atletico Madrid
Sun Dec 22 1974,Real Betis,2-0,Sporting Gijon
Sun Dec 22 1974,Espanyol Barcelona,2-1,Hercules CF
Sun Dec 22 1974,Real Murcia,2-4,Athletic Bilbao
Sun Dec 22 1974,Elche CF,1-0,FC Barcelona
Sun Dec 22 1974,Celta Vigo,1-1,Valencia CF
Sun Dec 22 1974,Granada CF,1-0,Malaga CF
Sun Dec 29 1974,Valencia CF,3-1,Real Betis
Sun Dec 29 1974,FC Barcelona,3-1,Real Murcia
Sun Dec 29 1974,Sporting Gijon,5-1,Granada CF
Sun Dec 29 1974,Malaga CF,1-0,Elche CF
Sun Dec 29 1974,Hercules CF,0-0,Celta Vigo
Sun Dec 29 1974,Real Zaragoza,1-1,Real Sociedad
Sun Dec 29 1974,Ud Salamanca,2-0,Espanyol Barcelona
Sun Dec 29 1974,Athletic Bilbao,1-0,Real Madrid
Sun Dec 29 1974,Atletico Madrid,4-0,Ud Las Palmas
Sun Jan 5 1975,Real Sociedad,2-0,Ud Las Palmas
Sun Jan 5 1975,Elche CF,1-0,Sporting Gijon
Sun Jan 5 1975,Real Murcia,2-0,Malaga CF
Sun Jan 5 1975,Celta Vigo,2-0,Ud Salamanca
Sun Jan 5 1975,Granada CF,2-1,Valencia CF
Sun Jan 5 1975,Real Zaragoza,1-0,Athletic Bilbao
Sun Jan 5 1975,Real Madrid,1-0,FC Barcelona
Sun Jan 5 1975,Real Betis,3-0,Hercules CF
Sun Jan 5 1975,Espanyol Barcelona,1-0,Atletico Madrid
Sat Jan 11 1975,Ud Las Palmas,2-0,Espanyol Barcelona
Sun Jan 12 1975,Atletico Madrid,0-0,Celta Vigo
Sun Jan 12 1975,Sporting Gijon,1-0,Real Murcia
Sun Jan 12 1975,Valencia CF,0-0,Elche CF
Sun Jan 12 1975,Ud Salamanca,2-0,Real Betis
Sun Jan 12 1975,FC Barcelona,2-2,Real Zaragoza
Sun Jan 12 1975,Real Sociedad,3-0,Athletic Bilbao
Sun Jan 12 1975,Malaga CF,1-3,Real Madrid
Sun Jan 12 1975,Hercules CF,0-1,Granada CF
Sun Jan 19 1975,Granada CF,1-1,Ud Salamanca
Sun Jan 19 1975,Athletic Bilbao,1-0,FC Barcelona
Sun Jan 19 1975,Real Murcia,1-5,Valencia CF
Sun Jan 19 1975,Real Betis,2-1,Atletico Madrid
Sun Jan 19 1975,Espanyol Barcelona,0-1,Real Sociedad
Sun Jan 19 1975,Celta Vigo,1-0,Ud Las Palmas
Sun Jan 19 1975,Real Madrid,0-0,Sporting Gijon
Sun Jan 19 1975,Real Zaragoza,1-0,Malaga CF
Sun Jan 19 1975,Elche CF,0-1,Hercules CF
Sat Jan 25 1975,Elche CF,0-1,Ud Salamanca
Sun Jan 26 1975,Celta Vigo,2-0,Espanyol Barcelona
Sun Jan 26 1975,Real Madrid,3-2,Valencia CF
Sun Jan 26 1975,Granada CF,0-0,Atletico Madrid
Sun Jan 26 1975,FC Barcelona,2-0,Real Sociedad
Sun Jan 26 1975,Real Betis,1-0,Ud Las Palmas
Sun Jan 26 1975,Real Zaragoza,3-1,Sporting Gijon
Sun Jan 26 1975,Athletic Bilbao,3-1,Malaga CF
Sun Jan 26 1975,Real Murcia,1-1,Hercules CF
Sat Feb 8 1975,Ud Las Palmas,4-0,Granada CF
Sun Feb 9 1975,Hercules CF,1-1,Real Madrid
Sun Feb 9 1975,Ud Salamanca,3-0,Real Murcia
Sun Feb 9 1975,Atletico Madrid,3-0,Elche CF
Sun Feb 9 1975,Real Sociedad,1-1,Celta Vigo
Sun Feb 9 1975,Espanyol Barcelona,1-0,Real Betis
Sun Feb 9 1975,Valencia CF,0-0,Real Zaragoza
Sun Feb 9 1975,Malaga CF,3-2,FC Barcelona
Sun Feb 9 1975,Sporting Gijon,1-1,Athletic Bilbao
Sun Feb 16 1975,Elche CF,1-1,Ud Las Palmas
Sun Feb 16 1975,Athletic Bilbao,1-1,Valencia CF
Sun Feb 16 1975,Real Madrid,1-0,Ud Salamanca
Sun Feb 16 1975,Real Zaragoza,2-2,Hercules CF
Sun Feb 16 1975,FC Barcelona,1-1,Sporting Gijon
Sun Feb 16 1975,Granada CF,0-0,Espanyol Barcelona
Sun Feb 16 1975,Real Murcia,3-1,Atletico Madrid
Sun Feb 16 1975,Malaga CF,2-0,Real Sociedad
Sun Feb 16 1975,Real Betis,1-0,Celta Vigo
Sat Feb 22 1975,Ud Las Palmas,5-0,Real Murcia
Sun Feb 23 1975,Ud Salamanca,3-3,Real Zaragoza
Sun Feb 23 1975,Celta Vigo,3-0,Granada CF
Sun Feb 23 1975,Espanyol Barcelona,2-1,Elche CF
Sun Feb 23 1975,Real Sociedad,2-0,Real Betis
Sun Feb 23 1975,Hercules CF,0-0,Athletic Bilbao
Sun Feb 23 1975,Valencia CF,1-0,FC Barcelona
Sun Feb 23 1975,Atletico Madrid,1-1,Real Madrid
Sun Feb 23 1975,Sporting Gijon,1-1,Malaga CF
Sat Mar 1 1975,FC Barcelona,0-0,Hercules CF
Sun Mar 2 1975,Real Murcia,0-0,Espanyol Barcelona
Sun Mar 2 1975,Athletic Bilbao,0-0,Ud Salamanca
Sun Mar 2 1975,Real Madrid,4-1,Ud Las Palmas
Sun Mar 2 1975,Elche CF,2-0,Celta Vigo
Sun Mar 2 1975,Granada CF,2-0,Real Betis
Sun Mar 2 1975,Malaga CF,1-0,Valencia CF
Sun Mar 2 1975,Real Zaragoza,3-1,Atletico Madrid
Sun Mar 2 1975,Sporting Gijon,0-2,Real Sociedad
Sat Mar 8 1975,Ud Las Palmas,2-0,Real Zaragoza
Sat Mar 8 1975,Atletico Madrid,2-0,Athletic Bilbao
