Date,Team 1,FT,Team 2
Sun Sep 15 1963,Real Murcia,2-1,Atletico Madrid
Sun Sep 15 1963,Real Betis,3-1,Sevilla FC
Sun Sep 15 1963,Pontevedra CF,1-1,Real Zaragoza
Sun Sep 15 1963,Cordoba CF,2-1,Real Oviedo
Sun Sep 15 1963,Real Valladolid,2-2,Elche CF
Sun Sep 15 1963,Espanyol Barcelona,4-4,Levante Ud
Sun Sep 15 1963,Real Madrid,3-1,Athletic Bilbao
Sat Sep 21 1963,FC Barcelona,3-1,Pontevedra CF
Sun Sep 22 1963,Levante Ud,0-1,Real Betis
Sun Sep 22 1963,Athletic Bilbao,2-0,Cordoba CF
Sun Sep 22 1963,Atletico Madrid,3-1,Real Valladolid
Sun Sep 22 1963,Real Oviedo,2-1,Espanyol Barcelona
Sun Sep 22 1963,Elche CF,2-0,Real Madrid
Sun Sep 22 1963,Sevilla FC,3-0,Valencia CF
Sun Sep 22 1963,Real Zaragoza,3-2,Real Murcia
Sat Sep 28 1963,Valencia CF,5-3,Levante Ud
Sun Sep 29 1963,Real Murcia,1-5,FC Barcelona
Sun Sep 29 1963,Cordoba CF,2-0,Elche CF
Sun Sep 29 1963,Real Betis,1-0,Real Oviedo
Sun Sep 29 1963,Atletico Madrid,0-2,Real Zaragoza
Sun Sep 29 1963,Espanyol Barcelona,4-0,Athletic Bilbao
Sun Sep 29 1963,Real Valladolid,0-3,Real Madrid
Sun Sep 29 1963,Pontevedra CF,0-0,Sevilla FC
Sat Oct 5 1963,Real Madrid,5-2,Cordoba CF
Sun Oct 6 1963,Athletic Bilbao,1-2,Real Betis
Sun Oct 6 1963,Real Zaragoza,3-0,Real Valladolid
Sun Oct 6 1963,Sevilla FC,2-2,Real Murcia
Sun Oct 6 1963,Real Oviedo,1-4,Valencia CF
Sun Oct 6 1963,Elche CF,1-0,Espanyol Barcelona
Sun Oct 6 1963,FC Barcelona,3-1,Atletico Madrid
Sun Oct 6 1963,Levante Ud,3-1,Pontevedra CF
Sun Oct 13 1963,Valencia CF,2-1,Athletic Bilbao
Sun Oct 13 1963,Real Murcia,1-0,Levante Ud
Sun Oct 13 1963,Real Valladolid,0-0,Cordoba CF
Sun Oct 13 1963,Real Betis,0-0,Elche CF
Sun Oct 13 1963,Atletico Madrid,1-1,Sevilla FC
Sun Oct 13 1963,Real Zaragoza,2-0,FC Barcelona
Sun Oct 13 1963,Espanyol Barcelona,1-0,Real Madrid
Sun Oct 13 1963,Pontevedra CF,4-1,Real Oviedo
Sun Oct 20 1963,Levante Ud,2-1,Atletico Madrid
Sun Oct 20 1963,Real Oviedo,0-1,Real Murcia
Sun Oct 20 1963,FC Barcelona,2-1,Real Valladolid
Sun Oct 20 1963,Athletic Bilbao,3-1,Pontevedra CF
Sun Oct 20 1963,Elche CF,2-1,Valencia CF
Sun Oct 20 1963,Cordoba CF,3-0,Espanyol Barcelona
Sun Oct 20 1963,Real Madrid,1-1,Real Betis
Sun Oct 20 1963,Sevilla FC,1-0,Real Zaragoza
Sun Nov 3 1963,FC Barcelona,6-0,Sevilla FC
Sun Nov 3 1963,Real Zaragoza,4-4,Levante Ud
Sun Nov 3 1963,Real Betis,1-0,Cordoba CF
Sun Nov 3 1963,Atletico Madrid,0-1,Real Oviedo
Sun Nov 3 1963,Real Valladolid,2-0,Espanyol Barcelona
Sun Nov 3 1963,Real Murcia,2-0,Athletic Bilbao
Sun Nov 3 1963,Valencia CF,1-4,Real Madrid
Sun Nov 3 1963,Pontevedra CF,0-1,Elche CF
Sat Nov 9 1963,Real Madrid,3-1,Pontevedra CF
Sun Nov 10 1963,Real Oviedo,2-0,Real Zaragoza
Sun Nov 10 1963,Athletic Bilbao,0-0,Atletico Madrid
Sun Nov 10 1963,Elche CF,3-1,Real Murcia
Sun Nov 10 1963,Sevilla FC,2-0,Real Valladolid
Sun Nov 10 1963,Cordoba CF,1-0,Valencia CF
Sun Nov 10 1963,Levante Ud,4-5,FC Barcelona
Sun Nov 10 1963,Espanyol Barcelona,1-1,Real Betis
Wed Nov 13 1963,Valencia CF,0-2,FC Barcelona
Sun Nov 17 1963,Real Valladolid,3-2,Real Betis
Sun Nov 17 1963,Sevilla FC,2-0,Levante Ud
Sun Nov 17 1963,Pontevedra CF,2-1,Cordoba CF
Sun Nov 17 1963,FC Barcelona,2-1,Real Oviedo
Sun Nov 17 1963,Valencia CF,2-1,Espanyol Barcelona
Sun Nov 17 1963,Real Zaragoza,0-2,Athletic Bilbao
Sun Nov 17 1963,Real Murcia,0-3,Real Madrid
Sun Nov 17 1963,Atletico Madrid,1-1,Elche CF
Sun Nov 24 1963,Real Oviedo,1-0,Sevilla FC
Sun Nov 24 1963,Elche CF,1-0,Real Zaragoza
Sun Nov 24 1963,Espanyol Barcelona,0-0,Pontevedra CF
Sun Nov 24 1963,Cordoba CF,2-1,Real Murcia
Sun Nov 24 1963,Real Madrid,5-1,Atletico Madrid
Sun Nov 24 1963,Real Betis,2-0,Valencia CF
Sun Nov 24 1963,Athletic Bilbao,2-0,FC Barcelona
Sun Nov 24 1963,Levante Ud,1-0,Real Valladolid
Sat Dec 7 1963,FC Barcelona,3-0,Elche CF
Sun Dec 8 1963,Real Murcia,1-0,Espanyol Barcelona
Sun Dec 8 1963,Atletico Madrid,5-1,Cordoba CF
Sun Dec 8 1963,Levante Ud,3-0,Real Oviedo
Sun Dec 8 1963,Real Valladolid,3-2,Valencia CF
Sun Dec 8 1963,Sevilla FC,1-2,Athletic Bilbao
Sun Dec 8 1963,Real Zaragoza,3-2,Real Madrid
