Date,Team 1,FT,Team 2
Sat Aug 24 1963,Werder Bremen,3-2,Borussia Dortmund
Sat Aug 24 1963,1 FC Saarbruecken,0-2,1 FC Koeln
Sat Aug 24 1963,TSV 1860 Muenchen,1-1,Eintracht Braunschweig
Sat Aug 24 1963,Eintracht Frankfurt,1-1,1 FC Kaiserslautern
Sat Aug 24 1963,FC Schalke 04,2-0,Vfb Stuttgart
Sat Aug 24 1963,Preussen Munster,1-1,Hamburger SV
Sat Aug 24 1963,Karlsruher SC,1-4,MSV Duisburg
Sat Aug 24 1963,Hertha BSC Berlin,1-1,1 FC Nuernberg
Sat Aug 31 1963,Borussia Dortmund,3-3,TSV 1860 Muenchen
Sat Aug 31 1963,Hamburger SV,4-2,1 FC Saarbruecken
Sat Aug 31 1963,1 FC Nuernberg,3-0,Werder Bremen
Sat Aug 31 1963,1 FC Koeln,4-0,Karlsruher SC
Sat Aug 31 1963,1 FC Kaiserslautern,2-3,FC Schalke 04
Sat Aug 31 1963,Vfb Stuttgart,2-0,Hertha BSC Berlin
Sat Aug 31 1963,MSV Duisburg,3-1,Eintracht Frankfurt
Sat Aug 31 1963,Eintracht Braunschweig,1-0,Preussen Munster
Sat Sep 7 1963,TSV 1860 Muenchen,1-3,1 FC Koeln
Sat Sep 7 1963,Karlsruher SC,0-4,Hamburger SV
Sat Sep 7 1963,Eintracht Frankfurt,2-3,1 FC Nuernberg
Sat Sep 7 1963,FC Schalke 04,3-1,Borussia Dortmund
Sat Sep 7 1963,Werder Bremen,2-2,Vfb Stuttgart
Sat Sep 7 1963,Hertha BSC Berlin,2-2,1 FC Kaiserslautern
Sat Sep 7 1963,Preussen Munster,4-2,MSV Duisburg
Sat Sep 7 1963,1 FC Saarbruecken,2-2,Eintracht Braunschweig
Sat Sep 14 1963,1 FC Koeln,2-2,FC Schalke 04
Sat Sep 14 1963,1 FC Nuernberg,2-2,Preussen Munster
Sat Sep 14 1963,Borussia Dortmund,2-1,1 FC Saarbruecken
Sat Sep 14 1963,Hamburger SV,3-0,Eintracht Frankfurt
Sat Sep 14 1963,Vfb Stuttgart,1-1,TSV 1860 Muenchen
Sat Sep 14 1963,1 FC Kaiserslautern,3-0,Werder Bremen
Sat Sep 14 1963,MSV Duisburg,1-3,Hertha BSC Berlin
Sat Sep 14 1963,Eintracht Braunschweig,2-0,Karlsruher SC
Sat Sep 21 1963,FC Schalke 04,1-0,Hamburger SV
