Date,Team 1,FT,Team 2
Sun Oct 26 1941,Atalanta,4-0,As Livorno
Sun Oct 26 1941,Acf Fiorentina,1-1,Juventus
Sun Oct 26 1941,Genoa CFc,3-2,Bologna FC
Sun Oct 26 1941,AC Milan,7-1,Modena FC
Sun Oct 26 1941,As Roma,5-1,Ssc Napoli
Sun Oct 26 1941,Torino FC,3-2,Ac Liguria
Sun Oct 26 1941,Unione Triestina,0-0,Lazio Roma
Sun Oct 26 1941,Ac Venezia,0-0,Inter
Sun Nov 2 1941,Inter,1-1,Unione Triestina
Sun Nov 2 1941,Ssc Napoli,2-1,AC Milan
Sun Nov 2 1941,Modena FC,2-0,Atalanta
Sun Nov 2 1941,As Livorno,1-1,Ac Venezia
Sun Nov 2 1941,Ac Liguria,1-1,Acf Fiorentina
Sun Nov 2 1941,Lazio Roma,4-1,Torino FC
Sun Nov 2 1941,Bologna FC,1-2,As Roma
Sun Nov 2 1941,Juventus,1-1,Genoa CFc
Sun Nov 9 1941,AC Milan,2-0,Bologna FC
Sun Nov 9 1941,As Roma,2-0,Juventus
Sun Nov 9 1941,Ac Venezia,3-1,Modena FC
Sun Nov 9 1941,Torino FC,1-1,Inter
Sun Nov 9 1941,Unione Triestina,5-1,As Livorno
Sun Nov 9 1941,Acf Fiorentina,2-0,Genoa CFc
Sun Nov 9 1941,Atalanta,5-1,Ssc Napoli
Sun Nov 9 1941,Ac Liguria,4-1,Lazio Roma
Sun Nov 16 1941,Modena FC,0-1,Unione Triestina
Sun Nov 16 1941,Ssc Napoli,1-1,Ac Venezia
Sun Nov 16 1941,As Livorno,1-1,Torino FC
Sun Nov 16 1941,Lazio Roma,1-1,Acf Fiorentina
Sun Nov 16 1941,Genoa CFc,2-0,As Roma
Sun Nov 16 1941,Bologna FC,4-0,Atalanta
Sun Nov 16 1941,Inter,2-1,Ac Liguria
Sun Nov 16 1941,Juventus,3-2,AC Milan
Sun Nov 23 1941,Lazio Roma,2-2,Inter
Sun Nov 23 1941,Ac Venezia,1-0,Bologna FC
Sun Nov 23 1941,Unione Triestina,1-0,Ssc Napoli
