Date,Team 1,FT,Team 2
Sun Sep 28 1941,Athletic Bilbao,2-4,Espanyol Barcelona
Sun Sep 28 1941,Atletico Madrid,3-0,Valencia CF
Sun Sep 28 1941,Granada CF,1-1,Celta Vigo
Sun Sep 28 1941,Sevilla FC,10-0,Real Oviedo
Sun Sep 28 1941,FC Barcelona,4-4,Hercules CF
Sun Sep 28 1941,Deportivo La Coruna,2-1,Cd Castellon
Sun Sep 28 1941,Real Sociedad,2-3,Real Madrid
Sun Oct 5 1941,Valencia CF,6-0,Real Sociedad
Sun Oct 5 1941,Hercules CF,4-2,Deportivo La Coruna
Sun Oct 5 1941,Cd Castellon,1-1,Sevilla FC
Sun Oct 5 1941,Real Oviedo,2-3,Atletico Madrid
Sun Oct 5 1941,Celta Vigo,3-0,Athletic Bilbao
Sun Oct 5 1941,Espanyol Barcelona,5-2,FC Barcelona
Sun Oct 5 1941,Real Madrid,5-2,Granada CF
Sun Oct 12 1941,Athletic Bilbao,1-0,Real Madrid
Sun Oct 12 1941,Deportivo La Coruna,2-0,Espanyol Barcelona
Sun Oct 12 1941,Granada CF,1-2,Valencia CF
Sun Oct 12 1941,Atletico Madrid,4-1,Real Sociedad
Sun Oct 12 1941,FC Barcelona,0-2,Celta Vigo
Sun Oct 12 1941,Sevilla FC,7-2,Hercules CF
Sun Oct 12 1941,Real Oviedo,4-4,Cd Castellon
Sun Oct 19 1941,Real Madrid,4-3,FC Barcelona
Sun Oct 19 1941,Hercules CF,4-1,Real Oviedo
Sun Oct 19 1941,Real Sociedad,1-1,Granada CF
Sun Oct 19 1941,Celta Vigo,2-1,Deportivo La Coruna
Sun Oct 19 1941,Valencia CF,1-1,Athletic Bilbao
Sun Oct 19 1941,Espanyol Barcelona,3-1,Sevilla FC
Sun Oct 19 1941,Cd Castellon,2-4,Atletico Madrid
Sun Oct 26 1941,Atletico Madrid,3-0,Granada CF
Sun Oct 26 1941,Deportivo La Coruna,1-0,Real Madrid
Sun Oct 26 1941,Real Oviedo,1-3,Espanyol Barcelona
Sun Oct 26 1941,FC Barcelona,2-4,Valencia CF
