Date,Team 1,FT,Team 2
Sun Sep 10 1950,Ssc Napoli,3-2,Acf Fiorentina
Sun Sep 10 1950,Pro Patria,0-7,Juventus
Sun Sep 10 1950,US Palermo,2-0,Atalanta
Sun Sep 10 1950,Novara Calcio,3-0,Sampdoria
Sun Sep 10 1950,AC Milan,6-2,Udinese Calcio
Sun Sep 10 1950,Lazio Roma,3-3,Inter
Sun Sep 10 1950,Genoa CFc,2-1,Lucchese
Sun Sep 10 1950,Bologna FC,3-1,As Roma
Sun Sep 10 1950,Torino FC,2-1,Calcio Padova
Sun Sep 10 1950,Calcio Como,3-1,Unione Triestina
Sun Sep 17 1950,Novara Calcio,1-2,Bologna FC
Sun Sep 17 1950,Udinese Calcio,1-0,Genoa CFc
Sun Sep 17 1950,Sampdoria,1-2,AC Milan
Sun Sep 17 1950,As Roma,1-2,US Palermo
Sun Sep 17 1950,Calcio Padova,2-0,Lazio Roma
Sun Sep 17 1950,Juventus,2-2,Unione Triestina
Sun Sep 17 1950,Inter,4-2,Calcio Como
Sun Sep 17 1950,Atalanta,2-2,Ssc Napoli
Sun Sep 17 1950,Acf Fiorentina,3-3,Torino FC
Sun Sep 17 1950,Lucchese,0-0,Pro Patria
Sun Sep 24 1950,Lucchese,0-1,Juventus
Sun Sep 24 1950,Unione Triestina,4-2,As Roma
Sun Sep 24 1950,Torino FC,3-1,Sampdoria
Sun Sep 24 1950,US Palermo,1-0,Udinese Calcio
Sun Sep 24 1950,AC Milan,9-2,Novara Calcio
Sun Sep 24 1950,Lazio Roma,4-2,Pro Patria
Sun Sep 24 1950,Genoa CFc,0-2,Atalanta
Sun Sep 24 1950,Calcio Como,1-0,Acf Fiorentina
Sun Sep 24 1950,Bologna FC,2-0,Ssc Napoli
Sun Sep 24 1950,Calcio Padova,2-3,Inter
Sun Oct 1 1950,Pro Patria,2-0,Atalanta
Sun Oct 1 1950,Udinese Calcio,2-1,Novara Calcio
Sun Oct 1 1950,Torino FC,0-1,Lazio Roma
Sun Oct 1 1950,Sampdoria,1-1,Juventus
Sun Oct 1 1950,As Roma,5-0,Calcio Padova
Sun Oct 1 1950,Inter,2-0,Unione Triestina
Sun Oct 1 1950,Acf Fiorentina,3-1,Lucchese
Sun Oct 1 1950,Calcio Como,3-2,Genoa CFc
Sun Oct 1 1950,Bologna FC,2-0,US Palermo
Sun Oct 1 1950,Ssc Napoli,3-5,AC Milan
Sun Oct 8 1950,Lazio Roma,3-2,Udinese Calcio
Sun Oct 8 1950,Unione Triestina,2-0,Torino FC
Sun Oct 8 1950,US Palermo,0-2,AC Milan
Sun Oct 8 1950,Calcio Padova,3-1,Pro Patria
Sun Oct 8 1950,Lucchese,0-1,Bologna FC
Sun Oct 8 1950,Juventus,7-2,As Roma
Sun Oct 8 1950,Inter,4-3,Ssc Napoli
Sun Oct 8 1950,Genoa CFc,1-1,Acf Fiorentina
Sun Oct 8 1950,Atalanta,0-0,Sampdoria
Sun Oct 8 1950,Novara Calcio,1-1,Calcio Como
Sun Oct 15 1950,US Palermo,3-2,Novara Calcio
Sun Oct 15 1950,Torino FC,2-2,Calcio Como
Sun Oct 15 1950,Sampdoria,3-1,Unione Triestina
Sun Oct 15 1950,Udinese Calcio,2-1,Atalanta
Sun Oct 15 1950,Pro Patria,2-0,Inter
Sun Oct 15 1950,AC Milan,2-0,Lucchese
Sun Oct 15 1950,Acf Fiorentina,1-2,Juventus
Sun Oct 15 1950,Bologna FC,2-2,Calcio Padova
Sun Oct 15 1950,As Roma,0-1,Lazio Roma
Sun Oct 15 1950,Ssc Napoli,1-1,Genoa CFc
Sun Oct 22 1950,Juventus,1-1,AC Milan
Sun Oct 22 1950,Unione Triestina,0-0,Udinese Calcio
Sun Oct 22 1950,Calcio Padova,3-0,Acf Fiorentina
Sun Oct 22 1950,Novara Calcio,3-0,Pro Patria
Sun Oct 22 1950,Lazio Roma,2-2,Sampdoria
Sun Oct 22 1950,Inter,6-0,As Roma
Sun Oct 22 1950,Genoa CFc,0-0,US Palermo
Sun Oct 22 1950,Calcio Como,2-1,Bologna FC
Sun Oct 22 1950,Atalanta,1-1,Torino FC
Sun Oct 22 1950,Lucchese,1-0,Ssc Napoli
Sun Oct 29 1950,Pro Patria,2-2,Unione Triestina
Sun Oct 29 1950,Udinese Calcio,1-3,Inter
Sun Oct 29 1950,Torino FC,2-1,US Palermo
Sun Oct 29 1950,Sampdoria,1-2,Calcio Padova
Sun Oct 29 1950,Ssc Napoli,7-0,Calcio Como
Sun Oct 29 1950,AC Milan,4-0,Genoa CFc
Sun Oct 29 1950,Lucchese,1-1,Lazio Roma
Sun Oct 29 1950,Acf Fiorentina,1-0,Atalanta
Sun Oct 29 1950,Bologna FC,0-5,Juventus
Sun Oct 29 1950,As Roma,0-0,Novara Calcio
Sun Nov 5 1950,Inter,5-1,Sampdoria
Sun Nov 5 1950,US Palermo,8-0,Pro Patria
Sun Nov 5 1950,Calcio Padova,1-1,Udinese Calcio
Sun Nov 5 1950,Novara Calcio,3-2,Torino FC
Sun Nov 5 1950,Juventus,3-2,Ssc Napoli
Sun Nov 5 1950,Unione Triestina,0-0,Lucchese
Sun Nov 5 1950,Genoa CFc,2-2,As Roma
Sun Nov 5 1950,Calcio Como,2-2,AC Milan
Sun Nov 5 1950,Atalanta,2-0,Bologna FC
Sun Nov 5 1950,Lazio Roma,2-1,Acf Fiorentina
Sun Nov 12 1950,Pro Patria,5-2,Genoa CFc
Sun Nov 12 1950,Torino FC,1-4,Juventus
Sun Nov 12 1950,Sampdoria,3-1,Lucchese
Sun Nov 12 1950,As Roma,2-0,Calcio Como
Sun Nov 12 1950,US Palermo,3-1,Calcio Padova
Sun Nov 12 1950,Ssc Napoli,3-0,Novara Calcio
Sun Nov 12 1950,AC Milan,2-3,Inter
Sun Nov 12 1950,Atalanta,1-0,Lazio Roma
Sun Nov 12 1950,Udinese Calcio,2-1,Bologna FC
Sun Nov 12 1950,Acf Fiorentina,3-1,Unione Triestina
Sun Nov 19 1950,Calcio Padova,1-2,AC Milan
Sun Nov 19 1950,Unione Triestina,2-1,Atalanta
Sun Nov 19 1950,Torino FC,2-1,Genoa CFc
Sun Nov 19 1950,Sampdoria,0-0,Acf Fiorentina
Sun Nov 19 1950,As Roma,0-0,Ssc Napoli
Sun Nov 19 1950,Lucchese,0-1,Udinese Calcio
Sun Nov 19 1950,Inter,3-1,US Palermo
Sun Nov 19 1950,Bologna FC,5-2,Pro Patria
Sun Nov 19 1950,Calcio Como,1-0,Juventus
Sun Nov 19 1950,Novara Calcio,4-2,Lazio Roma
Sun Nov 26 1950,Lazio Roma,2-0,Unione Triestina
Sun Nov 26 1950,Udinese Calcio,1-1,Calcio Como
Sun Nov 26 1950,Pro Patria,3-1,As Roma
Sun Nov 26 1950,Ssc Napoli,4-0,Sampdoria
Sun Nov 26 1950,Lucchese,2-0,Torino FC
Sun Nov 26 1950,Juventus,4-1,US Palermo
Sun Nov 26 1950,Genoa CFc,3-0,Novara Calcio
Sun Nov 26 1950,Acf Fiorentina,1-2,Inter
Sun Nov 26 1950,Atalanta,3-1,Calcio Padova
Sun Nov 26 1950,AC Milan,1-2,Bologna FC
Sun Dec 3 1950,Unione Triestina,3-4,AC Milan
Sun Dec 3 1950,Torino FC,3-3,Udinese Calcio
Sun Dec 3 1950,US Palermo,2-1,Lazio Roma
Sun Dec 3 1950,Sampdoria,2-1,Genoa CFc
Sun Dec 3 1950,As Roma,3-3,Atalanta
Sun Dec 3 1950,Ssc Napoli,1-1,Pro Patria
Sun Dec 3 1950,Inter,3-0,Juventus
Sun Dec 3 1950,Bologna FC,0-1,Acf Fiorentina
