Date,Team 1,FT,Team 2
Sun Sep 10 1950,Athletic Bilbao,4-0,Atletico Madrid
Sun Sep 10 1950,FC Barcelona,8-2,Real Sociedad
Sun Sep 10 1950,Ue Lleida,2-3,Celta Vigo
Sun Sep 10 1950,Cd Alcoyano,3-3,Racing Santander
Sun Sep 10 1950,Deportivo La Coruna,0-1,Real Valladolid
Sun Sep 10 1950,Valencia CF,3-1,Malaga CF
Sun Sep 10 1950,Sevilla FC,5-0,Real Murcia
Sun Sep 10 1950,Real Madrid,6-2,Espanyol Barcelona
Sun Sep 17 1950,Real Valladolid,4-1,Sevilla FC
Sun Sep 17 1950,Malaga CF,9-0,Ue Lleida
Sun Sep 17 1950,Racing Santander,4-2,Deportivo La Coruna
Sun Sep 17 1950,Real Sociedad,6-2,Real Madrid
Sun Sep 17 1950,Real Murcia,3-6,Athletic Bilbao
Sun Sep 17 1950,Atletico Madrid,6-4,FC Barcelona
Sun Sep 17 1950,Espanyol Barcelona,2-2,Valencia CF
Sun Sep 17 1950,Celta Vigo,6-2,Cd Alcoyano
Sun Sep 24 1950,Valencia CF,1-1,Real Sociedad
Sun Sep 24 1950,Atletico Madrid,2-2,Real Murcia
Sun Sep 24 1950,Cd Alcoyano,2-1,Malaga CF
Sun Sep 24 1950,Athletic Bilbao,1-1,Real Valladolid
Sun Sep 24 1950,Deportivo La Coruna,4-1,Celta Vigo
Sun Sep 24 1950,Ue Lleida,5-4,Espanyol Barcelona
Sun Sep 24 1950,FC Barcelona,7-2,Real Madrid
Sun Sep 24 1950,Sevilla FC,4-0,Racing Santander
Sun Oct 1 1950,Celta Vigo,3-0,Sevilla FC
Sun Oct 1 1950,Malaga CF,4-2,Deportivo La Coruna
Sun Oct 1 1950,Espanyol Barcelona,5-3,Cd Alcoyano
Sun Oct 1 1950,Real Madrid,3-2,Valencia CF
Sun Oct 1 1950,Real Murcia,3-2,FC Barcelona
Sun Oct 1 1950,Racing Santander,1-0,Athletic Bilbao
Sun Oct 1 1950,Real Valladolid,3-3,Atletico Madrid
Sun Oct 1 1950,Real Sociedad,2-0,Ue Lleida
Sun Oct 8 1950,FC Barcelona,2-1,Valencia CF
Sun Oct 8 1950,Sevilla FC,4-2,Malaga CF
Sun Oct 8 1950,Real Murcia,1-2,Real Valladolid
Sun Oct 8 1950,Atletico Madrid,9-1,Racing Santander
Sun Oct 8 1950,Cd Alcoyano,1-4,Real Sociedad
Sun Oct 8 1950,Deportivo La Coruna,4-1,Espanyol Barcelona
Sun Oct 8 1950,Ue Lleida,1-6,Real Madrid
Sun Oct 8 1950,Athletic Bilbao,9-4,Celta Vigo
Sun Oct 15 1950,Celta Vigo,0-2,Atletico Madrid
Sun Oct 15 1950,Real Madrid,7-0,Cd Alcoyano
Sun Oct 15 1950,Racing Santander,4-0,Real Murcia
Sun Oct 15 1950,Valencia CF,4-1,Ue Lleida
Sun Oct 15 1950,Malaga CF,2-1,Athletic Bilbao
Sun Oct 15 1950,Real Valladolid,1-0,FC Barcelona
Sun Oct 15 1950,Real Sociedad,5-1,Deportivo La Coruna
Sun Oct 15 1950,Espanyol Barcelona,2-4,Sevilla FC
Sun Oct 22 1950,Sevilla FC,2-1,Real Sociedad
Sun Oct 22 1950,FC Barcelona,6-1,Ue Lleida
Sun Oct 22 1950,Atletico Madrid,3-0,Malaga CF
Sun Oct 22 1950,Real Murcia,1-2,Celta Vigo
Sun Oct 22 1950,Cd Alcoyano,0-2,Valencia CF
Sun Oct 22 1950,Athletic Bilbao,4-2,Espanyol Barcelona
Sun Oct 22 1950,Deportivo La Coruna,5-0,Real Madrid
Sun Oct 22 1950,Real Valladolid,4-1,Racing Santander
Sun Oct 29 1950,Celta Vigo,0-1,Real Valladolid
Sun Oct 29 1950,Real Madrid,3-3,Sevilla FC
Sun Oct 29 1950,Ue Lleida,3-1,Cd Alcoyano
Sun Oct 29 1950,Malaga CF,0-0,Real Murcia
Sun Oct 29 1950,Racing Santander,2-2,FC Barcelona
Sun Oct 29 1950,Espanyol Barcelona,4-3,Atletico Madrid
Sun Oct 29 1950,Real Sociedad,3-0,Athletic Bilbao
Sun Oct 29 1950,Valencia CF,0-3,Deportivo La Coruna
Sun Nov 5 1950,Atletico Madrid,2-2,Real Sociedad
Sun Nov 5 1950,Deportivo La Coruna,10-1,Ue Lleida
Sun Nov 5 1950,FC Barcelona,6-0,Cd Alcoyano
Sun Nov 5 1950,Racing Santander,2-1,Celta Vigo
Sun Nov 5 1950,Sevilla FC,4-0,Valencia CF
Sun Nov 5 1950,Real Murcia,0-0,Espanyol Barcelona
Sun Nov 5 1950,Athletic Bilbao,2-5,Real Madrid
Sun Nov 5 1950,Real Valladolid,1-0,Malaga CF
Sun Nov 12 1950,Ue Lleida,4-5,Sevilla FC
Sun Nov 12 1950,Malaga CF,2-0,Racing Santander
Sun Nov 12 1950,Real Sociedad,7-0,Real Murcia
Sun Nov 12 1950,Cd Alcoyano,0-1,Deportivo La Coruna
Sun Nov 12 1950,Real Madrid,3-6,Atletico Madrid
Sun Nov 12 1950,Valencia CF,3-1,Athletic Bilbao
Sun Nov 12 1950,Celta Vigo,2-2,FC Barcelona
Sun Nov 12 1950,Espanyol Barcelona,3-2,Real Valladolid
Sun Nov 19 1950,Real Valladolid,3-2,Real Sociedad
Sun Nov 19 1950,Athletic Bilbao,10-0,Ue Lleida
Sun Nov 19 1950,Sevilla FC,7-1,Cd Alcoyano
Sun Nov 19 1950,FC Barcelona,2-2,Deportivo La Coruna
Sun Nov 19 1950,Atletico Madrid,3-2,Valencia CF
Sun Nov 19 1950,Racing Santander,4-3,Espanyol Barcelona
Sun Nov 19 1950,Real Murcia,2-5,Real Madrid
Sun Nov 19 1950,Celta Vigo,2-1,Malaga CF
Sun Nov 26 1950,Cd Alcoyano,0-1,Athletic Bilbao
Sun Nov 26 1950,Valencia CF,2-0,Real Murcia
Sun Nov 26 1950,Real Madrid,2-1,Real Valladolid
Sun Nov 26 1950,Real Sociedad,5-0,Racing Santander
Sun Nov 26 1950,Ue Lleida,3-4,Atletico Madrid
Sun Nov 26 1950,Espanyol Barcelona,3-1,Celta Vigo
Sun Nov 26 1950,Malaga CF,3-1,FC Barcelona
Sun Nov 26 1950,Deportivo La Coruna,0-3,Sevilla FC
Sun Dec 3 1950,FC Barcelona,4-1,Sevilla FC
Sun Dec 3 1950,Real Murcia,3-2,Ue Lleida
Sun Dec 3 1950,Atletico Madrid,5-1,Cd Alcoyano
Sun Dec 3 1950,Celta Vigo,3-1,Real Sociedad
Sun Dec 3 1950,Real Valladolid,0-1,Valencia CF
Sun Dec 3 1950,Malaga CF,2-0,Espanyol Barcelona
Sun Dec 3 1950,Racing Santander,1-0,Real Madrid
Sun Dec 3 1950,Athletic Bilbao,1-1,Deportivo La Coruna
