Date,Team 1,FT,Team 2
Sun Sep 18 1938,Modena FC,2-3,Ac Liguria
Sun Sep 18 1938,Torino FC,1-0,Unione Triestina
Sun Sep 18 1938,As Roma,1-0,AC Milan
Sun Sep 18 1938,Ssc Napoli,2-1,Novara Calcio
Sun Sep 18 1938,Genoa CFc,2-3,Bologna FC
Sun Sep 18 1938,Lucchese,1-0,Juventus
Sun Sep 18 1938,Inter,1-1,Lazio Roma
Sun Sep 18 1938,As Bari,2-0,As Livorno
Sun Sep 25 1938,Ac Liguria,3-2,As Roma
Sun Sep 25 1938,Unione Triestina,2-1,Lucchese
Sun Sep 25 1938,Novara Calcio,0-1,Inter
Sun Sep 25 1938,As Livorno,1-1,Torino FC
Sun Sep 25 1938,Lazio Roma,2-1,Genoa CFc
Sun Sep 25 1938,Juventus,1-1,Modena FC
Sun Sep 25 1938,Bologna FC,4-3,As Bari
Sun Sep 25 1938,AC Milan,0-0,Ssc Napoli
Sun Oct 2 1938,As Livorno,3-1,Bologna FC
Sun Oct 2 1938,Modena FC,1-0,Unione Triestina
Sun Oct 2 1938,Torino FC,5-1,Lucchese
Sun Oct 2 1938,As Roma,1-0,Juventus
Sun Oct 2 1938,Inter,1-0,AC Milan
Sun Oct 2 1938,Genoa CFc,3-1,Novara Calcio
Sun Oct 2 1938,As Bari,2-1,Lazio Roma
Sun Oct 2 1938,Ssc Napoli,0-0,Ac Liguria
Sun Oct 9 1938,Ac Liguria,1-0,Inter
Sun Oct 9 1938,Unione Triestina,0-1,As Roma
Sun Oct 9 1938,Novara Calcio,2-0,As Bari
Sun Oct 9 1938,Lucchese,3-1,Modena FC
Sun Oct 9 1938,Lazio Roma,2-1,As Livorno
Sun Oct 9 1938,Juventus,1-0,Ssc Napoli
Sun Oct 9 1938,Bologna FC,0-3,Torino FC
Sun Oct 9 1938,AC Milan,1-2,Genoa CFc
Sun Oct 16 1938,Genoa CFc,0-1,Ac Liguria
Sun Oct 16 1938,As Livorno,0-2,Novara Calcio
Sun Oct 16 1938,Torino FC,4-2,Modena FC
Sun Oct 16 1938,As Roma,3-0,Lucchese
Sun Oct 16 1938,Inter,5-0,Juventus
Sun Oct 16 1938,Bologna FC,2-0,Lazio Roma
Sun Oct 16 1938,As Bari,2-1,AC Milan
Sun Oct 16 1938,Ssc Napoli,2-0,Unione Triestina
Sun Oct 30 1938,Lucchese,2-2,Ssc Napoli
Sun Oct 30 1938,Unione Triestina,1-2,Inter
Sun Oct 30 1938,Novara Calcio,1-3,Bologna FC
Sun Oct 30 1938,AC Milan,2-2,As Livorno
Sun Oct 30 1938,Ac Liguria,1-0,As Bari
Sun Oct 30 1938,Lazio Roma,1-1,Torino FC
Sun Oct 30 1938,Juventus,1-1,Genoa CFc
Sun Oct 30 1938,Modena FC,2-0,As Roma
Sun Nov 6 1938,Genoa CFc,0-0,Unione Triestina
Sun Nov 6 1938,Lazio Roma,1-0,Novara Calcio
Sun Nov 6 1938,Torino FC,0-1,As Roma
Sun Nov 6 1938,Ssc Napoli,0-1,Modena FC
Sun Nov 6 1938,Bologna FC,2-1,AC Milan
Sun Nov 6 1938,As Bari,1-1,Juventus
Sun Nov 6 1938,Inter,7-1,Lucchese
Sun Nov 6 1938,As Livorno,0-1,Ac Liguria
Sun Nov 13 1938,AC Milan,3-0,Lazio Roma
Sun Nov 13 1938,As Roma,2-2,Ssc Napoli
Sun Nov 13 1938,Modena FC,1-1,Inter
Sun Nov 13 1938,Unione Triestina,1-0,As Bari
Sun Nov 13 1938,Lucchese,0-1,Genoa CFc
Sun Nov 13 1938,Ac Liguria,1-2,Bologna FC
Sun Nov 13 1938,Juventus,2-1,As Livorno
Sun Nov 13 1938,Novara Calcio,0-1,Torino FC
Sun Nov 27 1938,Torino FC,3-0,Ssc Napoli
Sun Nov 27 1938,Novara Calcio,2-1,AC Milan
Sun Nov 27 1938,Lazio Roma,1-0,Ac Liguria
Sun Nov 27 1938,As Livorno,1-0,Unione Triestina
Sun Nov 27 1938,Bologna FC,1-0,Juventus
Sun Nov 27 1938,Inter,0-0,As Roma
