Date,Team 1,FT,Team 2
Sat Aug 6 2011,AC Ajaccio,0-2,Toulouse FC
Sat Aug 6 2011,Stade Brest,2-2,Evian Thonon Gaillard
Sat Aug 6 2011,SM Caen,1-0,Valenciennes FC
Sat Aug 6 2011,Olympique Marseille,2-2,FC Sochaux
Sat Aug 6 2011,Montpellier HSC,3-1,Aj Auxerre
Sat Aug 6 2011,As Nancy,1-1,Lille OSC
Sat Aug 6 2011,OGC Nice,1-3,Olympique Lyon
Sat Aug 6 2011,Paris Saint Germain,0-1,FC Lorient
Sun Aug 7 2011,Dijon FCO,1-5,Stade Rennes
Sun Aug 7 2011,Girondins Bordeaux,1-2,As Saint Etienne
Sat Aug 13 2011,FC Lorient,1-1,Girondins Bordeaux
Sat Aug 13 2011,Olympique Lyon,1-1,AC Ajaccio
Sat Aug 13 2011,Stade Rennes,1-1,Paris Saint Germain
Sat Aug 13 2011,As Saint Etienne,1-0,As Nancy
Sat Aug 13 2011,FC Sochaux,1-2,SM Caen
Sat Aug 13 2011,Toulouse FC,2-0,Dijon FCO
Sat Aug 13 2011,Valenciennes FC,0-0,Stade Brest
Sun Aug 14 2011,Aj Auxerre,2-2,Olympique Marseille
Sun Aug 14 2011,Evian Thonon Gaillard,1-0,OGC Nice
Sun Aug 14 2011,Lille OSC,0-1,Montpellier HSC
Sat Aug 20 2011,Girondins Bordeaux,1-1,Aj Auxerre
Sat Aug 20 2011,Stade Brest,1-1,Olympique Lyon
Sat Aug 20 2011,SM Caen,1-2,Lille OSC
Sat Aug 20 2011,Dijon FCO,2-0,FC Lorient
Sat Aug 20 2011,OGC Nice,1-1,Toulouse FC
Sat Aug 20 2011,AC Ajaccio,1-1,Evian Thonon Gaillard
Sun Aug 21 2011,Montpellier HSC,4-0,Stade Rennes
Sun Aug 21 2011,As Nancy,1-2,FC Sochaux
Sun Aug 21 2011,Paris Saint Germain,2-1,Valenciennes FC
Sun Aug 21 2011,Olympique Marseille,0-0,As Saint Etienne
Sat Aug 27 2011,Aj Auxerre,4-1,AC Ajaccio
Sat Aug 27 2011,Evian Thonon Gaillard,0-1,Dijon FCO
Sat Aug 27 2011,FC Lorient,2-1,As Nancy
Sat Aug 27 2011,OGC Nice,0-0,Stade Brest
Sat Aug 27 2011,Valenciennes FC,1-2,Girondins Bordeaux
Sat Aug 27 2011,Olympique Lyon,2-1,Montpellier HSC
Sun Aug 28 2011,Stade Rennes,3-2,SM Caen
Sun Aug 28 2011,FC Sochaux,2-1,As Saint Etienne
Sun Aug 28 2011,Toulouse FC,1-3,Paris Saint Germain
Sun Aug 28 2011,Lille OSC,3-2,Olympique Marseille
Sat Sep 10 2011,AC Ajaccio,3-1,Valenciennes FC
Sat Sep 10 2011,Girondins Bordeaux,0-0,Evian Thonon Gaillard
Sat Sep 10 2011,SM Caen,0-1,Toulouse FC
Sat Sep 10 2011,Dijon FCO,1-2,Olympique Lyon
Sat Sep 10 2011,As Saint Etienne,1-3,Lille OSC
Sat Sep 10 2011,FC Sochaux,1-1,FC Lorient
Sat Sep 10 2011,Olympique Marseille,0-1,Stade Rennes
Sun Sep 11 2011,Montpellier HSC,1-0,OGC Nice
Sun Sep 11 2011,As Nancy,0-0,Aj Auxerre
Sun Sep 11 2011,Paris Saint Germain,1-0,Stade Brest
Sat Sep 17 2011,Aj Auxerre,1-1,SM Caen
Sat Sep 17 2011,Stade Brest,2-2,Montpellier HSC
Sat Sep 17 2011,FC Lorient,3-0,As Saint Etienne
Sat Sep 17 2011,OGC Nice,3-0,AC Ajaccio
Sat Sep 17 2011,Toulouse FC,3-2,Girondins Bordeaux
Sat Sep 17 2011,Valenciennes FC,4-0,Dijon FCO
Sat Sep 17 2011,Lille OSC,2-2,FC Sochaux
Sun Sep 18 2011,Evian Thonon Gaillard,2-2,Paris Saint Germain
Sun Sep 18 2011,Stade Rennes,1-1,As Nancy
Sun Sep 18 2011,Olympique Lyon,2-0,Olympique Marseille
Tue Sep 20 2011,Girondins Bordeaux,1-1,Lille OSC
Wed Sep 21 2011,AC Ajaccio,1-3,Montpellier HSC
Wed Sep 21 2011,SM Caen,1-0,Olympique Lyon
Wed Sep 21 2011,Dijon FCO,1-0,Stade Brest
Wed Sep 21 2011,FC Lorient,1-1,Aj Auxerre
Wed Sep 21 2011,Olympique Marseille,2-0,Evian Thonon Gaillard
Wed Sep 21 2011,As Nancy,1-1,Valenciennes FC
Wed Sep 21 2011,Paris Saint Germain,2-1,OGC Nice
Wed Sep 21 2011,FC Sochaux,2-6,Stade Rennes
Wed Sep 21 2011,As Saint Etienne,1-1,Toulouse FC
Sat Sep 24 2011,Evian Thonon Gaillard,2-4,SM Caen
Sat Sep 24 2011,Lille OSC,1-1,FC Lorient
Sat Sep 24 2011,Olympique Lyon,3-1,Girondins Bordeaux
Sat Sep 24 2011,OGC Nice,1-1,Dijon FCO
Sat Sep 24 2011,Toulouse FC,1-0,As Nancy
Sat Sep 24 2011,Valenciennes FC,1-1,Olympique Marseille
Sat Sep 24 2011,Montpellier HSC,0-3,Paris Saint Germain
Sun Sep 25 2011,Aj Auxerre,4-1,FC Sochaux
Sun Sep 25 2011,Stade Brest,1-1,AC Ajaccio
Sun Sep 25 2011,Stade Rennes,1-1,As Saint Etienne
Sat Oct 1 2011,SM Caen,1-1,OGC Nice
Sat Oct 1 2011,Dijon FCO,1-1,AC Ajaccio
Sat Oct 1 2011,FC Lorient,2-0,Valenciennes FC
Sat Oct 1 2011,As Nancy,1-1,Evian Thonon Gaillard
Sat Oct 1 2011,As Saint Etienne,1-1,Aj Auxerre
Sat Oct 1 2011,FC Sochaux,3-0,Toulouse FC
Sat Oct 1 2011,Girondins Bordeaux,2-2,Montpellier HSC
Sun Oct 2 2011,Lille OSC,2-0,Stade Rennes
Sun Oct 2 2011,Olympique Marseille,1-1,Stade Brest
Sun Oct 2 2011,Paris Saint Germain,2-0,Olympique Lyon
Sat Oct 15 2011,Aj Auxerre,1-3,Lille OSC
Sat Oct 15 2011,Stade Brest,1-1,SM Caen
Sat Oct 15 2011,Evian Thonon Gaillard,1-2,As Saint Etienne
Sat Oct 15 2011,Olympique Lyon,3-1,As Nancy
Sat Oct 15 2011,Montpellier HSC,5-3,Dijon FCO
Sat Oct 15 2011,Toulouse FC,0-0,Olympique Marseille
Sat Oct 15 2011,OGC Nice,3-0,Girondins Bordeaux
Sun Oct 16 2011,AC Ajaccio,1-3,Paris Saint Germain
Sun Oct 16 2011,Valenciennes FC,3-0,FC Sochaux
Sun Oct 16 2011,Stade Rennes,2-0,FC Lorient
Sat Oct 22 2011,Girondins Bordeaux,1-1,Stade Brest
Sat Oct 22 2011,SM Caen,1-3,Montpellier HSC
Sat Oct 22 2011,Olympique Marseille,2-0,AC Ajaccio
Sat Oct 22 2011,As Nancy,1-0,OGC Nice
