Date,Team 1,FT,Team 2
Sat Aug 27 2011,Sporting Gijon,1-2,Real Sociedad
Sat Aug 27 2011,Valencia CF,4-3,Racing Santander
Sat Aug 27 2011,Granada CF,0-1,Real Betis
Sun Aug 28 2011,Atletico Madrid,0-0,CA Osasuna
Sun Aug 28 2011,Athletic Bilbao,1-1,Rayo Vallecano
Sun Aug 28 2011,RCD Mallorca,1-0,Espanyol Barcelona
Sun Aug 28 2011,Getafe CF,1-1,Levante Ud
Sun Aug 28 2011,Real Zaragoza,0-6,Real Madrid
Sun Aug 28 2011,Sevilla FC,2-1,Malaga CF
Mon Aug 29 2011,FC Barcelona,5-0,Villarreal CF
Sat Sep 10 2011,Real Sociedad,2-2,FC Barcelona
Sat Sep 10 2011,Villarreal CF,2-2,Sevilla FC
Sat Sep 10 2011,Real Madrid,4-2,Getafe CF
Sat Sep 10 2011,Valencia CF,1-0,Atletico Madrid
Sun Sep 11 2011,Real Betis,1-0,RCD Mallorca
Sun Sep 11 2011,Racing Santander,0-0,Levante Ud
Sun Sep 11 2011,CA Osasuna,2-1,Sporting Gijon
Sun Sep 11 2011,Rayo Vallecano,0-0,Real Zaragoza
Sun Sep 11 2011,Espanyol Barcelona,2-1,Athletic Bilbao
Mon Sep 12 2011,Malaga CF,4-0,Granada CF
Sat Sep 17 2011,Sporting Gijon,0-1,Valencia CF
Sat Sep 17 2011,Granada CF,1-0,Villarreal CF
Sat Sep 17 2011,RCD Mallorca,0-1,Malaga CF
Sat Sep 17 2011,FC Barcelona,8-0,CA Osasuna
Sat Sep 17 2011,Sevilla FC,1-0,Real Sociedad
Sun Sep 18 2011,Getafe CF,0-1,Rayo Vallecano
Sun Sep 18 2011,Real Zaragoza,2-1,Espanyol Barcelona
Sun Sep 18 2011,Atletico Madrid,4-0,Racing Santander
Sun Sep 18 2011,Levante Ud,1-0,Real Madrid
Sun Sep 18 2011,Athletic Bilbao,2-3,Real Betis
Tue Sep 20 2011,CA Osasuna,0-0,Sevilla FC
Tue Sep 20 2011,Real Sociedad,1-0,Granada CF
Tue Sep 20 2011,Villarreal CF,2-0,RCD Mallorca
Wed Sep 21 2011,Atletico Madrid,4-0,Sporting Gijon
Wed Sep 21 2011,Malaga CF,1-0,Athletic Bilbao
Wed Sep 21 2011,Rayo Vallecano,1-2,Levante Ud
Wed Sep 21 2011,Racing Santander,0-0,Real Madrid
Wed Sep 21 2011,Valencia CF,2-2,FC Barcelona
Thu Sep 22 2011,Espanyol Barcelona,1-0,Getafe CF
Thu Sep 22 2011,Real Betis,4-3,Real Zaragoza
Sat Sep 24 2011,Sevilla FC,1-0,Valencia CF
Sat Sep 24 2011,Athletic Bilbao,1-1,Villarreal CF
Sat Sep 24 2011,Real Madrid,6-2,Rayo Vallecano
Sat Sep 24 2011,FC Barcelona,5-0,Atletico Madrid
Sun Sep 25 2011,RCD Mallorca,2-1,Real Sociedad
Sun Sep 25 2011,Levante Ud,3-1,Espanyol Barcelona
Sun Sep 25 2011,Granada CF,1-1,CA Osasuna
Sun Sep 25 2011,Sporting Gijon,0-0,Racing Santander
Sun Sep 25 2011,Real Zaragoza,0-0,Malaga CF
Mon Sep 26 2011,Getafe CF,1-0,Real Betis
Sat Oct 1 2011,CA Osasuna,2-2,RCD Mallorca
Sat Oct 1 2011,Villarreal CF,2-2,Real Zaragoza
Sat Oct 1 2011,Racing Santander,1-1,Rayo Vallecano
Sat Oct 1 2011,Valencia CF,1-0,Granada CF
Sat Oct 1 2011,Malaga CF,3-2,Getafe CF
Sun Oct 2 2011,Real Sociedad,1-2,Athletic Bilbao
Sun Oct 2 2011,Real Betis,0-1,Levante Ud
Sun Oct 2 2011,Atletico Madrid,0-0,Sevilla FC
Sun Oct 2 2011,Sporting Gijon,0-1,FC Barcelona
Sun Oct 2 2011,Espanyol Barcelona,0-4,Real Madrid
Sat Oct 15 2011,RCD Mallorca,1-1,Valencia CF
Sat Oct 15 2011,Getafe CF,0-0,Villarreal CF
Sat Oct 15 2011,Real Madrid,4-1,Real Betis
Sat Oct 15 2011,FC Barcelona,3-0,Racing Santander
Sat Oct 15 2011,Granada CF,0-0,Atletico Madrid
Sun Oct 16 2011,Rayo Vallecano,0-1,Espanyol Barcelona
Sun Oct 16 2011,Real Zaragoza,2-0,Real Sociedad
Sun Oct 16 2011,Levante Ud,3-0,Malaga CF
Sun Oct 16 2011,Sevilla FC,2-1,Sporting Gijon
Mon Oct 17 2011,Athletic Bilbao,3-1,CA Osasuna
Sat Oct 22 2011,Sporting Gijon,2-0,Granada CF
Sat Oct 22 2011,Racing Santander,0-1,Espanyol Barcelona
Sat Oct 22 2011,Malaga CF,0-4,Real Madrid
Sat Oct 22 2011,FC Barcelona,0-0,Sevilla FC
Sun Oct 23 2011,Real Betis,0-2,Rayo Vallecano
Sun Oct 23 2011,Real Sociedad,0-0,Getafe CF
Sun Oct 23 2011,Atletico Madrid,1-1,RCD Mallorca
Sun Oct 23 2011,CA Osasuna,3-0,Real Zaragoza
Sun Oct 23 2011,Valencia CF,1-1,Athletic Bilbao
Sun Oct 23 2011,Villarreal CF,0-3,Levante Ud
Tue Oct 25 2011,Granada CF,0-1,FC Barcelona
Tue Oct 25 2011,Sevilla FC,2-2,Racing Santander
Wed Oct 26 2011,Real Zaragoza,0-1,Valencia CF
Wed Oct 26 2011,Getafe CF,2-2,CA Osasuna
Wed Oct 26 2011,Levante Ud,3-2,Real Sociedad
Wed Oct 26 2011,Rayo Vallecano,2-0,Malaga CF
Wed Oct 26 2011,RCD Mallorca,1-2,Sporting Gijon
Wed Oct 26 2011,Real Madrid,3-0,Villarreal CF
Thu Oct 27 2011,Espanyol Barcelona,1-0,Real Betis
Thu Oct 27 2011,Athletic Bilbao,3-0,Atletico Madrid
Sat Oct 29 2011,Valencia CF,3-1,Getafe CF
Sat Oct 29 2011,Villarreal CF,2-0,Rayo Vallecano
Sat Oct 29 2011,FC Barcelona,5-0,RCD Mallorca
Sat Oct 29 2011,Real Sociedad,0-1,Real Madrid
Sun Oct 30 2011,Sporting Gijon,1-1,Athletic Bilbao
Sun Oct 30 2011,CA Osasuna,2-0,Levante Ud
Sun Oct 30 2011,Racing Santander,1-0,Real Betis
Sun Oct 30 2011,Atletico Madrid,3-1,Real Zaragoza
Sun Oct 30 2011,Malaga CF,2-1,Espanyol Barcelona
Mon Oct 31 2011,Sevilla FC,1-2,Granada CF
Sat Nov 5 2011,RCD Mallorca,0-0,Sevilla FC
Sat Nov 5 2011,Real Betis,0-0,Malaga CF
Sat Nov 5 2011,Levante Ud,0-2,Valencia CF
Sun Nov 6 2011,Real Madrid,7-1,CA Osasuna
Sun Nov 6 2011,Granada CF,0-0,Racing Santander
Sun Nov 6 2011,Real Zaragoza,2-2,Sporting Gijon
Sun Nov 6 2011,Rayo Vallecano,4-0,Real Sociedad
Sun Nov 6 2011,Espanyol Barcelona,0-0,Villarreal CF
Sun Nov 6 2011,Athletic Bilbao,2-2,FC Barcelona
Sun Nov 6 2011,Getafe CF,3-2,Atletico Madrid
Sat Nov 19 2011,Villarreal CF,1-0,Real Betis
Sat Nov 19 2011,FC Barcelona,4-0,Real Zaragoza
Sat Nov 19 2011,Valencia CF,2-3,Real Madrid
Sun Nov 20 2011,Real Sociedad,0-0,Espanyol Barcelona
Sun Nov 20 2011,Sporting Gijon,2-1,Getafe CF
Sun Nov 20 2011,CA Osasuna,0-0,Rayo Vallecano
Sun Nov 20 2011,Sevilla FC,1-2,Athletic Bilbao
Sun Nov 20 2011,Atletico Madrid,3-2,Levante Ud
Mon Nov 21 2011,Racing Santander,1-3,Malaga CF
Sat Nov 26 2011,Rayo Vallecano,1-2,Valencia CF
Sat Nov 26 2011,Real Madrid,4-1,Atletico Madrid
Sat Nov 26 2011,Getafe CF,1-0,FC Barcelona
Sun Nov 27 2011,Real Betis,2-3,Real Sociedad
Sun Nov 27 2011,Levante Ud,4-0,Sporting Gijon
Sun Nov 27 2011,RCD Mallorca,2-1,Racing Santander
Sun Nov 27 2011,Espanyol Barcelona,1-2,CA Osasuna
Sun Nov 27 2011,Athletic Bilbao,0-1,Granada CF
Sun Nov 27 2011,Real Zaragoza,0-1,Sevilla FC
Mon Nov 28 2011,Malaga CF,2-1,Villarreal CF
Tue Nov 29 2011,FC Barcelona,4-0,Rayo Vallecano
Sat Dec 3 2011,Sporting Gijon,0-3,Real Madrid
Sat Dec 3 2011,Racing Santander,1-0,Villarreal CF
Sat Dec 3 2011,FC Barcelona,5-0,Levante Ud
Sat Dec 3 2011,Valencia CF,2-1,Espanyol Barcelona
Sun Dec 4 2011,Atletico Madrid,3-1,Rayo Vallecano
Sun Dec 4 2011,Real Sociedad,3-2,Malaga CF
Sun Dec 4 2011,CA Osasuna,2-1,Real Betis
Sun Dec 4 2011,RCD Mallorca,1-1,Athletic Bilbao
Sun Dec 4 2011,Granada CF,1-0,Real Zaragoza
Mon Dec 5 2011,Sevilla FC,3-0,Getafe CF
Wed Dec 7 2011,Granada CF,2-2,RCD Mallorca
Sat Dec 10 2011,Levante Ud,1-0,Sevilla FC
Sat Dec 10 2011,Real Betis,2-1,Valencia CF
Sat Dec 10 2011,Real Madrid,1-3,FC Barcelona
Sun Dec 11 2011,Rayo Vallecano,1-3,Sporting Gijon
Sun Dec 11 2011,Getafe CF,1-0,Granada CF
Sun Dec 11 2011,Villarreal CF,1-1,Real Sociedad
Sun Dec 11 2011,Real Zaragoza,0-1,RCD Mallorca
Sun Dec 11 2011,Malaga CF,1-1,CA Osasuna
Sun Dec 11 2011,Athletic Bilbao,1-1,Racing Santander
Sun Dec 11 2011,Espanyol Barcelona,4-2,Atletico Madrid
Sat Dec 17 2011,RCD Mallorca,1-2,Getafe CF
Sat Dec 17 2011,Sporting Gijon,1-2,Espanyol Barcelona
Sat Dec 17 2011,Athletic Bilbao,2-1,Real Zaragoza
Sat Dec 17 2011,Sevilla FC,2-6,Real Madrid
Sun Dec 18 2011,Atletico Madrid,0-2,Real Betis
Sun Dec 18 2011,Granada CF,2-1,Levante Ud
Sun Dec 18 2011,CA Osasuna,2-1,Villarreal CF
Sun Dec 18 2011,Racing Santander,0-0,Real Sociedad
Sun Dec 18 2011,Valencia CF,2-0,Malaga CF
Sat Jan 7 2012,Racing Santander,1-0,Real Zaragoza
