Date,Team 1,FT,Team 2
Sat Jul 16 2011,SV Mattersburg,1-2,SC Wiener Neustadt
Sat Jul 16 2011,Rapid Wien,2-0,FC Admira Wacker
Sat Jul 16 2011,SV Ried,1-1,Sturm Graz
Sat Jul 16 2011,Kapfenberger SV 1919,2-3,FC Wacker Innsbruck
Sun Jul 17 2011,RB Salzburg,2-0,Austria Wien
Sat Jul 23 2011,Sturm Graz,2-2,SV Mattersburg
Sat Jul 23 2011,SC Wiener Neustadt,0-2,Rapid Wien
Sat Jul 23 2011,FC Admira Wacker,1-1,Kapfenberger SV 1919
Sun Jul 24 2011,FC Wacker Innsbruck,0-1,RB Salzburg
Sun Jul 24 2011,Austria Wien,2-1,SV Ried
Sat Jul 30 2011,Kapfenberger SV 1919,3-0,Sturm Graz
Sat Jul 30 2011,FC Admira Wacker,3-0,SC Wiener Neustadt
Sun Jul 31 2011,FC Wacker Innsbruck,0-0,Austria Wien
Sun Jul 31 2011,RB Salzburg,0-0,SV Mattersburg
Sun Jul 31 2011,Rapid Wien,0-0,SV Ried
Sat Aug 13 2011,FC Admira Wacker,2-1,SV Mattersburg
Sat Aug 13 2011,Sturm Graz,1-0,Rapid Wien
Sat Aug 13 2011,Austria Wien,5-0,Kapfenberger SV 1919
Sat Aug 13 2011,SC Wiener Neustadt,0-0,FC Wacker Innsbruck
Sun Aug 14 2011,SV Ried,1-3,RB Salzburg
Sat Aug 20 2011,FC Wacker Innsbruck,2-2,FC Admira Wacker
Sat Aug 20 2011,Kapfenberger SV 1919,0-2,SC Wiener Neustadt
Sun Aug 21 2011,SV Mattersburg,2-3,SV Ried
Sun Aug 21 2011,Rapid Wien,0-3,Austria Wien
Sun Aug 21 2011,RB Salzburg,1-1,Sturm Graz
Sat Aug 27 2011,SV Mattersburg,1-1,FC Wacker Innsbruck
Sat Aug 27 2011,Sturm Graz,5-0,SC Wiener Neustadt
Sun Aug 28 2011,RB Salzburg,0-0,Rapid Wien
Sun Aug 28 2011,SV Ried,1-0,Kapfenberger SV 1919
Sun Aug 28 2011,Austria Wien,2-4,FC Admira Wacker
Sat Sep 10 2011,FC Wacker Innsbruck,0-5,SV Ried
Sat Sep 10 2011,FC Admira Wacker,4-2,Sturm Graz
Sat Sep 10 2011,Rapid Wien,1-1,SV Mattersburg
Sat Sep 10 2011,Kapfenberger SV 1919,1-3,RB Salzburg
Sun Sep 11 2011,SC Wiener Neustadt,1-1,Austria Wien
Sat Sep 17 2011,SV Ried,1-1,FC Admira Wacker
Sat Sep 17 2011,Rapid Wien,5-1,Kapfenberger SV 1919
Sun Sep 18 2011,RB Salzburg,3-0,SC Wiener Neustadt
Sun Sep 18 2011,Sturm Graz,1-1,FC Wacker Innsbruck
Sun Sep 18 2011,SV Mattersburg,2-4,Austria Wien
Sat Sep 24 2011,FC Wacker Innsbruck,0-3,Rapid Wien
