Date,Team 1,FT,Team 2
Sun Oct 7 1973,Ac Cesena,0-0,Torino FC
Sun Oct 7 1973,Acf Fiorentina,2-1,Hellas Verona
Sun Oct 7 1973,Inter,0-0,Genoa CFc
Sun Oct 7 1973,Juventus,2-1,US Foggia
Sun Oct 7 1973,Vicenza Calcio,0-3,Lazio Roma
Sun Oct 7 1973,As Roma,2-1,Bologna FC
Sun Oct 7 1973,Sampdoria,3-2,AC Milan
Sun Oct 7 1973,Cagliari Calcio,0-0,Ssc Napoli
Sun Oct 14 1973,AC Milan,1-0,Ac Cesena
Sun Oct 14 1973,Hellas Verona,1-3,Inter
Sun Oct 14 1973,Ssc Napoli,2-0,Juventus
Sun Oct 14 1973,Bologna FC,4-0,Vicenza Calcio
Sun Oct 14 1973,Genoa CFc,0-1,Acf Fiorentina
Sun Oct 14 1973,US Foggia,1-1,Cagliari Calcio
Sun Oct 14 1973,Lazio Roma,1-0,Sampdoria
Sun Oct 14 1973,Torino FC,1-0,As Roma
Sun Oct 28 1973,Acf Fiorentina,0-1,US Foggia
Sun Oct 28 1973,Sampdoria,0-0,Bologna FC
Sun Oct 28 1973,As Roma,1-2,AC Milan
Sun Oct 28 1973,Vicenza Calcio,1-1,Genoa CFc
Sun Oct 28 1973,Inter,2-2,Ssc Napoli
Sun Oct 28 1973,Ac Cesena,1-0,Hellas Verona
Sun Oct 28 1973,Cagliari Calcio,1-1,Torino FC
Sun Oct 28 1973,Juventus,3-1,Lazio Roma
Sun Nov 4 1973,Ssc Napoli,1-0,Sampdoria
Sun Nov 4 1973,AC Milan,2-2,Cagliari Calcio
Sun Nov 4 1973,Hellas Verona,1-1,Vicenza Calcio
Sun Nov 4 1973,Bologna FC,0-0,Juventus
Sun Nov 4 1973,Genoa CFc,2-1,As Roma
Sun Nov 4 1973,Lazio Roma,0-0,Acf Fiorentina
Sun Nov 4 1973,US Foggia,1-1,Ac Cesena
Sun Nov 4 1973,Torino FC,2-2,Inter
Sun Nov 18 1973,Acf Fiorentina,1-1,Ssc Napoli
Sun Nov 18 1973,Sampdoria,1-1,Torino FC
Sun Nov 18 1973,As Roma,1-0,Hellas Verona
Sun Nov 18 1973,Vicenza Calcio,1-1,AC Milan
Sun Nov 18 1973,Inter,5-1,US Foggia
Sun Nov 18 1973,Ac Cesena,0-0,Lazio Roma
Sun Nov 18 1973,Cagliari Calcio,0-0,Bologna FC
Sun Nov 18 1973,Juventus,3-0,Genoa CFc
Sun Nov 25 1973,Genoa CFc,0-2,Sampdoria
Sun Nov 25 1973,Torino FC,0-1,Acf Fiorentina
Sun Nov 25 1973,Ssc Napoli,2-1,Vicenza Calcio
Sun Nov 25 1973,Hellas Verona,2-0,Cagliari Calcio
Sun Nov 25 1973,Lazio Roma,1-1,Inter
Sun Nov 25 1973,US Foggia,1-0,As Roma
Sun Nov 25 1973,Bologna FC,1-1,Ac Cesena
Sun Nov 25 1973,AC Milan,2-2,Juventus
Sun Dec 2 1973,Cagliari Calcio,0-1,Lazio Roma
Sun Dec 2 1973,Ac Cesena,1-1,Genoa CFc
Sun Dec 2 1973,Acf Fiorentina,1-1,Bologna FC
Sun Dec 2 1973,Inter,2-1,AC Milan
Sun Dec 2 1973,Juventus,5-1,Hellas Verona
Sun Dec 2 1973,Vicenza Calcio,0-0,Torino FC
Sun Dec 2 1973,As Roma,0-1,Ssc Napoli
Sun Dec 2 1973,Sampdoria,0-0,US Foggia
Sun Dec 9 1973,AC Milan,1-1,Acf Fiorentina
Sun Dec 9 1973,Ssc Napoli,1-0,Ac Cesena
Sun Dec 9 1973,Torino FC,0-1,Juventus
Sun Dec 9 1973,Genoa CFc,1-1,Cagliari Calcio
Sun Dec 9 1973,Bologna FC,3-0,Inter
Sun Dec 9 1973,US Foggia,2-1,Vicenza Calcio
Sun Dec 9 1973,Lazio Roma,2-1,As Roma
Sun Dec 9 1973,Hellas Verona,1-0,Sampdoria
Sun Dec 16 1973,US Foggia,1-0,Genoa CFc
Sun Dec 16 1973,Sampdoria,1-1,Cagliari Calcio
Sun Dec 16 1973,AC Milan,2-1,Hellas Verona
Sun Dec 16 1973,Lazio Roma,1-0,Ssc Napoli
Sun Dec 16 1973,Juventus,2-2,Ac Cesena
Sun Dec 16 1973,Acf Fiorentina,1-0,Inter
Sun Dec 16 1973,Bologna FC,2-2,Torino FC
Sun Dec 16 1973,Vicenza Calcio,0-1,As Roma
Sun Dec 23 1973,Genoa CFc,1-1,Bologna FC
Sun Dec 23 1973,Hellas Verona,0-1,Lazio Roma
Sun Dec 23 1973,Torino FC,0-0,US Foggia
Sun Dec 23 1973,As Roma,0-0,Acf Fiorentina
Sun Dec 23 1973,Ac Cesena,2-1,Sampdoria
Sun Dec 23 1973,Cagliari Calcio,2-1,Juventus
Sun Dec 23 1973,Ssc Napoli,1-2,AC Milan
Sun Dec 23 1973,Inter,2-0,Vicenza Calcio
Sun Dec 30 1973,Vicenza Calcio,2-1,Acf Fiorentina
Sun Dec 30 1973,Torino FC,1-0,Genoa CFc
Sun Dec 30 1973,Sampdoria,1-2,Juventus
Sun Dec 30 1973,Lazio Roma,1-0,AC Milan
Sun Dec 30 1973,Inter,2-0,As Roma
Sun Dec 30 1973,Cagliari Calcio,0-0,Ac Cesena
Sun Dec 30 1973,Bologna FC,0-0,US Foggia
Sun Dec 30 1973,Ssc Napoli,2-0,Hellas Verona
Sun Jan 6 1974,US Foggia,1-0,Ssc Napoli
Sun Jan 6 1974,As Roma,2-1,Sampdoria
Sun Jan 6 1974,AC Milan,1-0,Torino FC
Sun Jan 6 1974,Hellas Verona,1-1,Bologna FC
Sun Jan 6 1974,Acf Fiorentina,4-1,Cagliari Calcio
Sun Jan 6 1974,Ac Cesena,2-2,Vicenza Calcio
Sun Jan 6 1974,Juventus,2-0,Inter
Sun Jan 6 1974,Genoa CFc,1-2,Lazio Roma
Sun Jan 13 1974,Lazio Roma,0-1,Torino FC
Sun Jan 13 1974,Hellas Verona,3-0,US Foggia
Sun Jan 13 1974,Sampdoria,1-1,Inter
Sun Jan 13 1974,AC Milan,2-0,Genoa CFc
Sun Jan 13 1974,Juventus,2-1,As Roma
Sun Jan 13 1974,Ac Cesena,0-0,Acf Fiorentina
Sun Jan 13 1974,Cagliari Calcio,2-0,Vicenza Calcio
Sun Jan 13 1974,Ssc Napoli,2-0,Bologna FC
Mon Jan 21 1974,Genoa CFc,1-0,Hellas Verona
Mon Jan 21 1974,As Roma,1-0,Ac Cesena
Mon Jan 21 1974,Torino FC,1-1,Ssc Napoli
Mon Jan 21 1974,Inter,0-1,Cagliari Calcio
Mon Jan 21 1974,Acf Fiorentina,2-0,Juventus
Mon Jan 21 1974,Bologna FC,3-2,AC Milan
Mon Jan 21 1974,Vicenza Calcio,0-0,Sampdoria
Mon Jan 21 1974,US Foggia,0-1,Lazio Roma
Sun Jan 27 1974,Lazio Roma,4-0,Bologna FC
Sun Jan 27 1974,Hellas Verona,0-1,Torino FC
Sun Jan 27 1974,Sampdoria,1-2,Acf Fiorentina
Sun Jan 27 1974,AC Milan,1-0,US Foggia
Sun Jan 27 1974,Juventus,0-0,Vicenza Calcio
Sun Jan 27 1974,Ac Cesena,0-1,Inter
Sun Jan 27 1974,Cagliari Calcio,1-1,As Roma
Sun Jan 27 1974,Ssc Napoli,1-0,Genoa CFc
Sun Feb 3 1974,Ssc Napoli,1-0,Cagliari Calcio
Sun Feb 3 1974,US Foggia,0-0,Juventus
Sun Feb 3 1974,Hellas Verona,1-1,Acf Fiorentina
Sun Feb 3 1974,Torino FC,2-1,Ac Cesena
Sun Feb 3 1974,Bologna FC,0-0,As Roma
Sun Feb 3 1974,Genoa CFc,1-1,Inter
Sun Feb 3 1974,Lazio Roma,3-0,Vicenza Calcio
Sun Feb 3 1974,AC Milan,2-1,Sampdoria
Sun Feb 10 1974,Inter,0-0,Hellas Verona
Sun Feb 10 1974,Sampdoria,1-0,Lazio Roma
Sun Feb 10 1974,As Roma,0-0,Torino FC
Sun Feb 10 1974,Juventus,4-1,Ssc Napoli
Sun Feb 10 1974,Acf Fiorentina,0-0,Genoa CFc
Sun Feb 10 1974,Ac Cesena,1-0,AC Milan
Sun Feb 10 1974,Cagliari Calcio,1-0,US Foggia
Sun Feb 10 1974,Vicenza Calcio,2-1,Bologna FC
Sun Feb 17 1974,Lazio Roma,3-1,Juventus
Sun Feb 17 1974,AC Milan,2-0,As Roma
Sun Feb 17 1974,Hellas Verona,2-1,Ac Cesena
Sun Feb 17 1974,Torino FC,1-2,Cagliari Calcio
Sun Feb 17 1974,Bologna FC,2-1,Sampdoria
