Date,Team 1,FT,Team 2
Sat Sep 1 1973,Real Sociedad,0-2,Granada CF
Sat Sep 1 1973,Espanyol Barcelona,3-0,Real Murcia
Sat Sep 1 1973,Real Madrid,0-0,Cd Castellon
Sat Sep 1 1973,Valencia CF,2-1,Real Oviedo
Sun Sep 2 1973,Elche CF,1-0,FC Barcelona
Sun Sep 2 1973,Celta Vigo,2-1,Athletic Bilbao
Sun Sep 2 1973,Sporting Gijon,0-3,Atletico Madrid
Sun Sep 2 1973,Racing Santander,1-1,Real Zaragoza
Sun Sep 2 1973,Ud Las Palmas,1-0,Malaga CF
Sat Sep 8 1973,Atletico Madrid,3-1,Valencia CF
Sat Sep 8 1973,Real Murcia,1-1,Real Sociedad
Sat Sep 8 1973,Athletic Bilbao,1-0,Espanyol Barcelona
Sat Sep 8 1973,Malaga CF,3-1,Elche CF
Sun Sep 9 1973,FC Barcelona,0-0,Racing Santander
Sun Sep 9 1973,Cd Castellon,3-2,Sporting Gijon
Sun Sep 9 1973,Real Oviedo,1-0,Ud Las Palmas
Sun Sep 9 1973,Real Zaragoza,2-1,Celta Vigo
Sun Sep 9 1973,Granada CF,1-1,Real Madrid
Sat Sep 15 1973,Ud Las Palmas,1-0,Atletico Madrid
Sat Sep 15 1973,Sporting Gijon,1-2,Valencia CF
Sat Sep 15 1973,Espanyol Barcelona,3-1,Real Zaragoza
Sat Sep 15 1973,Real Madrid,1-1,Real Murcia
Sun Sep 16 1973,Real Sociedad,2-1,Athletic Bilbao
Sun Sep 16 1973,Cd Castellon,1-1,Granada CF
Sun Sep 16 1973,Racing Santander,1-1,Malaga CF
Sun Sep 16 1973,Elche CF,1-1,Real Oviedo
Sun Sep 16 1973,Celta Vigo,2-1,FC Barcelona
Sat Sep 22 1973,Valencia CF,2-0,Ud Las Palmas
Sat Sep 22 1973,Malaga CF,1-1,Celta Vigo
Sun Sep 23 1973,Real Zaragoza,0-0,Real Sociedad
Sun Sep 23 1973,Real Murcia,3-1,Cd Castellon
Sun Sep 23 1973,Atletico Madrid,2-1,Elche CF
Sun Sep 23 1973,Granada CF,1-0,Sporting Gijon
Sun Sep 23 1973,FC Barcelona,3-0,Espanyol Barcelona
Sun Sep 23 1973,Athletic Bilbao,2-1,Real Madrid
Sun Sep 23 1973,Real Oviedo,2-1,Racing Santander
Sat Sep 29 1973,Sporting Gijon,1-0,Ud Las Palmas
Sat Sep 29 1973,Real Madrid,4-0,Real Zaragoza
Sat Sep 29 1973,Espanyol Barcelona,1-1,Malaga CF
Sat Sep 29 1973,Granada CF,1-1,Real Murcia
Sun Sep 30 1973,Cd Castellon,0-0,Athletic Bilbao
Sun Sep 30 1973,Celta Vigo,5-1,Real Oviedo
Sun Sep 30 1973,Racing Santander,2-1,Atletico Madrid
Sun Sep 30 1973,Elche CF,1-0,Valencia CF
Sun Sep 30 1973,Real Sociedad,2-1,FC Barcelona
