Date,Team 1,FT,Team 2
Sat Oct 27 1973,West Ham United,0-0,Derby County
Sat Nov 3 1973,Arsenal FC,0-2,Liverpool FC
Sat Nov 3 1973,Coventry City,0-1,Ipswich Town
Sat Nov 3 1973,Derby County,1-2,Queens Park Rangers
Sat Nov 3 1973,Everton FC,1-1,Tottenham Hotspur
Sat Nov 3 1973,Leeds United,4-1,West Ham United
Sat Nov 3 1973,Manchester United,2-2,Chelsea FC
Sat Nov 3 1973,Newcastle United,2-1,Stoke City
Sat Nov 3 1973,Norwich City,1-0,Leicester City
Sat Nov 3 1973,Sheffield United,1-1,Birmingham City
Sat Nov 3 1973,Southampton FC,2-2,Burnley FC
Sat Nov 3 1973,Wolverhampton Wanderers,0-0,Manchester City
Sat Nov 10 1973,Birmingham City,1-1,Southampton FC
Sat Nov 10 1973,Burnley FC,0-0,Leeds United
Sat Nov 10 1973,Chelsea FC,3-1,Everton FC
Sat Nov 10 1973,Ipswich Town,3-0,Derby County
Sat Nov 10 1973,Leicester City,1-0,Newcastle United
Sat Nov 10 1973,Liverpool FC,1-0,Wolverhampton Wanderers
Sat Nov 10 1973,Manchester City,1-2,Arsenal FC
Sat Nov 10 1973,Queens Park Rangers,3-0,Coventry City
Sat Nov 10 1973,Stoke City,2-0,Norwich City
Sat Nov 10 1973,Tottenham Hotspur,2-1,Manchester United
Sat Nov 10 1973,West Ham United,2-2,Sheffield United
Sat Nov 17 1973,Arsenal FC,0-0,Chelsea FC
Sat Nov 17 1973,Leeds United,3-0,Coventry City
Sat Nov 17 1973,Leicester City,2-0,Burnley FC
Sat Nov 17 1973,Liverpool FC,4-2,Ipswich Town
Sat Nov 17 1973,Manchester City,1-0,Queens Park Rangers
Sat Nov 17 1973,Newcastle United,3-2,Manchester United
Sat Nov 17 1973,Norwich City,1-3,Everton FC
Sat Nov 17 1973,Sheffield United,3-0,Derby County
Sat Nov 17 1973,Southampton FC,1-1,Tottenham Hotspur
Sat Nov 17 1973,Stoke City,5-2,Birmingham City
Sat Nov 17 1973,Wolverhampton Wanderers,0-0,West Ham United
Sat Nov 24 1973,Birmingham City,3-0,Leicester City
Sat Nov 24 1973,Burnley FC,1-0,Stoke City
Sat Nov 24 1973,Chelsea FC,4-0,Southampton FC
Sat Nov 24 1973,Coventry City,3-1,Sheffield United
Sat Nov 24 1973,Derby County,0-0,Leeds United
Sat Nov 24 1973,Everton FC,1-1,Newcastle United
Sat Nov 24 1973,Ipswich Town,2-1,Manchester City
Sat Nov 24 1973,Manchester United,0-0,Norwich City
Sat Nov 24 1973,Queens Park Rangers,2-2,Liverpool FC
Sat Nov 24 1973,Tottenham Hotspur,1-3,Wolverhampton Wanderers
Sat Nov 24 1973,West Ham United,1-3,Arsenal FC
Sat Dec 1 1973,Arsenal FC,2-2,Coventry City
Sat Dec 1 1973,Leeds United,2-2,Queens Park Rangers
Sat Dec 1 1973,Leicester City,3-0,Tottenham Hotspur
Sat Dec 1 1973,Liverpool FC,1-0,West Ham United
Sat Dec 1 1973,Southampton FC,2-0,Everton FC
Tue Dec 4 1973,Arsenal FC,2-2,Wolverhampton Wanderers
Sat Dec 8 1973,Birmingham City,1-0,Newcastle United
Sat Dec 8 1973,Burnley FC,1-0,Norwich City
Sat Dec 8 1973,Chelsea FC,3-2,Leicester City
Sat Dec 8 1973,Coventry City,1-0,Wolverhampton Wanderers
Sat Dec 8 1973,Derby County,1-1,Arsenal FC
Sat Dec 8 1973,Everton FC,0-1,Liverpool FC
Sat Dec 8 1973,Ipswich Town,0-3,Leeds United
Sat Dec 8 1973,Manchester United,0-0,Southampton FC
Sat Dec 8 1973,Queens Park Rangers,0-0,Sheffield United
Sat Dec 8 1973,Tottenham Hotspur,2-1,Stoke City
Sat Dec 8 1973,West Ham United,2-1,Manchester City
Sat Dec 15 1973,Birmingham City,3-1,West Ham United
Sat Dec 15 1973,Burnley FC,2-1,Arsenal FC
Sat Dec 15 1973,Chelsea FC,1-2,Leeds United
Sat Dec 15 1973,Everton FC,1-1,Sheffield United
Sat Dec 15 1973,Leicester City,2-0,Queens Park Rangers
Sat Dec 15 1973,Manchester United,2-3,Coventry City
Sat Dec 15 1973,Newcastle United,0-2,Derby County
Sat Dec 15 1973,Norwich City,1-1,Liverpool FC
Sat Dec 15 1973,Southampton FC,2-0,Ipswich Town
Sat Dec 15 1973,Stoke City,2-3,Wolverhampton Wanderers
Sat Dec 15 1973,Tottenham Hotspur,0-2,Manchester City
Sat Dec 22 1973,Arsenal FC,1-0,Everton FC
Sat Dec 22 1973,Coventry City,1-2,Leicester City
Sat Dec 22 1973,Derby County,2-0,Tottenham Hotspur
Sat Dec 22 1973,Ipswich Town,3-0,Birmingham City
Sat Dec 22 1973,Leeds United,1-0,Norwich City
Sat Dec 22 1973,Liverpool FC,2-0,Manchester United
Sat Dec 22 1973,Manchester City,2-0,Burnley FC
Sat Dec 22 1973,Queens Park Rangers,3-2,Newcastle United
Sat Dec 22 1973,Sheffield United,4-2,Southampton FC
Sat Dec 22 1973,West Ham United,0-2,Stoke City
Sat Dec 22 1973,Wolverhampton Wanderers,2-0,Chelsea FC
Wed Dec 26 1973,Birmingham City,1-0,Coventry City
Wed Dec 26 1973,Burnley FC,2-1,Liverpool FC
Wed Dec 26 1973,Chelsea FC,2-4,West Ham United
Wed Dec 26 1973,Everton FC,2-0,Manchester City
Wed Dec 26 1973,Leicester City,2-2,Wolverhampton Wanderers
Wed Dec 26 1973,Manchester United,1-2,Sheffield United
Wed Dec 26 1973,Newcastle United,0-1,Leeds United
Wed Dec 26 1973,Norwich City,1-2,Ipswich Town
Wed Dec 26 1973,Southampton FC,1-1,Arsenal FC
Wed Dec 26 1973,Stoke City,0-0,Derby County
Wed Dec 26 1973,Tottenham Hotspur,0-0,Queens Park Rangers
Sat Dec 29 1973,Birmingham City,1-1,Leeds United
Sat Dec 29 1973,Burnley FC,1-1,Wolverhampton Wanderers
Sat Dec 29 1973,Chelsea FC,0-1,Liverpool FC
Sat Dec 29 1973,Everton FC,2-1,Derby County
Sat Dec 29 1973,Leicester City,2-0,Arsenal FC
Sat Dec 29 1973,Manchester United,2-0,Ipswich Town
Sat Dec 29 1973,Newcastle United,1-0,Sheffield United
Sat Dec 29 1973,Norwich City,1-1,Manchester City
Sat Dec 29 1973,Southampton FC,1-1,Coventry City
Sat Dec 29 1973,Stoke City,4-1,Queens Park Rangers
Sat Dec 29 1973,Tottenham Hotspur,2-0,West Ham United
Tue Jan 1 1974,Arsenal FC,0-1,Newcastle United
Tue Jan 1 1974,Coventry City,1-1,Burnley FC
Tue Jan 1 1974,Derby County,1-1,Birmingham City
Tue Jan 1 1974,Ipswich Town,3-0,Everton FC
Tue Jan 1 1974,Leeds United,1-1,Tottenham Hotspur
Tue Jan 1 1974,Liverpool FC,1-1,Leicester City
Tue Jan 1 1974,Manchester City,0-0,Stoke City
Tue Jan 1 1974,Queens Park Rangers,3-0,Manchester United
Tue Jan 1 1974,Sheffield United,1-2,Chelsea FC
Tue Jan 1 1974,West Ham United,4-2,Norwich City
Tue Jan 1 1974,Wolverhampton Wanderers,2-1,Southampton FC
Sat Jan 12 1974,Arsenal FC,2-0,Norwich City
Sat Jan 12 1974,Coventry City,2-2,Chelsea FC
Sat Jan 12 1974,Derby County,5-1,Burnley FC
Sat Jan 12 1974,Ipswich Town,1-1,Stoke City
Sat Jan 12 1974,Leeds United,2-1,Southampton FC
Sat Jan 12 1974,Liverpool FC,3-2,Birmingham City
Sat Jan 12 1974,Manchester City,2-0,Leicester City
Sat Jan 12 1974,Queens Park Rangers,1-0,Everton FC
Sat Jan 12 1974,Sheffield United,2-2,Tottenham Hotspur
Sat Jan 12 1974,West Ham United,2-1,Manchester United
Sat Jan 12 1974,Wolverhampton Wanderers,1-0,Newcastle United
Sat Jan 19 1974,Birmingham City,1-1,Manchester City
Sat Jan 19 1974,Burnley FC,1-2,Sheffield United
Sat Jan 19 1974,Chelsea FC,1-1,Derby County
Sat Jan 19 1974,Everton FC,0-0,Leeds United
Sat Jan 19 1974,Leicester City,5-0,Ipswich Town
Sat Jan 19 1974,Manchester United,1-1,Arsenal FC
Sat Jan 19 1974,Newcastle United,1-1,West Ham United
Sat Jan 19 1974,Norwich City,1-1,Wolverhampton Wanderers
Sat Jan 19 1974,Southampton FC,2-2,Queens Park Rangers
Sat Jan 19 1974,Stoke City,1-1,Liverpool FC
Sat Jan 19 1974,Tottenham Hotspur,2-1,Coventry City
Sun Jan 27 1974,Stoke City,1-0,Chelsea FC
Sat Feb 2 1974,Arsenal FC,1-1,Burnley FC
Sat Feb 2 1974,Coventry City,1-0,Manchester United
Sat Feb 2 1974,Derby County,1-0,Newcastle United
Sat Feb 2 1974,Ipswich Town,7-0,Southampton FC
Sat Feb 2 1974,Leeds United,1-1,Chelsea FC
Sat Feb 2 1974,Liverpool FC,1-0,Norwich City
Sat Feb 2 1974,Manchester City,0-0,Tottenham Hotspur
Sat Feb 2 1974,Queens Park Rangers,0-0,Leicester City
Sat Feb 2 1974,Sheffield United,1-1,Everton FC
Sat Feb 2 1974,West Ham United,0-0,Birmingham City
Sat Feb 2 1974,Wolverhampton Wanderers,1-1,Stoke City
Tue Feb 5 1974,Ipswich Town,1-3,West Ham United
Tue Feb 5 1974,Leeds United,3-1,Arsenal FC
Tue Feb 5 1974,Liverpool FC,2-1,Coventry City
Tue Feb 5 1974,Queens Park Rangers,1-2,Norwich City
Tue Feb 5 1974,Sheffield United,1-0,Wolverhampton Wanderers
Tue Feb 5 1974,Southampton FC,3-1,Newcastle United
Wed Feb 6 1974,Manchester City,1-0,Derby County
Wed Feb 6 1974,Tottenham Hotspur,4-2,Birmingham City
Sat Feb 9 1974,Burnley FC,0-1,Ipswich Town
Sat Feb 9 1974,Chelsea FC,1-0,Manchester City
Sat Feb 9 1974,Everton FC,2-1,Wolverhampton Wanderers
Sat Feb 9 1974,Leicester City,0-1,West Ham United
Sat Feb 9 1974,Manchester United,0-2,Leeds United
Sat Feb 9 1974,Newcastle United,5-1,Coventry City
Sat Feb 9 1974,Norwich City,2-1,Sheffield United
Sat Feb 16 1974,Arsenal FC,0-1,Tottenham Hotspur
Sat Feb 16 1974,Derby County,2-2,Manchester United
Sat Feb 16 1974,Sheffield United,0-0,Stoke City
Sat Feb 16 1974,West Ham United,4-3,Everton FC
Sat Feb 16 1974,Wolverhampton Wanderers,1-0,Birmingham City
Sat Feb 23 1974,Birmingham City,3-1,Arsenal FC
Sat Feb 23 1974,Burnley FC,1-1,West Ham United
Sat Feb 23 1974,Chelsea FC,3-3,Queens Park Rangers
Sat Feb 23 1974,Everton FC,1-0,Coventry City
Sat Feb 23 1974,Leicester City,1-1,Sheffield United
Sat Feb 23 1974,Manchester United,0-0,Wolverhampton Wanderers
Sat Feb 23 1974,Newcastle United,0-0,Liverpool FC
Sat Feb 23 1974,Norwich City,2-4,Derby County
Sat Feb 23 1974,Southampton FC,0-2,Manchester City
Sat Feb 23 1974,Stoke City,3-2,Leeds United
Sat Feb 23 1974,Tottenham Hotspur,1-1,Ipswich Town
Tue Feb 26 1974,Coventry City,1-0,Norwich City
Tue Feb 26 1974,Ipswich Town,1-1,Chelsea FC
Tue Feb 26 1974,Leeds United,1-1,Leicester City
Tue Feb 26 1974,Liverpool FC,1-0,Southampton FC
Wed Feb 27 1974,Queens Park Rangers,2-1,Burnley FC
Sat Mar 2 1974,Arsenal FC,1-0,Southampton FC
Sat Mar 2 1974,Coventry City,0-1,Birmingham City
Sat Mar 2 1974,Derby County,1-1,Stoke City
Sat Mar 2 1974,Ipswich Town,1-1,Norwich City
Sat Mar 2 1974,Leeds United,1-1,Newcastle United
Sat Mar 2 1974,Leicester City,2-1,Everton FC
Sat Mar 2 1974,Liverpool FC,1-0,Burnley FC
Sat Mar 2 1974,Queens Park Rangers,3-1,Tottenham Hotspur
Sat Mar 2 1974,Sheffield United,0-1,Manchester United
Sat Mar 2 1974,West Ham United,3-0,Chelsea FC
Tue Mar 5 1974,Southampton FC,1-1,Derby County
Sat Mar 9 1974,Coventry City,2-0,Stoke City
Sat Mar 9 1974,Derby County,1-1,West Ham United
Sat Mar 9 1974,Everton FC,4-1,Birmingham City
Sat Mar 9 1974,Leeds United,1-0,Manchester City
Sat Mar 9 1974,Norwich City,2-2,Chelsea FC
Sat Mar 9 1974,Wolverhampton Wanderers,3-1,Ipswich Town
Tue Mar 12 1974,Sheffield United,0-3,Ipswich Town
Wed Mar 13 1974,Chelsea FC,3-0,Burnley FC
Wed Mar 13 1974,Manchester City,0-0,Manchester United
Sat Mar 16 1974,Birmingham City,1-0,Manchester United
Sat Mar 16 1974,Burnley FC,3-1,Everton FC
Sat Mar 16 1974,Chelsea FC,1-0,Newcastle United
Sat Mar 16 1974,Ipswich Town,2-2,Arsenal FC
Sat Mar 16 1974,Leicester City,0-1,Derby County
Sat Mar 16 1974,Liverpool FC,1-0,Leeds United
Sat Mar 16 1974,Manchester City,0-1,Sheffield United
Sat Mar 16 1974,Queens Park Rangers,0-0,Wolverhampton Wanderers
Sat Mar 16 1974,Stoke City,4-1,Southampton FC
Sat Mar 16 1974,Tottenham Hotspur,0-0,Norwich City
Sat Mar 16 1974,West Ham United,2-3,Coventry City
Mon Mar 18 1974,Southampton FC,1-0,Leicester City
Wed Mar 20 1974,Norwich City,2-1,Birmingham City
Sat Mar 23 1974,Arsenal FC,2-0,Manchester City
Sat Mar 23 1974,Coventry City,0-1,Queens Park Rangers
Sat Mar 23 1974,Derby County,2-0,Ipswich Town
Sat Mar 23 1974,Everton FC,1-1,Chelsea FC
Sat Mar 23 1974,Leeds United,1-4,Burnley FC
Sat Mar 23 1974,Manchester United,0-1,Tottenham Hotspur
Sat Mar 23 1974,Newcastle United,1-1,Leicester City
Sat Mar 23 1974,Norwich City,4-0,Stoke City
Sat Mar 23 1974,Sheffield United,1-0,West Ham United
Sat Mar 23 1974,Southampton FC,0-2,Birmingham City
Sat Mar 23 1974,Wolverhampton Wanderers,0-1,Liverpool FC
Wed Mar 27 1974,Manchester City,2-1,Newcastle United
Sat Mar 30 1974,Birmingham City,1-0,Sheffield United
Sat Mar 30 1974,Chelsea FC,1-3,Manchester United
Sat Mar 30 1974,Ipswich Town,3-0,Coventry City
Sat Mar 30 1974,Manchester City,1-1,Wolverhampton Wanderers
Sat Mar 30 1974,Queens Park Rangers,0-0,Derby County
Sat Mar 30 1974,Stoke City,0-0,Arsenal FC
Sat Mar 30 1974,Tottenham Hotspur,0-2,Everton FC
Sat Mar 30 1974,West Ham United,3-1,Leeds United
Tue Apr 2 1974,Manchester City,1-1,Everton FC
Wed Apr 3 1974,Manchester United,3-3,Burnley FC
Wed Apr 3 1974,Stoke City,2-1,Newcastle United
Wed Apr 3 1974,Tottenham Hotspur,1-2,Chelsea FC
Sat Apr 6 1974,Arsenal FC,0-0,West Ham United
Sat Apr 6 1974,Leeds United,2-0,Derby County
Sat Apr 6 1974,Leicester City,3-3,Birmingham City
Sat Apr 6 1974,Liverpool FC,2-1,Queens Park Rangers
Sat Apr 6 1974,Manchester City,1-3,Ipswich Town
Sat Apr 6 1974,Newcastle United,2-1,Everton FC
Sat Apr 6 1974,Norwich City,0-2,Manchester United
Sat Apr 6 1974,Sheffield United,0-1,Coventry City
Sat Apr 6 1974,Southampton FC,0-0,Chelsea FC
Sat Apr 6 1974,Stoke City,4-0,Burnley FC
Sat Apr 6 1974,Wolverhampton Wanderers,1-1,Tottenham Hotspur
Mon Apr 8 1974,Sheffield United,1-0,Liverpool FC
Tue Apr 9 1974,Queens Park Rangers,3-0,Manchester City
Tue Apr 9 1974,Wolverhampton Wanderers,4-0,Derby County
Wed Apr 10 1974,Newcastle United,1-2,Burnley FC
Fri Apr 12 1974,Burnley FC,2-1,Birmingham City
Fri Apr 12 1974,Manchester City,1-1,Liverpool FC
Fri Apr 12 1974,Queens Park Rangers,0-1,Ipswich Town
Fri Apr 12 1974,West Ham United,4-1,Southampton FC
Sat Apr 13 1974,Birmingham City,0-0,Stoke City
Sat Apr 13 1974,Burnley FC,0-0,Leicester City
Sat Apr 13 1974,Chelsea FC,1-3,Arsenal FC
Sat Apr 13 1974,Coventry City,0-0,Leeds United
Sat Apr 13 1974,Derby County,4-1,Sheffield United
Sat Apr 13 1974,Everton FC,4-1,Norwich City
Sat Apr 13 1974,Ipswich Town,1-1,Liverpool FC
Sat Apr 13 1974,Manchester United,1-0,Newcastle United
Sat Apr 13 1974,Tottenham Hotspur,3-1,Southampton FC
Sat Apr 13 1974,West Ham United,0-0,Wolverhampton Wanderers
Mon Apr 15 1974,Chelsea FC,0-0,Tottenham Hotspur
Mon Apr 15 1974,Derby County,1-0,Coventry City
Mon Apr 15 1974,Ipswich Town,1-0,Queens Park Rangers
Mon Apr 15 1974,Leeds United,0-0,Sheffield United
Mon Apr 15 1974,Manchester United,3-0,Everton FC
Mon Apr 15 1974,Newcastle United,0-0,Norwich City
Mon Apr 15 1974,Southampton FC,1-1,West Ham United
Mon Apr 15 1974,Stoke City,1-0,Leicester City
Mon Apr 15 1974,Wolverhampton Wanderers,3-1,Arsenal FC
Tue Apr 16 1974,Birmingham City,2-2,Burnley FC
Tue Apr 16 1974,Leicester City,1-1,Stoke City
Tue Apr 16 1974,Liverpool FC,4-0,Manchester City
Tue Apr 16 1974,Sheffield United,0-2,Leeds United
Wed Apr 17 1974,Norwich City,1-1,Newcastle United
Sat Apr 20 1974,Arsenal FC,2-0,Derby County
Sat Apr 20 1974,Leeds United,3-2,Ipswich Town
Sat Apr 20 1974,Leicester City,3-0,Chelsea FC
Sat Apr 20 1974,Liverpool FC,0-0,Everton FC
Sat Apr 20 1974,Manchester City,2-1,West Ham United
Sat Apr 20 1974,Newcastle United,1-1,Birmingham City
Sat Apr 20 1974,Norwich City,1-0,Burnley FC
Sat Apr 20 1974,Sheffield United,1-1,Queens Park Rangers
Sat Apr 20 1974,Southampton FC,1-1,Manchester United
Sat Apr 20 1974,Stoke City,1-0,Tottenham Hotspur
Sat Apr 20 1974,Wolverhampton Wanderers,1-1,Coventry City
Mon Apr 22 1974,Burnley FC,3-0,Southampton FC
Tue Apr 23 1974,Birmingham City,4-0,Queens Park Rangers
Tue Apr 23 1974,Everton FC,1-0,Manchester United
Tue Apr 23 1974,Wolverhampton Wanderers,1-0,Leicester City
Wed Apr 24 1974,Liverpool FC,0-1,Arsenal FC
Sat Apr 27 1974,Birmingham City,2-1,Norwich City
Sat Apr 27 1974,Burnley FC,1-1,Newcastle United
Sat Apr 27 1974,Chelsea FC,0-1,Stoke City
Sat Apr 27 1974,Coventry City,3-3,Arsenal FC
Sat Apr 27 1974,Derby County,2-0,Wolverhampton Wanderers
Sat Apr 27 1974,Everton FC,0-3,Southampton FC
Sat Apr 27 1974,Ipswich Town,0-1,Sheffield United
Sat Apr 27 1974,Manchester United,0-1,Manchester City
Sat Apr 27 1974,Queens Park Rangers,0-1,Leeds United
Sat Apr 27 1974,Tottenham Hotspur,1-0,Leicester City
Sat Apr 27 1974,West Ham United,2-2,Liverpool FC
