Date,Team 1,FT,Team 2
Sat Aug 11 1973,Bor Moenchengladbach,3-1,Fortuna Koln
Sat Aug 11 1973,1 FC Koeln,1-1,Eintracht Frankfurt
Sat Aug 11 1973,Kickers Offenbach,1-1,Rot Weiss Essen
Sat Aug 11 1973,1 FC Kaiserslautern,2-2,Werder Bremen
Sat Aug 11 1973,Hamburger SV,0-2,Hertha BSC Berlin
Sat Aug 11 1973,Vfb Stuttgart,3-0,FC Schalke 04
Sat Aug 11 1973,Vfl Bochum,2-1,Wuppertaler SV
Sat Aug 11 1973,MSV Duisburg,1-1,Hannover 96
Sat Aug 11 1973,Bayern Muenchen,3-1,Fortuna Duesseldorf
Fri Aug 17 1973,Werder Bremen,1-1,Vfb Stuttgart
Fri Aug 17 1973,FC Schalke 04,3-1,Vfl Bochum
Sat Aug 18 1973,Fortuna Koln,0-3,Bayern Muenchen
Sat Aug 18 1973,Rot Weiss Essen,2-6,Bor Moenchengladbach
Sat Aug 18 1973,Hertha BSC Berlin,2-2,Kickers Offenbach
Sat Aug 18 1973,Wuppertaler SV,3-0,Hamburger SV
Sat Aug 18 1973,Fortuna Duesseldorf,3-0,1 FC Koeln
Sat Aug 18 1973,Hannover 96,4-2,1 FC Kaiserslautern
Sat Aug 18 1973,Eintracht Frankfurt,3-0,MSV Duisburg
Tue Aug 21 1973,1 FC Kaiserslautern,1-4,Eintracht Frankfurt
Tue Aug 21 1973,MSV Duisburg,5-1,1 FC Koeln
Tue Aug 21 1973,Kickers Offenbach,0-1,Wuppertaler SV
Tue Aug 21 1973,Vfb Stuttgart,5-1,Hannover 96
Tue Aug 21 1973,Fortuna Koln,1-1,Fortuna Duesseldorf
Tue Aug 21 1973,Hamburger SV,5-2,FC Schalke 04
Tue Aug 21 1973,Vfl Bochum,0-0,Werder Bremen
Tue Aug 21 1973,Bayern Muenchen,2-0,Rot Weiss Essen
Sat Aug 25 1973,Eintracht Frankfurt,4-3,Vfb Stuttgart
Sat Aug 25 1973,Hannover 96,1-2,Vfl Bochum
Sat Aug 25 1973,FC Schalke 04,0-2,Kickers Offenbach
Sat Aug 25 1973,Hertha BSC Berlin,2-2,Bayern Muenchen
Sat Aug 25 1973,Wuppertaler SV,2-4,Bor Moenchengladbach
Sat Aug 25 1973,Rot Weiss Essen,0-2,Fortuna Koln
Sat Aug 25 1973,Werder Bremen,1-1,Hamburger SV
Sat Aug 25 1973,Fortuna Duesseldorf,2-1,MSV Duisburg
Sat Aug 25 1973,1 FC Koeln,3-1,1 FC Kaiserslautern
Wed Aug 29 1973,Bor Moenchengladbach,1-1,Hertha BSC Berlin
Fri Aug 31 1973,Vfl Bochum,1-1,Eintracht Frankfurt
Fri Aug 31 1973,Kickers Offenbach,4-0,Werder Bremen
Fri Aug 31 1973,1 FC Kaiserslautern,2-1,MSV Duisburg
Sat Sep 1 1973,Bor Moenchengladbach,6-0,FC Schalke 04
Sat Sep 1 1973,Vfb Stuttgart,2-1,1 FC Koeln
