Date,Team 1,FT,Team 2
Tue Jul 10 2001,Grazer Ak,0-2,FC Wacker Innsbruck
Wed Jul 11 2001,Rapid Wien,3-1,Sturm Graz
Wed Jul 11 2001,Schwarz Weiss Bregenz,1-0,FC Admira Wacker
Wed Jul 11 2001,RB Salzburg,0-0,Austria Wien
Wed Jul 11 2001,FC Kaernten,1-2,SV Ried
Tue Jul 17 2001,Sturm Graz,1-0,RB Salzburg
Wed Jul 18 2001,Austria Wien,2-3,Grazer Ak
Wed Jul 18 2001,FC Admira Wacker,0-1,FC Kaernten
Wed Jul 18 2001,FC Wacker Innsbruck,5-0,Schwarz Weiss Bregenz
Wed Jul 18 2001,SV Ried,2-2,Rapid Wien
Tue Jul 24 2001,RB Salzburg,0-0,FC Wacker Innsbruck
Tue Jul 24 2001,FC Kaernten,3-0,Rapid Wien
Wed Jul 25 2001,Grazer Ak,3-0,FC Admira Wacker
Wed Jul 25 2001,Austria Wien,1-1,Sturm Graz
Wed Jul 25 2001,Schwarz Weiss Bregenz,0-3,SV Ried
Sat Jul 28 2001,Rapid Wien,3-1,Schwarz Weiss Bregenz
Sat Jul 28 2001,FC Admira Wacker,1-2,RB Salzburg
Sat Jul 28 2001,Sturm Graz,3-0,FC Kaernten
Sat Jul 28 2001,SV Ried,2-2,Grazer Ak
Sun Jul 29 2001,FC Wacker Innsbruck,1-0,Austria Wien
Tue Jul 31 2001,RB Salzburg,0-1,Rapid Wien
Wed Aug 1 2001,Grazer Ak,5-0,FC Kaernten
Wed Aug 1 2001,Austria Wien,3-3,SV Ried
Wed Aug 1 2001,Schwarz Weiss Bregenz,0-5,Sturm Graz
Wed Aug 1 2001,FC Wacker Innsbruck,6-0,FC Admira Wacker
Sat Aug 4 2001,FC Admira Wacker,2-4,Austria Wien
Sat Aug 4 2001,FC Kaernten,1-1,Schwarz Weiss Bregenz
Sat Aug 4 2001,SV Ried,1-2,RB Salzburg
Sun Aug 5 2001,Rapid Wien,0-4,Grazer Ak
Sat Aug 11 2001,FC Admira Wacker,1-2,Sturm Graz
Sat Aug 11 2001,RB Salzburg,1-2,FC Kaernten
Sat Aug 11 2001,FC Wacker Innsbruck,0-0,SV Ried
Sun Aug 12 2001,Grazer Ak,0-0,Schwarz Weiss Bregenz
Sun Aug 12 2001,Austria Wien,2-1,Rapid Wien
Sat Aug 18 2001,Rapid Wien,0-2,FC Wacker Innsbruck
Sat Aug 18 2001,Schwarz Weiss Bregenz,2-2,RB Salzburg
Sat Aug 18 2001,FC Kaernten,0-0,Austria Wien
Sat Aug 18 2001,SV Ried,2-3,FC Admira Wacker
Sun Aug 19 2001,Sturm Graz,2-0,Grazer Ak
Sat Aug 25 2001,Austria Wien,1-0,Schwarz Weiss Bregenz
Sat Aug 25 2001,Sturm Graz,2-0,SV Ried
