Date,Team 1,FT,Team 2
Sat Aug 25 2001,Bologna FC,1-0,Atalanta
Sun Aug 26 2001,Juventus,4-0,Fbc Unione Venezia
Sun Aug 26 2001,Inter,4-1,Ac Perugia Calcio
Sun Aug 26 2001,Lazio Roma,1-1,Piacenza Calcio
Sun Aug 26 2001,Udinese Calcio,2-2,Torino FC
Sun Aug 26 2001,Brescia Calcio,2-2,AC Milan
Sun Aug 26 2001,US Lecce,1-1,Parma FC
Sun Aug 26 2001,Acf Fiorentina,0-2,Chievo Verona
Sun Aug 26 2001,Hellas Verona,1-1,As Roma
Sat Sep 8 2001,As Roma,1-1,Udinese Calcio
Sat Sep 8 2001,Ac Perugia Calcio,0-0,Lazio Roma
Sun Sep 9 2001,AC Milan,5-2,Acf Fiorentina
Sun Sep 9 2001,Parma FC,2-2,Inter
Sun Sep 9 2001,Chievo Verona,2-0,Bologna FC
Sun Sep 9 2001,Atalanta,0-2,Juventus
Sun Sep 9 2001,Piacenza Calcio,1-2,US Lecce
Sun Sep 9 2001,Torino FC,1-3,Brescia Calcio
Sun Sep 9 2001,Fbc Unione Venezia,0-1,Hellas Verona
Sat Sep 15 2001,Juventus,3-2,Chievo Verona
Sun Sep 16 2001,Inter,2-1,Fbc Unione Venezia
Sun Sep 16 2001,Lazio Roma,0-0,Torino FC
Sun Sep 16 2001,Udinese Calcio,1-2,AC Milan
Sun Sep 16 2001,Bologna FC,1-0,Parma FC
Sun Sep 16 2001,Brescia Calcio,1-1,US Lecce
Sun Sep 16 2001,Acf Fiorentina,3-1,Atalanta
Sun Sep 16 2001,Piacenza Calcio,2-0,As Roma
Sun Sep 16 2001,Hellas Verona,1-1,Ac Perugia Calcio
Sat Sep 22 2001,US Lecce,0-0,Juventus
Sun Sep 23 2001,AC Milan,2-0,Lazio Roma
Sun Sep 23 2001,As Roma,2-1,Acf Fiorentina
Sun Sep 23 2001,Parma FC,1-0,Brescia Calcio
Sun Sep 23 2001,Chievo Verona,4-2,Piacenza Calcio
Sun Sep 23 2001,Atalanta,1-0,Hellas Verona
Sun Sep 23 2001,Ac Perugia Calcio,1-2,Udinese Calcio
Sun Sep 23 2001,Torino FC,0-1,Inter
Sun Sep 23 2001,Fbc Unione Venezia,0-1,Bologna FC
Sat Sep 29 2001,Juventus,0-2,As Roma
Sun Sep 30 2001,Inter,1-0,Bologna FC
Sun Sep 30 2001,Lazio Roma,0-0,Parma FC
Sun Sep 30 2001,Udinese Calcio,1-2,Chievo Verona
Sun Sep 30 2001,Brescia Calcio,3-3,Atalanta
Sun Sep 30 2001,Acf Fiorentina,3-1,Fbc Unione Venezia
Sun Sep 30 2001,Ac Perugia Calcio,3-1,AC Milan
Sun Sep 30 2001,Piacenza Calcio,3-1,Torino FC
Sun Sep 30 2001,Hellas Verona,2-1,US Lecce
Sat Oct 13 2001,Lazio Roma,2-0,Atalanta
Sat Oct 13 2001,Ac Perugia Calcio,0-0,As Roma
Sun Oct 14 2001,AC Milan,1-1,Fbc Unione Venezia
Sun Oct 14 2001,Juventus,3-3,Torino FC
Sun Oct 14 2001,Parma FC,2-2,Piacenza Calcio
Sun Oct 14 2001,Udinese Calcio,1-1,Inter
Sun Oct 14 2001,Brescia Calcio,2-2,Chievo Verona
Sun Oct 14 2001,US Lecce,4-1,Acf Fiorentina
Sun Oct 14 2001,Hellas Verona,0-1,Bologna FC
Sat Oct 20 2001,Bologna FC,0-0,Juventus
Sun Oct 21 2001,As Roma,5-1,US Lecce
Sun Oct 21 2001,Inter,2-4,AC Milan
Sun Oct 21 2001,Chievo Verona,1-0,Parma FC
Sun Oct 21 2001,Atalanta,1-5,Udinese Calcio
Sun Oct 21 2001,Acf Fiorentina,0-2,Hellas Verona
Sun Oct 21 2001,Piacenza Calcio,0-1,Brescia Calcio
Sun Oct 21 2001,Torino FC,1-0,Ac Perugia Calcio
Sun Oct 21 2001,Fbc Unione Venezia,0-0,Lazio Roma
Sat Oct 27 2001,As Roma,2-0,Lazio Roma
Sat Oct 27 2001,Juventus,0-0,Inter
Sun Oct 28 2001,AC Milan,0-0,Bologna FC
Sun Oct 28 2001,Parma FC,2-2,Hellas Verona
Sun Oct 28 2001,Udinese Calcio,1-2,Acf Fiorentina
Sun Oct 28 2001,Chievo Verona,3-0,Torino FC
Sun Oct 28 2001,Brescia Calcio,3-2,Fbc Unione Venezia
Sun Oct 28 2001,US Lecce,0-2,Atalanta
Sun Oct 28 2001,Ac Perugia Calcio,1-0,Piacenza Calcio
Sat Nov 3 2001,Fbc Unione Venezia,0-0,Chievo Verona
Sun Nov 4 2001,Parma FC,2-1,Ac Perugia Calcio
Sun Nov 4 2001,Inter,2-0,US Lecce
Sun Nov 4 2001,Lazio Roma,5-0,Brescia Calcio
