Date,Team 1,FT,Team 2
Sat Jul 28 2001,Vfb Stuttgart,0-0,1 FC Koeln
Sat Jul 28 2001,Bayer Leverkusen,2-1,Vfl Wolfsburg
Sat Jul 28 2001,Borussia Dortmund,2-0,1 FC Nuernberg
Sat Jul 28 2001,SC Freiburg,3-0,Werder Bremen
Sat Jul 28 2001,Bor Moenchengladbach,1-0,Bayern Muenchen
Sat Jul 28 2001,TSV 1860 Muenchen,0-4,1 FC Kaiserslautern
Sat Jul 28 2001,Energie Cottbus,1-0,Hamburger SV
Sun Jul 29 2001,FC St Pauli,0-0,Hertha BSC Berlin
Sat Aug 4 2001,Werder Bremen,3-2,Energie Cottbus
Sat Aug 4 2001,Bayern Muenchen,3-0,FC Schalke 04
Sat Aug 4 2001,Hamburger SV,2-0,Vfb Stuttgart
Sat Aug 4 2001,Vfl Wolfsburg,1-1,FC St Pauli
Sat Aug 4 2001,Hansa Rostock,0-3,Bayer Leverkusen
Sat Aug 4 2001,Hertha BSC Berlin,0-2,Borussia Dortmund
Sat Aug 4 2001,1 FC Koeln,2-0,TSV 1860 Muenchen
Sun Aug 5 2001,1 FC Kaiserslautern,3-2,Bor Moenchengladbach
Sun Aug 5 2001,1 FC Nuernberg,2-0,SC Freiburg
Sat Aug 11 2001,Vfb Stuttgart,0-0,Werder Bremen
Sat Aug 11 2001,Bayer Leverkusen,1-1,Bayern Muenchen
Sat Aug 11 2001,Borussia Dortmund,4-0,Vfl Wolfsburg
Sat Aug 11 2001,SC Freiburg,1-3,Hertha BSC Berlin
Sat Aug 11 2001,1 FC Kaiserslautern,2-1,1 FC Koeln
Sat Aug 11 2001,TSV 1860 Muenchen,1-1,Hamburger SV
Sat Aug 11 2001,Energie Cottbus,1-0,1 FC Nuernberg
Sun Aug 12 2001,Bor Moenchengladbach,0-0,FC Schalke 04
Sun Aug 12 2001,FC St Pauli,0-1,Hansa Rostock
Sat Aug 18 2001,Werder Bremen,1-3,TSV 1860 Muenchen
Sat Aug 18 2001,Bayern Muenchen,2-0,FC St Pauli
Sat Aug 18 2001,FC Schalke 04,3-3,Bayer Leverkusen
Sat Aug 18 2001,Hamburger SV,2-3,1 FC Kaiserslautern
Sat Aug 18 2001,Vfl Wolfsburg,1-1,SC Freiburg
Sat Aug 18 2001,Hansa Rostock,0-2,Borussia Dortmund
Sat Aug 18 2001,1 FC Nuernberg,2-4,Vfb Stuttgart
Sun Aug 19 2001,Hertha BSC Berlin,2-3,Energie Cottbus
Sun Aug 19 2001,1 FC Koeln,0-2,Bor Moenchengladbach
Tue Aug 21 2001,FC Schalke 04,3-1,Hansa Rostock
Sat Sep 8 2001,Vfb Stuttgart,0-0,Hertha BSC Berlin
Sat Sep 8 2001,Borussia Dortmund,0-2,Bayern Muenchen
Sat Sep 8 2001,SC Freiburg,1-1,Hansa Rostock
Sat Sep 8 2001,Bor Moenchengladbach,0-1,Bayer Leverkusen
Sat Sep 8 2001,TSV 1860 Muenchen,1-0,1 FC Nuernberg
Sat Sep 8 2001,Energie Cottbus,3-3,Vfl Wolfsburg
Sat Sep 8 2001,FC St Pauli,0-2,FC Schalke 04
Sun Sep 9 2001,1 FC Kaiserslautern,2-1,Werder Bremen
Sun Sep 9 2001,1 FC Koeln,2-1,Hamburger SV
Sat Sep 15 2001,Werder Bremen,1-1,1 FC Koeln
Sat Sep 15 2001,Bayern Muenchen,1-0,SC Freiburg
Sat Sep 15 2001,Bayer Leverkusen,3-1,FC St Pauli
Sat Sep 15 2001,FC Schalke 04,1-0,Borussia Dortmund
Sat Sep 15 2001,Hamburger SV,3-3,Bor Moenchengladbach
Sat Sep 15 2001,Vfl Wolfsburg,0-2,Vfb Stuttgart
Sat Sep 15 2001,1 FC Nuernberg,0-2,1 FC Kaiserslautern
Sun Sep 16 2001,Hansa Rostock,0-0,Energie Cottbus
Sun Sep 16 2001,Hertha BSC Berlin,2-1,TSV 1860 Muenchen
Sat Sep 22 2001,Vfb Stuttgart,2-1,Hansa Rostock
Sat Sep 22 2001,Borussia Dortmund,1-1,Bayer Leverkusen
Sat Sep 22 2001,Hamburger SV,0-4,Werder Bremen
Sat Sep 22 2001,SC Freiburg,2-0,FC Schalke 04
Sat Sep 22 2001,1 FC Kaiserslautern,4-1,Hertha BSC Berlin
Sat Sep 22 2001,1 FC Koeln,1-2,1 FC Nuernberg
Sat Sep 22 2001,Energie Cottbus,0-3,Bayern Muenchen
Sun Sep 23 2001,Bor Moenchengladbach,2-2,FC St Pauli
Sun Sep 23 2001,TSV 1860 Muenchen,2-1,Vfl Wolfsburg
Sat Sep 29 2001,Werder Bremen,1-0,Bor Moenchengladbach
Sat Sep 29 2001,FC Schalke 04,2-0,Energie Cottbus
Sat Sep 29 2001,Vfl Wolfsburg,2-0,1 FC Kaiserslautern
Sat Sep 29 2001,Hansa Rostock,2-2,TSV 1860 Muenchen
Sat Sep 29 2001,Hertha BSC Berlin,3-0,1 FC Koeln
Sat Sep 29 2001,1 FC Nuernberg,0-0,Hamburger SV
Sat Sep 29 2001,FC St Pauli,1-2,Borussia Dortmund
Sun Sep 30 2001,Bayern Muenchen,4-0,Vfb Stuttgart
Sun Sep 30 2001,Bayer Leverkusen,4-1,SC Freiburg
Sat Oct 13 2001,Vfb Stuttgart,3-0,FC Schalke 04
Sat Oct 13 2001,Hamburger SV,4-0,Hertha BSC Berlin
Sat Oct 13 2001,SC Freiburg,2-2,FC St Pauli
Sat Oct 13 2001,Bor Moenchengladbach,1-2,Borussia Dortmund
Sat Oct 13 2001,1 FC Kaiserslautern,3-1,Hansa Rostock
Sat Oct 13 2001,TSV 1860 Muenchen,1-5,Bayern Muenchen
Sat Oct 13 2001,Energie Cottbus,2-3,Bayer Leverkusen
Sun Oct 14 2001,Werder Bremen,3-0,1 FC Nuernberg
Sun Oct 14 2001,1 FC Koeln,0-4,Vfl Wolfsburg
Sat Oct 20 2001,Bayern Muenchen,4-1,1 FC Kaiserslautern
Sat Oct 20 2001,Bayer Leverkusen,4-1,Vfb Stuttgart
Sat Oct 20 2001,FC Schalke 04,1-0,TSV 1860 Muenchen
Sat Oct 20 2001,Hansa Rostock,3-0,1 FC Koeln
Sat Oct 20 2001,Hertha BSC Berlin,3-1,Werder Bremen
Sat Oct 20 2001,1 FC Nuernberg,1-2,Bor Moenchengladbach
Sat Oct 20 2001,FC St Pauli,4-0,Energie Cottbus
Sun Oct 21 2001,Borussia Dortmund,0-2,SC Freiburg
Sun Oct 21 2001,Vfl Wolfsburg,0-1,Hamburger SV
Sat Oct 27 2001,Werder Bremen,1-0,Vfl Wolfsburg
Sat Oct 27 2001,Vfb Stuttgart,2-0,FC St Pauli
Sat Oct 27 2001,Bor Moenchengladbach,2-2,SC Freiburg
Sat Oct 27 2001,1 FC Kaiserslautern,0-0,FC Schalke 04
Sat Oct 27 2001,TSV 1860 Muenchen,1-4,Bayer Leverkusen
Sat Oct 27 2001,1 FC Koeln,0-2,Bayern Muenchen
Sat Oct 27 2001,Energie Cottbus,0-2,Borussia Dortmund
Sun Oct 28 2001,Hamburger SV,0-1,Hansa Rostock
Sun Oct 28 2001,1 FC Nuernberg,1-3,Hertha BSC Berlin
Sat Nov 3 2001,Bayern Muenchen,3-0,Hamburger SV
Sat Nov 3 2001,Bayer Leverkusen,2-1,1 FC Kaiserslautern
Sat Nov 3 2001,Borussia Dortmund,1-0,Vfb Stuttgart
Sat Nov 3 2001,FC Schalke 04,3-1,1 FC Koeln
Sat Nov 3 2001,Vfl Wolfsburg,5-0,1 FC Nuernberg
Sat Nov 3 2001,Hansa Rostock,0-1,Werder Bremen
Sat Nov 3 2001,FC St Pauli,0-3,TSV 1860 Muenchen
Sun Nov 4 2001,SC Freiburg,3-1,Energie Cottbus
Sun Nov 4 2001,Hertha BSC Berlin,3-0,Bor Moenchengladbach
Sat Nov 17 2001,Werder Bremen,1-0,Bayern Muenchen
Sat Nov 17 2001,Vfb Stuttgart,3-0,SC Freiburg
Sat Nov 17 2001,Hamburger SV,0-0,FC Schalke 04
Sat Nov 17 2001,1 FC Kaiserslautern,5-1,FC St Pauli
Sat Nov 17 2001,Hertha BSC Berlin,2-0,Vfl Wolfsburg
Sat Nov 17 2001,TSV 1860 Muenchen,1-3,Borussia Dortmund
Sat Nov 17 2001,1 FC Koeln,1-2,Bayer Leverkusen
Sun Nov 18 2001,Bor Moenchengladbach,0-0,Energie Cottbus
Sun Nov 18 2001,1 FC Nuernberg,2-0,Hansa Rostock
Sat Nov 24 2001,Bayern Muenchen,0-0,1 FC Nuernberg
Sat Nov 24 2001,Bayer Leverkusen,4-1,Hamburger SV
