Date,Team 1,Team 2,FT,HT
2001-09-08,Nice,Chateauroux,1-2,0-0
2001-09-08,Niort,Grenoble,0-0,0-0
2001-09-14,Caen,Nice,1-0,1-0
2001-09-15,Chateauroux,Istres,1-1,1-0
2001-09-15,Creteil,Le Havre,0-0,0-0
2001-09-15,Grenoble,Ajaccio,0-1,0-1
2001-09-15,Le Mans,Amiens,1-1,0-0
2001-09-15,Nancy,Laval,2-1,0-0
2001-09-15,Nimes,Niort,0-0,0-0
2001-09-15,St Etienne,Gueugnon,1-1,0-0
2001-09-16,Beauvais,Strasbourg,1-0,0-0
2001-09-21,Istres,Caen,0-3,0-1
2001-09-22,Amiens,Ajaccio,1-1,1-1
2001-09-22,Gueugnon,Wasquehal,1-2,0-0
2001-09-22,Laval,Chateauroux,2-1,1-1
2001-09-22,Le Havre,Le Mans,3-0,3-0
2001-09-22,Martigues,Grenoble,0-1,0-1
2001-09-22,Nice,St Etienne,1-1,0-1
2001-09-22,Nimes,Creteil,1-1,0-0
2001-09-23,Niort,Beauvais,0-0,0-0
2001-09-23,Strasbourg,Nancy,2-2,1-2
2001-09-28,Le Mans,Laval,0-3,0-1
2001-09-29,Ajaccio,Istres,1-1,0-0
2001-09-29,Beauvais,Nimes,1-3,1-2
2001-09-29,Caen,Le Havre,0-0,0-0
2001-09-29,Chateauroux,Martigues,2-3,2-2
2001-09-29,Creteil,Nice,0-2,0-1
2001-09-29,Grenoble,Gueugnon,0-0,0-0
2001-09-29,Nancy,Niort,2-0,0-0
2001-09-29,Wasquehal,Amiens,0-0,0-0
2001-09-30,St Etienne,Strasbourg,1-1,0-1
2001-10-04,Nimes,Nancy,2-2,0-0
2001-10-05,Beauvais,St Etienne,3-0,1-0
2001-10-05,Gueugnon,Amiens,2-1,0-0
2001-10-05,Istres,Le Mans,0-1,0-1
2001-10-05,Laval,Creteil,2-1,1-0
2001-10-05,Le Havre,Wasquehal,1-0,0-0
2001-10-05,Martigues,Ajaccio,0-1,0-1
2001-10-05,Nice,Grenoble,4-1,1-0
2001-10-05,Niort,Chateauroux,1-2,1-1
2001-10-05,Strasbourg,Caen,3-1,2-1
2001-10-12,Ajaccio,Gueugnon,1-1,0-0
2001-10-12,Grenoble,Istres,0-5,0-2
2001-10-12,Le Mans,Nice,1-0,0-0
2001-10-12,Wasquehal,Laval,0-2,0-0
2001-10-13,Amiens,Martigues,4-0,1-0
2001-10-13,Caen,Niort,2-1,0-0
2001-10-13,Chateauroux,Nimes,0-0,0-0
2001-10-13,Creteil,Strasbourg,0-0,0-0
2001-10-13,Nancy,Beauvais,2-2,1-0
2001-10-13,St Etienne,Le Havre,0-1,0-1
2001-10-19,Istres,Wasquehal,2-1,0-0
2001-10-19,Strasbourg,Le Mans,2-0,1-0
2001-10-20,Beauvais,Grenoble,1-0,0-0
2001-10-20,Laval,St Etienne,1-1,0-0
2001-10-20,Le Havre,Amiens,2-1,0-0
2001-10-20,Martigues,Gueugnon,2-0,0-0
2001-10-20,Nancy,Chateauroux,2-0,0-0
2001-10-20,Nice,Ajaccio,3-1,2-0
2001-10-20,Nimes,Caen,2-2,0-1
2001-10-20,Niort,Creteil,1-1,1-0
2001-10-24,Wasquehal,Martigues,2-1,2-1
2001-10-26,Grenoble,Nimes,1-1,0-0
2001-10-27,Ajaccio,Strasbourg,2-1,1-0
2001-10-27,Amiens,Laval,1-1,0-0
2001-10-27,Chateauroux,Beauvais,0-0,0-0
2001-10-27,Creteil,Istres,1-1,1-0
2001-10-27,Gueugnon,Le Havre,1-1,0-1
2001-10-27,Le Mans,Niort,3-1,1-0
2001-10-27,St Etienne,Martigues,1-0,0-0
2001-10-28,Caen,Nancy,1-0,0-0
2001-10-28,Wasquehal,Nice,1-1,1-1
2001-10-31,Strasbourg,Nimes,1-0,0-0
2001-11-08,Beauvais,Caen,1-1,0-0
2001-11-09,Chateauroux,Creteil,1-0,1-0
2001-11-09,Istres,Amiens,1-2,0-0
2001-11-09,Laval,Ajaccio,2-1,0-0
2001-11-09,Le Havre,Martigues,5-0,2-0
2001-11-09,Nancy,Grenoble,1-0,0-0
2001-11-09,Nice,Gueugnon,3-0,2-0
2001-11-09,Nimes,Le Mans,1-0,0-0
2001-11-09,Niort,St Etienne,0-2,0-1
2001-11-09,Strasbourg,Wasquehal,1-0,1-0
2001-11-13,Ajaccio,Le Havre,3-0,1-0
2001-11-13,Caen,Chateauroux,1-1,0-0
2001-11-13,Creteil,Nancy,1-3,1-3
2001-11-13,Grenoble,Strasbourg,0-3,0-2
2001-11-13,Gueugnon,Istres,1-1,0-1
2001-11-13,Le Mans,Beauvais,2-2,0-0
2001-11-13,Martigues,Laval,0-0,0-0
2001-11-13,St Etienne,Nimes,1-0,0-0
2001-11-13,Wasquehal,Niort,2-3,1-2
2001-11-14,Amiens,Nice,2-0,0-0
2001-11-17,Beauvais,Creteil,2-0,0-0
2001-11-17,Caen,St Etienne,2-4,1-1
2001-11-17,Chateauroux,Grenoble,0-0,0-0
2001-11-17,Istres,Martigues,0-0,0-0
2001-11-17,Nancy,Le Mans,0-1,0-1
2001-11-17,Nice,Le Havre,0-1,0-0
2001-11-17,Nimes,Wasquehal,2-3,2-2
2001-11-17,Niort,Ajaccio,0-0,0-0
2001-11-17,Strasbourg,Amiens,1-0,0-0
2001-11-18,Laval,Gueugnon,0-1,0-0
2001-11-27,Gueugnon,Strasbourg,0-0,0-0
2001-11-28,Ajaccio,Nimes,3-1,2-0
2001-11-28,Amiens,Niort,0-2,0-0
2001-11-28,Creteil,Caen,4-2,0-1
2001-11-28,Grenoble,Laval,3-0,2-0
2001-11-28,Le Havre,Istres,2-0,0-0
2001-11-28,Le Mans,Chateauroux,1-0,0-0
2001-11-28,Martigues,Nice,3-3,2-2
2001-11-28,St Etienne,Nancy,1-3,1-2
2001-11-28,Wasquehal,Beauvais,3-2,0-0
2001-12-07,Beauvais,Ajaccio,0-0,0-0
2001-12-08,Caen,Le Mans,2-0,1-0
2001-12-08,Chateauroux,St Etienne,4-0,2-0
2001-12-08,Creteil,Grenoble,1-1,1-0
2001-12-08,Istres,Nice,0-1,0-1
2001-12-08,Laval,Le Havre,1-1,1-0
2001-12-08,Nancy,Wasquehal,0-1,0-0
2001-12-08,Nimes,Amiens,1-1,0-1
2001-12-08,Niort,Gueugnon,1-1,1-0
2001-12-08,Strasbourg,Martigues,1-0,0-0
2001-12-19,Ajaccio,Chateauroux,0-1,0-0
2001-12-19,Amiens,Nancy,1-1,0-0
2001-12-19,Gueugnon,Beauvais,0-0,0-0
2001-12-19,Istres,Laval,2-2,0-1
2001-12-19,Le Havre,Niort,2-0,2-0
2001-12-19,Le Mans,Grenoble,2-0,0-0
2001-12-19,Martigues,Nimes,2-0,0-0
2001-12-19,Nice,Strasbourg,2-1,1-1
2001-12-19,Wasquehal,Caen,2-0,0-0
2001-12-22,Beauvais,Martigues,2-0,2-0
2001-12-22,Caen,Ajaccio,1-1,0-0
2001-12-22,Grenoble,Amiens,4-0,1-0
2001-12-22,Le Mans,St Etienne,3-0,1-0
2001-12-22,Nimes,Nice,0-3,0-2
2001-12-22,Niort,Laval,1-1,1-1
2002-01-05,Ajaccio,Creteil,1-0,0-0
2002-01-05,Istres,Niort,1-1,0-1
2002-01-05,Martigues,Caen,2-1,1-1
2002-01-05,Nice,Beauvais,0-1,0-1
2002-01-12,Beauvais,Istres,0-0,0-0
2002-01-12,Caen,Gueugnon,2-2,2-2
2002-01-12,Creteil,Amiens,1-1,0-1
2002-01-12,Grenoble,Le Havre,1-0,1-0
2002-01-12,Le Mans,Ajaccio,2-1,1-1
2002-01-12,Nimes,Laval,3-0,1-0
2002-01-12,Niort,Nice,3-0,2-0
2002-01-13,Chateauroux,Strasbourg,1-2,0-0
2002-01-16,Creteil,Wasquehal,2-0,0-0
2002-01-19,Wasquehal,Le Mans,1-1,0-0
2002-01-20,St Etienne,Grenoble,1-1,1-1
2002-01-22,Nice,Nancy,1-0,1-0
2002-01-23,Ajaccio,St Etienne,1-0,1-0
2002-01-23,Amiens,Caen,3-2,3-1
2002-01-23,Gueugnon,Creteil,0-0,0-0
2002-01-23,Istres,Nimes,0-0,0-0
2002-01-23,Laval,Beauvais,0-1,0-1
2002-01-23,Le Havre,Chateauroux,3-1,2-1
2002-01-23,Martigues,Le Mans,2-2,0-1
2002-01-23,Strasbourg,Niort,1-0,1-0
2002-01-23,Wasquehal,Grenoble,1-0,1-0
2002-01-26,Chateauroux,Gueugnon,1-0,1-0
2002-01-26,Le Havre,Nimes,3-0,1-0
2002-01-26,St Etienne,Creteil,1-0,0-0
2002-01-29,Beauvais,Le Havre,1-1,0-0
2002-01-30,Caen,Laval,1-2,1-0
2002-01-30,Chateauroux,Nice,1-0,0-0
2002-01-30,Creteil,Martigues,2-1,2-0
2002-01-30,Grenoble,Niort,2-1,0-1
2002-01-30,Le Mans,Gueugnon,2-3,0-2
2002-01-30,Nancy,Istres,1-1,0-0
2002-01-30,St Etienne,Amiens,2-1,1-1
2002-01-30,Wasquehal,Ajaccio,1-1,1-1
2002-02-02,Ajaccio,Grenoble,2-0,2-0
2002-02-02,Amiens,Le Mans,0-4,0-1
2002-02-02,Gueugnon,St Etienne,1-1,0-0
2002-02-02,Istres,Chateauroux,2-0,0-0
2002-02-02,Laval,Nancy,1-0,0-0
2002-02-02,Le Havre,Creteil,3-1,2-0
2002-02-02,Martigues,Wasquehal,0-2,0-2
2002-02-02,Niort,Nimes,0-0,0-0
2002-02-03,Nice,Caen,2-1,1-1
2002-02-03,Strasbourg,Beauvais,1-1,1-1
2002-02-05,Le Mans,Le Havre,2-0,0-0
2002-02-06,Ajaccio,Amiens,1-1,0-0
2002-02-06,Beauvais,Niort,0-0,0-0
2002-02-06,Caen,Istres,1-1,1-1
2002-02-06,Chateauroux,Laval,1-2,1-2
2002-02-06,Creteil,Nimes,1-1,1-0
2002-02-06,Grenoble,Martigues,3-2,0-1
2002-02-06,Nancy,Strasbourg,2-1,1-1
2002-02-06,St Etienne,Nice,0-0,0-0
2002-02-07,Wasquehal,Gueugnon,3-3,1-0
2002-02-12,Amiens,Wasquehal,2-0,0-0
2002-02-12,Gueugnon,Grenoble,1-1,0-1
2002-02-12,Istres,Ajaccio,2-2,2-1
2002-02-12,Laval,Le Mans,1-2,0-1
2002-02-12,Le Havre,Caen,2-1,2-0
2002-02-12,Martigues,Chateauroux,1-0,0-0
2002-02-12,Nice,Creteil,2-1,0-0
2002-02-12,Nimes,Beauvais,1-1,1-0
2002-02-12,Niort,Nancy,0-0,0-0
2002-02-12,Strasbourg,St Etienne,1-0,1-0
2002-02-16,Ajaccio,Martigues,1-0,1-0
2002-02-16,Amiens,Gueugnon,0-0,0-0
2002-02-16,Caen,Strasbourg,2-1,2-0
2002-02-16,Chateauroux,Niort,2-1,2-0
2002-02-16,Creteil,Laval,0-0,0-0
2002-02-16,Grenoble,Nice,1-2,0-1
2002-02-16,Le Mans,Istres,2-2,1-1
2002-02-16,Nancy,Nimes,1-1,1-0
2002-02-16,Wasquehal,Le Havre,2-2,1-2
2002-02-17,St Etienne,Beauvais,1-2,0-1
2002-02-23,Beauvais,Nancy,0-1,0-0
2002-02-23,Istres,Grenoble,1-1,1-0
2002-02-23,Laval,Wasquehal,3-0,2-0
2002-02-23,Le Havre,St Etienne,0-0,0-0
2002-02-23,Martigues,Amiens,1-1,1-0
2002-02-23,Nice,Le Mans,3-2,1-1
2002-02-23,Nimes,Chateauroux,0-1,0-1
2002-02-23,Niort,Caen,2-0,0-0
2002-02-23,Strasbourg,Creteil,0-2,0-0
2002-02-24,Gueugnon,Ajaccio,1-2,0-0
2002-03-02,Amiens,Chateauroux,0-1,0-0
2002-03-02,Laval,Strasbourg,3-0,1-0
2002-03-02,Nancy,Le Havre,1-1,0-0
2002-03-02,St Etienne,Wasquehal,0-2,0-1
2002-03-06,Ajaccio,Nice,1-1,0-1
2002-03-06,Caen,Nimes,1-0,0-0
2002-03-06,Chateauroux,Nancy,1-1,1-0
2002-03-06,Creteil,Niort,1-3,1-0
2002-03-06,Grenoble,Beauvais,0-0,0-0
2002-03-06,Gueugnon,Martigues,1-2,0-1
2002-03-06,Le Mans,Strasbourg,1-0,1-0
2002-03-06,St Etienne,Laval,3-1,0-0
2002-03-06,Wasquehal,Istres,1-0,1-0
2002-03-07,Amiens,Le Havre,2-0,0-0
2002-03-10,Gueugnon,Nancy,1-0,1-0
2002-03-15,Strasbourg,Ajaccio,0-0,0-0
2002-03-16,Beauvais,Chateauroux,1-1,1-0
2002-03-16,Istres,Creteil,0-0,0-0
2002-03-16,Laval,Amiens,2-2,0-1
2002-03-16,Le Havre,Gueugnon,2-1,1-0
2002-03-16,Martigues,St Etienne,1-1,1-0
2002-03-16,Nancy,Caen,3-3,0-0
2002-03-16,Nice,Wasquehal,2-1,0-1
2002-03-16,Nimes,Grenoble,1-1,1-0
2002-03-16,Niort,Le Mans,1-0,0-0
2002-03-23,Ajaccio,Laval,2-0,1-0
2002-03-23,Amiens,Istres,1-2,1-2
2002-03-23,Caen,Beauvais,3-2,1-2
2002-03-23,Creteil,Chateauroux,2-2,1-1
2002-03-23,Grenoble,Nancy,2-3,1-2
2002-03-23,Gueugnon,Nice,2-0,1-0
2002-03-23,Le Mans,Nimes,1-0,0-0
2002-03-23,Martigues,Le Havre,1-3,1-2
2002-03-23,St Etienne,Niort,1-0,0-0
2002-03-23,Wasquehal,Strasbourg,1-1,0-1
2002-03-26,Beauvais,Le Mans,1-1,1-0
2002-03-26,Chateauroux,Caen,0-2,0-0
2002-03-26,Istres,Gueugnon,2-0,1-0
2002-03-26,Laval,Martigues,2-1,0-1
2002-03-26,Le Havre,Ajaccio,0-1,0-1
2002-03-26,Nancy,Creteil,0-0,0-0
2002-03-26,Nice,Amiens,3-0,2-0
2002-03-26,Nimes,St Etienne,0-0,0-0
2002-03-26,Niort,Wasquehal,1-0,1-0
2002-03-26,Strasbourg,Grenoble,1-1,0-1
2002-03-30,Nancy,Martigues,1-1,1-0
2002-04-01,Strasbourg,Istres,2-0,1-0
2002-04-05,Amiens,Strasbourg,0-2,0-1
2002-04-06,Ajaccio,Niort,1-0,0-0
2002-04-06,Creteil,Beauvais,1-0,0-0
2002-04-06,Grenoble,Chateauroux,0-2,0-0
2002-04-06,Gueugnon,Laval,3-4,2-3
2002-04-06,Le Havre,Nice,1-1,0-1
2002-04-06,Le Mans,Nancy,1-0,1-0
2002-04-06,Martigues,Istres,1-1,1-0
2002-04-06,St Etienne,Caen,0-1,0-0
2002-04-06,Wasquehal,Nimes,3-4,2-3
2002-04-09,Nimes,Strasbourg,1-3,1-1
2002-04-13,Beauvais,Wasquehal,0-0,0-0
2002-04-13,Caen,Creteil,3-0,2-0
2002-04-13,Chateauroux,Le Mans,0-2,0-0
2002-04-13,Istres,Le Havre,1-3,1-0
2002-04-13,Laval,Grenoble,1-2,1-2
2002-04-13,Nancy,St Etienne,0-3,0-1
2002-04-13,Nice,Martigues,1-0,1-0
2002-04-13,Niort,Amiens,2-2,1-0
2002-04-13,Strasbourg,Gueugnon,0-0,0-0
2002-04-14,Nimes,Ajaccio,0-1,0-0
2002-04-26,Ajaccio,Beauvais,1-0,1-0
2002-04-26,Amiens,Nimes,2-1,1-0
2002-04-26,Grenoble,Creteil,1-2,0-2
2002-04-26,Gueugnon,Niort,1-2,1-1
2002-04-26,Le Havre,Laval,4-1,1-1
2002-04-26,Le Mans,Caen,1-2,1-2
2002-04-26,Martigues,Strasbourg,0-1,0-0
2002-04-26,Nice,Istres,3-0,1-0
2002-04-26,St Etienne,Chateauroux,1-0,1-0
2002-04-26,Wasquehal,Nancy,0-3,0-1
2002-05-03,Beauvais,Amiens,1-1,0-0
2002-05-03,Caen,Grenoble,3-2,2-1
2002-05-03,Chateauroux,Wasquehal,3-2,0-1
2002-05-03,Creteil,Le Mans,1-0,0-0
2002-05-03,Istres,St Etienne,1-0,0-0
2002-05-03,Laval,Nice,3-4,2-0
2002-05-03,Nancy,Ajaccio,1-0,1-0
2002-05-03,Nimes,Gueugnon,3-1,3-0
2002-05-03,Niort,Martigues,2-1,0-0
2002-05-03,Strasbourg,Le Havre,1-0,1-0
