Date,Team 1,FT,Team 2
Fri Aug 17 2001,Racing Club,2-1,Argentinos Juniors
Sat Aug 18 2001,Nueva Chicago,0-3,San Lorenzo
Sat Aug 18 2001,Rosario Central,2-1,CA Lanus
Sun Aug 19 2001,CA Banfield,0-5,Newells Old Boys
Sun Aug 19 2001,Boca Juniors,1-3,Belgrano Cordoba
Sun Aug 19 2001,Estudiantes,2-2,CA Colon
Sun Aug 19 2001,Talleres Cordoba,1-3,River Plate
Sun Aug 19 2001,Velez Sarsfield,1-4,Independiente
Sun Aug 19 2001,Huracan,2-2,Chacarita Juniors
Sun Aug 19 2001,Union De Santa Fe,1-2,Gye La Plata
Fri Aug 24 2001,Chacarita Juniors,2-2,Union De Santa Fe
Fri Aug 24 2001,CA Lanus,4-0,Talleres Cordoba
Sat Aug 25 2001,Argentinos Juniors,1-0,Rosario Central
Sun Aug 26 2001,Gye La Plata,1-1,Estudiantes
Sun Aug 26 2001,Independiente,1-1,Racing Club
Sun Aug 26 2001,Newells Old Boys,1-1,Velez Sarsfield
Sun Aug 26 2001,River Plate,4-1,Huracan
Sun Aug 26 2001,Belgrano Cordoba,2-0,CA Banfield
Mon Aug 27 2001,San Lorenzo,1-0,Boca Juniors
Tue Aug 28 2001,Independiente,0-1,Newells Old Boys
Tue Aug 28 2001,Nueva Chicago,0-0,Gye La Plata
Tue Aug 28 2001,Rosario Central,0-1,Racing Club
Tue Aug 28 2001,Velez Sarsfield,0-1,Belgrano Cordoba
Tue Aug 28 2001,Huracan,1-2,CA Lanus
Wed Aug 29 2001,CA Banfield,2-2,San Lorenzo
Wed Aug 29 2001,Boca Juniors,0-0,CA Colon
Wed Aug 29 2001,Estudiantes,0-3,Chacarita Juniors
Wed Aug 29 2001,Talleres Cordoba,0-1,Argentinos Juniors
Wed Aug 29 2001,Union De Santa Fe,1-1,River Plate
Sat Sep 1 2001,CA Lanus,2-0,Union De Santa Fe
Sat Sep 1 2001,Racing Club,2-1,Newells Old Boys
Sat Sep 1 2001,Belgrano Cordoba,0-2,Independiente
Sun Sep 2 2001,Chacarita Juniors,2-0,Nueva Chicago
Sun Sep 2 2001,CA Colon,1-0,CA Banfield
Sun Sep 2 2001,River Plate,3-0,Estudiantes
Sun Sep 2 2001,Rosario Central,1-0,Talleres Cordoba
Sun Sep 2 2001,San Lorenzo,2-1,Velez Sarsfield
Sun Sep 2 2001,Argentinos Juniors,3-1,Huracan
Mon Sep 3 2001,Gye La Plata,2-2,Boca Juniors
Fri Sep 7 2001,Velez Sarsfield,2-2,CA Colon
Sat Sep 8 2001,Talleres Cordoba,0-2,Racing Club
Sat Sep 8 2001,Huracan,0-4,Rosario Central
Sun Sep 9 2001,CA Banfield,2-3,Gye La Plata
Sun Sep 9 2001,Boca Juniors,3-1,Chacarita Juniors
