Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 27 Jul 2001 (W30),Girondins de Bordeaux (1),2-0,2-0,FC Nantes (1)
?,(Sat) 28 Jul 2001 (W30),SC Bastia (1),1-1,0-0,CS Sedan-Ardennes (1)
?,(Sat) 28 Jul 2001 (W30),RC Lens (1),2-0,2-0,Olympique Lyonnais (1)
?,(Sat) 28 Jul 2001 (W30),FC Lorient (1),1-0,0-0,FC Metz (1)
?,(Sat) 28 Jul 2001 (W30),AS Monaco (1),0-1,0-0,FC Sochaux-Montbéliard (1)
?,(Sat) 28 Jul 2001 (W30),Montpellier HSC (1),1-1,0-1,Olympique de Marseille (1)
?,(Sat) 28 Jul 2001 (W30),Paris Saint-Germain (1),0-0,0-0,Lille OSC (1)
?,(Sat) 28 Jul 2001 (W30),Stade Rennais FC (1),0-5,0-1,AJ Auxerre (1)
?,(Sat) 28 Jul 2001 (W30),ES Troyes AC (1),3-0,1-0,EA Guingamp (1)
?,(Fri) 3 Aug 2001 (W31),Olympique de Marseille (2),0-0,0-0,Girondins de Bordeaux (2)
?,(Sat) 4 Aug 2001 (W31),AJ Auxerre (2),1-1,0-1,Paris Saint-Germain (2)
?,(Sat) 4 Aug 2001 (W31),EA Guingamp (2),1-0,0-0,SC Bastia (2)
?,(Sat) 4 Aug 2001 (W31),Lille OSC (2),3-1,0-0,FC Lorient (2)
?,(Sat) 4 Aug 2001 (W31),Olympique Lyonnais (2),2-0,1-0,CS Sedan-Ardennes (2)
?,(Sat) 4 Aug 2001 (W31),FC Metz (2),2-1,2-1,ES Troyes AC (2)
?,(Sat) 4 Aug 2001 (W31),AS Monaco (2),0-0,0-0,Montpellier HSC (2)
?,(Sat) 4 Aug 2001 (W31),FC Nantes (2),1-2,0-1,RC Lens (2)
?,(Sat) 4 Aug 2001 (W31),FC Sochaux-Montbéliard (2),4-3,3-2,Stade Rennais FC (2)
?,(Sat) 11 Aug 2001 (W32),Girondins de Bordeaux (3),0-0,0-0,Lille OSC (3)
?,(Sat) 11 Aug 2001 (W32),RC Lens (3),2-0,0-0,Olympique de Marseille (3)
?,(Sat) 11 Aug 2001 (W32),Montpellier HSC (3),3-0,1-0,FC Metz (3)
?,(Sat) 11 Aug 2001 (W32),Paris Saint-Germain (3),1-0,0-0,FC Sochaux-Montbéliard (3)
?,(Sat) 11 Aug 2001 (W32),Stade Rennais FC (3),3-0,2-0,AS Monaco (3)
?,(Sat) 11 Aug 2001 (W32),CS Sedan-Ardennes (3),1-1,1-0,EA Guingamp (3)
?,(Sat) 11 Aug 2001 (W32),ES Troyes AC (3),0-0,0-0,FC Nantes (3)
?,(Sun) 12 Aug 2001 (W32),SC Bastia (3),1-2,0-1,Olympique Lyonnais (3)
?,(Sun) 12 Aug 2001 (W32),FC Lorient (3),0-1,0-1,AJ Auxerre (3)
?,(Sat) 18 Aug 2001 (W33),Lille OSC (4),2-1,0-0,Montpellier HSC (4)
?,(Sat) 18 Aug 2001 (W33),Olympique Lyonnais (4),3-0,1-0,EA Guingamp (4)
?,(Sat) 18 Aug 2001 (W33),Olympique de Marseille (4),0-1,0-0,ES Troyes AC (4)
?,(Sat) 18 Aug 2001 (W33),FC Metz (4),0-1,0-1,RC Lens (4)
?,(Sat) 18 Aug 2001 (W33),AS Monaco (4),2-2,2-1,Paris Saint-Germain (4)
?,(Sat) 18 Aug 2001 (W33),FC Nantes (4),1-2,1-2,SC Bastia (4)
?,(Sat) 18 Aug 2001 (W33),Stade Rennais FC (4),1-0,0-0,Girondins de Bordeaux (4)
?,(Sat) 18 Aug 2001 (W33),FC Sochaux-Montbéliard (4),2-2,2-0,FC Lorient (4)
?,(Sun) 19 Aug 2001 (W33),AJ Auxerre (4),2-1,1-0,CS Sedan-Ardennes (4)
?,(Sat) 25 Aug 2001 (W34),SC Bastia (5),1-0,1-0,Olympique de Marseille (5)
?,(Sat) 25 Aug 2001 (W34),Girondins de Bordeaux (5),1-1,1-0,AJ Auxerre (5)
?,(Sat) 25 Aug 2001 (W34),EA Guingamp (5),1-0,1-0,FC Nantes (5)
?,(Sat) 25 Aug 2001 (W34),FC Lorient (5),2-0,2-0,AS Monaco (5)
?,(Sat) 25 Aug 2001 (W34),Montpellier HSC (5),0-0,0-0,FC Sochaux-Montbéliard (5)
?,(Sat) 25 Aug 2001 (W34),Paris Saint-Germain (5),3-0,0-0,Stade Rennais FC (5)
?,(Sat) 25 Aug 2001 (W34),CS Sedan-Ardennes (5),2-0,0-0,FC Metz (5)
?,(Sat) 25 Aug 2001 (W34),ES Troyes AC (5),0-2,0-1,Olympique Lyonnais (5)
?,(Sun) 26 Aug 2001 (W34),RC Lens (5),1-1,0-0,Lille OSC (5)
?,(Sat) 8 Sep 2001 (W36),AJ Auxerre (6),1-0,0-0,Montpellier HSC (6)
?,(Sat) 8 Sep 2001 (W36),Lille OSC (6),1-0,0-0,EA Guingamp (6)
?,(Sat) 8 Sep 2001 (W36),Olympique de Marseille (6),0-0,0-0,Olympique Lyonnais (6)
?,(Sat) 8 Sep 2001 (W36),FC Metz (6),0-1,0-1,SC Bastia (6)
?,(Sat) 8 Sep 2001 (W36),AS Monaco (6),2-0,1-0,ES Troyes AC (6)
?,(Sat) 8 Sep 2001 (W36),FC Nantes (6),1-1,0-0,CS Sedan-Ardennes (6)
?,(Sat) 8 Sep 2001 (W36),Paris Saint-Germain (6),2-2,0-1,RC Lens (6)
?,(Sat) 8 Sep 2001 (W36),Stade Rennais FC (6),1-1,0-0,FC Lorient (6)
?,(Sun) 9 Sep 2001 (W36),FC Sochaux-Montbéliard (6),2-0,1-0,Girondins de Bordeaux (6)
?,(Sat) 15 Sep 2001 (W37),SC Bastia (7),0-1,0-0,AJ Auxerre (7)
?,(Sat) 15 Sep 2001 (W37),EA Guingamp (7),0-2,0-0,FC Metz (7)
?,(Sat) 15 Sep 2001 (W37),RC Lens (7),3-0,2-0,FC Sochaux-Montbéliard (7)
?,(Sat) 15 Sep 2001 (W37),FC Lorient (7),1-1,0-0,Paris Saint-Germain (7)
?,(Sat) 15 Sep 2001 (W37),Olympique Lyonnais (7),4-1,2-1,FC Nantes (7)
?,(Sat) 15 Sep 2001 (W37),Montpellier HSC (7),0-0,0-0,Stade Rennais FC (7)
?,(Sat) 15 Sep 2001 (W37),ES Troyes AC (7),0-1,0-0,Lille OSC (7)
?,(Sun) 16 Sep 2001 (W37),Girondins de Bordeaux (7),0-0,0-0,AS Monaco (7)
?,(Sun) 16 Sep 2001 (W37),CS Sedan-Ardennes (7),1-1,1-1,Olympique de Marseille (7)
?,(Fri) 21 Sep 2001 (W38),Paris Saint-Germain (8),0-0,0-0,Montpellier HSC (8)
?,(Sat) 22 Sep 2001 (W38),AJ Auxerre (8),2-2,0-0,EA Guingamp (8)
?,(Sat) 22 Sep 2001 (W38),Lille OSC (8),2-1,0-0,SC Bastia (8)
?,(Sat) 22 Sep 2001 (W38),Olympique de Marseille (8),2-0,0-0,FC Nantes (8)
?,(Sat) 22 Sep 2001 (W38),FC Metz (8),2-0,1-0,Olympique Lyonnais (8)
?,(Sat) 22 Sep 2001 (W38),AS Monaco (8),3-0,1-0,RC Lens (8)
?,(Sat) 22 Sep 2001 (W38),Stade Rennais FC (8),0-1,0-0,ES Troyes AC (8)
?,(Sun) 23 Sep 2001 (W38),FC Lorient (8),0-2,0-0,Girondins de Bordeaux (8)
