Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 28 Jul 2000 (W30),Wasquehal Foot (1),0-1,0-1,AS Nancy Lorraine (1)
?,(Sat) 29 Jul 2000 (W30),AC Ajaccio (1),1-0,1-0,Le Mans FC (1)
?,(Sat) 29 Jul 2000 (W30),AS Beauvais Oise (1),1-3,0-1,Montpellier HSC (1)
?,(Sat) 29 Jul 2000 (W30),Stade Malherbe Caen (1),2-2,1-2,AS Cannes (1)
?,(Sat) 29 Jul 2000 (W30),LB Châteauroux (1),1-1,0-1,FC Martigues (1)
?,(Sat) 29 Jul 2000 (W30),US Créteil (1),2-1,1-0,FC Lorient (1)
?,(Sat) 29 Jul 2000 (W30),Stade Lavallois (1),2-1,2-0,FC Gueugnon (1)
?,(Sat) 29 Jul 2000 (W30),OGC Nice (1),0-0,0-0,Le Havre AC (1)
?,(Sat) 29 Jul 2000 (W30),Nîmes Olympique (1),3-3,3-1,FC Sochaux-Montbéliard (1)
?,(Sat) 29 Jul 2000 (W30),Chamois Niortais FC (1),3-2,3-0,Angers SCO (1)
?,(Fri) 4 Aug 2000 (W31),FC Lorient (2),1-1,0-0,Nîmes Olympique (2)
?,(Sat) 5 Aug 2000 (W31),Angers SCO (2),1-1,0-0,AC Ajaccio (2)
?,(Sat) 5 Aug 2000 (W31),AS Cannes (2),6-4,2-1,Chamois Niortais FC (2)
?,(Sat) 5 Aug 2000 (W31),FC Gueugnon (2),1-2,0-2,OGC Nice (2)
?,(Sat) 5 Aug 2000 (W31),Le Havre AC (2),1-0,1-0,AS Beauvais Oise (2)
?,(Sat) 5 Aug 2000 (W31),Le Mans FC (2),2-2,1-1,FC Martigues (2)
?,(Sat) 5 Aug 2000 (W31),Montpellier HSC (2),2-0,0-0,Stade Malherbe Caen (2)
?,(Sat) 5 Aug 2000 (W31),FC Sochaux-Montbéliard (2),5-0,2-0,LB Châteauroux (2)
?,(Sat) 5 Aug 2000 (W31),Wasquehal Foot (2),1-1,1-1,US Créteil (2)
?,(Sun) 6 Aug 2000 (W31),AS Nancy Lorraine (2),1-0,0-0,Stade Lavallois (2)
?,(Sat) 12 Aug 2000 (W32),AC Ajaccio (3),3-3,2-1,AS Cannes (3)
?,(Sat) 12 Aug 2000 (W32),AS Beauvais Oise (3),0-0,0-0,FC Gueugnon (3)
?,(Sat) 12 Aug 2000 (W32),Stade Malherbe Caen (3),1-3,0-1,FC Sochaux-Montbéliard (3)
?,(Sat) 12 Aug 2000 (W32),LB Châteauroux (3),0-0,0-0,Le Mans FC (3)
?,(Sat) 12 Aug 2000 (W32),US Créteil (3),1-0,0-0,AS Nancy Lorraine (3)
?,(Sat) 12 Aug 2000 (W32),Stade Lavallois (3),1-0,1-0,Wasquehal Foot (3)
?,(Sat) 12 Aug 2000 (W32),OGC Nice (3),1-1,1-1,FC Lorient (3)
?,(Sat) 12 Aug 2000 (W32),Nîmes Olympique (3),0-2,0-1,Montpellier HSC (3)
?,(Sat) 12 Aug 2000 (W32),Chamois Niortais FC (3),1-1,1-0,Le Havre AC (3)
